District,Year,Taluka,Rural/Urban,Select Vaccine,Number,,
Thane,2015,Shahapur,Total,BCG,6446,,
Thane,2015,Shahapur,Total,D.T,6422,,
Thane,2015,Shahapur,Total,DPT,6105,,
Thane,2015,Shahapur,Total,Measles,6313,,
Thane,2015,Shahapur,Total,Polio,5885,,
Thane,2015,Shahapur,Total,Tetanus 10 years,7614,,
Thane,2015,Shahapur,Total,Tetanus 16 years,7127,,
Thane,2015,Shahapur,Total,Tetanus Pregnant Women,6515,,
Kolhapur,2015,Shahuwadi,Rural,BCG,2265,,
Kolhapur,2015,Shahuwadi,Rural,D.T,2872,,
Kolhapur,2015,Shahuwadi,Rural,DPT,2422,,
Kolhapur,2015,Shahuwadi,Rural,Measles,2690,,
Kolhapur,2015,Shahuwadi,Rural,Polio,2775,,
Kolhapur,2015,Shahuwadi,Rural,Tetanus 10 years,2905,,
Kolhapur,2015,Shahuwadi,Rural,Tetanus 16 years,3261,,
Kolhapur,2015,Shahuwadi,Rural,Tetanus Pregnant Women,2528,,
Kolhapur,2015,Shahuwadi,Total,BCG,2591,,
Kolhapur,2015,Shahuwadi,Total,D.T,2970,,
Kolhapur,2015,Shahuwadi,Total,DPT,2521,,
Kolhapur,2015,Shahuwadi,Total,Measles,2777,,
Kolhapur,2015,Shahuwadi,Total,Polio,3089,,
Kolhapur,2015,Shahuwadi,Total,Tetanus 10 years,2985,,
Kolhapur,2015,Shahuwadi,Total,Tetanus 16 years,3604,,
Kolhapur,2015,Shahuwadi,Total,Tetanus Pregnant Women,2632,,
Buldhana,2015,Shegaon,Rural,BCG,1437,,
Buldhana,2015,Shegaon,Rural,D.T,1474,,
Buldhana,2015,Shegaon,Rural,DPT,1410,,
Buldhana,2015,Shegaon,Rural,Measles,1577,,
Buldhana,2015,Shegaon,Rural,Polio,1641,,
Buldhana,2015,Shegaon,Total,BCG,1577,,
Buldhana,2015,Shegaon,Total,D.T,1841,,
Buldhana,2015,Shegaon,Total,DPT,1570,,
Buldhana,2015,Shegaon,Total,Measles,1780,,
Buldhana,2015,Shegaon,Total,Polio,2128,,
Ahilyanagar,2015,Shevgaon,Rural,BCG,4409,,
Ahilyanagar,2015,Shevgaon,Rural,D.T,4322,,
Ahilyanagar,2015,Shevgaon,Rural,DPT,14089,,
Ahilyanagar,2015,Shevgaon,Rural,Measles,8880,,
Ahilyanagar,2015,Shevgaon,Rural,Polio,17350,,
Ahilyanagar,2015,Shevgaon,Rural,Tetanus 10 years,4171,,
Ahilyanagar,2015,Shevgaon,Rural,Tetanus 16 years,4798,,
Ahilyanagar,2015,Shevgaon,Rural,Tetanus Pregnant Women,6237,,
Ahilyanagar,2015,Shevgaon,Total,BCG,4409,,
Ahilyanagar,2015,Shevgaon,Total,D.T,4322,,
Ahilyanagar,2015,Shevgaon,Total,DPT,14089,,
Ahilyanagar,2015,Shevgaon,Total,Measles,8880,,
Ahilyanagar,2015,Shevgaon,Total,Polio,17350,,
Ahilyanagar,2015,Shevgaon,Total,Tetanus 10 years,4171,,
Ahilyanagar,2015,Shevgaon,Total,Tetanus 16 years,4798,,
Ahilyanagar,2015,Shevgaon,Total,Tetanus Pregnant Women,6237,,
Dhule,2015,Shindkheda,Rural,BCG,5556,,
Dhule,2015,Shindkheda,Rural,D.T,6068,,
Dhule,2015,Shindkheda,Rural,DPT,7283,,
Dhule,2015,Shindkheda,Rural,Measles,6987,,
Dhule,2015,Shindkheda,Rural,Polio,7283,,
Dhule,2015,Shindkheda,Rural,Tetanus 10 years,7261,,
Dhule,2015,Shindkheda,Rural,Tetanus 16 years,6364,,
Dhule,2015,Shindkheda,Rural,Tetanus Pregnant Women,6621,,
Dhule,2015,Shindkheda,Total,BCG,6542,,
Dhule,2015,Shindkheda,Total,D.T,7053,,
Dhule,2015,Shindkheda,Total,DPT,8267,,
Dhule,2015,Shindkheda,Total,Measles,7965,,
Dhule,2015,Shindkheda,Total,Polio,8267,,
Dhule,2015,Shindkheda,Total,Tetanus 10 years,8171,,
Dhule,2015,Shindkheda,Total,Tetanus 16 years,7284,,
Dhule,2015,Shindkheda,Total,Tetanus Pregnant Women,8085,,
Dhule,2015,Shindkheda,Urban,BCG,986,,
Dhule,2015,Shindkheda,Urban,D.T,985,,
Dhule,2015,Shindkheda,Urban,DPT,984,,
Dhule,2015,Shindkheda,Urban,Measles,978,,
Dhule,2015,Shindkheda,Urban,Polio,984,,
Dhule,2015,Shindkheda,Urban,Tetanus 10 years,910,,
Dhule,2015,Shindkheda,Urban,Tetanus 16 years,920,,
Dhule,2015,Shindkheda,Urban,Tetanus Pregnant Women,1464,,
Sangli,2015,Shirala,Rural,BCG,2412,,
Sangli,2015,Shirala,Rural,D.T,189,,
Sangli,2015,Shirala,Rural,DPT,2167,,
Sangli,2015,Shirala,Rural,Measles,2425,,
Sangli,2015,Shirala,Rural,Polio,2614,,
Sangli,2015,Shirala,Rural,Tetanus 10 years,2611,,
Sangli,2015,Shirala,Rural,Tetanus 16 years,3195,,
Sangli,2015,Shirala,Rural,Tetanus Pregnant Women,2235,,
Sangli,2015,Shirala,Total,BCG,2412,,
Sangli,2015,Shirala,Total,D.T,189,,
Sangli,2015,Shirala,Total,DPT,2167,,
Sangli,2015,Shirala,Total,Measles,2425,,
Sangli,2015,Shirala,Total,Polio,2614,,
Sangli,2015,Shirala,Total,Tetanus 10 years,2611,,
Sangli,2015,Shirala,Total,Tetanus 16 years,3195,,
Sangli,2015,Shirala,Total,Tetanus Pregnant Women,2235,,
Kolhapur,2015,Shirol,Rural,BCG,6714,,
Kolhapur,2015,Shirol,Rural,D.T,4970,,
Kolhapur,2015,Shirol,Rural,DPT,5509,,
Kolhapur,2015,Shirol,Rural,Measles,6321,,
Kolhapur,2015,Shirol,Rural,Polio,6467,,
Kolhapur,2015,Shirol,Rural,Tetanus 10 years,5706,,
Kolhapur,2015,Shirol,Rural,Tetanus 16 years,6072,,
Kolhapur,2015,Shirol,Rural,Tetanus Pregnant Women,6082,,
Kolhapur,2015,Shirol,Total,BCG,8405,,
Kolhapur,2015,Shirol,Total,D.T,6098,,
Kolhapur,2015,Shirol,Total,DPT,7249,,
Kolhapur,2015,Shirol,Total,Measles,7954,,
Kolhapur,2015,Shirol,Total,Polio,8157,,
Kolhapur,2015,Shirol,Total,Tetanus 10 years,7093,,
Kolhapur,2015,Shirol,Total,Tetanus 16 years,7481,,
Kolhapur,2015,Shirol,Total,Tetanus Pregnant Women,7335,,
Dhule,2015,Shirpur,Rural,BCG,6477,,
Dhule,2015,Shirpur,Rural,D.T,6551,,
Dhule,2015,Shirpur,Rural,DPT,9617,,
Dhule,2015,Shirpur,Rural,Measles,9233,,
Dhule,2015,Shirpur,Rural,Polio,9617,,
Dhule,2015,Shirpur,Rural,Tetanus 10 years,7576,,
Dhule,2015,Shirpur,Rural,Tetanus 16 years,8220,,
Dhule,2015,Shirpur,Rural,Tetanus Pregnant Women,8234,,
Dhule,2015,Shirpur,Total,BCG,8641,,
Dhule,2015,Shirpur,Total,D.T,8603,,
Dhule,2015,Shirpur,Total,DPT,11603,,
Dhule,2015,Shirpur,Total,Measles,11181,,
Dhule,2015,Shirpur,Total,Polio,11603,,
Dhule,2015,Shirpur,Total,Tetanus 10 years,9743,,
Dhule,2015,Shirpur,Total,Tetanus 16 years,10661,,
Dhule,2015,Shirpur,Total,Tetanus Pregnant Women,10511,,
Dhule,2015,Shirpur,Urban,BCG,2164,,
Dhule,2015,Shirpur,Urban,D.T,2052,,
Dhule,2015,Shirpur,Urban,DPT,1986,,
Dhule,2015,Shirpur,Urban,Measles,1948,,
Dhule,2015,Shirpur,Urban,Polio,1986,,
Dhule,2015,Shirpur,Urban,Tetanus 10 years,2167,,
Dhule,2015,Shirpur,Urban,Tetanus 16 years,2441,,
Dhule,2015,Shirpur,Urban,Tetanus Pregnant Women,2277,,
Pune,2015,Shirur,Rural,BCG,6206,,
Pune,2015,Shirur,Rural,D.T,5619,,
Pune,2015,Shirur,Rural,DPT,5831,,
Pune,2015,Shirur,Rural,Measles,7176,,
Pune,2015,Shirur,Rural,Polio,6832,,
Pune,2015,Shirur,Rural,Tetanus 10 years,6379,,
Pune,2015,Shirur,Rural,Tetanus 16 years,6395,,
Pune,2015,Shirur,Rural,Tetanus Pregnant Women,7646,,
Pune,2015,Shirur,Total,BCG,8730,,
Pune,2015,Shirur,Total,D.T,6048,,
Pune,2015,Shirur,Total,DPT,8008,,
Pune,2015,Shirur,Total,Measles,9913,,
Pune,2015,Shirur,Total,Polio,9403,,
Pune,2015,Shirur,Total,Tetanus 10 years,6961,,
Pune,2015,Shirur,Total,Tetanus 16 years,6775,,
Pune,2015,Shirur,Total,Tetanus Pregnant Women,9992,,
Pune,2015,Shirur,Urban,BCG,2524,,
Pune,2015,Shirur,Urban,D.T,429,,
Pune,2015,Shirur,Urban,DPT,2177,,
Pune,2015,Shirur,Urban,Measles,2737,,
Pune,2015,Shirur,Urban,Polio,2571,,
Pune,2015,Shirur,Urban,Tetanus 10 years,582,,
Pune,2015,Shirur,Urban,Tetanus 16 years,380,,
Pune,2015,Shirur,Urban,Tetanus Pregnant Women,2346,,
Beed,2015,Shirur Kasar,Rural,BCG,1947,,
Beed,2015,Shirur Kasar,Rural,D.T,0,,
Beed,2015,Shirur Kasar,Rural,DPT,1943,,
Beed,2015,Shirur Kasar,Rural,Measles,2000,,
Beed,2015,Shirur Kasar,Rural,Polio,1947,,
Beed,2015,Shirur Kasar,Rural,Tetanus 10 years,2050,,
Beed,2015,Shirur Kasar,Rural,Tetanus 16 years,1992,,
Beed,2015,Shirur Kasar,Rural,Tetanus Pregnant Women,2088,,
Beed,2015,Shirur Kasar,Total,BCG,1947,,
Beed,2015,Shirur Kasar,Total,D.T,0,,
Beed,2015,Shirur Kasar,Total,DPT,1943,,
Beed,2015,Shirur Kasar,Total,Measles,2000,,
Beed,2015,Shirur Kasar,Total,Polio,1947,,
Beed,2015,Shirur Kasar,Total,Tetanus 10 years,2050,,
Beed,2015,Shirur Kasar,Total,Tetanus 16 years,1992,,
Beed,2015,Shirur Kasar,Total,Tetanus Pregnant Women,2095,,
Beed,2015,Shirur Kasar,Urban,BCG,0,,
Beed,2015,Shirur Kasar,Urban,D.T,0,,
Beed,2015,Shirur Kasar,Urban,DPT,0,,
Beed,2015,Shirur Kasar,Urban,Measles,0,,
Beed,2015,Shirur Kasar,Urban,Polio,0,,
Beed,2015,Shirur Kasar,Urban,Tetanus 10 years,0,,
Beed,2015,Shirur Kasar,Urban,Tetanus 16 years,0,,
Beed,2015,Shirur Kasar,Urban,Tetanus Pregnant Women,7,,
Latur,2015,Shirur-Anantpal,Rural,BCG,1536,,
Latur,2015,Shirur-Anantpal,Rural,D.T,1412,,
Latur,2015,Shirur-Anantpal,Rural,DPT,1102,,
Latur,2015,Shirur-Anantpal,Rural,Measles,1332,,
Latur,2015,Shirur-Anantpal,Rural,Polio,1102,,
Latur,2015,Shirur-Anantpal,Rural,Tetanus 10 years,1557,,
Latur,2015,Shirur-Anantpal,Rural,Tetanus 16 years,1675,,
Latur,2015,Shirur-Anantpal,Rural,Tetanus Pregnant Women,1373,,
Latur,2015,Shirur-Anantpal,Total,BCG,1536,,
Latur,2015,Shirur-Anantpal,Total,D.T,1412,,
Latur,2015,Shirur-Anantpal,Total,DPT,1102,,
Latur,2015,Shirur-Anantpal,Total,Measles,1332,,
Latur,2015,Shirur-Anantpal,Total,Polio,1102,,
Latur,2015,Shirur-Anantpal,Total,Tetanus 10 years,1557,,
Latur,2015,Shirur-Anantpal,Total,Tetanus 16 years,1675,,
Latur,2015,Shirur-Anantpal,Total,Tetanus Pregnant Women,1373,,
Raigad,2015,Shreevardhan,Rural,BCG,786,,
Raigad,2015,Shreevardhan,Rural,D.T,843,,
Raigad,2015,Shreevardhan,Rural,DPT,1007,,
Raigad,2015,Shreevardhan,Rural,Measles,1012,,
Raigad,2015,Shreevardhan,Rural,Polio,1006,,
Raigad,2015,Shreevardhan,Rural,Tetanus 10 years,1001,,
Raigad,2015,Shreevardhan,Rural,Tetanus 16 years,929,,
Raigad,2015,Shreevardhan,Rural,Tetanus Pregnant Women,805,,
Raigad,2015,Shreevardhan,Total,BCG,1288,,
Raigad,2015,Shreevardhan,Total,D.T,1215,,
Raigad,2015,Shreevardhan,Total,DPT,1583,,
Raigad,2015,Shreevardhan,Total,Measles,1375,,
Raigad,2015,Shreevardhan,Total,Polio,1540,,
Raigad,2015,Shreevardhan,Total,Tetanus 10 years,1550,,
Raigad,2015,Shreevardhan,Total,Tetanus 16 years,1601,,
Raigad,2015,Shreevardhan,Total,Tetanus Pregnant Women,1120,,
Chandrapur,2015,Sindevahi,Rural,BCG,1237,,
Chandrapur,2015,Sindevahi,Rural,D.T,1423,,
Chandrapur,2015,Sindevahi,Rural,DPT,1504,,
Chandrapur,2015,Sindevahi,Rural,Measles,1430,,
Chandrapur,2015,Sindevahi,Rural,Polio,1504,,
Chandrapur,2015,Sindevahi,Rural,Tetanus 10 years,1718,,
Chandrapur,2015,Sindevahi,Rural,Tetanus 16 years,1616,,
Chandrapur,2015,Sindevahi,Rural,Tetanus Pregnant Women,1558,,
Chandrapur,2015,Sindevahi,Total,BCG,1237,,
Chandrapur,2015,Sindevahi,Total,D.T,1423,,
Chandrapur,2015,Sindevahi,Total,DPT,1504,,
Chandrapur,2015,Sindevahi,Total,Measles,1430,,
Chandrapur,2015,Sindevahi,Total,Polio,1504,,
Chandrapur,2015,Sindevahi,Total,Tetanus 10 years,1718,,
Chandrapur,2015,Sindevahi,Total,Tetanus 16 years,1616,,
Chandrapur,2015,Sindevahi,Total,Tetanus Pregnant Women,1558,,
Buldhana,2015,Sindkhed Raja,Rural,BCG,3207,,
Buldhana,2015,Sindkhed Raja,Rural,D.T,3541,,
Buldhana,2015,Sindkhed Raja,Rural,DPT,2838,,
Buldhana,2015,Sindkhed Raja,Rural,Measles,3269,,
Buldhana,2015,Sindkhed Raja,Rural,Polio,3404,,
Buldhana,2015,Sindkhed Raja,Total,BCG,3243,,
Buldhana,2015,Sindkhed Raja,Total,D.T,3541,,
Buldhana,2015,Sindkhed Raja,Total,DPT,2856,,
Buldhana,2015,Sindkhed Raja,Total,Measles,3328,,
Buldhana,2015,Sindkhed Raja,Total,Polio,3537,,
Nashik,2015,Sinner,Rural,BCG,6136,,
Nashik,2015,Sinner,Rural,D.T,5737,,
Nashik,2015,Sinner,Rural,DPT,4239,,
Nashik,2015,Sinner,Rural,Measles,5395,,
Nashik,2015,Sinner,Rural,Polio,5012,,
Nashik,2015,Sinner,Rural,Tetanus 10 years,6093,,
Nashik,2015,Sinner,Rural,Tetanus 16 years,6624,,
Nashik,2015,Sinner,Rural,Tetanus Pregnant Women,5279,,
Nashik,2015,Sinner,Total,BCG,7754,,
Nashik,2015,Sinner,Total,D.T,6865,,
Nashik,2015,Sinner,Total,DPT,5480,,
Nashik,2015,Sinner,Total,Measles,6874,,
Nashik,2015,Sinner,Total,Polio,6510,,
Nashik,2015,Sinner,Total,Tetanus 10 years,7413,,
Nashik,2015,Sinner,Total,Tetanus 16 years,8035,,
Nashik,2015,Sinner,Total,Tetanus Pregnant Women,6390,,
Nashik,2015,Sinner,Urban,BCG,1618,,
Nashik,2015,Sinner,Urban,D.T,1128,,
Nashik,2015,Sinner,Urban,DPT,1241,,
Nashik,2015,Sinner,Urban,Measles,1479,,
Nashik,2015,Sinner,Urban,Polio,1498,,
Nashik,2015,Sinner,Urban,Tetanus 10 years,1320,,
Nashik,2015,Sinner,Urban,Tetanus 16 years,1411,,
Nashik,2015,Sinner,Urban,Tetanus Pregnant Women,1111,,
Gadchiroli,2015,Sironcha,Rural,BCG,1119,,
Gadchiroli,2015,Sironcha,Rural,D.T,1055,,
Gadchiroli,2015,Sironcha,Rural,DPT,1135,,
Gadchiroli,2015,Sironcha,Rural,Measles,1225,,
Gadchiroli,2015,Sironcha,Rural,Polio,1135,,
Gadchiroli,2015,Sironcha,Rural,Tetanus 10 years,1249,,
Gadchiroli,2015,Sironcha,Rural,Tetanus 16 years,1288,,
Gadchiroli,2015,Sironcha,Rural,Tetanus Pregnant Women,1475,,
Gadchiroli,2015,Sironcha,Total,BCG,1119,,
Gadchiroli,2015,Sironcha,Total,D.T,1055,,
Gadchiroli,2015,Sironcha,Total,DPT,1135,,
Gadchiroli,2015,Sironcha,Total,Measles,1225,,
Gadchiroli,2015,Sironcha,Total,Polio,1135,,
Gadchiroli,2015,Sironcha,Total,Tetanus 10 years,1249,,
Gadchiroli,2015,Sironcha,Total,Tetanus 16 years,1288,,
Gadchiroli,2015,Sironcha,Total,Tetanus Pregnant Women,1475,,
Parbhani,2015,Sonpeth,Rural,BCG,1560,,
Parbhani,2015,Sonpeth,Rural,D.T,1048,,
Parbhani,2015,Sonpeth,Rural,DPT,1340,,
Parbhani,2015,Sonpeth,Rural,Measles,1408,,
Parbhani,2015,Sonpeth,Rural,Polio,1340,,
Parbhani,2015,Sonpeth,Rural,Tetanus 10 years,1033,,
Parbhani,2015,Sonpeth,Rural,Tetanus 16 years,1013,,
Parbhani,2015,Sonpeth,Rural,Tetanus Pregnant Women,1424,,
Parbhani,2015,Sonpeth,Total,BCG,1740,,
Parbhani,2015,Sonpeth,Total,D.T,1062,,
Parbhani,2015,Sonpeth,Total,DPT,1444,,
Parbhani,2015,Sonpeth,Total,Measles,1618,,
Parbhani,2015,Sonpeth,Total,Polio,1444,,
Parbhani,2015,Sonpeth,Total,Tetanus 10 years,1078,,
Parbhani,2015,Sonpeth,Total,Tetanus 16 years,1033,,
Parbhani,2015,Sonpeth,Total,Tetanus Pregnant Women,1462,,
Parbhani,2015,Sonpeth,Urban,BCG,180,,
Parbhani,2015,Sonpeth,Urban,D.T,14,,
Parbhani,2015,Sonpeth,Urban,DPT,104,,
Parbhani,2015,Sonpeth,Urban,Measles,210,,
Parbhani,2015,Sonpeth,Urban,Polio,104,,
Parbhani,2015,Sonpeth,Urban,Tetanus 10 years,45,,
Parbhani,2015,Sonpeth,Urban,Tetanus 16 years,20,,
Parbhani,2015,Sonpeth,Urban,Tetanus Pregnant Women,38,,
Ahilyanagar,2015,Srigonda,Rural,BCG,4943,,
Ahilyanagar,2015,Srigonda,Rural,D.T,5375,,
Ahilyanagar,2015,Srigonda,Rural,DPT,17006,,
Ahilyanagar,2015,Srigonda,Rural,Measles,10876,,
Ahilyanagar,2015,Srigonda,Rural,Polio,18282,,
Ahilyanagar,2015,Srigonda,Rural,Tetanus 10 years,4707,,
Ahilyanagar,2015,Srigonda,Rural,Tetanus 16 years,4680,,
Ahilyanagar,2015,Srigonda,Rural,Tetanus Pregnant Women,7980,,
Ahilyanagar,2015,Srigonda,Total,BCG,5440,,
Ahilyanagar,2015,Srigonda,Total,D.T,5753,,
Ahilyanagar,2015,Srigonda,Total,DPT,17460,,
Ahilyanagar,2015,Srigonda,Total,Measles,11466,,
Ahilyanagar,2015,Srigonda,Total,Polio,18736,,
Ahilyanagar,2015,Srigonda,Total,Tetanus 10 years,5046,,
Ahilyanagar,2015,Srigonda,Total,Tetanus 16 years,6224,,
Ahilyanagar,2015,Srigonda,Total,Tetanus Pregnant Women,8866,,
Ahilyanagar,2015,Srirampur,Rural,BCG,4760,,
Ahilyanagar,2015,Srirampur,Rural,D.T,5638,,
Ahilyanagar,2015,Srirampur,Rural,DPT,16684,,
Ahilyanagar,2015,Srirampur,Rural,Measles,11226,,
Ahilyanagar,2015,Srirampur,Rural,Polio,17678,,
Ahilyanagar,2015,Srirampur,Rural,Tetanus 10 years,5459,,
Ahilyanagar,2015,Srirampur,Rural,Tetanus 16 years,5045,,
Ahilyanagar,2015,Srirampur,Rural,Tetanus Pregnant Women,6191,,
Ahilyanagar,2015,Srirampur,Total,BCG,6382,,
Ahilyanagar,2015,Srirampur,Total,D.T,7332,,
Ahilyanagar,2015,Srirampur,Total,DPT,18340,,
Ahilyanagar,2015,Srirampur,Total,Measles,13301,,
Ahilyanagar,2015,Srirampur,Total,Polio,19408,,
Ahilyanagar,2015,Srirampur,Total,Tetanus 10 years,7003,,
Ahilyanagar,2015,Srirampur,Total,Tetanus 16 years,6384,,
Ahilyanagar,2015,Srirampur,Total,Tetanus Pregnant Women,6988,,
Raigad,2015,Sudhagad,Rural,BCG,1000,,
Raigad,2015,Sudhagad,Rural,D.T,1265,,
Raigad,2015,Sudhagad,Rural,DPT,1026,,
Raigad,2015,Sudhagad,Rural,Measles,1013,,
Raigad,2015,Sudhagad,Rural,Polio,990,,
Raigad,2015,Sudhagad,Rural,Tetanus 10 years,1176,,
Raigad,2015,Sudhagad,Rural,Tetanus 16 years,1163,,
Raigad,2015,Sudhagad,Rural,Tetanus Pregnant Women,899,,
Raigad,2015,Sudhagad,Total,BCG,1000,,
Raigad,2015,Sudhagad,Total,D.T,1265,,
Raigad,2015,Sudhagad,Total,DPT,1026,,
Raigad,2015,Sudhagad,Total,Measles,1013,,
Raigad,2015,Sudhagad,Total,Polio,990,,
Raigad,2015,Sudhagad,Total,Tetanus 10 years,1176,,
Raigad,2015,Sudhagad,Total,Tetanus 16 years,1163,,
Raigad,2015,Sudhagad,Total,Tetanus Pregnant Women,899,,
Nashik,2015,Surgana,Rural,BCG,3916,,
Nashik,2015,Surgana,Rural,D.T,3644,,
Nashik,2015,Surgana,Rural,DPT,3484,,
Nashik,2015,Surgana,Rural,Measles,3771,,
Nashik,2015,Surgana,Rural,Polio,4047,,
Nashik,2015,Surgana,Rural,Tetanus 10 years,3744,,
Nashik,2015,Surgana,Rural,Tetanus 16 years,3915,,
Nashik,2015,Surgana,Rural,Tetanus Pregnant Women,3961,,
Nashik,2015,Surgana,Total,BCG,3916,,
Nashik,2015,Surgana,Total,D.T,3644,,
Nashik,2015,Surgana,Total,DPT,3484,,
Nashik,2015,Surgana,Total,Measles,3771,,
Nashik,2015,Surgana,Total,Polio,4047,,
Nashik,2015,Surgana,Total,Tetanus 10 years,3744,,
Nashik,2015,Surgana,Total,Tetanus 16 years,3915,,
Nashik,2015,Surgana,Total,Tetanus Pregnant Women,3961,,
Nashik,2015,Surgana,Urban,BCG,0,,
Nashik,2015,Surgana,Urban,D.T,0,,
Nashik,2015,Surgana,Urban,DPT,0,,
Nashik,2015,Surgana,Urban,Measles,0,,
Nashik,2015,Surgana,Urban,Polio,0,,
Nashik,2015,Surgana,Urban,Tetanus 10 years,0,,
Nashik,2015,Surgana,Urban,Tetanus 16 years,0,,
Nashik,2015,Surgana,Urban,Tetanus Pregnant Women,0,,
Raigad,2015,Tala,Rural,BCG,323,,
Raigad,2015,Tala,Rural,D.T,350,,
Raigad,2015,Tala,Rural,DPT,352,,
Raigad,2015,Tala,Rural,Measles,365,,
Raigad,2015,Tala,Rural,Polio,350,,
Raigad,2015,Tala,Rural,Tetanus 10 years,342,,
Raigad,2015,Tala,Rural,Tetanus 16 years,448,,
Raigad,2015,Tala,Rural,Tetanus Pregnant Women,245,,
Raigad,2015,Tala,Total,BCG,323,,
Raigad,2015,Tala,Total,D.T,350,,
Raigad,2015,Tala,Total,DPT,352,,
Raigad,2015,Tala,Total,Measles,365,,
Raigad,2015,Tala,Total,Polio,350,,
Raigad,2015,Tala,Total,Tetanus 10 years,342,,
Raigad,2015,Tala,Total,Tetanus 16 years,448,,
Raigad,2015,Tala,Total,Tetanus Pregnant Women,245,,
Palghar,2015,Talasari,Rural,BCG,3321,,
Palghar,2015,Talasari,Rural,D.T,3548,,
Palghar,2015,Talasari,Rural,DPT,3215,,
Palghar,2015,Talasari,Rural,Measles,3123,,
Palghar,2015,Talasari,Rural,Polio,3160,,
Palghar,2015,Talasari,Rural,Tetanus 10 years,3870,,
Palghar,2015,Talasari,Rural,Tetanus 16 years,3155,,
Palghar,2015,Talasari,Rural,Tetanus Pregnant Women,3285,,
Palghar,2015,Talasari,Total,BCG,3321,,
Palghar,2015,Talasari,Total,D.T,3548,,
Palghar,2015,Talasari,Total,DPT,3215,,
Palghar,2015,Talasari,Total,Measles,3123,,
Palghar,2015,Talasari,Total,Polio,3160,,
Palghar,2015,Talasari,Total,Tetanus 10 years,3870,,
Palghar,2015,Talasari,Total,Tetanus 16 years,3155,,
Palghar,2015,Talasari,Total,Tetanus Pregnant Women,3285,,
Nandurbar,2015,Taloda,Rural,BCG,3031,,
Nandurbar,2015,Taloda,Rural,D.T,2084,,
Nandurbar,2015,Taloda,Rural,DPT,11099,,
Nandurbar,2015,Taloda,Rural,Measles,5555,,
Nandurbar,2015,Taloda,Rural,Polio,13909,,
Nandurbar,2015,Taloda,Rural,Tetanus 10 years,2234,,
Nandurbar,2015,Taloda,Rural,Tetanus 16 years,2063,,
Nandurbar,2015,Taloda,Rural,Tetanus Pregnant Women,4958,,
Nandurbar,2015,Taloda,Total,BCG,3695,,
Nandurbar,2015,Taloda,Total,D.T,2590,,
Nandurbar,2015,Taloda,Total,DPT,12145,,
Nandurbar,2015,Taloda,Total,Measles,6640,,
Nandurbar,2015,Taloda,Total,Polio,15836,,
Nandurbar,2015,Taloda,Total,Tetanus 10 years,2910,,
Nandurbar,2015,Taloda,Total,Tetanus 16 years,2488,,
Nandurbar,2015,Taloda,Total,Tetanus Pregnant Women,5492,,
Sangli,2015,Tasgaon,Rural,BCG,3137,,
Sangli,2015,Tasgaon,Rural,D.T,82,,
Sangli,2015,Tasgaon,Rural,DPT,2789,,
Sangli,2015,Tasgaon,Rural,Measles,3477,,
Sangli,2015,Tasgaon,Rural,Polio,3375,,
Sangli,2015,Tasgaon,Rural,Tetanus 10 years,2843,,
Sangli,2015,Tasgaon,Rural,Tetanus 16 years,3129,,
Sangli,2015,Tasgaon,Rural,Tetanus Pregnant Women,3368,,
Sangli,2015,Tasgaon,Total,BCG,3804,,
Sangli,2015,Tasgaon,Total,D.T,82,,
Sangli,2015,Tasgaon,Total,DPT,3346,,
Sangli,2015,Tasgaon,Total,Measles,4163,,
Sangli,2015,Tasgaon,Total,Polio,3958,,
Sangli,2015,Tasgaon,Total,Tetanus 10 years,3298,,
Sangli,2015,Tasgaon,Total,Tetanus 16 years,4020,,
Sangli,2015,Tasgaon,Total,Tetanus Pregnant Women,3810,,
Thane,2015,Thane,Rural,BCG,0,,
Thane,2015,Thane,Rural,D.T,0,,
Thane,2015,Thane,Rural,DPT,0,,
Thane,2015,Thane,Rural,Measles,0,,
Thane,2015,Thane,Rural,Polio,0,,
Thane,2015,Thane,Rural,Tetanus 10 years,0,,
Thane,2015,Thane,Rural,Tetanus 16 years,0,,
Thane,2015,Thane,Rural,Tetanus Pregnant Women,0,,
Thane,2015,Thane,Total,BCG,60003,,
Thane,2015,Thane,Total,D.T,57933,,
Thane,2015,Thane,Total,DPT,68256,,
Thane,2015,Thane,Total,Measles,68922,,
Thane,2015,Thane,Total,Polio,70295,,
Thane,2015,Thane,Total,Tetanus 10 years,62508,,
Thane,2015,Thane,Total,Tetanus 16 years,59354,,
Thane,2015,Thane,Total,Tetanus Pregnant Women,58752,,
Gondia,2015,Tiroda,Rural,BCG,1796,,
Gondia,2015,Tiroda,Rural,D.T,2507,,
Gondia,2015,Tiroda,Rural,DPT,2156,,
Gondia,2015,Tiroda,Rural,Measles,2583,,
Gondia,2015,Tiroda,Rural,Polio,2681,,
Gondia,2015,Tiroda,Rural,Tetanus 10 years,2570,,
Gondia,2015,Tiroda,Rural,Tetanus 16 years,2438,,
Gondia,2015,Tiroda,Rural,Tetanus Pregnant Women,2411,,
Gondia,2015,Tiroda,Total,BCG,2759,,
Gondia,2015,Tiroda,Total,D.T,3721,,
Gondia,2015,Tiroda,Total,DPT,3305,,
Gondia,2015,Tiroda,Total,Measles,3869,,
Gondia,2015,Tiroda,Total,Polio,4073,,
Gondia,2015,Tiroda,Total,Tetanus 10 years,3835,,
