District,Year,Taluka,Annual Target for Artificial Insemination,Actual Artificial Insemination Numbers,Percentage of Artificial Insemination Target Achieved
Gadchiroli,2021,Aarmori,2975.0,2171.75,62.480000000000004
Gadchiroli,2021,Kurkheda,2423.0,1768.79,76.68
Gadchiroli,2021,Korachi,580.0,423.4,68.79
Gadchiroli,2021,Dhanora,1213.0,885.49,82.44
Gadchiroli,2021,Gadchiroli,2757.0,2012.61,77.58
Gadchiroli,2021,Chomoshi,3432.0,2505.36,69.9
Gadchiroli,2021,Mulchera,543.0,396.39,82.87
Gadchiroli,2021,Etapalli,561.0,409.53,64.7
Gadchiroli,2021,Bhamragad,441.0,321.93,93.42
Gadchiroli,2021,Aheri,1087.0,793.51,37.44
Gadchiroli,2021,Sironcha,601.0,438.73,68.88
Gondia,2012,Tiroda,3440.0,2511.2,95.8
Gondia,2012,Goregaon,1362.0,994.26,81.6
Gondia,2012,Gondia,5891.0,4300.43,61.199999999999996
Gondia,2012,Aamgaon,2443.0,1783.39,73.6
Gondia,2012,Salekasa,4334.0,3163.82,28.6
Gondia,2012,Sadak Arjuni,1724.0,1258.52,106.69999999999999
Gondia,2012,Arjuni Morgaon,2894.0,2112.62,79.8
Gondia,2012,Devari,1872.0,1366.56,55.00000000000001
Gondia,2013,Tiroda,2834.0,2068.82,96.8
Gondia,2013,Goregaon,938.0,684.74,59.599999999999994
Gondia,2013,Gondia,6600.0,4818.0,77.1
Gondia,2013,Aamgaon,1866.0,1362.18,68.8
Gondia,2013,Salekasa,3161.0,2307.53,71.1
Gondia,2013,Sadak Arjuni,1574.0,1149.02,79.7
Gondia,2013,Arjuni Morgaon,2105.0,1536.65,73.3
Gondia,2013,Devari,1822.0,1330.06,55.60000000000001
Gondia,2014,Tiroda,2500.0,1825.0,147.56
Gondia,2014,Goregaon,1066.0,778.18,151.5
Gondia,2014,Gondia,3836.0,2800.28,96.92
Gondia,2014,Aamgaon,1922.0,1403.06,76.89
Gondia,2014,Salekasa,2168.0,1582.64,57.42
Gondia,2014,Sadak Arjuni,1643.0,1199.39,136.57
Gondia,2014,Arjuni Morgaon,2636.0,1924.28,74.0
Gondia,2014,Devari,1140.0,832.2,43.24
Gondia,2015,Tiroda,5852.0,4271.96,88.1
Gondia,2015,Goregaon,2037.0,1487.01,79.7
Gondia,2015,Gondia,7286.0,5318.78,70.2
Gondia,2015,Aamgaon,3471.0,2533.83,52.7
Gondia,2015,Salekasa,2198.0,1604.54,51.2
Gondia,2015,Sadak Arjuni,2634.0,1922.82,76.8
Gondia,2015,Arjuni Morgaon,3995.0,2916.35,78.8
Gondia,2015,Devari,3042.0,2220.66,40.2
Gondia,2016,Tiroda,5410.0,3949.3,96.0
Gondia,2016,Goregaon,1569.0,1145.37,114.67
Gondia,2016,Gondia,7915.0,5777.95,75.0
Gondia,2016,Aamgaon,4050.0,2956.5,48.45
Gondia,2016,Salekasa,2500.0,1825.0,57.3
Gondia,2016,Sadak Arjuni,2980.0,2175.4,66.0
Gondia,2016,Arjuni Morgaon,4800.0,3504.0,65.77
Gondia,2016,Devari,3866.0,2822.18,46.15
Gondia,2017,Tiroda,20011.0,14608.03,35.0
Gondia,2017,Goregaon,12266.0,8954.18,19.0
Gondia,2017,Gondia,31554.0,23034.42,24.68
Gondia,2017,Aamgaon,13181.0,9622.13,21.44
Gondia,2017,Salekasa,10935.0,7982.55,21.0
Gondia,2017,Sadak Arjuni,10718.0,7824.14,21.0
Gondia,2017,Arjuni Morgaon,15265.0,11143.45,27.0
Gondia,2017,Devari,15027.0,10969.71,14.000000000000002
Gondia,2018,Tiroda,24279.0,17723.67,28.300000000000004
Gondia,2018,Goregaon,13960.0,10190.8,18.4
Gondia,2018,Gondia,35908.0,26212.84,24.4
Gondia,2018,Aamgaon,15112.0,11031.76,25.4
Gondia,2018,Salekasa,12777.0,9327.21,18.8
Gondia,2018,Sadak Arjuni,9125.0,6661.25,33.0
Gondia,2018,Arjuni Morgaon,17717.0,12933.41,25.900000000000002
Gondia,2018,Devari,17872.0,13046.56,15.5
Gondia,2019,Tiroda,24279.0,17723.67,29.100000000000005
Gondia,2019,Goregaon,13960.0,10190.8,17.2
Gondia,2019,Gondia,35908.0,26212.84,25.0
Gondia,2019,Aamgaon,14487.0,10575.51,23.8
Gondia,2019,Salekasa,12777.0,9327.21,21.6
Gondia,2019,Sadak Arjuni,3140.0,2292.2,113.5
Gondia,2019,Arjuni Morgaon,17717.0,12933.41,25.7
Gondia,2019,Devari,17872.0,13046.56,14.499999999999998
Gondia,2020,Tiroda,8796.0,6421.08,77.4
Gondia,2020,Goregaon,2872.0,2096.56,97.6
Gondia,2020,Gondia,11857.0,8655.61,78.4
Gondia,2020,Aamgaon,4117.0,3005.41,98.7
Gondia,2020,Salekasa,3108.0,2268.84,85.1
Gondia,2020,Sadak Arjuni,5105.0,3726.65,84.2
Gondia,2020,Arjuni Morgaon,6382.0,4658.86,77.3
Gondia,2020,Devari,3460.0,2525.8,67.7
Gondia,2021,Tiroda,9011.0,6578.03,76.9
Gondia,2021,Goregaon,3087.0,2253.51,78.4
Gondia,2021,Gondia,12072.0,8812.56,72.8
Gondia,2021,Aamgaon,4332.0,3162.36,73.3
Gondia,2021,Salekasa,3323.0,2425.79,104.1
Gondia,2021,Sadak Arjuni,5320.0,3883.6,65.0
Gondia,2021,Arjuni Morgaon,6597.0,4815.81,72.1
Gondia,2021,Devari,3635.0,2653.55,66.6
Hingoli,2012,Sengaon,4019.0,2933.87,33.0
Hingoli,2012,Hingoli,7052.0,5147.96,22.0
Hingoli,2012,Aundha na,5450.0,3978.5,23.0
Hingoli,2012,Kalamanuri,6895.0,5033.35,35.0
Hingoli,2012,vasamat,6204.0,4528.92,60.0
Hingoli,2013,Sengaon,4050.0,2956.5,64.0
Hingoli,2013,Hingoli,7075.0,5164.75,62.0
Hingoli,2013,Aundha na,5450.0,3978.5,65.0
Hingoli,2013,Kalamanuri,6900.0,5037.0,60.0
Hingoli,2013,vasamat,6225.0,4544.25,63.0
Hingoli,2014,Sengaon,5050.0,3686.5,54.0
Hingoli,2014,Hingoli,7550.0,5511.5,59.0
Hingoli,2014,Aundha na,6079.0,4437.67,56.99999999999999
Hingoli,2014,Kalamanuri,7000.0,5110.0,56.00000000000001
Hingoli,2014,vasamat,7000.0,5110.0,60.0
Hingoli,2015,Sengaon,3500.0,2555.0,73.71
Hingoli,2015,Hingoli,5800.0,4234.0,74.71
Hingoli,2015,Aundha na,4500.0,3285.0,72.98
Hingoli,2015,Kalamanuri,6000.0,4380.0,72.0
Hingoli,2015,vasamat,6000.0,4380.0,87.02
Hingoli,2016,Sengaon,9900.0,7227.0,31.55
Hingoli,2016,Hingoli,14400.0,10512.0,29.719999999999995
Hingoli,2016,Aundha na,9000.0,6570.0,44.71
Hingoli,2016,Kalamanuri,12600.0,9198.0,36.08
Hingoli,2016,vasamat,16200.0,11826.0,40.71
Hingoli,2017,Sengaon,21445.0,15654.85,15.299999999999999
Hingoli,2017,Hingoli,30221.0,22061.33,20.15
Hingoli,2017,Aundha na,19795.0,14450.35,16.08
Hingoli,2017,Kalamanuri,26920.0,19651.6,17.19
Hingoli,2017,vasamat,27831.0,20316.63,21.54
Hingoli,2018,Sengaon,23507.0,17160.11,25.629999999999995
Hingoli,2018,Hingoli,34290.0,25031.7,17.57
Hingoli,2018,Aundha na,22954.0,16756.42,26.26
Hingoli,2018,Kalamanuri,30989.0,22621.97,19.44
Hingoli,2018,vasamat,31889.0,23278.97,18.89
Hingoli,2019,Sengaon,7629.0,5569.17,59.69
Hingoli,2019,Hingoli,8639.0,6306.47,64.28
Hingoli,2019,Aundha na,7734.0,5645.82,58.879999999999995
Hingoli,2019,Kalamanuri,8544.0,6237.12,76.72
Hingoli,2019,vasamat,8650.0,6314.5,75.76
Hingoli,2020,Sengaon,7629.0,5569.17,59.02
Hingoli,2020,Hingoli,8639.0,6306.47,63.82
Hingoli,2020,Aundha na,7734.0,5645.82,68.69
Hingoli,2020,Kalamanuri,8544.0,6237.12,63.0
Hingoli,2020,vasamat,8650.0,6314.5,64.91
Hingoli,2021,Sengaon,7629.0,5569.17,1.33
Hingoli,2021,Hingoli,8639.0,6306.47,1.83
Hingoli,2021,Aundha na,7734.0,5645.82,1.43
Hingoli,2021,Kalamanuri,8544.0,6237.12,1.8399999999999999
Hingoli,2021,vasamat,8650.0,6314.5,2.24
Jalna,2013,Bhokardan,6584.0,4806.32,77.18
Jalna,2013,Jaffrabad,4200.0,3066.0,65.97
Jalna,2013,Jalna,3200.0,2336.0,45.9
Jalna,2013,Badnapur,2800.0,2044.0,63.39
Jalna,2013,Ambad,3200.0,2336.0,83.56
Jalna,2013,Ghansawangi,2900.0,2117.0,45.55
Jalna,2013,Partur,2200.0,1606.0,61.27
Jalna,2013,Mantha,700.0,511.0,65.28
Jalna,2014,Bhokardan,6590.0,4810.7,84.97
Jalna,2014,Jaffrabad,4190.0,3058.7,96.27
Jalna,2014,Jalna,3210.0,2343.3,63.45
Jalna,2014,Badnapur,2800.0,2044.0,72.42
Jalna,2014,Ambad,3210.0,2343.3,84.08
Jalna,2014,Ghansawangi,2874.0,2098.02,45.72
Jalna,2014,Partur,2210.0,1613.3,53.839999999999996
Jalna,2014,Mantha,700.0,511.0,70.0
Jalna,2015,Bhokardan,6590.0,4810.7,66.43
Jalna,2015,Jaffrabad,7200.0,5256.0,57.56
Jalna,2015,Jalna,3300.0,2409.0,64.9
Jalna,2015,Badnapur,3600.0,2628.0,56.11000000000001
Jalna,2015,Ambad,8100.0,5913.0,45.53
Jalna,2015,Ghansawangi,8100.0,5913.0,16.23
Jalna,2015,Partur,6300.0,4599.0,21.68
Jalna,2015,Mantha,3600.0,2628.0,7.19
Jalna,2016,Bhokardan,8100.0,5913.0,56.95
Jalna,2016,Jaffrabad,7200.0,5256.0,69.87
Jalna,2016,Jalna,8100.0,5913.0,30.03
Jalna,2016,Badnapur,3600.0,2628.0,62.13000000000001
Jalna,2016,Ambad,8100.0,5913.0,45.86
Jalna,2016,Ghansawangi,8100.0,5913.0,21.46
Jalna,2016,Partur,6300.0,4599.0,25.09
Jalna,2016,Mantha,3600.0,2628.0,7.519999999999999
Jalna,2017,Bhokardan,12600.0,9198.0,41.95
Jalna,2017,Jaffrabad,11200.0,8176.0,46.01
Jalna,2017,Jalna,12600.0,9198.0,21.23
Jalna,2017,Badnapur,5600.0,4088.0,35.34
Jalna,2017,Ambad,12600.0,9198.0,32.32
Jalna,2017,Ghansawangi,12600.0,9198.0,16.91
Jalna,2017,Partur,9800.0,7154.0,18.97
Jalna,2017,Mantha,5600.0,4088.0,7.519999999999999
Jalna,2018,Bhokardan,16858.0,12306.34,33.67
Jalna,2018,Jaffrabad,8372.0,6111.56,43.32
Jalna,2018,Jalna,16991.0,12403.43,27.65
Jalna,2018,Badnapur,8957.0,6538.61,41.41
Jalna,2018,Ambad,25993.0,18974.89,18.67
Jalna,2018,Ghansawangi,7550.0,5511.5,15.6
Jalna,2018,Partur,5550.0,4051.5,18.78
Jalna,2018,Mantha,17112.0,12491.76,10.64
Jalna,2019,Bhokardan,11233.0,8200.09,87.41
Jalna,2019,Jaffrabad,7120.0,5197.6,77.12
Jalna,2019,Jalna,11702.0,8542.46,45.06
Jalna,2019,Badnapur,6464.0,4718.72,38.91
Jalna,2019,Ambad,12521.0,9140.33,39.32
Jalna,2019,Ghansawangi,7550.0,5511.5,37.0
Jalna,2019,Partur,5550.0,4051.5,38.0
Jalna,2019,Mantha,11216.0,8187.68,9.55
Jalna,2020,Bhokardan,12578.0,9181.94,57.2
Jalna,2020,Jaffrabad,7550.0,5511.5,50.61
Jalna,2020,Jalna,10635.0,7763.55,56.38000000000001
Jalna,2020,Badnapur,5303.0,3871.19,72.86
Jalna,2020,Ambad,12589.0,9189.97,62.49
Jalna,2020,Ghansawangi,7550.0,5511.5,35.95
Jalna,2020,Partur,5550.0,4051.5,34.01
Jalna,2020,Mantha,6450.0,4708.5,40.46
Jalna,2021,Bhokardan,15810.0,11541.3,44.35
Jalna,2021,Jaffrabad,9636.0,7034.28,41.16
Jalna,2021,Jalna,15108.0,11028.84,25.739999999999995
Jalna,2021,Badnapur,7768.0,5670.64,51.38
Jalna,2021,Ambad,15337.0,11196.01,52.88
Jalna,2021,Ghansawangi,11350.0,8285.5,28.09
Jalna,2021,Partur,8609.0,6284.57,31.28
Jalna,2021,Mantha,10672.0,7790.56,25.259999999999998
Latur,2012,Latur,11053.0,8068.69,106.41000000000001
Latur,2012,Renapur,4940.0,3606.2,102.06
Latur,2012,Ahamadpur,7740.0,5650.2,100.61
Latur,2012,Jalkot,1596.0,1165.08,99.69
Latur,2012,Chakur,7007.0,5115.11,114.27000000000001
Latur,2012,Shirur-Anantpal,3180.0,2321.4,97.23
Latur,2012,Aosa,9705.0,7084.65,106.69999999999999
Latur,2012,Nilanga,14668.0,10707.64,103.69999999999999
Latur,2012,Devani,3319.0,2422.87,105.60000000000001
Latur,2012,Udgir,10027.0,7319.71,91.46
Latur,2013,Latur,11053.0,8068.69,97.0
Latur,2013,Renapur,4940.0,3606.2,96.0
Latur,2013,Ahamadpur,7548.0,5510.04,100.0
Latur,2013,Jalkot,3112.0,2271.76,75.0
Latur,2013,Chakur,14248.0,10401.04,60.0
Latur,2013,Shirur-Anantpal,3518.0,2568.14,119.0
Latur,2013,Aosa,10748.0,7846.04,135.0
Latur,2013,Nilanga,17423.0,12718.79,85.0
Latur,2013,Devani,4566.0,3333.18,89.0
Latur,2013,Udgir,10027.0,7319.71,101.0
Latur,2014,Latur,10512.0,7673.76,98.0
Latur,2014,Renapur,5431.0,3964.63,98.0
Latur,2014,Ahamadpur,7548.0,5510.04,96.0
Latur,2014,Jalkot,2573.0,1878.29,79.0
Latur,2014,Chakur,9826.0,7172.98,94.0
Latur,2014,Shirur-Anantpal,3518.0,2568.14,103.0
Latur,2014,Aosa,10748.0,7846.04,92.0
Latur,2014,Nilanga,17423.0,12718.79,104.0
Latur,2014,Devani,4566.0,3333.18,69.0
Latur,2014,Udgir,10027.0,7319.71,100.0
Latur,2015,Latur,14568.0,10634.64,66.0
Latur,2015,Renapur,13778.0,10057.94,75.0
Latur,2015,Ahamadpur,13775.0,10055.75,93.0
Latur,2015,Jalkot,22720.0,16585.6,39.0
Latur,2015,Chakur,10124.0,7390.52,68.0
Latur,2015,Shirur-Anantpal,7310.0,5336.3,73.0
Latur,2015,Aosa,5455.0,3982.15,54.0
Latur,2015,Nilanga,13720.0,10015.6,59.0
Latur,2015,Devani,5510.0,4022.3,53.0
Latur,2015,Udgir,4555.0,3325.15,30.0
Latur,2016,Latur,14568.0,10634.64,67.1
Latur,2016,Renapur,7310.0,5336.3,69.5
Latur,2016,Ahamadpur,10124.0,7390.52,63.4
Latur,2016,Jalkot,4555.0,3325.15,28.199999999999996
Latur,2016,Chakur,13720.0,10015.6,58.70000000000001
Latur,2016,Shirur-Anantpal,5455.0,3982.15,47.3
Latur,2016,Aosa,13778.0,10057.94,73.6
Latur,2016,Nilanga,13775.0,10055.75,88.7
Latur,2016,Devani,5510.0,4022.3,45.3
Latur,2016,Udgir,22720.0,16585.6,38.9
Latur,2017,Latur,18508.0,13510.84,89.0
Latur,2017,Renapur,9310.0,6796.3,89.0
Latur,2017,Ahamadpur,12124.0,8850.52,82.0
Latur,2017,Jalkot,4555.0,3325.15,32.0
Latur,2017,Chakur,13720.0,10015.6,62.0
Latur,2017,Shirur-Anantpal,5455.0,3982.15,73.0
Latur,2017,Aosa,15778.0,11517.94,91.0
Latur,2017,Nilanga,15775.0,11515.75,93.0
Latur,2017,Devani,5510.0,4022.3,56.99999999999999
Latur,2017,Udgir,24720.0,18045.6,40.0
Latur,2018,Latur,39424.0,28779.52,27.0
Latur,2018,Renapur,14021.0,10235.33,45.0
Latur,2018,Ahamadpur,28386.0,20721.78,23.0
Latur,2018,Jalkot,15397.0,11239.81,11.0
Latur,2018,Chakur,29662.0,21653.26,32.0
Latur,2018,Shirur-Anantpal,13869.0,10124.37,28.999999999999996
Latur,2018,Aosa,48002.0,35041.46,19.0
Latur,2018,Nilanga,36497.0,26642.81,37.0
Latur,2018,Devani,10807.0,7889.11,31.0
Latur,2018,Udgir,29720.0,21695.6,28.999999999999996
Latur,2019,Latur,14560.0,10628.8,62.0
Latur,2019,Renapur,9383.0,6849.59,57.99999999999999
Latur,2019,Ahamadpur,10987.0,8020.51,67.0
Latur,2019,Jalkot,2487.0,1815.51,79.0
Latur,2019,Chakur,13724.0,10018.52,59.0
Latur,2019,Shirur-Anantpal,5806.0,4238.38,66.0
Latur,2019,Aosa,15996.0,11677.08,69.0
Latur,2019,Nilanga,19348.0,14124.04,69.0
Latur,2019,Devani,5006.0,3654.38,68.0
Latur,2019,Udgir,12268.0,8955.64,73.0
Latur,2020,Latur,16728.0,12211.44,72.0
Latur,2020,Renapur,10423.0,7608.79,64.0
Latur,2020,Ahamadpur,11462.0,8367.26,74.0
Latur,2020,Jalkot,2732.0,1994.36,63.0
Latur,2020,Chakur,12757.0,9312.61,57.99999999999999
Latur,2020,Shirur-Anantpal,5188.0,3787.24,74.0
Latur,2020,Aosa,19675.0,14362.75,74.0
Latur,2020,Nilanga,21011.0,15338.03,74.0
Latur,2020,Devani,5054.0,3689.42,61.0
Latur,2020,Udgir,15143.0,11054.39,69.0
Latur,2021,Latur,15630.0,11409.9,79.64
Latur,2021,Renapur,9949.0,7262.77,59.25
Latur,2021,Ahamadpur,12361.0,9023.53,65.77
Latur,2021,Jalkot,2732.0,1994.36,56.00000000000001
Latur,2021,Chakur,12757.0,9312.61,54.0
Latur,2021,Shirur-Anantpal,5188.0,3787.24,73.0
Latur,2021,Aosa,19094.0,13938.62,69.39
Latur,2021,Nilanga,21126.0,15421.98,67.76
Latur,2021,Devani,5054.0,3689.42,56.99999999999999
Latur,2021,Udgir,14882.0,10863.86,75.49
Mumbai,2018,Mumbai City,,,0.0
Mumbai,2019,Mumbai City,,,0.0
Mumbai,2020,Mumbai City,,,0.0
Mumbai,2021,Mumbai City,,,0.0
Nagpur,2012,Narkhed,4280.0,,82.1
Nagpur,2012,Katol,3985.0,,52.400000000000006
Nagpur,2012,Kalameshwar,2270.0,,62.5
Nagpur,2012,Sawner,3416.0,,53.7
Nagpur,2012,Parashivani,2240.0,,71.7
Nagpur,2012,Ramtech,2860.0,,39.8
Nagpur,2012,Mauda,3700.0,,103.0
Nagpur,2012,Kamathi,1735.0,,102.0
Nagpur,2012,Nagpur (Gra),3285.0,,82.6
Nagpur,2012,Nagpur (Sh),0.0,,0.0
Nagpur,2012,Hingana,1440.0,,70.0
Nagpur,2012,Umred,2735.0,,61.1
Nagpur,2012,Kuhi,2750.0,,116.5
Nagpur,2012,Bhiwapur,1725.0,,96.0
Nagpur,2013,Narkhed,4295.0,,103.49999999999999
Nagpur,2013,Katol,4000.0,,60.199999999999996
Nagpur,2013,Kalameshwar,2290.0,,83.6
Nagpur,2013,Sawner,3430.0,,48.6
Nagpur,2013,Parashivani,2250.0,,88.1
Nagpur,2013,Ramtech,2875.0,,41.9
Nagpur,2013,Mauda,3700.0,,113.1
Nagpur,2013,Kamathi,1750.0,,118.10000000000001
Nagpur,2013,Nagpur (Gra),3300.0,,95.7
Nagpur,2013,Nagpur (Sh),0.0,,0.0
Nagpur,2013,Hingana,1750.0,,96.0
Nagpur,2013,Umred,2750.0,,81.6
Nagpur,2013,Kuhi,2750.0,,116.6
Nagpur,2013,Bhiwapur,1750.0,,93.3
Nagpur,2014,Narkhed,4520.0,,106.1
Nagpur,2014,Katol,4176.0,,71.0
Nagpur,2014,Kalameshwar,2392.0,,89.0
Nagpur,2014,Sawner,3580.0,,48.2
Nagpur,2014,Parashivani,2426.0,,96.3
Nagpur,2014,Ramtech,3028.0,,45.2
Nagpur,2014,Mauda,3847.0,,132.0
Nagpur,2014,Kamathi,1926.0,,125.4
Nagpur,2014,Nagpur (Gra),3649.0,,80.1
Nagpur,2014,Nagpur (Sh),0.0,,0.0
Nagpur,2014,Hingana,1875.0,,104.69999999999999
Nagpur,2014,Umred,2974.0,,79.8
Nagpur,2014,Kuhi,2975.0,,126.9
Nagpur,2014,Bhiwapur,1926.0,,100.9
Nagpur,2015,Narkhed,4900.0,,66.0
Nagpur,2015,Katol,3000.0,,100.0
Nagpur,2015,Kalameshwar,2100.0,,82.0
Nagpur,2015,Sawner,3300.0,,52.0
Nagpur,2015,Parashivani,2500.0,,77.0
Nagpur,2015,Ramtech,2500.0,,60.0
Nagpur,2015,Mauda,4700.0,,80.0
Nagpur,2015,Kamathi,2600.0,,87.0
Nagpur,2015,Nagpur (Gra),4600.0,,68.0
Nagpur,2015,Nagpur (Sh),0.0,,0.0
Nagpur,2015,Hingana,2170.0,,71.0
Nagpur,2015,Umred,3300.0,,45.0
Nagpur,2015,Kuhi,3400.0,,106.0
Nagpur,2015,Bhiwapur,2580.0,,75.0
Nagpur,2016,Narkhed,3700.0,,91.54
Nagpur,2016,Katol,3020.0,,99.57
Nagpur,2016,Kalameshwar,2000.0,,86.15
Nagpur,2016,Sawner,2100.0,,82.86
Nagpur,2016,Parashivani,2300.0,,89.57
Nagpur,2016,Ramtech,2000.0,,77.65
Nagpur,2016,Mauda,3950.0,,85.19
Nagpur,2016,Kamathi,2530.0,,103.60000000000001
Nagpur,2016,Nagpur (Gra),3850.0,,85.22
Nagpur,2016,Nagpur (Sh),0.0,,0.0
Nagpur,2016,Hingana,1850.0,,88.49
Nagpur,2016,Umred,1887.0,,89.93
Nagpur,2016,Kuhi,3780.0,,101.24
Nagpur,2016,Bhiwapur,2170.0,,80.65
Nagpur,2017,Narkhed,13873.0,,30.47
Nagpur,2017,Katol,11034.0,,27.13
Nagpur,2017,Kalameshwar,5813.0,,36.75
Nagpur,2017,Sawner,6969.0,,31.209999999999997
Nagpur,2017,Parashivani,7568.0,,29.14
Nagpur,2017,Ramtech,11042.0,,20.45
Nagpur,2017,Mauda,8480.0,,63.96000000000001
Nagpur,2017,Kamathi,8407.0,,37.1
Nagpur,2017,Nagpur (Gra),16240.0,,26.63
Nagpur,2017,Nagpur (Sh),0.0,,0.0
Nagpur,2017,Hingana,9119.0,,18.98
Nagpur,2017,Umred,8218.0,,25.33
Nagpur,2017,Kuhi,8786.0,,57.22999999999999
Nagpur,2017,Bhiwapur,4129.0,,47.83
Nagpur,2018,Narkhed,19480.0,,35.0
Nagpur,2018,Katol,22132.0,,35.0
Nagpur,2018,Kalameshwar,12084.0,,35.0
Nagpur,2018,Sawner,14267.0,,36.43
Nagpur,2018,Parashivani,10005.0,,35.16
Nagpur,2018,Ramtech,18161.0,,35.55
Nagpur,2018,Mauda,12321.0,,35.63
Nagpur,2018,Kamathi,8675.0,,35.12
Nagpur,2018,Nagpur (Gra),16808.0,,35.05
Nagpur,2018,Nagpur (Sh),15378.0,,35.0
Nagpur,2018,Hingana,14551.0,,35.15
Nagpur,2018,Umred,13722.0,,35.36
Nagpur,2018,Kuhi,11047.0,,35.0
Nagpur,2018,Bhiwapur,8483.0,,35.15
Nagpur,2019,Narkhed,8174.0,,66.92
Nagpur,2019,Katol,10279.0,,66.95
Nagpur,2019,Kalameshwar,5135.0,,66.99
Nagpur,2019,Sawner,9359.0,,66.94
Nagpur,2019,Parashivani,5320.0,,66.97
Nagpur,2019,Ramtech,5562.0,,66.97
Nagpur,2019,Mauda,16341.0,,66.92
Nagpur,2019,Kamathi,5706.0,,66.82
Nagpur,2019,Nagpur (Gra),7774.0,,66.31
Nagpur,2019,Nagpur (Sh),3235.0,,66.99
Nagpur,2019,Hingana,3911.0,,66.48
Nagpur,2019,Umred,6039.0,,67.05
Nagpur,2019,Kuhi,9900.0,,64.98
Nagpur,2019,Bhiwapur,5520.0,,66.99
Nagpur,2020,Narkhed,8018.0,,77.04
Nagpur,2020,Katol,10123.0,,77.04
Nagpur,2020,Kalameshwar,4979.0,,77.04
Nagpur,2020,Sawner,9203.0,,77.06
Nagpur,2020,Parashivani,5164.0,,77.03
Nagpur,2020,Ramtech,5406.0,,77.04
Nagpur,2020,Mauda,16185.0,,77.04
Nagpur,2020,Kamathi,5550.0,,77.05
Nagpur,2020,Nagpur (Gra),7618.0,,77.04
Nagpur,2020,Nagpur (Sh),3076.0,,77.05
Nagpur,2020,Hingana,3755.0,,77.04
Nagpur,2020,Umred,5883.0,,77.04
Nagpur,2020,Kuhi,9744.0,,77.03
Nagpur,2020,Bhiwapur,5364.0,,77.03
Nagpur,2021,Narkhed,10264.0,,71.09
Nagpur,2021,Katol,6058.0,,65.5
Nagpur,2021,Kalameshwar,2995.0,,69.51
Nagpur,2021,Sawner,2476.0,,75.76
Nagpur,2021,Parashivani,3354.0,,80.86
Nagpur,2021,Ramtech,4569.0,,73.23
Nagpur,2021,Mauda,10493.0,,71.64
Nagpur,2021,Kamathi,5905.0,,65.54
Nagpur,2021,Nagpur (Gra),7502.0,,70.63
Nagpur,2021,Nagpur (Sh),3192.0,,68.23
Nagpur,2021,Hingana,2820.0,,70.64
Nagpur,2021,Umred,4948.0,,68.22
Nagpur,2021,Kuhi,11163.0,,64.14
Nagpur,2021,Bhiwapur,3530.0,,71.24
Nanded,2014,Mahur,1825.0,,35.6
Nanded,2014,Kinvat,6055.0,,36.0
Nanded,2014,Himalay nagar,1910.0,,72.97
Nanded,2014,hadgaon,4650.0,,89.0
Nanded,2014,andhrapur,4350.0,,104.86999999999999
Nanded,2014,Nanded,2700.0,,112.79999999999998
Nanded,2014,Mudkhed,4150.0,,119.0
Nanded,2014,bhokar,2450.0,,90.0
Nanded,2014,umari,2000.0,,93.0
Nanded,2014,dharmabad,1730.0,,50.0
Nanded,2014,biloli,4255.0,,85.0
Nanded,2014,naygaon,3900.0,,62.480000000000004
Nanded,2014,loha,8750.0,,77.0
Nanded,2014,kandhar,7000.0,,71.0
Nanded,2014,Mukhed,5000.0,,64.48
Nanded,2014,deglur,4000.0,,63.0
Nanded,2015,Mahur,9000.0,,4.92
Nanded,2015,Kinvat,25200.0,,6.11
Nanded,2015,Himalay nagar,3600.0,,22.69
Nanded,2015,hadgaon,11700.0,,40.63
Nanded,2015,andhrapur,5400.0,,84.74
Nanded,2015,Nanded,5400.0,,53.92
Nanded,2015,Mudkhed,5400.0,,98.2
Nanded,2015,bhokar,8100.0,,26.82
Nanded,2015,umari,5400.0,,35.35
Nanded,2015,dharmabad,3600.0,,25.3
Nanded,2015,biloli,9900.0,,36.71
Nanded,2015,naygaon,10800.0,,22.45
Nanded,2015,loha,15300.0,,45.96
Nanded,2015,kandhar,14400.0,,27.839999999999996
Nanded,2015,Mukhed,12600.0,,25.370000000000005
Nanded,2015,deglur,14400.0,,16.23
Nanded,2016,Mahur,7000.0,,8.8
Nanded,2016,Kinvat,19600.0,,10.17
Nanded,2016,Himalay nagar,3350.0,,27.339999999999996
Nanded,2016,hadgaon,12870.0,,39.11
Nanded,2016,andhrapur,5940.0,,71.76
Nanded,2016,Nanded,5940.0,,52.2
Nanded,2016,Mudkhed,5940.0,,81.0
Nanded,2016,bhokar,8910.0,,21.88
Nanded,2016,umari,5940.0,,34.46
Nanded,2016,dharmabad,3960.0,,25.0
Nanded,2016,biloli,10980.0,,32.47
Nanded,2016,naygaon,9600.0,,24.46
Nanded,2016,loha,16830.0,,40.95
Nanded,2016,kandhar,15840.0,,23.4
Nanded,2016,Mukhed,13860.0,,29.69
Nanded,2016,deglur,12800.0,,20.69
Nanded,2017,Mahur,17890.0,,14.34
Nanded,2017,Kinvat,50070.0,,15.909999999999998
Nanded,2017,Himalay nagar,7156.0,,23.25
Nanded,2017,hadgaon,23257.0,,48.55
Nanded,2017,andhrapur,13734.0,,39.0
Nanded,2017,Nanded,16734.0,,51.07000000000001
