District,Year,Taluka,Aggregate Current Demand,Arrears,Aggregate Demand,Discount,Amount of suspended recovery,Amount Eligible for Recovery,Value Recovery,Number of Account Holders
Nandurbar,2016,Navapur,2000000.0,0.0,2000000.0,0.0,0.0,2000000.0,25287000.0,51273
Nandurbar,2017,Akkalkuva,1078000.0,642000.0,1720000.0,239000.0,0.0,1481000.0,1084000.0,17942
Nandurbar,2017,Akrani,500000.0,0.0,500000.0,0.0,0.0,500000.0,690000.0,1235
Nandurbar,2017,Taloda,7621000.0,0.0,7621000.0,0.0,0.0,7621000.0,15746000.0,12160
Nandurbar,2017,Shahada,31377000.0,0.0,31377000.0,0.0,0.0,31377000.0,41754000.0,53459
Nandurbar,2017,Nandurbar,11181000.0,190000.0,11371000.0,0.0,0.0,11371000.0,11371000.0,63427
Nandurbar,2017,Navapur,3298000.0,0.0,3298000.0,0.0,0.0,3298000.0,76554000.0,51273
Nandurbar,2018,Akkalkuva,923000.0,407000.0,1330000.0,172000.0,33000.0,1125000.0,847000.0,20605
Nandurbar,2018,Akrani,500000.0,0.0,500000.0,0.0,0.0,500000.0,761580.0,15554
Nandurbar,2018,Taloda,12000000.0,0.0,12000000.0,0.0,0.0,12000000.0,12588000.0,12160
Nandurbar,2018,Shahada,21746000.0,838000.0,22584000.0,447000.0,0.0,22137000.0,21397000.0,49255
Nandurbar,2018,Nandurbar,14082000.0,0.0,14082000.0,0.0,0.0,14082000.0,14082000.0,48846
Nandurbar,2018,Navapur,25500000.0,0.0,25500000.0,79000.0,0.0,25421000.0,51729700.0,34919
Nandurbar,2019,Akkalkuva,874000.0,407000.0,1281000.0,107000.0,1000.0,1173000.0,1011000.0,19003
Nandurbar,2019,Akrani,2000000.0,0.0,2000000.0,0.0,0.0,2000000.0,2717000.0,10571
Nandurbar,2019,Taloda,8100000.0,0.0,8100000.0,0.0,0.0,8100000.0,10490000.0,15352
Nandurbar,2019,Shahada,23500000.0,746000.0,24246000.0,447000.0,0.0,23799000.0,25052000.0,49255
Nandurbar,2019,Nandurbar,10113000.0,412000.0,10525000.0,671000.0,297000.0,9557000.0,6150000.0,63725
Nandurbar,2019,Navapur,3175000.0,0.0,3175000.0,0.0,0.0,3175000.0,3902000.0,26580
Nandurbar,2020,Akkalkuva,2671000.0,95000.0,2766000.0,91000.0,0.0,2675000.0,582000.0,20625
Nandurbar,2020,Akrani,4000000.0,0.0,4000000.0,0.0,0.0,4000000.0,2127000.0,15554
Nandurbar,2020,Taloda,13000000.0,0.0,13000000.0,0.0,0.0,13000000.0,16713000.0,18814
Nandurbar,2020,Shahada,38284000.0,0.0,38284000.0,449000.0,0.0,37835000.0,41673000.0,54974
Nandurbar,2020,Nandurbar,6685000.0,534000.0,7219000.0,619000.0,0.0,6600000.0,5867000.0,86328
Nandurbar,2020,Navapur,47000000.0,0.0,47000000.0,0.0,0.0,47000000.0,55231000.0,26580
Nandurbar,2021,Akkalkuva,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Nandurbar,2021,Akrani,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Nandurbar,2021,Taloda,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Nandurbar,2021,Shahada,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Nandurbar,2021,Nandurbar,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Nandurbar,2021,Navapur,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
Nashik,2012,Surgana,586230.0,,586230.0,250590.0,,335640.0,1806160.0,21844
Nashik,2012,Kalwan,2496740.0,,2496740.0,,,2293440.0,2385820.0,17240
Nashik,2012,Devala,2216270.0,,2216270.0,,,2216270.0,5287140.0,34485
Nashik,2012,Baglan,,,7287030.0,,,,,71398
Nashik,2012,Malegaon,22006250.0,28318870.0,50325120.0,1078520.0,,49246600.0,57613410.0,68428
Nashik,2012,Nandgaon,9088850.0,,9088850.0,,,9088850.0,30775550.0,55160
Nashik,2012,Chandwad,7281350.0,1244180.0,8525530.0,,,8525530.0,14074840.0,50074
Nashik,2012,Dindori,12780330.0,,12780330.0,558600.0,,12221730.0,22936930.0,54553
Nashik,2012,Peth,272520.0,,272520.0,,,272520.0,76520.0,13365
Nashik,2012,Trimbak,3145680.0,,3145680.0,,,3145680.0,11976900.0,13249
Nashik,2012,Nashik,40777040.0,67495100.0,108272140.0,,,108272140.0,39750350.0,46085
Nashik,2012,Igatpuri,7735180.0,,7735180.0,,,7735180.0,19295940.0,26706
Nashik,2012,Sinner,4587580.0,,4587580.0,,,4587580.0,26162770.0,85778
Nashik,2012,Nifad,29861640.0,3288450.0,33150090.0,,,33150090.0,57884570.0,88859
Nashik,2012,Yewala,14178000.0,,14178000.0,,,14178000.0,22691730.0,44125
Nashik,2013,Surgana,586230.0,,586230.0,250590.0,,335640.0,1806160.0,21844
Nashik,2013,Kalwan,2496740.0,,2496740.0,,,2293440.0,2385820.0,17240
Nashik,2013,Devala,2216270.0,,2216270.0,,,2216270.0,5287140.0,34485
Nashik,2013,Baglan,,,7287030.0,,,,,71398
Nashik,2013,Malegaon,22006250.0,28318870.0,50325120.0,1078520.0,,49246600.0,57613410.0,68428
Nashik,2013,Nandgaon,9088850.0,,9088850.0,,,9088850.0,30775550.0,55160
Nashik,2013,Chandwad,7281350.0,1244180.0,8525530.0,,,8525530.0,14074840.0,50074
Nashik,2013,Dindori,12780330.0,,12780330.0,558600.0,,12221730.0,22936930.0,54553
Nashik,2013,Peth,272520.0,,272520.0,,,272520.0,76520.0,13365
Nashik,2013,Trimbak,3145680.0,,3145680.0,,,3145680.0,11976900.0,13249
Nashik,2013,Nashik,40777040.0,67495100.0,108272140.0,,,108272140.0,39750350.0,46085
Nashik,2013,Igatpuri,7735180.0,,7735180.0,,,7735180.0,19295940.0,26706
Nashik,2013,Sinner,4587580.0,,4587580.0,,,4587580.0,26162770.0,85778
Nashik,2013,Nifad,29861640.0,3288450.0,33150090.0,,,33150090.0,57884570.0,88859
Nashik,2013,Yewala,14178000.0,,14178000.0,,,14178000.0,22691730.0,44125
Nashik,2014,Surgana,327120.0,0.0,327120.0,0.0,0.0,327120.0,3492750.0,23900
Nashik,2014,Kalwan,2287050.0,0.0,2287050.0,0.0,0.0,2287050.0,8764270.0,29621
Nashik,2014,Devala,2321470.0,0.0,2321470.0,6170.0,0.0,2315300.0,2315290.0,6458
Nashik,2014,Baglan,11976910.0,0.0,11976910.0,0.0,0.0,11976910.0,12256720.0,66355
Nashik,2014,Malegaon,17323790.0,12245190.0,29568980.0,0.0,0.0,29568980.0,78167000.0,74385
Nashik,2014,Nandgaon,11173950.0,0.0,11173950.0,0.0,0.0,11173950.0,19247160.0,55120
Nashik,2014,Chandwad,3168060.0,0.0,3168060.0,37880.0,0.0,3130180.0,12184920.0,51030
Nashik,2014,Dindori,15298450.0,0.0,15298450.0,0.0,0.0,15298450.0,21039080.0,51638
Nashik,2014,Peth,253110.0,0.0,253110.0,200310.0,0.0,52800.0,1802000.0,14801
Nashik,2014,Trimbak,12039000.0,0.0,12039000.0,0.0,0.0,12039000.0,18979170.0,17835
Nashik,2014,Nashik,191313830.0,67439400.0,258753200.0,0.0,0.0,258753230.0,366881220.0,55785
Nashik,2014,Igatpuri,7695560.0,0.0,7695560.0,0.0,0.0,7695560.0,27564060.0,39193
Nashik,2014,Sinner,19183140.0,9506190.0,28689330.0,0.0,0.0,28689330.0,70493980.0,66045
Nashik,2014,Nifad,31088650.0,206130.0,31294780.0,201520.0,0.0,31093260.0,59415170.0,21460
Nashik,2014,Yewala,13458420.0,0.0,13458420.0,0.0,0.0,13458420.0,40509060.0,54006
Nashik,2015,Surgana,1090000.0,0.0,1090000.0,27950.0,0.0,1062050.0,28103360.0,23900
Nashik,2015,Kalwan,12295000.0,0.0,12295000.0,0.0,0.0,12295000.0,37944990.0,29621
Nashik,2015,Devala,1576740.0,0.0,1576740.0,6170.0,0.0,1570570.0,30071460.0,6458
Nashik,2015,Baglan,29534000.0,0.0,29534000.0,0.0,0.0,29534000.0,81835650.0,66355
Nashik,2015,Malegaon,64800000.0,21710280.0,86510280.0,0.0,0.0,86510280.0,62934520.0,74385
Nashik,2015,Nandgaon,8777000.0,0.0,8777000.0,0.0,0.0,8777000.0,55770670.0,55120
Nashik,2015,Chandwad,17593000.0,0.0,17593000.0,36830.0,0.0,17556170.0,57268330.0,52080
Nashik,2015,Dindori,36415000.0,572430.0,36987430.0,0.0,0.0,36987430.0,88463370.0,52843
Nashik,2015,Peth,253105000.0,0.0,253105000.0,0.0,0.0,253105000.0,7068050.0,15270
Nashik,2015,Trimbak,17495000.0,0.0,17495000.0,0.0,0.0,17495000.0,73884040.0,17853
Nashik,2015,Nashik,1430000.0,30221330.0,31651330.0,0.0,0.0,31651330.0,744454350.0,55785
Nashik,2015,Igatpuri,20636000.0,0.0,20636000.0,0.0,0.0,20636000.0,78531570.0,39193
Nashik,2015,Sinner,164195000.0,12952590.0,177147590.0,165290.0,0.0,176982300.0,195884200.0,66045
Nashik,2015,Nifad,88779000.0,309960.0,89088960.0,204790.0,0.0,88884170.0,121399930.0,21460
Nashik,2015,Yewala,26082000.0,0.0,26082000.0,0.0,0.0,26082000.0,55389990.0,54006
Nashik,2016,Surgana,11090000.0,0.0,11090000.0,0.0,0.0,11090000.0,35268000.0,23900
Nashik,2016,Kalwan,15478000.0,0.0,15478000.0,0.0,0.0,15478000.0,10760000.0,29621
Nashik,2016,Devala,7175000.0,0.0,7175000.0,0.0,0.0,7175000.0,11597000.0,6458
Nashik,2016,Baglan,32718000.0,0.0,32718000.0,0.0,0.0,32718000.0,33409000.0,66355
Nashik,2016,Malegaon,67984000.0,0.0,67984000.0,0.0,0.0,67984000.0,76490000.0,74385
Nashik,2016,Nandgaon,11960000.0,0.0,11960000.0,0.0,0.0,11960000.0,29380000.0,55120
Nashik,2016,Chandwad,20776000.0,0.0,20776000.0,0.0,0.0,20776000.0,22640000.0,52080
Nashik,2016,Dindori,39599000.0,0.0,39599000.0,0.0,0.0,39599000.0,79410000.0,52843
Nashik,2016,Peth,4658000.0,0.0,4658000.0,0.0,0.0,4658000.0,3919000.0,15270
Nashik,2016,Trimbak,20777000.0,0.0,20777000.0,0.0,0.0,20777000.0,23288000.0,17853
Nashik,2016,Nashik,493452000.0,0.0,493452000.0,0.0,0.0,493452000.0,441697000.0,55785
Nashik,2016,Igatpuri,23820000.0,0.0,23820000.0,0.0,0.0,23820000.0,29529000.0,39193
Nashik,2016,Sinner,43529000.0,0.0,43529000.0,0.0,0.0,43529000.0,31551000.0,66045
Nashik,2016,Nifad,91963000.0,0.0,91963000.0,0.0,0.0,91963000.0,45051000.0,21460
Nashik,2016,Yewala,29265000.0,0.0,29265000.0,0.0,0.0,29265000.0,32175000.0,54006
Nashik,2017,Surgana,8543000.0,0.0,8543000.0,0.0,0.0,8543000.0,8695000.0,23900
Nashik,2017,Kalwan,11923000.0,0.0,11923000.0,0.0,0.0,11923000.0,6200000.0,29621
Nashik,2017,Devala,5526000.0,0.0,5526000.0,0.0,0.0,5526000.0,10786000.0,6458
Nashik,2017,Baglan,19203000.0,0.0,19203000.0,0.0,0.0,19203000.0,31230000.0,66355
Nashik,2017,Malegaon,52368000.0,0.0,52368000.0,0.0,0.0,52368000.0,103533000.0,74385
Nashik,2017,Nandgaon,9213000.0,0.0,9213000.0,0.0,0.0,9213000.0,23660000.0,55120
Nashik,2017,Chandwad,16004000.0,0.0,16004000.0,0.0,0.0,16004000.0,32632000.0,52080
Nashik,2017,Dindori,30503000.0,0.0,30503000.0,0.0,0.0,30503000.0,45439000.0,52843
Nashik,2017,Peth,3588000.0,0.0,3588000.0,0.0,0.0,3588000.0,2100000.0,15270
Nashik,2017,Trimbak,16005000.0,0.0,16005000.0,0.0,0.0,16005000.0,22490000.0,17853
Nashik,2017,Nashik,386107000.0,0.0,386107000.0,0.0,0.0,386107000.0,523417000.0,55785
Nashik,2017,Igatpuri,18349000.0,0.0,18349000.0,0.0,0.0,18349000.0,20364000.0,39193
Nashik,2017,Sinner,41233000.0,0.0,41233000.0,0.0,0.0,41233000.0,88490000.0,66045
Nashik,2017,Nifad,63136000.0,0.0,63136000.0,0.0,0.0,63136000.0,59497000.0,21460
Nashik,2017,Yewala,22543000.0,0.0,22543000.0,0.0,0.0,22543000.0,33016000.0,54006
Nashik,2018,Surgana,7130000.0,0.0,7130000.0,0.0,0.0,7130000.0,14074030.0,23900
Nashik,2018,Kalwan,6930000.0,0.0,6930000.0,0.0,0.0,6930000.0,4813420.0,29621
Nashik,2018,Devala,7848000.0,0.0,7848000.0,0.0,0.0,7848000.0,7744590.0,6458
Nashik,2018,Baglan,19767000.0,0.0,19767000.0,0.0,0.0,19767000.0,14440150.0,66355
Nashik,2018,Malegaon,44361000.0,0.0,44361000.0,0.0,0.0,44361000.0,40991610.0,74385
Nashik,2018,Nandgaon,13082000.0,0.0,13082000.0,0.0,0.0,13082000.0,18477570.0,55120
Nashik,2018,Chandwad,17725000.0,0.0,17725000.0,0.0,0.0,17725000.0,29339600.0,52080
Nashik,2018,Dindori,43313000.0,0.0,43313000.0,0.0,0.0,43313000.0,47402400.0,52843
Nashik,2018,Peth,3095000.0,0.0,3095000.0,0.0,0.0,3095000.0,625540.0,15270
Nashik,2018,Trimbak,17726000.0,0.0,17726000.0,0.0,0.0,17726000.0,8225389.999999999,17853
Nashik,2018,Nashik,361758000.0,0.0,361758000.0,0.0,0.0,361758000.0,367082950.0,55785
Nashik,2018,Igatpuri,31054000.0,0.0,31054000.0,0.0,0.0,31054000.0,49038340.0,39193
Nashik,2018,Sinner,48550000.0,0.0,48550000.0,0.0,0.0,48550000.0,84280310.0,66045
Nashik,2018,Nifad,49651000.0,0.0,49651000.0,0.0,0.0,49651000.0,25283390.0,21460
Nashik,2018,Yewala,22010000.0,0.0,22010000.0,0.0,0.0,22010000.0,9483670.0,54006
Nashik,2019,Surgana,7844000.0,0.0,7844000.0,0.0,0.0,7844000.0,7555000.0,23900
Nashik,2019,Kalwan,7623000.0,0.0,7623000.0,0.0,0.0,7623000.0,3450000.0,29621
Nashik,2019,Devala,8632000.0,0.0,8632000.0,0.0,0.0,8632000.0,10240000.0,6458
Nashik,2019,Baglan,21745000.0,0.0,21745000.0,0.0,0.0,21745000.0,20117000.0,66355
Nashik,2019,Malegaon,48799000.0,0.0,48799000.0,0.0,0.0,48799000.0,59246000.0,74385
Nashik,2019,Nandgaon,14391000.0,0.0,14391000.0,0.0,0.0,14391000.0,30695000.0,55120
Nashik,2019,Chandwad,19497000.0,0.0,19497000.0,0.0,0.0,19497000.0,21812000.0,52080
Nashik,2019,Dindori,47646000.0,0.0,47646000.0,0.0,0.0,47646000.0,44181000.0,52843
Nashik,2019,Peth,3405000.0,0.0,3405000.0,0.0,0.0,3405000.0,2021000.0,15270
Nashik,2019,Trimbak,19499000.0,0.0,19499000.0,0.0,0.0,19499000.0,19973000.0,17853
Nashik,2019,Nashik,397946000.0,0.0,397946000.0,0.0,0.0,397946000.0,396592000.0,55785
Nashik,2019,Igatpuri,34161000.0,0.0,34161000.0,0.0,0.0,34161000.0,55568000.0,39193
Nashik,2019,Sinner,53407000.0,0.0,54307000.0,0.0,0.0,54307000.0,96889000.0,66045
Nashik,2019,Nifad,54618000.0,0.0,54618000.0,0.0,0.0,54618000.0,34419000.0,21460
Nashik,2019,Yewala,24212000.0,0.0,24212000.0,0.0,0.0,24212000.0,8313000.0,54006
Nashik,2020,Surgana,8887000.0,0.0,8887000.0,0.0,0.0,8887000.0,8642000.0,23900
Nashik,2020,Kalwan,8637000.0,0.0,8637000.0,0.0,0.0,8637000.0,8709000.0,29621
Nashik,2020,Devala,9783000.0,0.0,9783000.0,0.0,0.0,9783000.0,14060000.0,6458
Nashik,2020,Baglan,24638000.0,0.0,24638000.0,0.0,0.0,24638000.0,38072000.0,66355
Nashik,2020,Malegaon,55291000.0,0.0,55291000.0,0.0,0.0,55291000.0,97970000.0,74385
Nashik,2020,Nandgaon,16305000.0,0.0,16305000.0,0.0,0.0,16305000.0,33077000.0,55120
Nashik,2020,Chandwad,22092000.0,0.0,22092000.0,0.0,0.0,22092000.0,28710000.0,52080
Nashik,2020,Dindori,53986000.0,0.0,53986000.0,0.0,0.0,53986000.0,114631000.0,52843
Nashik,2020,Peth,3858000.0,0.0,3858000.0,0.0,0.0,3858000.0,6233000.0,15270
Nashik,2020,Trimbak,22093000.0,0.0,22093000.0,0.0,0.0,22093000.0,34616000.0,17853
Nashik,2020,Nashik,450893000.0,0.0,450893000.0,0.0,0.0,450893000.0,475652000.0,55785
Nashik,2020,Igatpuri,38706000.0,0.0,38706000.0,0.0,0.0,38706000.0,70937000.0,39193
Nashik,2020,Sinner,60513000.0,0.0,60513000.0,0.0,0.0,60513000.0,86696000.0,66045
Nashik,2020,Nifad,61885000.0,0.0,61885000.0,0.0,0.0,61885000.0,74424000.0,21460
Nashik,2020,Yewala,27433000.0,0.0,27433000.0,0.0,0.0,27433000.0,15517000.0,54006
Nashik,2021,Surgana,7000000.0,0.0,7000000.0,198240.0,0.0,6801760.0,13945740.0,21069
Nashik,2021,Kalwan,13300000.0,0.0,13300000.0,474980.0,0.0,12825020.0,13765310.0,37793
Nashik,2021,Devala,3935020.0,3590520.0,7525540.0,420450.0,0.0,7105090.0,3573530.0,3353
Nashik,2021,Baglan,3916140.0,367500.0,4283640.0,1106460.0,0.0,3177170.0,51809790.0,78081
Nashik,2021,Malegaon,76704000.0,0.0,76704000.0,0.0,0.0,76704000.0,130270000.0,0
Nashik,2021,Nandgaon,,,,,,,,0
Nashik,2021,Chandwad,11293630.0,629030.0,11922660.0,0.0,0.0,11922660.0,14485870.0,11520
Nashik,2021,Dindori,10531970.0,1535170.0,12067140.0,1116920.0,0.0,10950220.0,9089540.0,37006
Nashik,2021,Peth,151320.0,0.0,151320.0,28650.0,0.0,122670.0,122670.0,0
Nashik,2021,Trimbak,6733510.0,394120.0,7127630.0,273450.0,0.0,6854180.0,5842610.0,32598
Nashik,2021,Nashik,124292630.0,24953690.0,149246320.0,290390.0,55150.0,148900770.0,84354700.0,76979
Nashik,2021,Igatpuri,7388230.0,1709540.0,9097770.0,437780.0,0.0,8659980.0,27751200.0,32670
Nashik,2021,Sinner,10661160.0,0.0,10661160.0,0.0,0.0,10661160.0,11685430.0,0
Nashik,2021,Nifad,15696340.0,4678790.0,20375130.0,1225210.0,0.0,19149920.0,74424000.0,118354
Nashik,2021,Yewala,4584700.0,790480.0,5375180.0,473410.0,0.0,4901770.0,4439550.0,30576
Dharashiv,2012,Paranda,4008000.0,0.0,4008000.0,0.0,0.0,4008000.0,53000.0,60342
Dharashiv,2012,Bhum,3753000.0,0.0,3753000.0,0.0,0.0,3753000.0,4971000.0,6967
Dharashiv,2012,Washi,1417000.0,0.0,1417000.0,0.0,0.0,1417000.0,3158000.0,7733
Dharashiv,2012,Kalamb,5146000.0,0.0,5146000.0,0.0,0.0,5146000.0,5910000.0,38865
Dharashiv,2012,Dharashiv,9136000.0,0.0,9136000.0,150000.0,0.0,8986000.0,18890000.0,58343
Dharashiv,2012,Tuljapur,52000.0,0.0,52000.0,0.0,0.0,52000.0,291000.0,10187
Dharashiv,2012,Lohara,1141000.0,0.0,1141000.0,0.0,0.0,1141000.0,1289000.0,58541
Dharashiv,2012,Umaraga,4762000.0,0.0,4762000.0,0.0,0.0,4762000.0,9342000.0,275000
Dharashiv,2013,Paranda,2862000.0,3955000.0,6817000.0,0.0,0.0,6817000.0,6740000.0,35660
Dharashiv,2013,Bhum,3228000.0,0.0,3228000.0,0.0,0.0,3228000.0,2454000.0,4127
Dharashiv,2013,Washi,1564000.0,0.0,1564000.0,0.0,0.0,1564000.0,951000.0,17593
Dharashiv,2013,Kalamb,5013000.0,0.0,5013000.0,50130.0,0.0,4962870.0,4882870.0,37313
Dharashiv,2013,Dharashiv,9733000.0,0.0,9733000.0,0.0,0.0,9733000.0,1795000.0,73094
Dharashiv,2013,Tuljapur,4043000.0,0.0,4043000.0,0.0,0.0,4043000.0,187000.0,17078
Dharashiv,2013,Lohara,2023000.0,0.0,2023000.0,0.0,0.0,2023000.0,2005000.0,32343
Dharashiv,2013,Umaraga,6030000.0,0.0,6030000.0,0.0,0.0,6030000.0,6019000.0,154200
Dharashiv,2014,Paranda,1716000.0,77000.0,1793000.0,0.0,0.0,1793000.0,4774000.0,10978
Dharashiv,2014,Bhum,2704000.0,774000.0,3478000.0,0.0,0.0,3478000.0,3646000.0,1287
Dharashiv,2014,Washi,1711000.0,613000.0,2324000.0,0.0,0.0,2324000.0,1660000.0,27453
Dharashiv,2014,Kalamb,4905000.0,80000.0,4985000.0,0.0,0.0,4985000.0,4659000.0,35761
Dharashiv,2014,Dharashiv,10330000.0,7938000.0,18268000.0,0.0,0.0,18268000.0,18368000.0,87844
Dharashiv,2014,Tuljapur,4034000.0,3856000.0,7890000.0,72000.0,0.0,7818000.0,6127000.0,23968
Dharashiv,2014,Lohara,2905000.0,18000.0,2923000.0,0.0,0.0,2923000.0,2924000.0,6145
Dharashiv,2014,Umaraga,7298000.0,11000.0,7309000.0,38000.0,0.0,7271000.0,7401000.0,33399
Dharashiv,2015,Paranda,2819000.0,115000.0,2934000.0,62000.0,0.0,2872000.0,3821000.0,35761
Dharashiv,2015,Bhum,3063000.0,672000.0,3735000.0,50000.0,0.0,3685000.0,2509000.0,1287
Dharashiv,2015,Washi,1965000.0,510000.0,2475000.0,73000.0,0.0,2402000.0,5024000.0,10978
Dharashiv,2015,Kalamb,5641000.0,318000.0,5959000.0,48000.0,0.0,5911000.0,2307000.0,27453
Dharashiv,2015,Dharashiv,11183000.0,2741000.0,13924000.0,459000.0,0.0,13465000.0,15881000.0,87844
Dharashiv,2015,Tuljapur,9758000.0,4544000.0,14302000.0,90000.0,0.0,14212000.0,6671000.0,23968
Dharashiv,2015,Lohara,1111000.0,272000.0,1383000.0,42000.0,0.0,1341000.0,2179000.0,6145
Dharashiv,2015,Umaraga,10763000.0,843000.0,11606000.0,65000.0,0.0,11541000.0,9576000.0,33399
Dharashiv,2016,Paranda,7364000.0,0.0,7364000.0,0.0,0.0,7364000.0,3419000.0,1401
Dharashiv,2016,Bhum,10177000.0,1176000.0,11353000.0,0.0,0.0,11353000.0,3781000.0,1287
Dharashiv,2016,Washi,2020000.0,0.0,2020000.0,0.0,0.0,2020000.0,2788000.0,28385
Dharashiv,2016,Kalamb,4823000.0,3604000.0,8427000.0,0.0,0.0,8427000.0,7466000.0,35761
Dharashiv,2016,Dharashiv,18098000.0,0.0,18098000.0,0.0,0.0,18098000.0,23700000.0,33396
Dharashiv,2016,Tuljapur,12715000.0,7541000.0,20256000.0,0.0,0.0,20256000.0,19323000.0,23968
Dharashiv,2016,Lohara,9090000.0,0.0,9090000.0,0.0,0.0,9090000.0,2261000.0,6145
Dharashiv,2016,Umaraga,12767000.0,1965000.0,14732000.0,0.0,0.0,14732000.0,9960000.0,26926
Dharashiv,2017,Paranda,6174000.0,1278000.0,7452000.0,0.0,0.0,7452000.0,7509000.0,1401
Dharashiv,2017,Bhum,5143000.0,1811000.0,6954000.0,0.0,0.0,6954000.0,8318000.0,1287
Dharashiv,2017,Washi,1637000.0,25252000.0,26889000.0,0.0,0.0,26889000.0,5180000.0,28385
Dharashiv,2017,Kalamb,18373000.0,0.0,18373000.0,0.0,0.0,18373000.0,12151000.0,35761
Dharashiv,2017,Dharashiv,11998000.0,3048000.0,15046000.0,0.0,0.0,15046000.0,50668000.0,33396
Dharashiv,2017,Tuljapur,7582000.0,4640000.0,12222000.0,0.0,0.0,12222000.0,21659000.0,23968
Dharashiv,2017,Lohara,861000.0,0.0,861000.0,0.0,0.0,861000.0,1912000.0,6145
Dharashiv,2017,Umaraga,12767000.0,0.0,12767000.0,0.0,0.0,12767000.0,14704000.0,26926
Dharashiv,2018,Paranda,9125000.0,0.0,9125000.0,0.0,0.0,9125000.0,9125000.0,1401
Dharashiv,2018,Bhum,15164000.0,0.0,15164000.0,0.0,0.0,15164000.0,15164000.0,1287
Dharashiv,2018,Washi,7677000.0,0.0,7677000.0,0.0,0.0,7677000.0,7677000.0,28385
Dharashiv,2018,Kalamb,18689000.0,0.0,18689000.0,0.0,0.0,18689000.0,18689000.0,35761
Dharashiv,2018,Dharashiv,27195000.0,0.0,27195000.0,0.0,0.0,27195000.0,27195000.0,33396
Dharashiv,2018,Tuljapur,21722000.0,0.0,21722000.0,0.0,0.0,21722000.0,21722000.0,23968
Dharashiv,2018,Lohara,623000.0,0.0,623000.0,0.0,0.0,623000.0,623000.0,6145
Dharashiv,2018,Umaraga,17654000.0,0.0,17654000.0,0.0,0.0,17654000.0,17654000.0,26926
Dharashiv,2019,Paranda,329000.0,0.0,329000.0,0.0,0.0,329000.0,4379000.0,11125
Dharashiv,2019,Bhum,6993000.0,0.0,6993000.0,0.0,0.0,6993000.0,6511000.0,26250
Dharashiv,2019,Washi,1332000.0,280000.0,1612000.0,0.0,0.0,1612000.0,3263000.0,7124
Dharashiv,2019,Kalamb,1071000.0,70000.0,1141000.0,0.0,0.0,1141000.0,1975000.0,11296
Dharashiv,2019,Dharashiv,5486000.0,0.0,5486000.0,0.0,0.0,5486000.0,1030000.0,52372
Dharashiv,2019,Tuljapur,7872000.0,4640000.0,12512000.0,0.0,0.0,12512000.0,2012000.0,77789
Dharashiv,2019,Lohara,1172000.0,0.0,1172000.0,0.0,0.0,1172000.0,3609000.0,4121
Dharashiv,2019,Umaraga,5785000.0,0.0,5785000.0,0.0,0.0,5785000.0,1911000.0,58260
Dharashiv,2020,Paranda,25219000.0,0.0,25219000.0,0.0,0.0,25219000.0,25176000.0,52373
Dharashiv,2020,Bhum,8472000.0,3540000.0,12012000.0,0.0,0.0,12012000.0,22527000.0,77789
Dharashiv,2020,Washi,5713000.0,0.0,5713000.0,0.0,0.0,5713000.0,5713000.0,58250
Dharashiv,2020,Kalamb,2450000.0,0.0,2450000.0,0.0,0.0,2450000.0,4485000.0,3927
Dharashiv,2020,Dharashiv,7875000.0,0.0,7875000.0,0.0,0.0,7875000.0,8049000.0,27850
Dharashiv,2020,Tuljapur,2768000.0,0.0,2768000.0,0.0,0.0,2768000.0,4315000.0,9467
Dharashiv,2020,Lohara,80000.0,0.0,80000.0,0.0,0.0,80000.0,121000.0,10842
Dharashiv,2020,Umaraga,12223000.0,4680000.0,16903000.0,0.0,0.0,16911000.0,5453000.0,7124
Dharashiv,2021,Paranda,2738000.0,0.0,2738000.0,0.0,0.0,2738000.0,10919000.0,10346
Dharashiv,2021,Bhum,7875000.0,0.0,7875000.0,0.0,0.0,7875000.0,13438000.0,64242
Dharashiv,2021,Washi,1651000.0,0.0,1651000.0,0.0,0.0,1651000.0,7620000.0,32212
Dharashiv,2021,Kalamb,4652000.0,0.0,4652000.0,0.0,0.0,4652000.0,12857000.0,75893
Dharashiv,2021,Dharashiv,25310000.0,0.0,25310000.0,0.0,0.0,25310000.0,34008000.0,52373
Dharashiv,2021,Tuljapur,9572000.0,0.0,9572000.0,0.0,0.0,9572000.0,26092000.0,79250
Dharashiv,2021,Lohara,1045000.0,0.0,1045000.0,0.0,0.0,1045000.0,7416000.0,31107
Dharashiv,2021,Umaraga,6014000.0,0.0,6014000.0,0.0,0.0,6014000.0,17271000.0,58260
Palghar,2014,Talasari,32275000.0,0.0,32275000.0,0.0,0.0,32275000.0,76800000.0,47599
Palghar,2014,Dahanu,13107000.0,0.0,13107000.0,0.0,0.0,13107000.0,65728000.0,124856
Palghar,2014,Vikramgad,8233000.0,0.0,8233000.0,0.0,0.0,8233000.0,17888000.0,29759
Palghar,2014,Javhar,4257000.0,0.0,4257000.0,0.0,0.0,4257000.0,990000.0,10495
