District,Year,"Receipts and Loans
","From Commercial Activities
",Government Subsidies,"Other Sources
",Rents and Taxes,"Revenue
",Administration (Establishment),Administration (Others),Construction,Drainage and Sewage,Education,Expenditure on Weak Sectors,Others,Public Health,Public Lighting,Public Security,Special Expenses and Loans,Tax Recovery,Transportation,Water Supply,Expenditure,Social Services,Economic Services,Non-Developmental
Nandurbar,2012,47692000.0,22796000.0,162746000.0,23775000.0,114286000.0,371295000.0,146330000.0,66476000.0,58791000.0,2130000.0,4939000.0,2085000.0,62054999.99999999,30135000.0,19778000.0,24136000.0,19133000.0,10426000.0,,29166000.0,475580000.0,66325000.0,80698999.99999999,328556000.0
Nandurbar,2013,68256000.0,41367000.0,196421000.0,84909000.0,110949000.0,501902000.0000001,146949000.0,57641000.0,94413000.0,509000.0,2378000.0,583000.0,87336000.0,53954000.0,11233000.0,2848000.0,16957000.0,6242000.0,,29413000.0,510456000.0000001,86328000.0,106155000.0,317973000.0000001
Nandurbar,2014,23717000.0,42546000.0,256249000.0,46731000.0,130178000.0,499421000.0,204739000.0,32956000.0,103597000.0,1841000.0,5248000.0,7927000.0,110496000.0,38377000.0,21107000.0,3661000.0,31473000.0,6684999.999999999,,29870000.0,597977000.0,81422000.0,126545000.0,390010000.0000001
Nandurbar,2015,21622000.0,49059000.0,270193000.0,34367000.0,141002000.0,516243000.0,178863000.0,30241000.0,293274000.0,1942000.0,4850000.0,15573000.0,111037000.0,43085000.0,31451000.0,19898000.0,31724000.0,5254000.0,,45941000.0,813133000.0,109449000.0,326667000.0,377017000.0
Nandurbar,2016,72184000.0,58563000.0,293742000.0,64652000.0,176792000.0,665933000.0,270161000.0,24859000.0,134724000.0,1038000.0,5539000.0,6318000.0,32601000.0,36595000.0,6456000.0,4893000.0,35121000.0,4370000.0,,23716000.0,586391000.0,72168000.0,142218000.0,372005000.0
Nandurbar,2017,58266999.99999999,26670000.0,295837000.0,112224000.0,182243000.0,675241000.0,312175000.0,20371000.0,63277000.0,1038000.0,7373999.999999999,500000.0,67970000.0,20991000.0,13357000.0,3886000.0,31303000.0,7080000.0,,26156000.0,575478000.0,55021000.0,77672000.0,442785000.0000001
Nandurbar,2018,60480999.99999999,33590000.0,304411000.0,19073000.0,165261000.0,582816000.0,358954000.0,22095000.0,94318000.0,,4286000.0,1346000.0,64624000.0,15118000.0,12921000.0,2396000.0,31570000.0,3860000.0,,34968000.0,646456000.0,55718000.00000001,107239000.0,483499000.0
Nandurbar,2019,37897000.0,30129000.0,370635000.0,10934000.0,166596000.0,616191000.0,9215000.0,2863000.0,87950000.0,,,29000.0,,6217000.0,208000.0,,,,,1424000.0,107906000.0,7670000.0,88158000.0,12078000.0
Nandurbar,2020,11510000.0,41154000.0,391291000.0,17461000.0,177358000.0,638774000.0,3793000.0,724000.0,2306000.0,1543000.0,109000.0,114000.0,35560000.0,8965000.0,3518000.0,93000.0,1621000.0,2132000.0,768000.0,5386000.0,66632000.00000001,14574000.0,8134999.999999999,43923000.0
Nandurbar,2021,11510000.0,41154000.0,391291000.0,17461000.0,177358000.0,638774000.0,4005000.0,18639000.0,2115000.0,218000.0,64000.0,7000.000000000001,3426000.0,1466000.0,897000.0000000001,68000.0,8000.0,127000.0,39000.0,2973000.0,34052000.0,4510000.0,3269000.0,26273000.0
Nashik,2012,1295000.0,174000.0,19674000.0,19167000.0,10481000.0,50791000.0,59936000.0,5296000.0,58204999.99999999,643000.0,255000.0,11000.0,107398000.0,2295000.0,1675000.0,257000.0,25391000.0,4000.0,2000.0,3032000.0,264400000.0,5593000.0,60524999.99999999,198282000.0
Nashik,2013,963000.0000000001,194000.0,8163000.0,2205000.0,1043000.0,12568000.0,26326900000.0,886800000.0,3026400000.0,561250000.0,793500000.0,95500000.0,38196600000.0,2305500000.0,743272000.0,94674000.0,71284000.0,197920000.0,,3352300000.0,76651900000.0,6546800000.0,4330922000.0,65774177999.99999
Nashik,2014,548000.0,191000.0,47968000.0,77858000.0,33659000.0,160224000.0,440047000.0,73010000.0,34364000.0,43446000.0,6870999.999999999,4611000.0,1452501000.0,45882000.0,33445000.0,2705000.0,134062000.0,4621000.0,,74831000.0,2350395000.0,132195000.0,111255000.0,2106946000.0
Nashik,2015,10360900000.0,3913300000.0,32959500000.0,3798600000.0,6488300000.0,57520600000.0,321056000.0,12706000.0,165521000.0,94805000.0,25375000.0,8905000.0,11482000.0,121482000.0,,53575000.0,183292000.0,10369000.0,,101227000.0,1109795000.0,256989000.0,260326000.0,592480000.0
Nashik,2016,44580000.0,31701000.0,1040533000.0,500033000.0,202032000.0,1818879000.0,463882000.0,43705000.0,229562000.0,41396000.0,10132000.0,7250000.0,1918765000.0,73062000.0,16316000.0,11912000.0,179792000.0,6112000.0,,62383000.00000001,3064269000.0,152827000.0,287274000.0,2624168000.0
Nashik,2017,169882000.0,62388000.0,1027242000.0,10909000.0,292857000.0,1563278000.0,353812000.0,27534000.0,186269000.0,27241000.0,15289000.0,34400000.0,301245000.0,42356000.0,21678000.0,44304000.0,566241000.0,11985000.0,,69807000.0,1702161000.0,161852000.0,235188000.0,1305121000.0
Nashik,2018,130719000.0,400323000.0,989301000.0,63316000.0,328580000.0,1912239000.0,593915000.0,143078000.0,165967000.0,11390000.0,7079000.000000001,2969000.0,649800000.0,50201000.0,25771000.0,1029000.0,1100000.0,3902000.0,1320000.0,46407000.0,1703928000.0,106656000.0,204448000.0,1392824000.0
Nashik,2019,74739000.0,400768000.0,546086000.0,59738000.0,245036000.0,1326367000.0,709827000.0,90735000.0,186146000.0,23215000.0,,5079000.0,339940000.0,72185000.0,30863000.0,1717000.0,330888000.0,13308000.0,930000.0000000001,62563000.0,1867396000.0,139827000.0,241154000.0,1486415000.0
Nashik,2020,25360000.0,301631000.0,793057000.0,107583000.0,272122000.0,1499753000.0,63492999.99999999,6063000.0,208797000.0,41293000.0,54371000.0,21022000.0,101548000.0,53789000.0,20677000.0,29084000.0,11701000.0,29250000.0,,76259000.0,717340000.0,205441000.0,270766999.9999999,241139000.0
Nashik,2021,28235000.0,243530000.0,802532000.0,126463000.0,269405000.0,1470165000.0,89457000.0,2647000.0,221980000.0,2760000.0,40300000.0,8070000.0,297579000.0,22613000.0,20828000.0,4585000.0,6316000.0,15044000.0,,160113000.0,892292000.0,231096000.0,245568000.0,415628000.0
Dharashiv,2012,17022000.0,8923000.0,527253000.0,162178000.0,116251000.0,831627000.0,95187000.0,8265000.000000001,310527000.0,16450000.0,53791000.0,885000.0,393161000.0,73763000.0,19207000.0,4015000.0,48725000.0,15937000.0,,226032000.0,1265945000.0,354471000.0,346184000.0,565290000.0
Dharashiv,2013,7192000.0,36101000.0,766471000.0,96168000.0,74318000.0,980250000.0,286667000.0,42269000.0,325184000.0,16575000.0,100383000.0,1115000.0,115470000.0,57869000.00000001,89753000.0,6271000.0,29908000.0,475589000.0000001,,56373000.0,1909850000.0,215740000.0,431512000.0,956174000.0000001
Dharashiv,2014,23552000.0,24715000.0,555741000.0,1086352000.0,482343999.9999999,1227021000.0,129061000.0,39267000.0,318741000.0,16097000.0,99223000.0,948000.0,651857000.0,42928000.0,24497000.0,6942000.0,22401000.0,46564000.0,463999.9999999999,94100000.0,1493090000.0,237199000.0,359798999.9999999,896092000.0
Dharashiv,2015,13580000.0,22750000.0,645860000.0,822618000.0,873408000.0,2378212000.0,219646000.0,73537000.0,200350000.0,4372000.0,8862000.0,230000.0,367758000.0,59326000.0,16013000.0,4840000.0,81185000.0,19406000.0,961000.0,70837000.0,1127323000.0,139255000.0,221696000.0,766372000.0
Dharashiv,2016,43843000.0,32025000.0,1034861000.0,671993000.0,157392000.0,1940114000.0,272093000.0,33917000.0,673693000.0,8033000.0,70000000.0,6761000.0,171081000.0,41295000.0,115038000.0,3570000.0,79592000.0,20540000.0,4948000.0,82444000.0,1583005000.0,200500000.0,801712000.0,580792999.9999999
Dharashiv,2017,43843000.0,32025000.0,795656000.0,370696000.0,157392000.0,1607877000.0,441255000.0,33942000.0,702105000.0,14620000.0,70174000.0,16120000.0,394919000.0,43074000.0,44257000.0,34038000.0,163537000.0,22625000.0,400000.0,150763000.0,2131829000.0,280131000.0000001,761382000.0,1090316000.0
Dharashiv,2018,90494000.0,49085000.0,771020000.0,423045000.0,93675000.0,1427319000.0,288870000.0,165060000.0,664560000.0,76646000.0,78550000.0,1102000.0,258690000.0,112020000.0,55110000.0,7102000.0,35185000.0,9852000.0,,56047000.0,1808794000.0,247719000.0,796316000.0000001,764759000.0
Dharashiv,2019,115512000.0,84169000.0,1103154000.0,907921999.9999999,286439000.0,2497196000.0,258799000.0,46667000.0,915668000.0,79943000.0,50230000.0,7081000.0,175262000.0,67610000.0,58854000.0,5774000.0,4342000.0,15296000.0,,67882000.0,1753408000.0,192803000.0,1054465000.0,506139999.9999999
Dharashiv,2020,107686000.0,105298000.0,1038543000.0,256990000.0,165892000.0,1674409000.0,,,,,,,,,,,,,,,,,,
Dharashiv,2021,44543000.0,60697000.0,1258611000.0,105632000.0,85030000.0,1554513000.0,131728000.0,206197000.0,2942000.0,3707000.0,273000.0,592000.0,457022000.0,1891000.0,505000.0,5399000.0,65052000.0,10495000.0,,21596000.0,907399000.0,24352000.0,7154000.000000001,875893000.0
Palghar,2014,,,,,,,114952000.0,7833000.0,69115000.0,12065000.0,940000.0,608000.0,203418000.0,2462000.0,483000.0,42000.0,44375000.0,,,53334000.0,509627000.0000001,57344000.00000001,81663000.0,370620000.0
Palghar,2015,35042000.0,11719000.0,472672999.9999999,214666000.0,123273000.0,857373000.0,119234000.0,8945000.0,40568000.0,21419000.0,309000.0,2367000.0,324524000.0,3152000.0,301000.0,53000.0,42483000.0,,,51638000.0,614993000.0,57466000.0,62288000.0,495238999.9999999
Palghar,2016,10337000.0,,382310000.0,116857000.0,127956000.0,637460000.0,149028000.0,,79769000.0,32556000.0,980000.0000000001,12055000.0,438810000.0000001,3763000.0,,,89618000.0,,,75089000.0,881668000.0,91887000.0,112325000.0,677456000.0
Palghar,2017,23903000.0,,365805000.0,192534000.0,195274000.0,777516000.0,173869000.0,,154573000.0,36753000.0,457000.0,9938000.0,311965000.0,2751000.0,,,103887000.0,,,72422000.0,866615000.0,85568000.0,191326000.0,589721000.0
Palghar,2018,321976000.0,,674600000.0,58448000.0,231462000.0,1286486000.0,151713000.0,20156000.0,143038000.0,20461000.0,655000.0,7675000.0,491460999.9999999,42346000.0,22714000.0,131000.0,191721000.0,,,114344000.0,1206415000.0,165020000.0,186213000.0,855182000.0
Palghar,2019,193412000.0,14622000.0,588608000.0,44548000.0,152603000.0,993793000.0,214841000.0,,103121000.0,63004000.0,1182000.0,6340000.0,947627000.0,16681000.0,,,250708000.0,,,139278000.0,1742782000.0,163481000.0,166125000.0,1413176000.0
Palghar,2020,74025000.0,4624000.0,394707000.0,495943999.9999999,146654000.0,1115954000.0,129741000.0,7275000.0,478743000.0,24458000.0,5793000.0,2097000.0,114473000.0,57149000.0,14575000.0,3542000.0,21836000.0,10483000.0,,74771000.0,944936000.0,139810000.0,517776000.0,287350000.0000001
Palghar,2021,353779000.0,31846000.0,467264000.0000001,107598000.0,370222000.0,1330709000.0,112250000.0,12822000.0,356209000.0,18282000.0,4739000.0,14212000.0,140199000.0,75994000.0,22240000.0,12362000.0,,11038000.0,,50449000.0,830795999.9999999,145394000.0,396731000.0000001,288671000.0
Parbhani,2013,33467000.0,13828000.0,760733000.0,175235000.0,46375000.0,1029638000.0,197034000.0,27161000.0,273222000.0,23519000.0,6240000.0,1041000.0,345980000.0,95734000.0,30726000.0,10660000.0,,27137000.0,,58866999.99999999,1097321000.0,161882000.0,327467000.0,607972000.0
Parbhani,2014,88683000.0,19003000.0,483289999.9999999,55804999.99999999,68334000.0,715115000.0,120145000.0,29576000.0,710217000.0,187782000.0,31108000.0,6705000.0,282603000.0,8123000.0,27217000.0,3247000.0,44399000.0,1610000.0,,88359000.0,1541091000.0,134295000.0,925216000.0,481580000.0
Parbhani,2015,42116000.0,93418000.0,666996000.0,184637000.0,79315000.0,1066482000.0,183250000.0,19980000.0,600913000.0,18019000.0,1554000.0,3069000.0,198548000.0,81566000.0,43963000.0,48968000.0,17356000.0,18665000.0,356000.0,53075000.0,1289283000.0,139264000.0,663251000.0,486767000.0
Parbhani,2016,9238000.0,26565000.0,1221680000.0,384178000.0,65466999.99999999,1707128000.0,202565000.0,64823000.0,633277000.0,326058000.0,127449000.0,74600000.0,226280000.0,15093000.0,32536000.0,15756000.0,172944000.0,23402000.0,6900000.0,45739000.0,1967421000.0,262881000.0,998771000.0000001,705770000.0000001
Parbhani,2017,8142000.0,15878000.0,826471999.9999999,340618000.0,57207000.00000001,1248315000.0,302561000.0,18651000.0,1102034000.0,34523000.0,2268000.0,2552000.0,176565000.0,7106999.999999999,13696000.0,7520000.0,2305000.0,6095000.0,3204000.0,26184000.0,1705265000.0,38110999.99999999,1153457000.0,513697000.0
Parbhani,2018,241139000.0,19234000.0,1658525000.0,235282000.0,190393000.0,2344573000.0,293518000.0,8095000.0,953074000.0,62080999.99999999,623000.0,2396000.0,251382000.0,15842000.0,46795000.0,17014000.0,5056000.0,6069000.0,,24972000.0,1686918000.0,43833000.0,1061950000.0,581134000.0
Parbhani,2019,2864000.0,5225000.0,1180891000.0,391359000.0,43393000.0,1623732000.0,403336000.0,7100000.0,1016139000.0,12897000.0,,2686000.0,188229000.0,3273000.0,61872000.0,14874000.0,3000000.0,18622000.0,660000.0,91766000.0,1824454000.0,97725000.0,1091568000.0,635161000.0
Parbhani,2020,77000.0,9585000.0,1473514000.0,141470000.0,29471000.0,1654117000.0,334329000.0,31900000.0,371118000.0,106915000.0,17887000.0,7695999.999999999,1708052000.0,143752000.0,61827000.0,4425000.0,74009000.0,16880000.0,,168191000.0,4796650000.0,337526000.0,539860000.0,2169595000.0
Parbhani,2021,6320000.0,15640000.0,1303253000.0,256860000.0,37868000.0,1619941000.0,410176000.0,96019000.0,1585877000.0,21323000.0,18276000.0,8830000.0,1053382000.0,140764000.0,68223000.0,3218000.0,51624000.0,24403000.0,,189894000.0,3672010000.0,357764000.0000001,1675423000.0,1638822000.0
Pune,2014,65758000.00000001,251527000.0,1553083000.0,977058000.0,521885000.0000001,3369311000.0,583636000.0,175075000.0,1261088000.0,25491000.0,17000000.0,26779000.0,770815000.0,196159000.0,112372000.0,5800000.0,210243000.0,5102000.0,,249097000.0,15779326000.0,489035000.0000001,1398951000.0,1750671000.0
Pune,2015,165239000.0,206454000.0,2145894000.0,729424000.0,565746000.0,3812757000.0,429805000.0,238793000.0,1125272000.0,86922000.0,21335000.0,35265000.0,1100922000.0,185082000.0,96695000.0,53913000.0,61430999.99999999,8340000.000000001,4600000.0,324512000.0,3772886000.0,566194000.0,1313489000.0,1893204000.0
Pune,2016,130390000.0,91344000.0,2241306000.0,1350559000.0,691912000.0,4505510000.0,673530000.0,173909000.0,1245329000.0,51049000.0,28427000.0,30287000.0,1013762000.0,362840000.0,163908000.0,63988000.0,66099000.0,4791000.0,,424922999.9999999,4302842000.0,846477000.0,1460286000.0,1996079000.0
Pune,2017,211270000.0,500699000.0,1579795000.0,1042142000.0,577535000.0,3911441000.0,777497000.0,111621000.0,1071448000.0,271535000.0,28125000.0,48029000.0,1465252000.0,372933000.0,112825000.0,48491000.0,95125000.0,23359000.0,,598675000.0,5024915000.0,1047762000.0,1455808000.0,2521345000.0
Pune,2018,120060000.0,181760000.0,3129336000.0,1272139000.0,621857000.0,5325151000.0,1042900000.0,101720000.0,1321824000.0,341483000.0,28237000.0,81538000.0,864864000.0,391600000.0,136821000.0,59101000.0,28239000.0,32389000.0,,711324000.0,5142040000.0,1212699000.0,1800128000.0,2129213000.0
Pune,2019,151143000.0,210398000.0,3074919000.0,1494831000.0,665181000.0,5596472000.0,1103321000.0,312539000.0,2429349000.0,175843000.0,39292000.0,59650000.0,1700210000.0,279822000.0,83393000.0,21955000.0,78033000.0,22396000.0,400000.0,258461000.0,6564666000.0,637225000.0,2688985000.0,3238454000.0
Pune,2020,506184000.0,345435000.0,4707160000.0,825060000.0,639515000.0,7023353999.999999,23013000.0,162629000.0,400297000.0,108060000.0,66435000.0,11108000.0,127229000.0,129685000.0,80595000.0,96573000.0,373426000.0,264012000.0,,228654000.0,2071716000.0,435882000.0,588952000.0,1046882000.0
Pune,2021,241642000.0,169836000.0,2878424000.0,1323985000.0,695957000.0,5309846000.0,112308000.0,112050000.0,490087000.0,147139000.0,57254000.0,15125000.0,448201000.0,137019000.0,74943000.0,89796000.0,147479000.0,136038000.0,25246000.0,207266000.0,2199951000.0,416663999.9999999,737415000.0,1045872000.0
Raigad,2012,140024000.0,25950000.0,1186762000.0,343798000.0,404733000.0,2101267000.0,341618000.0,127030000.0,432891000.0,127388000.0,41019000.0,6709999.999999999,730323000.0,135067000.0,68700000.0,11810000.0,3205000.0,46145000.0,4742000.0,228145000.0,2304793000.0,410941000.0,633721000.0,1260131000.0
Raigad,2013,178964000.0,47284000.0,1026108000.0,348647000.0,543734000.0,2144737000.0,278714000.0,74546000.0,614222000.0,98143000.0,69309000.0,7164000.0,854493000.0,299712000.0,91485000.0,16869000.0,8795000.0,69757000.0,9335000.0,264835000.0,2757379000.0,641020000.0,813185000.0000001,1303174000.0
Raigad,2014,144295000.0,301978000.0,1226535000.0,545608000.0,401827000.0,2620243000.0,382291000.0,170064000.0,436526000.0,166358000.0,42175000.0,8220999.999999999,514893000.0,334719000.0,71024000.0,17741000.0,31318000.0,38781000.0,,145353000.0,2359464000.0,530468000.0,673908000.0,1155088000.0
Raigad,2015,129915000.0,71005000.0,1439452000.0,1417884000.0,538418000.0,3596674000.0,301610000.0,74531000.0,295666000.0,41863000.0,37349000.0,2549000.0,1602611000.0,178752000.0,84095000.0,24697000.0,65971000.0,45837000.0,,133441000.0,2888972000.0,352091000.0,421624000.0,2115257000.0
Raigad,2016,179966000.0,118121000.0,1320579000.0,324988000.0,503772000.0,2447426000.0,280893000.0,271281000.0,548390000.0,24844000.0,28212000.0,62607000.00000001,626059000.0,188292000.0,68909000.0,8040000.000000001,50211000.0,6931000.0,,185107000.0,2394607000.0,464218000.0,642142999.9999999,1243415000.0
Raigad,2017,389828000.0,87819000.0,5401062000.0,845924000.0,511495000.0,7236128000.0,503822000.0,113641000.0,794753000.0,82519000.0,35423000.0,6127000.0,676331000.0,215639000.0,69425000.0,33445000.0,106026000.0,38261000.0,3550000.0,234843000.0,2913805000.0,492032000.0,950246999.9999999,1471526000.0
Raigad,2018,334908000.0,53820000.00000001,1384610000.0,439102000.0000001,560520000.0,2772960000.0,519533000.0,162451000.0,617983000.0,106779000.0,34432000.0,15714000.0,597185000.0,246538000.0,97368000.0,41394000.0,218904000.0,49611000.0,,209302000.0,2917194000.0,505986000.0000001,822129999.9999999,1589078000.0
Raigad,2019,198567000.0,33392000.0,1788412000.0,394235000.0,500243000.0,2914849000.0,535910999.9999999,161091000.0,783286000.0,86788000.0,26162000.0,11738000.0,1178549000.0,232868000.0,106194000.0,13784000.0,51925000.0,34813000.0,,172111000.0,3395220000.0,442879000.0,976268000.0,1976073000.0
Raigad,2020,107862000.0,138346000.0,1163670000.0,439239000.0000001,510831000.0000001,2359948000.0,12100000.0,26200000.0,84400000.0,4700000.0,55000000.0,700000.0,105200000.0,136800000.0,16800000.0,,17900000.0,18800000.0,,92300000.0,570900000.0,284800000.0,105900000.0,180200000.0
Raigad,2021,159307000.0,210376000.0,1470214000.0,604665000.0,774418000.0,3218980000.0,82800000.0,121600000.0,101900000.0,7500000.0,3200000.0,3400000.0,129300000.0,37000000.0,17200000.0,1200000.0,13400000.0,11400000.0,,63200000.0,593100000.0,106800000.0,126600000.0,359700000.0
Ratnagiri,2009,86700000.0,,337200000.0,79500000.0,90400000.0,593800000.0,104200000.0,81500000.0,92100000.0,8300000.0,9700000.0,300000.0,188400000.0,38200000.0,20800000.0,1700000.0,100000.0,3200000.0,,67400000.0,615900000.0,115600000.0,121200000.0,379100000.0
Ratnagiri,2010,88100000.0,3700000.0,155500000.0,414800000.0,118400000.0,780500000.0,77500000.0,72300000.0,44400000.0,4300000.0,10200000.0,800000.0,208100000.0,55700000.0,23700000.0,3500000.0,,20400000.0,,70900000.0,591800000.0,137600000.0,72400000.0,381800000.0
Ratnagiri,2011,77400000.0,3600000.0,303900000.0,141200000.0,123700000.0,649800000.0,131600000.0,19900000.0,71700000.0,17500000.0,1700000.0,7100000.0,444500000.0,47200000.0,27300000.0,6200000.0,,8300000.0,,77600000.0,860600000.0,133600000.0,116500000.0,610500000.0
Ratnagiri,2012,42800000.0,28900000.0,300200000.0,176800000.0,105900000.0,654600000.0,127500000.0,22700000.0,132400000.0,11200000.0,10400000.0,2700000.0,514900000.0,57000000.0,31900000.0,3900000.0,,6800000.0,,78900000.0,1000400000.0,149000000.0,175500000.0,675800000.0
Ratnagiri,2013,38400000.0,10500000.0,211800000.0,389800000.0,123300000.0,773900000.0,177000000.0,124400000.0,235300000.0,9400000.0,12400000.0,2000000.0,279100000.0,40200000.0,39100000.0,22900000.0,4400000.0,58000000.0,,74200000.0,1078400000.0,128800000.0,283800000.0,665800000.0
Ratnagiri,2014,156400000.0,32800000.0,318200000.0,323000000.0,183400000.0,1013800000.0,211700000.0,30000000.0,334100000.0,9000000.0,26800000.0,6800000.0,291300000.0,111200000.0,28000000.0,10100000.0,100000.0,54800000.0,,86400000.0,1200300000.0,231200000.0,371100000.0,598000000.0
Ratnagiri,2015,61800000.0,20100000.0,579300000.0,326300000.0,175100000.0,1162600000.0,280900000.0,30800000.0,193600000.0,22600000.0,20400000.0,12800000.0,585500000.0,95600000.0,4900000.0,38700000.0,,47700000.0,,94600000.0,1428100000.0,223400000.0,221100000.0,983600000.0
Ratnagiri,2016,79800000.0,20300000.0,653200000.0,356500000.0,228700000.0,1338500000.0,262200000.0,21000000.0,325300000.0,8200000.0,38200000.0,4300000.0,783700000.0,52500000.0,36700000.0,13200000.0,,100000.0,,81300000.0,1626700000.0,176300000.0,370200000.0,1080200000.0
Ratnagiri,2017,301000000.0,36700000.0,816500000.0,586900000.0,240600000.0,1981700000.0,298200000.0,57700000.0,544600000.0,37600000.0,42600000.0,12200000.0,943500000.0,232600000.0,44900000.0,21000000.0,10500000.0,100000.0,,315600000.0,2561100000.0,603000000.0,627100000.0,1331000000.0
Ratnagiri,2018,243200000.0,324700000.0,642700000.0,352400000.0,394500000.0,1957500000.0,323000000.0,17000000.0,451400000.0,26700000.0,11200000.0,7600000.0,90700000.0,67000000.0,64700000.0,17200000.0,,33600000.0,,196800000.0,1306900000.0,282600000.0,542800000.0,481500000.0
Ratnagiri,2019,20700000.0,27100000.0,889300000.0,544400000.0,333800000.0,1815300000.0,307800000.0,341000000.0,395100000.0,6800000.0,12300000.0,5000000.0,412300000.0,69100000.0,37200000.0,22000000.0,,33900000.0,,199300000.0,1841800000.0,285700000.0,439100000.0,1117000000.0
Ratnagiri,2020,29600000.0,13000000.0,556100000.0,223200000.0,147900000.0,969800000.0,98404000.0,1992000.0,217674000.0,17000000.0,4100000.0,821000.0000000001,233495000.0,67902000.0,9682000.0,8105000.0,,9000000.0,,38751000.0,706935000.0,111574000.0,244356000.0,350996000.0
Ratnagiri,2021,57400000.0,34500000.0,970800000.0,507500000.0,251500000.0,1821700000.0,142600000.0,3000000.0,298100000.0,47400000.0,13600000.0,1300000.0,178200000.0,27400000.0,17700000.0,7900000.0,73700000.0,3800000.0,,74600000.0,889300000.0,116900000.0,363200000.0,409200000.0
Sangli,2011,21600000.0,5766000.0,510110000.0000001,146753000.0,84416000.0,769535000.0,109793000.0,2638000.0,203384000.0,5809000.0,14321000.0,2936000.0,303706000.0,24076000.0,25213000.0,3415000.0,45746000.0,9620000.0,,69929000.0,820586000.0,111262000.0,234406000.0,474917999.9999999
Sangli,2012,28300000.0,25900000.0,468900000.0,138100000.0,214500000.0,875700000.0,110580000.0,2210000.0,331067000.0,9234000.0,11180000.0,194000.0,267698000.0,32043000.0,31361000.0,5367000.0,4704000.0,4009000.0,,122704000.0,932351000.0,166121000.0,371662000.0000001,394568000.0
Sangli,2013,10898000.0,19420000.0,898418000.0,237969000.0,73412000.0,1250117000.0,102053000.0,17138000.0,394795000.0,7619000.0,8704000.0,1537000.0,375638000.0,63413000.0,26401000.0,7205000.0,55852000.0,7680000.0,,90583000.0,1158608000.0,164237000.0,428814999.9999999,565566000.0000001
Sangli,2014,20372000.0,49747000.0,490062000.0,238522000.0,80559000.0,879262000.0000001,192530000.0,18459000.0,337726000.0,,5959000.0,1310000.0,392665000.0,25944000.0,25702000.0,3656000.0,72642000.0,1937000.0,,66258000.00000001,1144788000.0,99471000.0,363428000.0,681889000.0
Sangli,2015,23268000.0,16711000.0,891542000.0,277642000.0,176655000.0,1385518000.0,179732000.0,6391000.0,316290000.0,3049000.0,5037000.0,2173000.0,522859000.0,29638000.0,29793000.0,7564000.0,2567000.0,2446000.0,2178000.0,55237000.0,1164954000.0,92085000.0,351310000.0,721559000.0
Sangli,2016,94231000.0,23525000.0,934479999.9999999,462018999.9999999,148054000.0,1662309000.0,169847000.0,30577000.0,274911000.0,18983000.0,12200000.0,1950000.0,531792000.0,79018000.0,33719000.0,7798000.0,174919000.0,886999.9999999999,1514000.0,68329000.0,1406440000.0,161497000.0,329127000.0,915820000.0000001
Sangli,2017,66976000.0,34607000.0,679856000.0,153639000.0,150578000.0,1085656000.0,172033000.0,18879000.0,377263000.0,1151000.0,4039000.0,1631000.0,414246000.0,44566000.0,25687000.0,5681000.0,135033000.0,1408000.0,,63711000.0,1265328000.0,113947000.0,404101000.0,747280000.0
Sangli,2018,85156000.0,39230000.0,1100100000.0,501914999.9999999,153620000.0,1880020000.0,212052000.0,15295000.0,268782000.0,55054000.0,18103000.0,678000.0,229751000.0,58464000.0,19431000.0,9539000.0,146902000.0,4140000.0,,77899000.0,1116090000.0,155144000.0,343267000.0,617678999.9999999
Sangli,2019,76584000.0,19812000.0,1009653000.0,393104000.0,132855000.0,1632008000.0,278708000.0,8369000.0,573395000.0,1467000.0,5435000.0,932000.0,543228000.0,66064000.0,25687000.0,4471000.0,165583000.0,3845000.0,,72485000.0,1749669000.0,144916000.0,600549000.0,1004204000.0
Sangli,2020,51744000.00000001,36437000.0,299782000.0,456149000.0,222005000.0,1066117000.0,280880000.0,51940000.0,118833000.0,45233000.0,18095000.0,4747000.0,539805000.0,83806000.0,47960000.0,11591000.0,249209000.0,36057000.0,,88874000.0,1577030000.0,195522000.0,212026000.0,1169482000.0
Sangli,2021,64642999.99999999,16633000.0,936870000.0000001,1281330000.0,208150000.0,2507626000.0,329567000.0,52207000.00000001,126686000.0,61277000.0,23131000.0,5315000.0,848029999.9999999,205901000.0,60629999.99999999,24137000.0,419022000.0,21504000.0,2131000.0,206053000.0,2385591000.0,440400000.0,250724000.0,1694467000.0
Satara,2012,58737000.0,59699000.0,1356724000.0,318627000.0,265570000.0,2059357000.0,479860000.0000001,29367000.0,217975000.0,51075000.0,22361000.0,4998000.0,1154779000.0,118743000.0,67628000.0,10043000.0,378053000.0,55087000.0,1977000.0,118466000.0,2710412000.0,264568000.0,338655000.0,2107189000.0
Satara,2013,114896000.0,153291000.0,1602075000.0,401935000.0,244912000.0,2517109000.0,472895000.0,103277000.0,178732000.0,56240000.0,27564000.0,10457000.0,1020607000.0,169464000.0,59596000.0,7906000.0,170242000.0,58171000.0,2420000.0,141744000.0,2479315000.0,349229000.0,296987999.9999999,1833098000.0
