Year,District,Taluka,Towns and cities where banks have offices,Classified Banks,Branch Offices of Classified Banks
2020,Yavatmal,Digras,4.0,7,12.0
2020,Yavatmal,Pusad,10.0,11,24.0
2020,Yavatmal,Umarkhed,10.0,6,16.0
2020,Yavatmal,Mahagaon,8.0,5,11.0
2020,Yavatmal,Aarni,7.0,7,16.0
2020,Yavatmal,Ghantaji,6.0,4,12.0
2020,Yavatmal,Kelapur,8.0,7,19.0
2020,Yavatmal,Ralegaon,7.0,6,13.0
2020,Yavatmal,Maregaon,4.0,4,7.0
2020,Yavatmal,Zari Jamani,5.0,4,9.0
2020,Yavatmal,Vani,13.0,11,38.0
2021,Yavatmal,Ner,8.0,6,13.0
2021,Yavatmal,Babhulgaon,6.0,6,10.0
2021,Yavatmal,Kalamb,5.0,5,11.0
2021,Yavatmal,Yavatmal,5.0,21,70.0
2021,Yavatmal,Darvha,8.0,5,20.0
2021,Yavatmal,Digras,4.0,7,13.0
2021,Yavatmal,Pusad,10.0,11,27.0
2021,Yavatmal,Umarkhed,10.0,6,16.0
2021,Yavatmal,Mahagaon,8.0,5,12.0
2021,Yavatmal,Aarni,7.0,7,20.0
2021,Yavatmal,Ghantaji,6.0,4,12.0
2021,Yavatmal,Kelapur,8.0,7,17.0
2021,Yavatmal,Ralegaon,7.0,6,12.0
2021,Yavatmal,Maregaon,4.0,4,7.0
2021,Yavatmal,Zari Jamani,3.0,4,10.0
2021,Yavatmal,Vani,13.0,11,37.0
2012,Chh. Sambhaji Nagar,Kannad,18.0,8,33.0
2012,Chh. Sambhaji Nagar,Soyegaon,8.0,3,14.0
2012,Chh. Sambhaji Nagar,Sillod,23.0,10,42.0
2012,Chh. Sambhaji Nagar,Phulambri,8.0,7,11.0
2012,Chh. Sambhaji Nagar,Chhatrapati Sambhaji Nagar,23.0,39,163.0
2012,Chh. Sambhaji Nagar,Khultabad,8.0,6,11.0
2012,Chh. Sambhaji Nagar,Vaijapur,19.0,7,33.0
2012,Chh. Sambhaji Nagar,Gangapur,22.0,10,39.0
2012,Chh. Sambhaji Nagar,Paithan,22.0,7,33.0
2013,Chh. Sambhaji Nagar,Kannad,18.0,8,33.0
2013,Chh. Sambhaji Nagar,Soyegaon,8.0,3,14.0
2013,Chh. Sambhaji Nagar,Sillod,24.0,11,42.0
2013,Chh. Sambhaji Nagar,Phulambri,8.0,7,11.0
2013,Chh. Sambhaji Nagar,Chhatrapati Sambhaji Nagar,23.0,41,170.0
2013,Chh. Sambhaji Nagar,Khultabad,8.0,6,12.0
2013,Chh. Sambhaji Nagar,Vaijapur,19.0,7,34.0
2013,Chh. Sambhaji Nagar,Gangapur,22.0,11,39.0
2013,Chh. Sambhaji Nagar,Paithan,22.0,7,35.0
2014,Chh. Sambhaji Nagar,Kannad,18.0,8,33.0
2014,Chh. Sambhaji Nagar,Soyegaon,8.0,3,13.0
2014,Chh. Sambhaji Nagar,Sillod,24.0,11,42.0
2014,Chh. Sambhaji Nagar,Phulambri,8.0,7,12.0
2014,Chh. Sambhaji Nagar,Chhatrapati Sambhaji Nagar,23.0,41,176.0
2014,Chh. Sambhaji Nagar,Khultabad,8.0,6,12.0
2014,Chh. Sambhaji Nagar,Vaijapur,19.0,7,35.0
2014,Chh. Sambhaji Nagar,Gangapur,22.0,11,39.0
2014,Chh. Sambhaji Nagar,Paithan,22.0,7,39.0
2015,Chh. Sambhaji Nagar,Kannad,12.0,6,15.0
2015,Chh. Sambhaji Nagar,Soyegaon,6.0,2,6.0
2015,Chh. Sambhaji Nagar,Sillod,8.0,11,19.0
2015,Chh. Sambhaji Nagar,Phulambri,5.0,6,8.0
2015,Chh. Sambhaji Nagar,Chhatrapati Sambhaji Nagar,11.0,41,147.0
2015,Chh. Sambhaji Nagar,Khultabad,5.0,5,7.0
2015,Chh. Sambhaji Nagar,Vaijapur,7.0,7,14.0
2015,Chh. Sambhaji Nagar,Gangapur,7.0,13,22.0
2015,Chh. Sambhaji Nagar,Paithan,11.0,9,22.0
2016,Chh. Sambhaji Nagar,Kannad,11.0,8,19.0
2016,Chh. Sambhaji Nagar,Soyegaon,6.0,2,6.0
2016,Chh. Sambhaji Nagar,Sillod,13.0,12,22.0
2016,Chh. Sambhaji Nagar,Phulambri,5.0,5,7.0
2016,Chh. Sambhaji Nagar,Chhatrapati Sambhaji Nagar,12.0,41,169.0
2016,Chh. Sambhaji Nagar,Khultabad,4.0,4,7.0
2016,Chh. Sambhaji Nagar,Vaijapur,8.0,7,15.0
2016,Chh. Sambhaji Nagar,Gangapur,11.0,12,25.0
2016,Chh. Sambhaji Nagar,Paithan,14.0,13,31.0
2017,Chh. Sambhaji Nagar,Kannad,11.0,8,19.0
2017,Chh. Sambhaji Nagar,Soyegaon,6.0,2,6.0
2017,Chh. Sambhaji Nagar,Sillod,13.0,12,22.0
2017,Chh. Sambhaji Nagar,Phulambri,5.0,5,7.0
2017,Chh. Sambhaji Nagar,Chhatrapati Sambhaji Nagar,12.0,41,169.0
2017,Chh. Sambhaji Nagar,Khultabad,4.0,4,7.0
2017,Chh. Sambhaji Nagar,Vaijapur,8.0,7,15.0
2017,Chh. Sambhaji Nagar,Gangapur,11.0,12,25.0
2017,Chh. Sambhaji Nagar,Paithan,14.0,13,31.0
2018,Chh. Sambhaji Nagar,Kannad,15.0,8,40.0
2018,Chh. Sambhaji Nagar,Soyegaon,6.0,3,14.0
2018,Chh. Sambhaji Nagar,Sillod,8.0,11,39.0
2018,Chh. Sambhaji Nagar,Phulambri,5.0,6,15.0
2018,Chh. Sambhaji Nagar,Chhatrapati Sambhaji Nagar,16.0,45,197.0
2018,Chh. Sambhaji Nagar,Khultabad,6.0,5,13.0
2018,Chh. Sambhaji Nagar,Vaijapur,9.0,9,36.0
2018,Chh. Sambhaji Nagar,Gangapur,9.0,11,39.0
2018,Chh. Sambhaji Nagar,Paithan,12.0,12,46.0
2019,Chh. Sambhaji Nagar,Kannad,15.0,8,40.0
2019,Chh. Sambhaji Nagar,Soyegaon,6.0,3,14.0
2019,Chh. Sambhaji Nagar,Sillod,8.0,11,39.0
2019,Chh. Sambhaji Nagar,Phulambri,5.0,6,15.0
2019,Chh. Sambhaji Nagar,Chhatrapati Sambhaji Nagar,16.0,45,197.0
2019,Chh. Sambhaji Nagar,Khultabad,6.0,5,13.0
2019,Chh. Sambhaji Nagar,Vaijapur,9.0,9,36.0
2019,Chh. Sambhaji Nagar,Gangapur,9.0,11,39.0
2019,Chh. Sambhaji Nagar,Paithan,12.0,12,46.0
2020,Chh. Sambhaji Nagar,Kannad,14.0,6,19.0
2020,Chh. Sambhaji Nagar,Soyegaon,6.0,3,7.0
2020,Chh. Sambhaji Nagar,Sillod,13.0,10,19.0
2020,Chh. Sambhaji Nagar,Phulambri,5.0,5,7.0
2020,Chh. Sambhaji Nagar,Chhatrapati Sambhaji Nagar,14.0,34,179.0
2020,Chh. Sambhaji Nagar,Khultabad,5.0,4,5.0
2020,Chh. Sambhaji Nagar,Vaijapur,8.0,7,15.0
2020,Chh. Sambhaji Nagar,Gangapur,9.0,10,21.0
2020,Chh. Sambhaji Nagar,Paithan,12.0,10,31.0
2021,Chh. Sambhaji Nagar,Kannad,6.0,6,40.0
2021,Chh. Sambhaji Nagar,Soyegaon,6.0,3,18.0
2021,Chh. Sambhaji Nagar,Sillod,13.0,10,41.0
2021,Chh. Sambhaji Nagar,Phulambri,5.0,5,16.0
2021,Chh. Sambhaji Nagar,Chhatrapati Sambhaji Nagar,14.0,34,219.0
2021,Chh. Sambhaji Nagar,Khultabad,5.0,4,17.0
2021,Chh. Sambhaji Nagar,Vaijapur,8.0,7,42.0
2021,Chh. Sambhaji Nagar,Gangapur,9.0,10,41.0
2021,Chh. Sambhaji Nagar,Paithan,12.0,10,48.0
2011,Sangli,Shirala,7.0,4,8.0
2011,Sangli,Walwa,17.0,11,28.0
2011,Sangli,Palus,11.0,7,15.0
2011,Sangli,Kadegaon,6.0,5,6.0
2011,Sangli,Khanapur,5.0,6,10.0
2011,Sangli,Atpadi,6.0,3,7.0
2011,Sangli,Tasgaon,12.0,6,19.0
2011,Sangli,Miraj,29.0,32,93.0
2011,Sangli,Kavathe Mahakal,6.0,5,7.0
2011,Sangli,Jat,13.0,6,17.0
2012,Sangli,Shirala,7.0,5,9.0
2012,Sangli,Walwa,17.0,13,31.0
2012,Sangli,Palus,13.0,9,18.0
2012,Sangli,Kadegaon,6.0,4,6.0
2012,Sangli,Khanapur,5.0,9,11.0
2012,Sangli,Atpadi,6.0,4,8.0
2012,Sangli,Tasgaon,14.0,6,19.0
2012,Sangli,Miraj,25.0,38,99.0
2012,Sangli,Kavathe Mahakal,7.0,5,7.0
2012,Sangli,Jat,12.0,7,18.0
2013,Sangli,Shirala,7.0,6,10.0
2013,Sangli,Walwa,17.0,12,32.0
2013,Sangli,Palus,13.0,8,17.0
2013,Sangli,Kadegaon,6.0,4,7.0
2013,Sangli,Khanapur,5.0,7,10.0
2013,Sangli,Atpadi,6.0,5,9.0
2013,Sangli,Tasgaon,14.0,9,21.0
2013,Sangli,Miraj,25.0,27,98.0
2013,Sangli,Kavathe Mahakal,7.0,5,9.0
2013,Sangli,Jat,12.0,4,15.0
2014,Sangli,Shirala,7.0,6,10.0
2014,Sangli,Walwa,17.0,13,38.0
2014,Sangli,Palus,13.0,10,21.0
2014,Sangli,Kadegaon,6.0,4,7.0
2014,Sangli,Khanapur,5.0,9,12.0
2014,Sangli,Atpadi,6.0,5,11.0
2014,Sangli,Tasgaon,14.0,12,24.0
2014,Sangli,Miraj,25.0,27,98.0
2014,Sangli,Kavathe Mahakal,7.0,6,10.0
2014,Sangli,Jat,12.0,6,18.0
2015,Sangli,Shirala,7.0,5,10.0
2015,Sangli,Walwa,19.0,13,40.0
2015,Sangli,Palus,13.0,12,19.0
2015,Sangli,Kadegaon,6.0,5,7.0
2015,Sangli,Khanapur,6.0,9,12.0
2015,Sangli,Atpadi,6.0,5,9.0
2015,Sangli,Tasgaon,14.0,13,23.0
2015,Sangli,Miraj,25.0,29,105.0
2015,Sangli,Kavathe Mahakal,8.0,6,10.0
2015,Sangli,Jat,12.0,6,18.0
2016,Sangli,Shirala,7.0,5,10.0
2016,Sangli,Walwa,19.0,13,40.0
2016,Sangli,Palus,13.0,12,19.0
2016,Sangli,Kadegaon,6.0,5,7.0
2016,Sangli,Khanapur,5.0,10,12.0
2016,Sangli,Atpadi,6.0,6,9.0
2016,Sangli,Tasgaon,14.0,13,23.0
2016,Sangli,Miraj,29.0,29,105.0
2016,Sangli,Kavathe Mahakal,8.0,6,10.0
2016,Sangli,Jat,12.0,6,19.0
2017,Sangli,Shirala,7.0,5,10.0
2017,Sangli,Walwa,19.0,13,40.0
2017,Sangli,Palus,13.0,122,19.0
2017,Sangli,Kadegaon,6.0,5,7.0
2017,Sangli,Khanapur,5.0,10,12.0
2017,Sangli,Atpadi,6.0,6,9.0
2017,Sangli,Tasgaon,14.0,13,23.0
2017,Sangli,Miraj,29.0,29,105.0
2017,Sangli,Kavathe Mahakal,8.0,6,10.0
2017,Sangli,Jat,12.0,6,19.0
2018,Sangli,Shirala,95.0,6,10.0
2018,Sangli,Walwa,91.0,12,35.0
2018,Sangli,Palus,37.0,10,19.0
2018,Sangli,Kadegaon,54.0,5,8.0
2018,Sangli,Khanapur,65.0,9,12.0
2018,Sangli,Atpadi,59.0,65,11.0
2018,Sangli,Tasgaon,67.0,13,21.0
2018,Sangli,Miraj,64.0,27,99.0
2018,Sangli,Kavathe Mahakal,59.0,6,10.0
2018,Sangli,Jat,125.0,6,18.0
2019,Sangli,Shirala,7.0,7,10.0
2019,Sangli,Walwa,25.0,14,38.0
2019,Sangli,Palus,11.0,11,20.0
2019,Sangli,Kadegaon,5.0,5,7.0
2019,Sangli,Khanapur,4.0,9,1.0
2019,Sangli,Atpadi,8.0,5,10.0
2019,Sangli,Tasgaon,13.0,15,25.0
2019,Sangli,Miraj,11.0,27,73.0
2019,Sangli,Kavathe Mahakal,7.0,6,9.0
2019,Sangli,Jat,10.0,6,16.0
2020,Sangli,Shirala,7.0,6,10.0
2020,Sangli,Walwa,26.0,14,41.0
2020,Sangli,Palus,15.0,9,21.0
2020,Sangli,Kadegaon,6.0,7,10.0
2020,Sangli,Khanapur,5.0,10,14.0
2020,Sangli,Atpadi,8.0,5,11.0
2020,Sangli,Tasgaon,14.0,14,27.0
2020,Sangli,Miraj,30.0,23,99.0
2020,Sangli,Kavathe Mahakal,8.0,6,10.0
2020,Sangli,Jat,12.0,6,17.0
2021,Sangli,Shirala,27.0,7,32.0
2021,Sangli,Walwa,49.0,16,76.0
2021,Sangli,Palus,25.0,11,36.0
2021,Sangli,Kadegaon,20.0,7,25.0
2021,Sangli,Khanapur,16.0,12,27.0
2021,Sangli,Atpadi,20.0,9,30.0
2021,Sangli,Tasgaon,35.0,18,53.0
2021,Sangli,Miraj,57.0,35,170.0
2021,Sangli,Kavathe Mahakal,29.0,10,36.0
2021,Sangli,Jat,35.0,7,43.0
2014,Satara,Mahableshwar,4.0,4,8.0
2014,Satara,Wai,6.0,9,14.0
2014,Satara,Khandala,4.0,7,15.0
2014,Satara,Phaltan,9.0,11,22.0
2014,Satara,Man,10.0,6,16.0
2014,Satara,Khatav,13.0,5,17.0
2014,Satara,Koregaon,12.0,6,17.0
2014,Satara,Satara,16.0,24,48.0
2014,Satara,Javli,5.0,3,6.0
2014,Satara,Patan,10.0,4,12.0
2014,Satara,Karad,17.0,20,44.0
2015,Satara,Mahableshwar,4.0,4,10.0
2015,Satara,Wai,6.0,11,19.0
2015,Satara,Khandala,4.0,10,23.0
2015,Satara,Phaltan,9.0,23,26.0
2015,Satara,Man,10.0,6,19.0
2015,Satara,Khatav,13.0,7,22.0
2015,Satara,Koregaon,12.0,6,20.0
2015,Satara,Satara,16.0,29,58.0
2015,Satara,Javli,5.0,4,8.0
2015,Satara,Patan,10.0,4,14.0
2015,Satara,Karad,17.0,22,53.0
2016,Satara,Mahableshwar,4.0,4,10.0
2016,Satara,Wai,6.0,11,20.0
2016,Satara,Khandala,4.0,10,25.0
2016,Satara,Phaltan,9.0,11,26.0
2016,Satara,Man,10.0,6,18.0
2016,Satara,Khatav,13.0,5,23.0
2016,Satara,Koregaon,12.0,6,22.0
2016,Satara,Satara,16.0,24,64.0
2016,Satara,Javli,5.0,3,7.0
2016,Satara,Patan,10.0,4,13.0
2016,Satara,Karad,17.0,20,57.0
2017,Satara,Mahableshwar,4.0,4,16.0
2017,Satara,Wai,10.0,12,37.0
2017,Satara,Khandala,5.0,13,47.0
2017,Satara,Phaltan,12.0,12,51.0
2017,Satara,Man,6.0,7,37.0
2017,Satara,Khatav,8.0,9,49.0
2017,Satara,Koregaon,7.0,8,50.0
2017,Satara,Satara,31.0,31,109.0
2017,Satara,Javli,4.0,5,19.0
2017,Satara,Patan,3.0,5,38.0
2017,Satara,Karad,22.0,26,120.0
2018,Satara,Mahableshwar,4.0,4,16.0
2018,Satara,Wai,10.0,12,37.0
2018,Satara,Khandala,5.0,13,47.0
2018,Satara,Phaltan,12.0,12,51.0
2018,Satara,Man,6.0,7,37.0
2018,Satara,Khatav,8.0,9,49.0
2018,Satara,Koregaon,7.0,8,50.0
2018,Satara,Satara,31.0,31,109.0
2018,Satara,Javli,4.0,5,19.0
2018,Satara,Patan,3.0,5,38.0
2018,Satara,Karad,22.0,26,120.0
2019,Satara,Mahableshwar,4.0,4,16.0
2019,Satara,Wai,10.0,12,37.0
2019,Satara,Khandala,5.0,14,48.0
2019,Satara,Phaltan,12.0,12,51.0
2019,Satara,Man,6.0,7,37.0
2019,Satara,Khatav,8.0,9,49.0
2019,Satara,Koregaon,7.0,8,50.0
2019,Satara,Satara,31.0,33,110.0
2019,Satara,Javli,4.0,5,19.0
2019,Satara,Patan,3.0,5,38.0
2019,Satara,Karad,22.0,26,120.0
2020,Satara,Mahableshwar,5.0,6,16.0
2020,Satara,Wai,7.0,11,37.0
2020,Satara,Khandala,5.0,14,48.0
2020,Satara,Phaltan,13.0,13,51.0
2020,Satara,Man,6.0,7,37.0
2020,Satara,Khatav,7.0,9,49.0
2020,Satara,Koregaon,7.0,8,50.0
2020,Satara,Satara,31.0,32,113.0
2020,Satara,Javli,4.0,8,19.0
2020,Satara,Patan,3.0,5,38.0
2020,Satara,Karad,22.0,24,122.0
2021,Satara,Mahableshwar,5.0,6,16.0
2021,Satara,Wai,7.0,11,37.0
2021,Satara,Khandala,5.0,14,48.0
2021,Satara,Phaltan,13.0,13,51.0
2021,Satara,Man,6.0,7,37.0
2021,Satara,Khatav,7.0,9,49.0
2021,Satara,Koregaon,7.0,8,50.0
2021,Satara,Satara,27.0,27,105.0
2021,Satara,Javli,4.0,8,19.0
2021,Satara,Patan,3.0,5,38.0
2021,Satara,Karad,22.0,24,122.0
2009,Jalgaon,Chopda,8.0,6,10.0
2009,Jalgaon,Yawal,8.0,6,14.0
2009,Jalgaon,Raver,9.0,5,12.0
2009,Jalgaon,Muktainagar (Edlabad),5.0,4,7.0
2009,Jalgaon,Bodvad,4.0,4,5.0
2009,Jalgaon,Bhusawal,7.0,1,19.0
2009,Jalgaon,Jalgaon,9.0,25,64.0
2009,Jalgaon,Erandol,6.0,5,7.0
2009,Jalgaon,Dharangaon,8.0,4,8.0
2009,Jalgaon,Amalner,7.0,7,13.0
2009,Jalgaon,Parola,4.0,2,5.0
2009,Jalgaon,Bhadgaon,6.0,4,8.0
2009,Jalgaon,Chalisgaon,13.0,7,18.0
2009,Jalgaon,Pachora,9.0,6,12.0
2009,Jalgaon,Jamner,12.0,6,16.0
2010,Jalgaon,Chopda,8.0,6,12.0
2010,Jalgaon,Yawal,8.0,6,14.0
2010,Jalgaon,Raver,9.0,5,14.0
2010,Jalgaon,Muktainagar (Edlabad),5.0,4,7.0
2010,Jalgaon,Bodvad,4.0,4,5.0
2010,Jalgaon,Bhusawal,7.0,11,19.0
2010,Jalgaon,Jalgaon,9.0,25,65.0
2010,Jalgaon,Erandol,6.0,5,6.0
2010,Jalgaon,Dharangaon,8.0,4,7.0
2010,Jalgaon,Amalner,7.0,7,13.0
2010,Jalgaon,Parola,4.0,2,6.0
2010,Jalgaon,Bhadgaon,6.0,4,8.0
2010,Jalgaon,Chalisgaon,13.0,7,18.0
2010,Jalgaon,Pachora,9.0,6,13.0
2010,Jalgaon,Jamner,12.0,6,17.0
2011,Jalgaon,Chopda,7.0,8,13.0
2011,Jalgaon,Yawal,9.0,7,13.0
2011,Jalgaon,Raver,9.0,8,16.0
2011,Jalgaon,Muktainagar (Edlabad),4.0,5,7.0
2011,Jalgaon,Bodvad,2.0,3,3.0
2011,Jalgaon,Bhusawal,6.0,11,20.0
2011,Jalgaon,Jalgaon,10.0,23,48.0
2011,Jalgaon,Erandol,4.0,4,6.0
2011,Jalgaon,Dharangaon,6.0,2,6.0
2011,Jalgaon,Amalner,7.0,8,14.0
2011,Jalgaon,Parola,3.0,2,4.0
2011,Jalgaon,Bhadgaon,6.0,4,8.0
2011,Jalgaon,Chalisgaon,12.0,8,20.0
2011,Jalgaon,Pachora,9.0,8,15.0
2011,Jalgaon,Jamner,5.0,6,11.0
2012,Jalgaon,Chopda,7.0,8,13.0
2012,Jalgaon,Yawal,9.0,7,15.0
2012,Jalgaon,Raver,9.0,8,17.0
2012,Jalgaon,Muktainagar (Edlabad),4.0,5,8.0
2012,Jalgaon,Bodvad,2.0,3,3.0
2012,Jalgaon,Bhusawal,6.0,11,20.0
2012,Jalgaon,Jalgaon,10.0,23,50.0
2012,Jalgaon,Erandol,4.0,4,6.0
2012,Jalgaon,Dharangaon,6.0,2,7.0
2012,Jalgaon,Amalner,7.0,8,15.0
2012,Jalgaon,Parola,3.0,2,5.0
2012,Jalgaon,Bhadgaon,6.0,4,8.0
2012,Jalgaon,Chalisgaon,12.0,8,20.0
2012,Jalgaon,Pachora,9.0,8,16.0
2012,Jalgaon,Jamner,5.0,6,12.0
2013,Jalgaon,Chopda,8.0,8,15.0
2013,Jalgaon,Yawal,9.0,8,16.0
2013,Jalgaon,Raver,8.0,8,17.0
2013,Jalgaon,Muktainagar (Edlabad),4.0,4,17.0
2013,Jalgaon,Bodvad,4.0,4,5.0
2013,Jalgaon,Bhusawal,6.0,12,20.0
2013,Jalgaon,Jalgaon,9.0,20,44.0
2013,Jalgaon,Erandol,5.0,4,7.0
2013,Jalgaon,Dharangaon,7.0,3,7.0
2013,Jalgaon,Amalner,7.0,9,15.0
2013,Jalgaon,Parola,4.0,4,7.0
2013,Jalgaon,Bhadgaon,6.0,4,8.0
2013,Jalgaon,Chalisgaon,12.0,7,19.0
2013,Jalgaon,Pachora,9.0,6,13.0
2013,Jalgaon,Jamner,12.0,6,16.0
2014,Jalgaon,Chopda,9.0,8,15.0
2014,Jalgaon,Yawal,11.0,8,14.0
2014,Jalgaon,Raver,9.0,8,13.0
2014,Jalgaon,Muktainagar (Edlabad),5.0,4,5.0
2014,Jalgaon,Bodvad,3.0,4,4.0
2014,Jalgaon,Bhusawal,6.0,12,21.0
2014,Jalgaon,Jalgaon,11.0,20,34.0
2014,Jalgaon,Erandol,4.0,4,7.0
2014,Jalgaon,Dharangaon,6.0,3,6.0
2014,Jalgaon,Amalner,7.0,9,15.0
2014,Jalgaon,Parola,5.0,4,6.0
2014,Jalgaon,Bhadgaon,6.0,4,8.0
2014,Jalgaon,Chalisgaon,11.0,7,19.0
2014,Jalgaon,Pachora,9.0,6,12.0
2014,Jalgaon,Jamner,12.0,6,14.0
2015,Jalgaon,Chopda,25.0,32,32.0
2015,Jalgaon,Yawal,28.0,42,42.0
2015,Jalgaon,Raver,38.0,45,45.0
2015,Jalgaon,Muktainagar (Edlabad),16.0,20,20.0
2015,Jalgaon,Bodvad,30.0,32,32.0
2015,Jalgaon,Bhusawal,23.0,39,39.0
2015,Jalgaon,Jalgaon,35.0,82,82.0
2015,Jalgaon,Erandol,14.0,17,17.0
2015,Jalgaon,Dharangaon,15.0,16,16.0
2015,Jalgaon,Amalner,20.0,30,30.0
2015,Jalgaon,Parola,16.0,20,20.0
2015,Jalgaon,Bhadgaon,18.0,21,21.0
2015,Jalgaon,Chalisgaon,35.0,46,46.0
2015,Jalgaon,Pachora,30.0,42,42.0
2015,Jalgaon,Jamner,34.0,37,37.0
2016,Jalgaon,Chopda,25.0,3,32.0
2016,Jalgaon,Yawal,28.0,4,42.0
2016,Jalgaon,Raver,38.0,4,48.0
2016,Jalgaon,Muktainagar (Edlabad),16.0,4,21.0
2016,Jalgaon,Bodvad,30.0,3,32.0
2016,Jalgaon,Bhusawal,23.0,4,39.0
2016,Jalgaon,Jalgaon,35.0,4,85.0
2016,Jalgaon,Erandol,14.0,4,17.0
2016,Jalgaon,Dharangaon,15.0,3,17.0
2016,Jalgaon,Amalner,20.0,3,30.0
2016,Jalgaon,Parola,16.0,3,21.0
2016,Jalgaon,Bhadgaon,18.0,2,22.0
2016,Jalgaon,Chalisgaon,35.0,3,46.0
2016,Jalgaon,Pachora,30.0,4,42.0
2016,Jalgaon,Jamner,34.0,4,37.0
2017,Jalgaon,Chopda,25.0,3,32.0
2017,Jalgaon,Yawal,28.0,4,42.0
2017,Jalgaon,Raver,38.0,4,49.0
2017,Jalgaon,Muktainagar (Edlabad),16.0,4,22.0
2017,Jalgaon,Bodvad,30.0,3,33.0
2017,Jalgaon,Bhusawal,23.0,4,41.0
2017,Jalgaon,Jalgaon,35.0,4,91.0
2017,Jalgaon,Erandol,14.0,4,17.0
2017,Jalgaon,Dharangaon,15.0,3,17.0
2017,Jalgaon,Amalner,20.0,3,31.0
2017,Jalgaon,Parola,16.0,3,21.0
2017,Jalgaon,Bhadgaon,18.0,2,22.0
2017,Jalgaon,Chalisgaon,35.0,3,48.0
2017,Jalgaon,Pachora,30.0,4,43.0
2017,Jalgaon,Jamner,34.0,4,37.0
2018,Jalgaon,Chopda,25.0,3,31.0
2018,Jalgaon,Yawal,28.0,4,44.0
2018,Jalgaon,Raver,38.0,4,47.0
2018,Jalgaon,Muktainagar (Edlabad),16.0,4,23.0
2018,Jalgaon,Bodvad,30.0,3,33.0
2018,Jalgaon,Bhusawal,25.0,4,43.0
2018,Jalgaon,Jalgaon,35.0,4,97.0
2018,Jalgaon,Erandol,14.0,4,18.0
2018,Jalgaon,Dharangaon,15.0,3,17.0
2018,Jalgaon,Amalner,20.0,3,31.0
2018,Jalgaon,Parola,16.0,3,21.0
2018,Jalgaon,Bhadgaon,18.0,2,22.0
2018,Jalgaon,Chalisgaon,35.0,3,45.0
2018,Jalgaon,Pachora,30.0,4,43.0
2018,Jalgaon,Jamner,32.0,4,37.0
2019,Jalgaon,Chopda,25.0,3,31.0
2019,Jalgaon,Yawal,28.0,4,44.0
2019,Jalgaon,Raver,38.0,4,47.0
2019,Jalgaon,Muktainagar (Edlabad),16.0,4,23.0
2019,Jalgaon,Bodvad,30.0,3,33.0
2019,Jalgaon,Bhusawal,25.0,4,43.0
2019,Jalgaon,Jalgaon,35.0,4,97.0
2019,Jalgaon,Erandol,14.0,4,18.0
2019,Jalgaon,Dharangaon,15.0,3,17.0
2019,Jalgaon,Amalner,20.0,3,31.0
2019,Jalgaon,Parola,16.0,3,21.0
2019,Jalgaon,Bhadgaon,18.0,2,22.0
2019,Jalgaon,Chalisgaon,35.0,3,45.0
2019,Jalgaon,Pachora,30.0,4,43.0
2019,Jalgaon,Jamner,32.0,4,37.0
2020,Jalgaon,Chopda,25.0,3,31.0
2020,Jalgaon,Yawal,28.0,4,44.0
2020,Jalgaon,Raver,38.0,4,47.0
2020,Jalgaon,Muktainagar (Edlabad),16.0,4,23.0
2020,Jalgaon,Bodvad,30.0,3,33.0
2020,Jalgaon,Bhusawal,25.0,4,43.0
2020,Jalgaon,Jalgaon,35.0,4,97.0
2020,Jalgaon,Erandol,14.0,4,18.0
2020,Jalgaon,Dharangaon,15.0,3,17.0
2020,Jalgaon,Amalner,20.0,3,31.0
2020,Jalgaon,Parola,16.0,3,21.0
2020,Jalgaon,Bhadgaon,18.0,2,22.0
2020,Jalgaon,Chalisgaon,35.0,3,45.0
2020,Jalgaon,Pachora,30.0,4,43.0
2020,Jalgaon,Jamner,32.0,4,37.0
2021,Jalgaon,Chopda,25.0,3,31.0
2021,Jalgaon,Yawal,28.0,4,44.0
2021,Jalgaon,Raver,38.0,4,47.0
2021,Jalgaon,Muktainagar (Edlabad),16.0,4,23.0
2021,Jalgaon,Bodvad,30.0,3,33.0
2021,Jalgaon,Bhusawal,25.0,4,43.0
2021,Jalgaon,Jalgaon,35.0,4,97.0
2021,Jalgaon,Erandol,14.0,4,18.0
2021,Jalgaon,Dharangaon,15.0,3,17.0
2021,Jalgaon,Amalner,20.0,3,31.0
2021,Jalgaon,Parola,16.0,3,21.0
2021,Jalgaon,Bhadgaon,18.0,2,22.0
2021,Jalgaon,Chalisgaon,35.0,3,45.0
2021,Jalgaon,Pachora,30.0,4,43.0
2021,Jalgaon,Jamner,32.0,4,37.0
2014,Beed,Ashti,11.0,9,28.0
2014,Beed,Patoda,4.0,6,11.0
2014,Beed,Shirur Kasar,2.0,6,10.0
2014,Beed,Gevrai,13.0,12,32.0
2014,Beed,Majalgaon,5.0,13,24.0
2014,Beed,Wadwani,3.0,4,7.0
2014,Beed,Beed,9.0,25,62.0
2014,Beed,Cage,10.0,10,24.0
2014,Beed,Dharur,2.0,8,9.0
2014,Beed,Parli,6.0,15,24.0
2014,Beed,Ambajogai,7.0,15,30.0
2015,Beed,Ashti,11.0,9,28.0
2015,Beed,Patoda,4.0,6,11.0
2015,Beed,Shirur Kasar,2.0,6,10.0
2015,Beed,Gevrai,13.0,12,32.0
2015,Beed,Majalgaon,5.0,13,24.0
2015,Beed,Wadwani,3.0,4,7.0
