Year,District,Taluka,Towns and cities where banks have offices,Classified Banks,Branch Offices of Classified Banks,Deposits,Agriculture Loans,Non-Agriculture Loans,Total Loans
2014,Beed,Majalgaon,5.0,13,24.0,33671,24916.0,25286.0,50202.0
2014,Beed,Wadwani,3.0,4,7.0,27696,6696.0,525.0,7221.0
2014,Beed,Beed,9.0,25,62.0,71865,57710.0,135718.0,193428.0
2014,Beed,Cage,10.0,10,24.0,42957,15313.0,5622.0,20935.0
2014,Beed,Dharur,2.0,8,9.0,27938,9515.0,5135.0,14650.0
2014,Beed,Parli,6.0,15,24.0,48127,17050.0,14820.0,31870.0
2014,Beed,Ambajogai,7.0,15,30.0,59770,15516.0,6868.0,22384.0
2015,Beed,Ashti,11.0,9,28.0,65000,29056.0,6635.0,35691.0
2015,Beed,Patoda,4.0,6,11.0,35900,10458.0,1810.0,12268.0
2015,Beed,Shirur Kasar,2.0,6,10.0,29800,13702.0,809.0,14511.0
2015,Beed,Gevrai,13.0,12,32.0,77000,49608.0,23428.0,73036.0
2015,Beed,Majalgaon,5.0,13,24.0,41700,40438.0,26802.0,67240.0
2015,Beed,Wadwani,3.0,4,7.0,34300,10868.0,556.0,11424.0
2015,Beed,Beed,9.0,25,62.0,89000,93664.0,143857.0,237521.0
2015,Beed,Cage,10.0,10,24.0,53200,24853.0,5959.0,30812.0
2015,Beed,Dharur,2.0,8,9.0,34600,15443.0,5443.0,20886.0
2015,Beed,Parli,6.0,15,24.0,59600,27672.0,15710.0,43382.0
2015,Beed,Ambajogai,7.0,15,30.0,74026,25183.0,7280.0,32463.0
2016,Beed,Ashti,10.0,4,22.0,82240,14803.0,67437.0,82240.0
2016,Beed,Patoda,6.0,3,8.0,47960,8633.0,39327.0,47960.0
2016,Beed,Shirur Kasar,4.0,3,8.0,41475,7466.0,34010.0,41476.0
2016,Beed,Gevrai,18.0,6,25.0,91654,16498.0,75156.0,91654.0
2016,Beed,Majalgaon,11.0,4,17.0,50583,9105.0,41478.0,50583.0
2016,Beed,Wadwani,4.0,3,6.0,47953,8632.0,39321.0,47953.0
2016,Beed,Beed,27.0,16,46.0,118471,21325.0,97146.0,118471.0
2016,Beed,Cage,12.0,5,21.0,68090,12256.0,55834.0,68090.0
2016,Beed,Dharur,3.0,5,7.0,58864,10596.0,48268.0,58864.0
2016,Beed,Parli,9.0,7,18.0,71658,12898.0,58760.0,71658.0
2016,Beed,Ambajogai,13.0,9,25.0,92567,16662.0,75905.0,92567.0
2017,Beed,Ashti,10.0,4,22.0,80090,14416.0,65674.0,80090.0
2017,Beed,Patoda,6.0,3,8.0,41720,7510.0,34210.0,41720.0
2017,Beed,Shirur Kasar,4.0,3,8.0,30560,5501.0,25059.0,30560.0
2017,Beed,Gevrai,18.0,6,25.0,88970,16015.0,72955.0,88970.0
2017,Beed,Majalgaon,11.0,4,17.0,49822,8968.0,40854.0,49822.0
2017,Beed,Wadwani,4.0,3,6.0,46453,8362.0,38091.0,46453.0
2017,Beed,Beed,27.0,16,46.0,113461,20423.0,93038.0,113461.0
2017,Beed,Cage,12.0,5,21.0,64043,11528.0,52515.0,64043.0
2017,Beed,Dharur,3.0,5,7.0,57463,10343.0,47120.0,57463.0
2017,Beed,Parli,9.0,7,18.0,72450,13041.0,59409.0,72450.0
2017,Beed,Ambajogai,13.0,9,25.0,80403,14473.0,65930.0,80403.0
2018,Beed,Ashti,10.0,2,8.0,68582,3114.0,3595.0,6709.0
2018,Beed,Patoda,6.0,1,3.0,25718,117.0,13479.0,13596.0
2018,Beed,Shirur Kasar,4.0,1,1.0,8572,391.0,4492.0,4883.0
2018,Beed,Gevrai,18.0,4,10.0,85728,3892.0,44938.0,48830.0
2018,Beed,Majalgaon,11.0,1,4.0,34291,1558.0,17974.0,19532.0
2018,Beed,Wadwani,4.0,1,2.0,17145,78.0,8986.0,9064.0
2018,Beed,Beed,27.0,10,22.0,188602,856.0,98866.0,99722.0
2018,Beed,Cage,12.0,2,4.0,34291,1558.0,17974.0,19532.0
2018,Beed,Dharur,3.0,3,4.0,34293,156.0,17972.0,18128.0
2018,Beed,Parli,9.0,2,4.0,34294,1562.0,17970.0,19532.0
2018,Beed,Ambajogai,13.0,4,9.0,77155,3501.0,40446.0,43947.0
2019,Beed,Ashti,10.0,2,8.0,89033,3368.0,40208.0,43576.0
2019,Beed,Patoda,6.0,1,3.0,33387,1263.0,15078.0,16341.0
2019,Beed,Shirur Kasar,4.0,1,1.0,11129,421.0,5026.0,5447.0
2019,Beed,Gevrai,18.0,4,10.0,111290,4210.0,50260.0,54470.0
2019,Beed,Majalgaon,11.0,1,4.0,44516,1684.0,20104.0,21788.0
2019,Beed,Wadwani,4.0,1,2.0,22258,842.0,10052.0,10894.0
2019,Beed,Beed,27.0,10,22.0,244838,9262.0,110572.0,119834.0
2019,Beed,Cage,12.0,2,4.0,44524,1714.0,20107.0,21821.0
2019,Beed,Dharur,3.0,3,4.0,44504,1690.0,20104.0,21794.0
2019,Beed,Parli,9.0,2,4.0,44520,1705.0,20110.0,21815.0
2019,Beed,Ambajogai,13.0,4,9.0,100161,3789.0,45234.0,49023.0
2020,Beed,Ashti,10.0,2,8.0,36140,9354.0,26786.0,36140.0
2020,Beed,Patoda,6.0,1,3.0,13553,3508.0,10045.0,13553.0
2020,Beed,Shirur Kasar,4.0,1,1.0,4518,1169.0,3348.0,4517.0
2020,Beed,Gevrai,18.0,4,10.0,45175,11693.0,33483.0,45176.0
2020,Beed,Majalgaon,11.0,1,4.0,18070,4677.0,13393.0,18070.0
2020,Beed,Wadwani,4.0,1,2.0,9035,2339.0,6697.0,9036.0
2020,Beed,Beed,27.0,10,26.0,117456,30401.0,87055.0,117456.0
2020,Beed,Cage,12.0,2,4.0,19070,4790.0,14555.0,19345.0
2020,Beed,Dharur,3.0,3,4.0,18140,4651.0,12080.0,16731.0
2020,Beed,Parli,9.0,2,4.0,17000,4590.0,13544.0,18134.0
2020,Beed,Ambajogai,13.0,4,9.0,40658,10524.0,30134.0,40658.0
2021,Beed,Ashti,10.0,2,8.0,73837,12434.0,30170.0,42604.0
2021,Beed,Patoda,6.0,1,3.0,33693,4938.0,13509.0,18447.0
2021,Beed,Shirur Kasar,4.0,1,1.0,11231,1646.0,4506.0,6152.0
2021,Beed,Gevrai,18.0,4,10.0,98968,14524.0,43102.0,57626.0
2021,Beed,Majalgaon,11.0,1,4.0,44924,6584.0,18012.0,24596.0
2021,Beed,Wadwani,4.0,1,2.0,22462,3292.0,9006.0,12298.0
2021,Beed,Beed,27.0,9,28.0,246816,23025.0,121790.0,144815.0
2021,Beed,Cage,12.0,2,4.0,46281,5765.0,17914.0,23679.0
2021,Beed,Dharur,3.0,3,4.0,32537,5893.0,17718.0,23611.0
2021,Beed,Parli,9.0,2,4.0,46307,5765.0,17914.0,23679.0
2021,Beed,Ambajogai,13.0,4,9.0,85790,12544.0,38646.0,51190.0
2013,Mumbai,Mumbai City,1.0,39,822.0,65848375,0.0,63926831.0,63926831.0
2014,Mumbai,Mumbai City,1.0,36,844.0,66442218,0.0,66168925.0,66168925.0
2015,Mumbai,Mumbai City,1.0,37,964.0,69290393,0.0,78515206.0,78515206.0
2016,Mumbai,Mumbai City,1.0,37,888.0,68013978,0.0,79411601.0,79411601.0
2017,Mumbai,Mumbai City,1.0,30,876.0,61681285,0.0,98698262.0,98698262.0
2018,Mumbai,Mumbai City,1.0,30,921.0,68764655,1097503.0,77821447.0,78918950.0
2019,Mumbai,Mumbai City,1.0,31,1030.0,47856909,1345915.0,26201103.0,27547018.0
2020,Mumbai,Mumbai City,1.0,32,1091.0,99978798,2514562.0,116950004.0,119464566.0
2021,Mumbai,Mumbai City,1.0,32,947.0,114928887,2902337.0,152010988.0,154913325.0
2011,Pune,Junnar,20.0,11,23.0,164245,3151.0,3142.0,6293.0
2011,Pune,Aambegaon,18.0,8,15.0,123178,2695.0,2566.0,5261.0
2011,Pune,Shirur,25.0,12,24.0,194787,2162.0,2149.0,4311.0
2011,Pune,Khed,20.0,12,36.0,294654,6869.0,23344.0,30213.0
2011,Pune,Maval,14.0,14,34.0,298765,1178.0,10505.0,11683.0
2011,Pune,Mulashi,13.0,10,20.0,146524,581.0,2344.0,2925.0
2011,Pune,Haveli,25.0,49,550.0,5638275,70755.0,391234.0,461989.0
2011,Pune,Pune City,,,,,,,0.0
2011,Pune,Daund,21.0,9,19.0,141365,1752.0,3094.0,4846.0
2011,Pune,Purandar,14.0,6,13.0,114265,454.0,2144.0,2598.0
2011,Pune,Welhe,6.0,4,5.0,27841,21.0,377.0,398.0
2011,Pune,Bhor,13.0,8,13.0,94088,258.0,1173.0,1431.0
2011,Pune,Baramati,23.0,18,34.0,294531,4571.0,8914.0,13485.0
2011,Pune,Indapur,26.0,10,23.0,189545,2243.0,3604.0,5847.0
2012,Pune,Junnar,14.0,11,24.0,326394,12610.0,15707.0,28317.0
2012,Pune,Aambegaon,12.0,9,15.0,202998,5578.0,7458.0,13036.0
2012,Pune,Shirur,13.0,13,26.0,353594,8628.0,7264.0,15892.0
2012,Pune,Khed,16.0,18,41.0,557596,8767.0,14943.0,23710.0
2012,Pune,Maval,15.0,15,39.0,530396,2227.0,14306.0,16533.0
2012,Pune,Mulashi,10.0,11,24.0,326398,1336.0,11845.0,13181.0
2012,Pune,Haveli,16.0,14,648.0,8819767,64527.0,459667.0,524194.0
2012,Pune,Pune City,1.0,37,,,,,0.0
2012,Pune,Daund,10.0,10,19.0,255398,6509.0,8407.0,14916.0
2012,Pune,Purandar,9.0,6,13.0,176778,3913.0,5771.0,9684.0
2012,Pune,Welhe,4.0,2,5.0,67002,218.0,620.0,838.0
2012,Pune,Bhor,8.0,9,13.0,174799,1993.0,3844.0,5837.0
2012,Pune,Baramati,16.0,18,36.0,489596,31331.0,28662.0,59993.0
2012,Pune,Indapur,15.0,10,23.0,312798,11310.0,11342.0,22652.0
2013,Pune,Junnar,26.0,11,45.0,356585,25061.0,32471.0,57532.0
2013,Pune,Aambegaon,24.0,12,32.0,221775,17976.0,14335.0,32311.0
2013,Pune,Shirur,32.0,13,56.0,388556,35253.0,24825.0,60078.0
2013,Pune,Khed,23.0,18,59.0,609173,23272.0,29635.0,52907.0
2013,Pune,Maval,17.0,15,50.0,579457,9472.0,29835.0,39307.0
2013,Pune,Mulashi,13.0,11,36.0,356589,7017.0,19253.0,26270.0
2013,Pune,Haveli,19.0,14,143.0,9635595,77071.0,564669.0,641740.0
2013,Pune,Pune City,1.0,37,755.0,,,,0.0
2013,Pune,Daund,14.0,10,45.0,279022,40544.0,14782.0,55326.0
2013,Pune,Purandar,12.0,9,24.0,193127,14339.0,5194.0,19533.0
2013,Pune,Welhe,4.0,2,9.0,73199,2032.0,871.0,2903.0
2013,Pune,Bhor,10.0,9,25.0,190967,7001.0,5250.0,12251.0
2013,Pune,Baramati,21.0,18,63.0,534883,52789.0,38776.0,91565.0
2013,Pune,Indapur,25.0,10,43.0,341731,43708.0,9672.0,53380.0
2014,Pune,Junnar,23.0,13,37.0,361358,520834.0,708927.0,1229761.0
2014,Pune,Aambegaon,16.0,10,22.0,221477,383740.0,309350.0,693090.0
2014,Pune,Shirur,26.0,17,47.0,392331,729022.0,548847.0,1277869.0
2014,Pune,Khed,52.0,25,78.0,624164,486121.0,656884.0,1143005.0
2014,Pune,Maval,28.0,20,54.0,597026,195076.0,654394.0,849470.0
2014,Pune,Mulashi,30.0,19,47.0,361358,146437.0,414981.0,561418.0
2014,Pune,Haveli,60.0,38,80.0,190804,300450.0,224875.0,525325.0
2014,Pune,Pune City,207.0,30,606.0,9612130,1231283.0,12080122.0,13311405.0
2014,Pune,Daund,25.0,15,36.0,280237,911478.0,321023.0,1232501.0
2014,Pune,Purandar,13.0,10,19.0,193403,303826.0,111935.0,415761.0
2014,Pune,Welhe,6.0,3,6.0,73431,41970.0,18779.0,60749.0
2014,Pune,Bhor,13.0,9,17.0,137316,145836.0,113428.0,259264.0
2014,Pune,Baramati,33.0,22,52.0,411948,1020733.0,680570.0,1701303.0
2014,Pune,Indapur,25.0,14,35.0,274632,875018.0,170142.0,1045160.0
2015,Pune,Junnar,23.0,13,54.0,413727,256217.0,423471.0,679688.0
2015,Pune,Aambegaon,16.0,10,41.0,253574,235985.0,285877.0,521862.0
2015,Pune,Shirur,26.0,17,74.0,449189,286947.0,368438.0,655385.0
2015,Pune,Khed,52.0,25,94.0,714621,251094.0,405550.0,656644.0
2015,Pune,Maval,28.0,20,62.0,683550,208142.0,404693.0,612835.0
2015,Pune,Mulashi,30.0,19,59.0,413727,200964.0,322251.0,523215.0
2015,Pune,Haveli,60.0,38,107.0,218456,223693.0,256788.0,480481.0
2015,Pune,Pune City,207.0,30,867.0,11005169,361064.0,4339144.0,4700208.0
2015,Pune,Daund,25.0,15,60.0,320850,313869.0,289896.0,603765.0
2015,Pune,Purandar,13.0,10,30.0,221431,224191.0,217897.0,442088.0
2015,Pune,Welhe,6.0,3,11.0,84073,185547.0,185819.0,371366.0
2015,Pune,Bhor,13.0,9,29.0,157216,200875.0,218411.0,419286.0
2015,Pune,Baramati,33.0,22,80.0,471649,329997.0,413706.0,743703.0
2015,Pune,Indapur,25.0,14,61.0,314433,308487.0,237940.0,546427.0
2016,Pune,Junnar,23.0,13,54.0,357227,209773.0,346707.0,556480.0
2016,Pune,Aambegaon,16.0,10,41.0,218945,193208.0,234055.0,427263.0
2016,Pune,Shirur,26.0,17,74.0,387846,234933.0,301650.0,536583.0
2016,Pune,Khed,52.0,25,94.0,617029,205579.0,332035.0,537614.0
2016,Pune,Maval,28.0,20,62.0,590202,170412.0,331333.0,501745.0
2016,Pune,Mulashi,30.0,19,59.0,357227,164536.0,263836.0,428372.0
2016,Pune,Haveli,60.0,38,107.0,188623,183145.0,210239.0,393384.0
2016,Pune,Pune City,1.0,30,867.0,9502257,295615.0,3552575.0,3848190.0
2016,Pune,Daund,25.0,15,60.0,277033,256975.0,237346.0,494321.0
2016,Pune,Purandar,13.0,10,30.0,191191,183552.0,178398.0,361950.0
2016,Pune,Welhe,6.0,3,11.0,72592,151913.0,152135.0,304048.0
2016,Pune,Bhor,13.0,22,80.0,135746,164463.0,178819.0,343282.0
2016,Pune,Baramati,33.0,22,80.0,407239,270179.0,338712.0,608891.0
2016,Pune,Indapur,25.0,14,61.0,271493,252568.0,194808.0,447376.0
2017,Pune,Junnar,23.0,13,54.0,550759,344702.0,569714.0,914416.0
2017,Pune,Aambegaon,16.0,10,41.0,337561,317483.0,384603.0,702086.0
2017,Pune,Shirur,26.0,17,74.0,597967,386045.0,495676.0,881721.0
2017,Pune,Khed,52.0,25,94.0,951313,337810.0,545604.0,883414.0
2017,Pune,Maval,28.0,20,62.0,909951,280024.0,544452.0,824476.0
2017,Pune,Mulashi,30.0,19,59.0,550759,270367.0,433539.0,703906.0
2017,Pune,Haveli,60.0,38,96.0,290812,300946.0,345468.0,646414.0
2017,Pune,Pune City,1.0,30,824.0,14650231,485758.0,5837644.0,6323402.0
2017,Pune,Daund,25.0,15,60.0,427120,422264.0,390010.0,812274.0
2017,Pune,Purandar,13.0,10,30.0,294772,301616.0,293147.0,594763.0
2017,Pune,Welhe,6.0,3,11.0,111919,249626.0,249991.0,499617.0
2017,Pune,Bhor,13.0,22,80.0,209288,270248.0,293838.0,564086.0
2017,Pune,Baramati,33.0,22,80.0,627866,443962.0,556577.0,1000539.0
2017,Pune,Indapur,25.0,14,61.0,418578,415024.0,320111.0,735135.0
2018,Pune,Junnar,23.0,13,54.0,533591,358372.0,592308.0,950680.0
2018,Pune,Aambegaon,16.0,10,41.0,327039,330074.0,399856.0,729930.0
2018,Pune,Shirur,26.0,17,74.0,579327,401355.0,515334.0,916689.0
2018,Pune,Khed,52.0,25,94.0,921659,351207.0,567242.0,918449.0
2018,Pune,Maval,28.0,20,62.0,881586,291129.0,566044.0,857173.0
2018,Pune,Mulashi,30.0,19,59.0,533591,281089.0,450732.0,731821.0
2018,Pune,Haveli,60.0,38,169.0,281747,312881.0,359169.0,672050.0
2018,Pune,Pune City,1.0,30,919.0,14193556,505022.0,6069154.0,6574176.0
2018,Pune,Daund,25.0,15,60.0,413806,439010.0,405477.0,844487.0
2018,Pune,Purandar,13.0,10,30.0,285583,313578.0,304773.0,618351.0
2018,Pune,Welhe,6.0,3,11.0,108430,259526.0,259905.0,519431.0
2018,Pune,Bhor,13.0,22,80.0,202764,280966.0,305491.0,586457.0
2018,Pune,Baramati,33.0,22,80.0,608294,461569.0,578650.0,1040219.0
2018,Pune,Indapur,25.0,14,61.0,405530,431483.0,332806.0,764289.0
2019,Pune,Junnar,23.0,13,54.0,724553,473627.0,782799.0,1256426.0
2019,Pune,Aambegaon,16.0,10,41.0,444080,436228.0,528453.0,964681.0
2019,Pune,Shirur,26.0,17,74.0,786657,530434.0,681069.0,1211503.0
2019,Pune,Khed,52.0,25,94.0,1251502,464158.0,749672.0,1213830.0
2019,Pune,Maval,31.0,20,65.0,1197088,384758.0,748088.0,1132846.0
2019,Pune,Mulashi,30.0,19,59.0,724553,371489.0,595691.0,967180.0
2019,Pune,Haveli,60.0,38,218.0,382579,413506.0,474681.0,888187.0
2019,Pune,Pune City,1.0,39,998.0,19273148,667441.0,8021042.0,8688483.0
2019,Pune,Daund,25.0,15,60.0,561899,580199.0,535882.0,1116081.0
2019,Pune,Purandar,13.0,10,30.0,387787,414427.0,402790.0,817217.0
2019,Pune,Welhe,7.0,3,12.0,147235,342992.0,343493.0,686485.0
2019,Pune,Bhor,13.0,22,80.0,275329,371327.0,403739.0,775066.0
2019,Pune,Baramati,34.0,22,81.0,825990,610013.0,764748.0,1374761.0
2019,Pune,Indapur,26.0,14,62.0,550661,570251.0,439839.0,1010090.0
2020,Pune,Junnar,23.0,16,62.0,877838,266547.0,1069887.0,1336434.0
2020,Pune,Aambegaon,16.0,10,35.0,538029,245499.0,722261.0,967760.0
2020,Pune,Shirur,35.0,18,81.0,953081,298516.0,930848.0,1229364.0
2020,Pune,Khed,41.0,25,94.0,1516268,261218.0,1024611.0,1285829.0
2020,Pune,Maval,27.0,19,70.0,1450342,216533.0,1022446.0,1238979.0
2020,Pune,Mulashi,30.0,19,59.0,877838,209066.0,814158.0,1023224.0
2020,Pune,Haveli,60.0,34,245.0,463517,232712.0,648768.0,881480.0
2020,Pune,Pune City,1.0,35,1015.0,23350550,375621.0,10962726.0,11338347.0
2020,Pune,Daund,25.0,15,65.0,680774,326523.0,732414.0,1058937.0
2020,Pune,Purandar,23.0,13,38.0,469827,233230.0,550512.0,783742.0
2020,Pune,Welhe,6.0,3,9.0,178384,193028.0,469468.0,662496.0
2020,Pune,Bhor,13.0,9,25.0,333577,208975.0,551809.0,760784.0
2020,Pune,Baramati,34.0,22,85.0,1000735,343302.0,1045216.0,1388518.0
2020,Pune,Indapur,39.0,17,70.0,667158,320925.0,601148.0,922073.0
2021,Pune,Junnar,23.0,16,68.0,273367,65041.0,62261.0,127301.0
2021,Pune,Aambegaon,16.0,10,41.0,216601,32536.0,254082.0,286618.0
2021,Pune,Shirur,35.0,18,81.0,341509,90754.0,248684.0,339438.0
2021,Pune,Khed,41.0,25,89.0,489823,50773.0,170026.0,220800.0
2021,Pune,Maval,27.0,19,78.0,751962,19414.0,147687.0,167101.0
2021,Pune,Mulashi,30.0,19,62.0,615441,26330.0,259868.0,286198.0
2021,Pune,Haveli,60.0,34,277.0,5338281,77592.0,1788645.0,1866237.0
2021,Pune,Pune City,1.0,35,958.0,27882649,384287.0,15399677.0,15783964.0
2021,Pune,Daund,25.0,15,63.0,244674,57606.0,333552.0,391158.0
2021,Pune,Purandar,23.0,13,36.0,159717,31369.0,36855.0,68224.0
2021,Pune,Welhe,6.0,3,15.0,144528,2679.0,60109.0,62788.0
2021,Pune,Bhor,13.0,9,29.0,93297,17276.0,17822.0,35098.0
2021,Pune,Baramati,34.0,22,86.0,495971,97066.0,434361.0,531427.0
2021,Pune,Indapur,39.0,17,69.0,211162,78656.0,280922.0,359578.0
2012,Kolhapur,Shahuwadi,15.0,7,23.0,11293,4127.0,4758.0,8885.0
2012,Kolhapur,Panhala,21.0,9,35.0,9455,4306.0,4915.0,9221.0
2012,Kolhapur,Hatkanangale,32.0,20,70.0,14366,6109.0,11298.0,17407.0
2012,Kolhapur,Shirol,22.0,12,49.0,17105,7712.0,12103.0,19815.0
2012,Kolhapur,Karveer,38.0,34,153.0,62750,9236.0,62475.0,71711.0
2012,Kolhapur,Gaganbavada,6.0,4,9.0,2119,1462.0,1229.0,2691.0
2012,Kolhapur,Radhanagari,21.0,7,26.0,4055,3871.0,3251.0,7122.0
2012,Kolhapur,Kagal,20.0,12,39.0,11937,5711.0,6358.0,12069.0
2012,Kolhapur,Bhudargad,15.0,7,25.0,8123,4913.0,4518.0,9431.0
2012,Kolhapur,Ajara,10.0,6,20.0,9229,4721.0,4324.0,9045.0
2012,Kolhapur,Gadhinglaj,14.0,12,31.0,12178,6317.0,14435.0,20752.0
2012,Kolhapur,Chandgad,15.0,5,22.0,9783,5316.0,5913.0,11229.0
2013,Kolhapur,Shahuwadi,15.0,7,23.0,109530,8118.0,11807.0,19925.0
2013,Kolhapur,Panhala,21.0,9,35.0,89170,10810.0,9651.0,20461.0
2013,Kolhapur,Hatkanangale,32.0,20,70.0,138620,32160.0,45214.0,77374.0
2013,Kolhapur,Shirol,22.0,12,49.0,167880,22714.0,28917.0,51631.0
2013,Kolhapur,Karveer,38.0,34,153.0,456880,60898.0,121515.0,182413.0
2013,Kolhapur,Gaganbavada,6.0,4,9.0,18270,3169.0,2715.0,5884.0
2013,Kolhapur,Radhanagari,21.0,7,26.0,38050,11213.0,16214.0,27427.0
2013,Kolhapur,Kagal,20.0,12,39.0,113410,29211.0,37218.0,66429.0
2013,Kolhapur,Bhudargad,15.0,7,25.0,78040,20301.0,28307.0,48608.0
2013,Kolhapur,Ajara,10.0,6,20.0,89690,9451.0,8307.0,17758.0
2013,Kolhapur,Gadhinglaj,14.0,12,31.0,116300,35364.0,41781.0,77145.0
2013,Kolhapur,Chandgad,15.0,5,22.0,94120,18402.0,9987.0,28389.0
2014,Kolhapur,Shahuwadi,15.0,7,24.0,112930,22913.0,46080.0,68993.0
2014,Kolhapur,Panhala,21.0,9,37.0,34550,29711.0,49970.0,79681.0
2014,Kolhapur,Hatkanangale,32.0,20,78.0,143660,38957.0,57491.0,96448.0
2014,Kolhapur,Shirol,22.0,12,54.0,186210,51932.0,85658.0,137590.0
2014,Kolhapur,Karveer,38.0,34,162.0,642660,195624.0,401275.0,596899.0
2014,Kolhapur,Gaganbavada,6.0,4,9.0,21190,3781.0,13562.0,17343.0
2014,Kolhapur,Radhanagari,21.0,7,26.0,40550,8815.0,13136.0,21951.0
2014,Kolhapur,Kagal,20.0,12,46.0,126950,34588.0,57673.0,92261.0
2014,Kolhapur,Bhudargad,15.0,7,28.0,81230,30867.0,31175.0,62042.0
2014,Kolhapur,Ajara,10.0,6,24.0,92290,27839.0,31449.0,59288.0
2014,Kolhapur,Gadhinglaj,14.0,12,36.0,129360,34331.0,41965.0,76296.0
2014,Kolhapur,Chandgad,15.0,5,24.0,97830,23045.0,34611.0,57656.0
2015,Kolhapur,Shahuwadi,15.0,7,19.0,127070,23751.0,49413.0,73164.0
2015,Kolhapur,Panhala,21.0,9,23.0,108690,30549.0,53303.0,83852.0
2015,Kolhapur,Hatkanangale,32.0,20,66.0,157800,39795.0,60824.0,100619.0
2015,Kolhapur,Shirol,22.0,12,42.0,200350,52770.0,88991.0,141761.0
2015,Kolhapur,Karveer,38.0,32,146.0,656806,196467.0,404612.0,601079.0
2015,Kolhapur,Gaganbavada,6.0,2,2.0,35330,4619.0,16895.0,21514.0
2015,Kolhapur,Radhanagari,21.0,7,17.0,54690,9653.0,16469.0,26122.0
2015,Kolhapur,Kagal,20.0,12,24.0,141090,35426.0,61006.0,96432.0
2015,Kolhapur,Bhudargad,15.0,7,13.0,95370,31705.0,34508.0,66213.0
2015,Kolhapur,Ajara,10.0,6,12.0,106430,28677.0,34782.0,63459.0
2015,Kolhapur,Gadhinglaj,14.0,12,23.0,143500,35169.0,45298.0,80467.0
2015,Kolhapur,Chandgad,15.0,5,13.0,111970,23883.0,37944.0,61827.0
2016,Kolhapur,Shahuwadi,20.0,9,27.0,156565,12930.0,88292.0,101222.0
2016,Kolhapur,Panhala,35.0,8,39.0,134198,16163.0,93069.0,109232.0
2016,Kolhapur,Hatkanangale,44.0,22,86.0,178931,22627.0,102477.0,125104.0
2016,Kolhapur,Shirol,37.0,14,59.0,223664,35558.0,137504.0,173062.0
2016,Kolhapur,Karveer,30.0,32,184.0,760458,145465.0,531200.0,676665.0
2016,Kolhapur,Gaganbavada,8.0,3,8.0,44733,2877.0,47765.0,50642.0
2016,Kolhapur,Radhanagari,28.0,10,33.0,67099,1067.0,47330.0,48397.0
2016,Kolhapur,Kagal,28.0,17,41.0,152315,20850.0,102766.0,123616.0
2016,Kolhapur,Bhudargad,19.0,7,26.0,116082,18005.0,69765.0,87770.0
2016,Kolhapur,Ajara,18.0,8,22.0,114963,15678.0,70055.0,85733.0
2016,Kolhapur,Gadhinglaj,29.0,13,38.0,153434,20042.0,83556.0,103598.0
2016,Kolhapur,Chandgad,23.0,8,26.0,134199,11993.0,73962.0,85955.0
2017,Kolhapur,Shahuwadi,20.0,9,27.0,170233,18152.0,92500.0,110652.0
2017,Kolhapur,Panhala,35.0,8,39.0,147866,21385.0,97277.0,118662.0
2017,Kolhapur,Hatkanangale,44.0,22,86.0,192599,23683.0,106685.0,130368.0
2017,Kolhapur,Shirol,37.0,14,59.0,237332,36614.0,141712.0,178326.0
2017,Kolhapur,Karveer,30.0,32,184.0,774126,150687.0,535408.0,686095.0
2017,Kolhapur,Gaganbavada,8.0,3,8.0,54496,3933.0,51973.0,55906.0
2017,Kolhapur,Radhanagari,28.0,10,33.0,76862,6289.0,51538.0,57827.0
2017,Kolhapur,Kagal,28.0,17,41.0,162078,26072.0,106974.0,133046.0
2017,Kolhapur,Bhudargad,19.0,7,26.0,125845,23227.0,73973.0,97200.0
2017,Kolhapur,Ajara,18.0,8,22.0,124726,20900.0,74263.0,95163.0
2017,Kolhapur,Gadhinglaj,29.0,13,38.0,143671,25264.0,87764.0,113028.0
2017,Kolhapur,Chandgad,23.0,8,26.0,143962,17215.0,78170.0,95385.0
2018,Kolhapur,Shahuwadi,20.0,9,28.0,195768,25594.0,100825.0,126419.0
2018,Kolhapur,Panhala,35.0,10,41.0,171525,30794.0,108950.0,139744.0
2018,Kolhapur,Hatkanangale,44.0,28,102.0,229193,39496.0,128022.0,167518.0
2018,Kolhapur,Shirol,37.0,19,64.0,267507,57850.0,168637.0,226487.0
2018,Kolhapur,Karveer,30.0,38,192.0,941553,232058.0,600254.0,832312.0
2018,Kolhapur,Gaganbavada,8.0,3,8.0,61580,10834.0,51969.0,62803.0
2018,Kolhapur,Radhanagari,28.0,10,33.0,87623,22368.0,59344.0,81712.0
2018,Kolhapur,Kagal,28.0,16,43.0,191252,40672.0,129439.0,170111.0
2018,Kolhapur,Bhudargad,19.0,7,27.0,149756,36002.0,86548.0,122550.0
2018,Kolhapur,Ajara,18.0,7,20.0,147177,33440.0,80204.0,113644.0
2018,Kolhapur,Gadhinglaj,29.0,16,44.0,169532,39664.0,93030.0,132694.0
2018,Kolhapur,Chandgad,23.0,7,26.0,169875,26511.0,87550.0,114061.0
2019,Kolhapur,Shahuwadi,20.0,9,28.0,202757,22487.0,102602.0,125089.0
2019,Kolhapur,Panhala,35.0,10,41.0,177648,27056.0,110868.0,137924.0
2019,Kolhapur,Hatkanangale,44.0,28,102.0,237375,34701.0,130275.0,164976.0
2019,Kolhapur,Shirol,37.0,19,64.0,277057,50827.0,171605.0,222432.0
