District,Year,Opening Balance,Self-Generated,Purposive Grants,Establishment Grants,Grants for Plan Schemes,Other Statutory Grants,Statutory Grants,For Agency Schemes,Total Grants,Other Income,Revenue Income,Capital Income,All Receipts,Revenue,General Administration,Education,Public Works,Irrigation,Agriculture,Animal Husbandary,Forests,Public Health,Social Welfare,Other Expenses,Revenue Expenditure,Capital Expenditure,Expenditure,Economic Services,Social Services,Non-Developmental
Dhule,2016,145842000.0,19875000.0,,11000000.0,,108079000.0,119079000.0,,119079000.0,384000.0,139338000.0,288466000.0,427804000.0,573646000.0,13554000.0,1020000.0,9840000.0,1910000.0,1105000.0,1319000.0,,1976000.0,6852000.0,58919000.00000001,96495000.0,287322000.0,383817000.0,14174000.0,9847999.999999998,72473000.0
Dhule,2017,189829000.0,14853000.0,,11000000.0,,76014000.0,87014000.0,,87014000.0,10012000.0,111879000.0,313475000.0,425354000.0,615183000.0,18949000.0,1895000.0,17100000.0,3400000.0,1658000.0,700000.0,30000.0,2054000.0,14000000.0,62510000.0,122296000.0,313800000.0,436096000.0,22888000.0,17949000.0,81459000.0
Dhule,2018,118284000.0,12836000.0,37942000.0,11000000.0,,,48942000.0,6943000.000000001,55885000.0,10228000.0,78949000.0,325187000.0,404135999.9999999,522420000.0,15199000.0,1640000.0,15991000.0,2874000.0,5000.0,785000.0,,1551000.0,9926000.0,32592000.0,80563000.00000001,307100000.0,387663000.0,19655000.0,13117000.0,47791000.0
Dhule,2019,134757000.0,36974000.0,41566000.0,15000000.0,,,56566000.00000001,229000.0,56795000.00000001,6078000.0,99847000.0,324318000.0,424164999.9999999,558921999.9999999,18745000.0,2335000.0,18200000.0,3500000.0,2108000.0,2727000.0,27000.0,,10200000.0,95671000.0,153513000.0,324500000.0,478013000.0,26562000.0,12535000.0,114416000.0
Dhule,2020,1731232000.0,20305000.0,4840210000.0,1266912000.0,2140794000.0,521810000.0000001,8769726000.0,439860999.9999999,9209587000.000002,73545000.0,9303437000.000002,81499000.0,9384936000.000002,11116168000.0,454434000.0,96437000.0,799711000.0,107390000.0,8761000.0,81998000.0,,651784000.0,50090000.0,6133613000.0,8384217999.999999,51607000.00000001,8435825000.0,997860000.0,798311000.0,6588047000.0
Dhule,2021,2680343000.0,58748000.0,4914529000.0,1505686000.0,2114192000.0,1042410000.0,9576817000.000002,678943000.0,10255760000.0,71421000.0,10385929000.0,114739000.0,10500668000.0,13181011000.0,473362000.0,231943000.0,1556996000.0,174670000.0,103881000.0,107186000.0,,855784000.0,114602000.0,7152628000.0,10771052000.0,65724000.0,10836776000.0,1942733000.0,1202329000.0,7625989999.999999
Gadchiroli,2012,11155300000.0,195700000.0,990400000.0,1060900000.0,1278100000.0,1220500000.0,4549900000.0,296900000.0,4846800000.0,,5042500000.0,3812900000.0,8855400000.0,20010700000.0,509100000.0,1912100000.0,103900000.0,71900000.0,45600000.0,92300000.0,99500000.0,572700000.0,183200000.0,823100000.0,4413400000.0,3670300000.0,8083700000.0,413200000.0,2668000000.0,1332200000.0
Gadchiroli,2013,16476900000.0,248200000.0,1090300000.0,1200900000.0,1990500000.0,1007500000.0,5289200000.0,344500000.0,5633700000.0,,5881900000.0,4060300000.0,9942200000.0,26419100000.0,554800000.0,2435000000.0,135300000.0,161600000.0,33500000.0,126900000.0,,566600000.0,117300000.0,616200000.0,4747200000.0,4524500000.0,9271700000.0,457300000.0,3118900000.0,1171000000.0
Gadchiroli,2014,2223502000.0,276597000.0,3498517000.0,706326000.0,1321218000.0,,5526061000.0,371834000.0,5897895000.0,,6174492000.0,4515848000.0,10690340000.0,12913842000.0,561606000.0,2710869000.0,321457000.0,118294000.0,122854000.0,164015000.0,62434000.0,728019000.0,133873000.0,1149806000.0,6073227000.0,4970371000.0,11043598000.0,789054000.0000001,3572761000.0,1711412000.0
Gadchiroli,2015,2435646000.0,157987000.0,5143542000.0,717908000.0,169158000.0,213798000.0,6244406000.000001,437285000.0000001,6681691000.0,,6839678000.0,5139662000.0,11979340000.0,14414986000.0,472927000.0000001,3054991000.0,447078000.0,116338000.0,133730000.0,163510000.0,56859000.0,659371000.0,55816999.99999999,1310097000.0,6470717999.999999,5321664000.0,11792382000.0,917515000.0,3770179000.0,1783024000.0
Gadchiroli,2016,2384124000.0,137525000.0,6778745000.0,,,,6778745000.0,455663000.0,7234408000.0,,7371933000.0,4726363000.0,12098296000.0,14482420000.0,479470000.0,2849437000.0,181644000.0,239848000.0,161924000.0,117510000.0,104069000.0,657987000.0,174325000.0,1915281000.0,6881495000.000001,4777656000.0,11659151000.0,804995000.0000001,3681749000.0,2394751000.0
Gadchiroli,2017,2823269000.0,140102000.0,6830921000.000001,,,,6830921000.000001,460720000.0,7291641000.0,,7431743000.000001,4810382000.0,12242125000.0,15065394000.0,480700000.0,3039910000.0,190602000.0,239958000.0,167123000.0,120400000.0,102144000.0,668322000.0,178802000.0,1916193000.0,7104154000.000001,4798123000.0,11902277000.0,820227000.0,3887034000.0,2396893000.0
Gadchiroli,2018,2534992000.0,138883000.0,3249682000.0,3449681000.0,,,6699363000.0,450016000.0,7149379000.000001,,7288262000.000001,5051804000.0,12340066000.0,14875058000.0,454410000.0000001,3443616000.0,491855000.0,28101000.0,136172000.0,148351000.0,,658739000.0,57146000.0,1082262000.0,6500652000.000001,5262797000.0,11763449000.0,804479000.0000001,4159501000.0,1536672000.0
Gadchiroli,2019,3493145000.0,150704000.0,3004460000.0,5078969000.0,,,8083429000.000001,145730000.0,8229159000.000001,,8379863000.0,4926006000.0,13305869000.0,16799014000.0,840701000.0,3369898000.0,142560000.0,220199000.0,191284000.0,140561000.0,32848000.0,666824000.0,80207000.0,1717499000.0,7402581000.0,4909072000.0,12311653000.0,727451999.9999999,4116929000.0,2558200000.0
Gadchiroli,2020,4487358000.0,30137000.0,52777000.0,4068747000.0,,,4121524000.0,72387000.0,4193911000.0,,4224048000.0,5578078000.0,9802126000.0,14289484000.0,667616000.0,3547323000.0,121365000.0,46070000.0,105182000.0,21381000.0,558000.0,160253000.0,37468000.0,1115767000.0,5822982999.999999,4734855000.0,10557838000.0,294556000.0,3745044000.0,1783383000.0
Gadchiroli,2021,3729646000.0,117376000.0,2295020000.0,6920952000.0,,,9215972000.0,338709000.0,9554681000.0,,9672057000.0,4211857000.0,13883914000.0,17613560000.0,1502578000.0,4841722000.0,252171000.0,146074000.0,151354000.0,179705000.0,9661000.0,709796000.0,35530000.0,1173996000.0,9002587000.000002,5300479000.0,14303066000.0,738965000.0,5587048000.0,2676574000.0
Gondia,2012,1447983000.0,70387000.0,2243613000.0,722047000.0,845579999.9999999,1250000.0,3812490000.0,887778000.0000001,4700268000.0,2808962000.0,7579617000.0,220609000.0,7800225999.999999,9248209000.0,387060000.0,2631422000.0,271666000.0,181762000.0,51729999.99999999,84299000.0,2568000.0,344325000.0,125666000.0,4097029000.0,8177527000.0,377944000.0,8555471000.000001,592025000.0,3101413000.0,4484089000.0
Gondia,2013,823959000.0,83339000.0,,3496032000.0,1113730000.0,37050000.0,4646812000.0,414647999.9999999,5061459999.999999,,5144798999.999999,419321000.0,5564119999.999999,6388078999.999999,691634000.0,2566299000.0,45533000.0,82764000.0,77029000.0,137015000.0,3125000.0,567857000.0,164298000.0,531939000.0000001,4867493000.000001,642397000.0,5509890000.000001,345466000.0000001,3298454000.0,1223573000.0
Gondia,2014,878189000.0,118727000.0,,3845635000.0,1225103000.0,241310000.0,5312048000.0,418304000.0,5730352000.0,,5849078999.999999,474008000.0,6323087000.0,7201275999.999999,754242000.0,2467129000.0,323435000.0,62170000.00000001,61416000.0,97428000.0,1334000.0,317613000.0,150891000.0,1225199000.0,5460856999.999999,672912000.0,6133768999.999999,545783000.0,2935633000.0,1979441000.0
Gondia,2015,1067508000.0,107951000.0,,2545247000.0,762425000.0,,3307672000.0,343863000.0,3651535000.0,,3759486000.0,251381000.0,4010867000.0,5078375000.0,450049000.0,756739000.0,126819000.0,22056000.0,62771000.0,95329000.0,1169000.0,81118000.0,123663000.0,674537000.0,2394250000.0,1784889000.0,4179139000.0,308144000.0,961520000.0000001,1124586000.0
Gondia,2016,899236000.0,94263000.0,,2743573000.0,670541000.0,,3414114000.0,253890000.0,3668004000.0,,3762267000.0,1914615000.0,5676882000.0,6576117999.999999,413206000.0000001,757183000.0,257205000.0,8268000.000000001,89973000.0,75110000.0,2426000.0,70548000.0,146259000.0,535235999.9999999,2355414000.0,2012882000.0,4368296000.0,432982000.0000001,973990000.0,948442000.0
Gondia,2017,2207822000.0,42145000.0,,2566244000.0,244110000.0,,2810354000.0,223051000.0,3033405000.0,,3075550000.0,261532000.0,3337082000.0,5544904000.0,354515000.0,931032000.0,531463000.0,340789000.0,62737000.0,64492999.99999999,3001000.0,232723000.0,139047000.0,964581000.0,3624381000.0,342687000.0,3967068000.0,1002483000.0,1302802000.0,1319096000.0
Gondia,2018,1577836000.0,46360000.0,,2822868000.0,268521000.0,,3091389000.0,245356000.0,3336745000.0,,3383105000.0,287685000.0,3670790000.0,5248625999.999999,389966000.0,1024135000.0,584609000.0,374868000.0,69011000.0,70942000.0,3301000.0,255995000.0,152952000.0,690272000.0,3616051000.0,472932000.0,4088983000.0,1102731000.0,1433082000.0,1080238000.0
Gondia,2019,1159643000.0,41880000.0,,4120562000.0,457264999.9999999,,4577827000.0,343051000.0,4920878000.000001,,4962758000.000001,381534000.0,5344292000.000001,6503935000.000001,521999000.0,752481000.0,570405000.0,447954000.0,55341999.99999999,42524000.0,2945000.0,471135000.0000001,133570000.0,1552388000.0,4550743000.0,458651000.0,5009394000.0,1119170000.0,1357186000.0,2074387000.0
Gondia,2020,10219803000.0,1804897000.0,,51328376000.0,6234508000.0,,57562884000.0,3761007000.0,61323890999.99999,,63128787999.99999,9821615000.0,72950402999.99998,83170206000.0,1558558000.0,1441940000.0,7512921000.000001,1169749000.0,5825970000.0,1995870000.0,623000000.0,39669240000.0,1155774000.0,1600900000.0,62553922000.0,733709000.0,63287630999.99999,17127510000.0,42266954000.0,3159458000.0
Gondia,2021,20801029000.0,1798030000.0,,53814707999.99999,6535848000.0,,60350555999.99999,7648630000.0,67999186000.0,,69797216000.0,8832620000.0,78629836000.0,99430865000.0,2346845000.0,5682376000.0,7918628000.0,5860963000.0,6456900000.0,2123434000.0,812000000.0,44735159000.0,7221400000.0,1475149000.0,84632854000.0,983475000.0,85616329000.0,23171925000.0,57638935000.00001,3821994000.0
Hingoli,2012,936435000.0,84405000.0,1732568000.0,332898000.0,590111000.0,7389000.0,2662966000.0,111171000.0,2774137000.0,8318000.000000001,2866860000.0,2782423000.0,5649283000.0,6585718000.000001,257706000.0,1998551000.0,43851000.0,55763000.0,90967000.0,17058000.0,,158123000.0,146661000.0,2893466000.0,5662146000.0,161721000.0,5823867000.0,207639000.0,2303335000.0,3151172000.0
Hingoli,2013,694830000.0,111534000.0,1907479000.0,455091000.0,920523000.0,206632000.0,3489725000.0,171367000.0,3661092000.0,15272000.0,3787898000.0,22898000.0,3810796000.0,4505626000.0,308295000.0,2157016000.0,28629000.0,57000000.0,7218000.000000001,54103000.0,,173552000.0,158144000.0,450476000.0,3394433000.0,136840000.0,3531273000.0,146950000.0,2488712000.0,758771000.0
Hingoli,2014,974353000.0000001,77342000.0,2752858000.0,368297000.0,690230000.0,,3811385000.0,166462000.0,3977847000.000001,,4055189000.0,43063000.0,4098252000.0,5072605000.0,391094000.0,2292920000.0,44265000.0,51433000.00000001,48926000.0,45775000.0,187000.0,231599000.0,209100000.0,788504000.0,4103803000.0,70508000.0,4174311000.0,190586000.0,2733619000.0,1179598000.0
Hingoli,2015,898294000.0,66554999.99999999,2324572000.0,650964000.0,988693000.0,,3964229000.0,266613000.0,4230842000.0,,4297397000.0,69347000.0,4366744000.0,5265038000.0,426622000.0,2346999000.0,52686000.0,41309000.0,83108000.0,64959000.0,191000.0,156719000.0,166289000.0,601096000.0,3939978000.0,61263000.0,4001241000.0,242253000.0,2670007000.0,1027718000.0
Hingoli,2016,1263798000.0,55716000.0,2979894000.0,623188000.0,913645999.9999999,,4516728000.0,280153000.0,4796881000.0,,4852597000.0,31070000.0,4883667000.0,6147464999.999999,432180000.0,2800080000.0,191782000.0,98159000.0,61254000.0,70971000.0,191000.0,202660000.0,292961000.0,541209000.0,4691447000.0,36172000.0,4727619000.0,422357000.0,3295701000.0,973389000.0
Hingoli,2017,1419847000.0,89824000.0,3249314000.0,710630000.0,1234315000.0,,5194259000.0,239652000.0,5433911000.0,,5523735000.0,27536000.0,5551271000.0,6971117999.999999,463750000.0,2753128000.0,248261000.0,86829000.0,83077000.0,71021000.0,,156290000.0,228199000.0,1682699000.0,5773253999.999999,33410000.0,5806663999.999999,489188000.0,3137617000.0,2146449000.0
Hingoli,2018,1164481000.0,130650000.0,2970621000.0,924260000.0,1808580000.0,,5703461000.0,342388000.0,6045849000.0,,6176499000.0,69106000.0,6245605000.0,7410086000.0,520278000.0,2857059000.0,241876000.0,61099000.0,116176000.0,62261000.0,,165565000.0,406875000.0,1266880000.0,5698069000.0,83605000.0,5781674000.000001,481412000.0,3429499000.0,1787158000.0
Hingoli,2019,1628414000.0,146426000.0,3700033000.0,1169169000.0,1536441000.0,,6405643000.000001,430524000.0,6836167000.000001,,6982593000.000001,84661000.0,7067254000.000001,8695668000.0,732207000.0,3740114000.0,422781000.0000001,48436000.0,129941000.0,83977000.0,,259505000.0,317923000.0,1249767000.0,6984651000.000001,110666000.0,7095317000.000001,685135000.0,4317542000.000001,1981974000.0
Hingoli,2020,1600418000.0,120312000.0,3757144000.0,1304043000.0,1869618000.0,,6930805000.0,463432000.0,7394237000.0,,7514548999.999999,95755000.0,7610303999.999999,9210722000.0,671565000.0,3827380000.0,340069000.0,56897000.0,218284000.0,112962000.0,,293484000.0,255695000.0,1611620000.0,7387956000.000001,36524000.0,7424480000.000002,728212000.0,4376559000.0,2283185000.0
Hingoli,2021,1786241000.0,84973000.0,3676944000.0,1223843000.0,2271812000.0,,7172599000.000001,448020000.0,7620619000.0,,7705592000.0,94034000.0,7799625999.999999,9585867000.0,795930000.0,3982907000.0,381089000.0,65669000.00000001,189710000.0,87066000.0,,418599000.0,296070000.0,1171928000.0,7388968000.000001,40519000.0,7429487000.000001,723534000.0,4697575999.999999,1967858000.0
Jalna,2013,2012639000.0,487468999.9999999,,753659000.0,1101863000.0,3561222000.0,5416744000.0,964940000.0,6381684000.0,66062000.0,6935214999.999999,31472000.0,6966687000.0,8979326000.0,580369000.0,2810334000.0,1098612000.0,62094000.00000001,82620000.0,66417999.99999999,,327951000.0,183889000.0,597168000.0,5809455000.0,382449000.0,6191904000.0,1309744000.0,3322174000.0,1177537000.0
Jalna,2014,2787422000.0,247538000.0,,863615000.0,2071321000.0,3480808000.0,6415744000.0,347572000.0,6763316000.0,855111000.0,7865965000.000001,638556000.0,8504521000.000001,11291943000.0,623855000.0,3352326000.0,1140641000.0,3348000.0,15300000.0,3651000.0,,459449000.0,81060000.0,6946517000.0,12626147000.0,139013000.0,12765160000.0,1162940000.0,3892835000.0,7570372000.0
Jalna,2015,2692248000.0,112768000.0,,907003000.0000001,2119759000.0,3802595000.0,6829357000.000001,57764000.0,6887121000.000001,627491000.0,7627380000.0,159603000.0,7786983000.0,10479231000.0,656252000.0,3377695000.0,326394000.0,,211663000.0,,,1343647000.0,327001000.0,585371000.0,6828023000.000001,770323000.0,7598346000.000001,538057000.0,5048343000.0,1241623000.0
Jalna,2016,3022164000.0,59161000.0,,339636000.0,1640883000.0,5788144000.0,7768663000.0,,7768663000.0,227651000.0,8055475000.0,120009000.0,8175484000.0,11197648000.0,763582000.0,3895578000.0,611878000.0,154852000.0,139534000.0,99485000.0,,1528389000.0,322937000.0,270560000.0,7786794999.999998,679199000.0,8465993999.999999,1005749000.0,5746904000.0,1034142000.0
Jalna,2017,2731954000.0,95933000.0,,5473272000.0,725848000.0,1537525000.0,7736645000.0,,7736645000.0,100942000.0,7933520000.0,386787000.0,8320306999.999999,11052261000.0,796228000.0,3988774000.0,250656000.0,91709000.0,59711000.0,99175000.0,,453935999.9999999,264234000.0,1140437000.0,7144859999.999999,256944000.0,7401803999.999999,501251000.0,4706944000.0,1936665000.0
Jalna,2018,3650456000.0,195812000.0,,6868480000.0,394280000.0,584568000.0,7847328000.0,,7847328000.0,77570000.0,8120709999.999999,418187000.0,8538896999.999999,12189353000.0,853812999.9999999,4049303000.0,522201000.0,107989000.0,207021000.0,90328000.0,,471810000.0000001,291750000.0,928579000.0000001,7522794000.0,391575000.0,7914369000.0,927539000.0000001,4812863000.0,1782392000.0
Jalna,2019,4274984000.0,36146000.0,,7989925999.999999,399222000.0,350231000.0,8739379000.0,497492000.0,9236871000.0,42829000.0,9315846000.0,624717000.0,9940562999.999998,14215547000.0,1152597000.0,5411565000.0,563833000.0,713241000.0,229802000.0,115176000.0,,547889000.0,438835000.0000001,753709000.0,9926647000.0,583712000.0,10510359000.0,1622052000.0,6398289000.0,1906306000.0
Jalna,2020,3705189000.0,139386000.0,,7920260000.000001,465925000.0,828970000.0000001,9215155000.0,492922999.9999999,9708078000.0,68604000.0,9916068000.0,366858000.0,10282926000.0,13988115000.0,1207926000.0,5265565000.0,1190761000.0,817559000.0,143483000.0,115730000.0,,603689000.0,245882000.0,111715000.0,9702310000.0,390313000.0,10092623000.0,2267533000.0,6115136000.0,1319641000.0
Jalna,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Kolhapur,2012,859700000.0,135900000.0,5856100000.0,904200000.0,1735000000.0,130100000.0,8625400000.0,585100000.0,9210500000.0,128500000.0,9474900000.0,7229100000.0,16704000000.0,17563700000.0,425500000.0,4228400000.0,612600000.0,49900000.0,160600000.0,118300000.0,1000000.0,671800000.0,220700000.0,2294900000.0,8783700000.0,7212500000.0,15996200000.0,942400000.0,5120900000.0,2720400000.0
Kolhapur,2013,1567400000.0,560200000.0,530400000.0,6554200000.0,1907000000.0,150800000.0,9142400000.0,576900000.0,9719300000.0,67000000.0,10346500000.0,8070500000.0,18417000000.0,19984400000.0,499300000.0,4695200000.0,678000000.0,44600000.0,141900000.0,156400000.0,900000.0,760300000.0,212600000.0,2620900000.0,9810100000.0,8045600000.0,17855700000.0,1021800000.0,5668100000.0,3120200000.0
Kolhapur,2014,2128900000.0,568500000.0,6823600000.0,1143300000.0,1821900000.0,173700000.0,9962500000.0,558900000.0,10521400000.0,117100000.0,11207000000.0,8703700000.0,19910700000.0,22039600000.0,578300000.0,5156100000.0,725100000.0,46200000.0,161500000.0,155700000.0,900000.0,797000000.0,337400000.0,3078700000.0,11036900000.0,8548300000.0,19585200000.0,1089400000.0,6290500000.0,3657000000.0
Kolhapur,2015,2454400000.0,314400000.0,7314300000.0,1406200000.0,1418100000.0,117000000.0,10255600000.0,316100000.0,10571700000.0,58300000.0,10944400000.0,7887400000.0,18831800000.0,21286200000.0,1045900000.0,6481800000.0,671900000.0,50000000.0,190100000.0,188000000.0,800000.0,689200000.0,269100000.0,1215200000.0,10802000000.0,8436700000.0,19238700000.0,1100800000.0,7440100000.0,2261100000.0
Kolhapur,2016,2047500000.0,332800000.0,6931400000.0,1528700000.0,2444800000.0,61200000.0,10966100000.0,518300000.0,11484400000.0,72900000.0,11890100000.0,8076000000.0,19966100000.0,22013600000.0,1104400000.0,6956300000.0,255800000.0,292400000.0,174800000.0,179300000.0,800000.0,722700000.0,287300000.0,1862400000.0,11836200000.0,8083900000.0,19920100000.0,903100000.0,7966300000.0,2966800000.0
Kolhapur,2017,2093500000.0,236300000.0,7373900000.0,1699200000.0,2015600000.0,1000000.0,11089700000.0,464500000.0,11554200000.0,327900000.0,12118400000.0,8277600000.0,20396000000.0,22489500000.0,1142700000.0,7193400000.0,226300000.0,156600000.0,86100000.0,171100000.0,1000000.0,729600000.0,432900000.0,1594000000.0,11733700000.0,8121800000.0,19855500000.0,641100000.0,8355900000.0,2736700000.0
Kolhapur,2018,2634000000.0,507600000.0,7702900000.0,2006100000.0,1861100000.0,28400000.0,11598500000.0,447900000.0,12046400000.0,78900000.0,12632900000.0,1103300000.0,13736200000.0,16370200000.0,1359900000.0,7203100000.0,292000000.0,173000000.0,107100000.0,171600000.0,1000000.0,763200000.0,260600000.0,1371200000.0,11702700000.0,1006400000.0,12709100000.0,744700000.0,8226900000.0,2731100000.0
Kolhapur,2019,3661000000.0,658200000.0,10243900000.0,2468900000.0,1822600000.0,78900000.0,14614300000.0,490500000.0,15104800000.0,,15763000000.0,1574800000.0,17337800000.0,20998800000.0,2098500000.0,9751100000.0,401500000.0,178300000.0,89000000.0,223100000.0,1000000.0,1090100000.0,544100000.0,1692900000.0,16069600000.0,1638500000.0,17708100000.0,892900000.0,11385300000.0,3791400000.0
Kolhapur,2020,3290600000.0,267300000.0,22348100000.0,2057900000.0,870000000.0,86800000.0,25362800000.0,331500000.0,25694300000.0,,25961600000.0,2977700000.0,28939300000.0,32229900000.0,1862800000.0,9361600000.0,338700000.0,148600000.0,90000000.0,245100000.0,300000.0,1281200000.0,173400000.0,11407200000.0,24908900000.0,2284400000.0,27193300000.0,822700000.0,10816200000.0,13270000000.0
Kolhapur,2021,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Latur,2012,758803000.0,121997000.0,4863905000.0,,932794000.0,59071000.0,5855770000.0,324920000.0,6180690000.0,624159000.0,6926846000.000001,4765459000.0,11692305000.0,12451108000.0,516933000.0,3548444000.0,404911000.0,72293000.0,95795000.0,114508000.0,,341330000.0,492153000.0,5778981000.0,11365348000.0,49295000.0,11414643000.0,687507000.0,4381927000.0,6295914000.0
Latur,2013,1036465000.0,217758000.0,5524747000.0,,671399000.0,36682000.0,6232828000.0,300475000.0,6533303000.0,6070529000.0,12821590000.0,68298000.0,12889888000.0,13926353000.0,610915000.0,3999390000.0,427767000.0,63704999.99999999,70550000.0,118977000.0,,363390000.0,527257000.0,6347132000.0,12529083000.0,36278000.0,12565361000.0,680999000.0,4890037000.0,6958047000.0
Latur,2014,1360992000.0,128813000.0,5435698000.0,,603577000.0,38415000.0,6077690000.0,292743000.0,6370433000.0,6585700000.0,13084946000.0,58046000.0,13142992000.0,14503984000.0,714016000.0,4093988000.0,528462000.0,36776000.0,84702000.0,144127000.0,,431346000.0,530667000.0,6514591000.0,13078675000.0,35805000.0,13114480000.0,794067000.0,5056000999.999999,7228607000.000001
Latur,2015,1689335000.0,71793000.0,1426851000.0,,5580749000.0,40033000.0,7047633000.0,391573000.0,7439206000.0,5806401000.0,13317400000.0,103070000.0,13420470000.0,15109805000.0,814503000.0,4645118000.0,338367000.0,86467000.0,91407000.0,149569000.0,,272170000.0,915954999.9999999,5863626000.0,13177182000.0,40579000.0,13217761000.0,665810000.0,5833242999.999999,6678129000.000001
Latur,2016,1689335000.0,71793000.0,1426851000.0,,5580749000.0,40033000.0,7047633000.0,391573000.0,7439206000.0,5806401000.0,13317400000.0,103070000.0,13420470000.0,15109805000.0,814503000.0,4645118000.0,338367000.0,86467000.0,91407000.0,149569000.0,,272170000.0,915954999.9999999,5863626000.0,13177182000.0,40579000.0,13217761000.0,665810000.0,5833242999.999999,6678129000.000001
Latur,2017,1892044000.0,130939000.0,1636993000.0,,5345197000.0,634146000.0,7616336000.0,130690000.0,7747025999.999999,5630048000.0,13508013000.0,68158000.0,13576171000.0,15468215000.0,859958000.0,4904672000.0,479657000.0,68324000.0,84705000.0,141039000.0,,471484000.0,576707000.0,5601338000.0,13187884000.0,60744000.00000001,13248628000.0,773725000.0,5952863000.0,6461296000.0
Latur,2018,2219587000.0,158468000.0,1924793000.0,,5531918000.0,64577000.0,7521288000.0,171846000.0,7693134000.000001,7899889000.0,15751491000.0,90738000.0,15842229000.0,18061816000.0,925331000.0,5073312000.0,522699000.0,138439000.0,85142000.0,189456000.0,,546488000.0,702153000.0,6923195000.0,15106215000.0,54192999.99999999,15160408000.0,935736000.0,6321953000.0,7848525999.999999
Latur,2019,2901408000.0,194026000.0,1820079000.0,,8435344000.0,568915000.0,10824338000.0,325513000.0,11149851000.0,9803125000.0,21147002000.0,113131000.0,21260133000.0,24161541000.0,1360384000.0,6890314000.0,517159000.0,196023000.0,105030000.0,249279000.0,,1154139000.0,702065000.0,10062750000.0,21237143000.0,58583000.00000001,21295726000.0,1067491000.0,8746518000.0,11423134000.0
Latur,2020,2865771000.0,260617000.0,,,17833916000.0,1411382000.0,19245298000.0,636158000.0,19881456000.0,,20142073000.0,,20142073000.0,23007844000.0,946390000.0,6620785000.000001,379685000.0,48746000.0,244272000.0,46847000.0,369000.0,219542000.0,562429000.0,10564410000.0,19633475000.0,68158000.0,19701633000.0,719918999.9999999,7402756000.0,11510800000.0
Latur,2021,3518435000.0,283616000.0,,,17811829000.0,1350034000.0,19161863000.0,488468999.9999999,19650332000.0,,19933948000.0,,19933948000.0,23452383000.0,1565424000.0,7378378999.999999,849107000.0,60138000.0,59473000.0,203059000.0,348000.0,707904000.0,420088000.0,7997896000.000001,19241816000.0,61107000.00000001,19302923000.0,1172125000.0,8506370999.999999,9563320000.000002
Nagpur,2012,2012773000.0,147908000.0,,4624680000.0,1878441000.0,30604000.0,6533725000.000001,,6533725000.000001,4801791000.0,11483424000.0,1851964000.0,13335388000.0,15348161000.0,280776000.0,2864445000.0,601108000.0,429903000.0,137323000.0,74991000.0,2010000.0,627152000.0,663714000.0,6066359000.0,11747781000.0,1559111000.0,13306892000.0,1245335000.0,4155311000.0,6347135000.0
Nagpur,2013,2425295000.0,,756776000.0,4859100000.0,1443375000.0,271125000.0,7330376000.000001,984083000.0,8314459000.000001,5437768000.0,13752227000.0,2383004000.0,16135231000.0,18560526000.0,336497000.0,3171650000.0,867798000.0,485089999.9999999,130704000.0,92073000.0,3114000.0,824401000.0,552420000.0,7293038000.0,13756785000.0,2223442000.0,15980227000.0,1578779000.0,4548471000.0,7629535000.000001
Nagpur,2014,2406668000.0,,671795000.0,5268361000.0,1445661000.0,273526000.0,7659342999.999999,458234000.0,8117576999.999999,6166237000.0,14283814000.0,4331771000.0,18615585000.0,21022253000.0,938164000.0,4199522000.0,196325000.0,235529000.0,133796000.0,137332000.0,1461000.0,500062000.0,496976000.0,7416328000.0,14255495000.0,4378700000.0,18634195000.0,704442999.9999999,5196560000.000001,8354492000.0
Nagpur,2015,2455294000.0,,714795000.0,5203995000.0,1139369000.0,780374000.0,7838533000.0,745257000.0,8583789999.999999,5897590000.0,14481380000.0,3357635000.0,17839015000.0,20294309000.0,1158021000.0,4341598000.0,296039000.0,245114000.0,144333000.0,128182000.0,,561913000.0,569868000.0,7364619000.0,14809687000.0,2975867000.0,17785554000.0,813667999.9999999,5473379000.0,8522639999.999999
Nagpur,2016,2455294000.0,,441410000.0000001,6233257000.0,1109291000.0,779989000.0,8563947000.0,586194000.0,9150141000.0,6467513000.0,15617654000.0,2924024000.0,18541678000.0,20996972000.0,1085538000.0,4523684000.0,308334000.0,112785000.0,112522000.0,112166000.0,,544727000.0,684675000.0,8064428999.999999,15548860000.0,2559214000.0,18108074000.0,645807000.0000001,5753086000.0,9149967000.0
Nagpur,2017,3617904000.0,582671000.0,19923000.0,8386583000.0,1382433000.0,833209000.0,10622148000.0,676247000.0,11298395000.0,4825975000.0,16707041000.0,2351613000.0,19058654000.0,22676558000.0,877735000.0,4916568000.0,320672000.0,181636000.0,167182000.0,155375000.0,,476388000.0,697433000.0,8447102000.0,16240091000.0,1973297000.0,18213388000.0,824865000.0,6090389000.0,9324837000.000002
Nagpur,2018,5671898000.0,733810000.0,,2488961000.0,,,2488961000.0,,2488961000.0,14481151000.0,17703922000.0,459882000.0,18163804000.0,23835702000.0,1043490000.0,4336750000.0,199894000.0,10883000.0,82963000.0,51575000.0,,767198000.0,453288000.0,9980077000.0,16926118000.0,,16926118000.0,345315000.0,5557235999.999999,11023567000.0
