Year,District,Taluka Old,Taluka,Agriculture Loans,Non-Agriculture Loans,Total Loans
2010,Jalgaon,Dharangaon,Dharangaon,1263400000.0,1120900000.0,2384300000.0
2010,Jalgaon,Amalner,Amalner,2542500000.0,1690700000.0,4233200000.0
2010,Jalgaon,Parola,Parola,1902200000.0,1032400000.0,2934600000.0
2010,Jalgaon,Bhadgaon,Bhadgaon,1507700000.0,862900000.0,2370600000.0
2010,Jalgaon,Chalisgaon,Chalisgaon,2690800000.0,1361100000.0,4051900000.0
2010,Jalgaon,Pachora,Pachora,2074200000.0,1427000000.0,3501200000.0
2010,Jalgaon,Jamner,Jamner,1763600000.0,1123400000.0,2887000000.0
2011,Jalgaon,Chopda,Chopda,2376100000.0,981600000.0,3357700000.0
2011,Jalgaon,Yawal,Yawal,4013000000.0,1287100000.0,5300100000.0
2011,Jalgaon,Raver,Raver,5584100000.0,2111700000.0,7695800000.0
2011,Jalgaon,Muktainagar (Edlabad),Muktainagar (Edlabad),2011200000.0,975300000.0,2986500000.0
2011,Jalgaon,Bodvad,Bodvad,1462400000.0,731200000.0,2193600000.0
2011,Jalgaon,Bhusawal,Bhusawal,2941500000.0,2675700000.0,5617200000.0
2011,Jalgaon,Jalgaon,Jalgaon,2817000000.0,7091300000.0,9908300000.0
2011,Jalgaon,Erandol,Erandol,1698100000.0,1245600000.0,2943700000.0
2011,Jalgaon,Dharangaon,Dharangaon,1564400000.0,1211500000.0,2775900000.0
2011,Jalgaon,Amalner,Amalner,3126500000.0,1819300000.0,4945800000.0
2011,Jalgaon,Parola,Parola,2341400000.0,1125000000.0,3466400000.0
2011,Jalgaon,Bhadgaon,Bhadgaon,1864500000.0,934700000.0,2799200000.0
2011,Jalgaon,Chalisgaon,Chalisgaon,3319400000.0,1470700000.0,4790100000.0
2011,Jalgaon,Pachora,Pachora,2431200000.0,1527400000.0,3958600000.0
2011,Jalgaon,Jamner,Jamner,2170500000.0,1292900000.0,3463400000.0
2012,Jalgaon,Chopda,Chopda,1757100000.0,68600000.0,1825700000.0
2012,Jalgaon,Yawal,Yawal,846200000.0,87400000.0,933600000.0
2012,Jalgaon,Raver,Raver,1652700000.0,87700000.0,1740400000.0
2012,Jalgaon,Muktainagar (Edlabad),Muktainagar (Edlabad),614200000.0,21600000.0,635800000.0
2012,Jalgaon,Bodvad,Bodvad,229000000.0,99800000.0,328800000.0
2012,Jalgaon,Bhusawal,Bhusawal,439000000.0,241700000.0,680700000.0
2012,Jalgaon,Jalgaon,Jalgaon,4323600000.0,1111900000.0,5435500000.0
2012,Jalgaon,Erandol,Erandol,622000000.0,347000000.0,969000000.0
2012,Jalgaon,Dharangaon,Dharangaon,1008100000.0,51800000.0,1059900000.0
2012,Jalgaon,Amalner,Amalner,1256100000.0,135200000.0,1391300000.0
2012,Jalgaon,Parola,Parola,1078900000.0,100900000.0,1179800000.0
2012,Jalgaon,Bhadgaon,Bhadgaon,850300000.0,85700000.0,936000000.0
2012,Jalgaon,Chalisgaon,Chalisgaon,1881300000.0,427800000.0,2309100000.0
2012,Jalgaon,Pachora,Pachora,2258700000.0,330900000.0,2589600000.0
2012,Jalgaon,Jamner,Jamner,1653100000.0,255200000.0,1908300000.0
2016,Jalgaon,Chopda,Chopda,3045600000.0,2124700000.0,5170300000.0
2016,Jalgaon,Yawal,Yawal,3710200000.0,2575800000.0,6286000000.0
2016,Jalgaon,Raver,Raver,4586400000.0,3042100000.0,7628500000.0
2016,Jalgaon,Muktainagar (Edlabad),Muktainagar (Edlabad),3214500000.0,2597000000.0,5811500000.0
2016,Jalgaon,Bodvad,Bodvad,3315400000.0,2213400000.0,5528800000.0
2016,Jalgaon,Bhusawal,Bhusawal,3210500000.0,2898200000.0,6108700000.0
2016,Jalgaon,Jalgaon,Jalgaon,2894200000.0,3286900000.0,6181100000.0
2016,Jalgaon,Erandol,Erandol,2837100000.0,2036900000.0,4874000000.0
2016,Jalgaon,Dharangaon,Dharangaon,2814500000.0,2145600000.0,4960100000.0
2016,Jalgaon,Amalner,Amalner,3198200000.0,2396300000.0,5594500000.0
2016,Jalgaon,Parola,Parola,3087400000.0,2412500000.0,5499900000.0
2016,Jalgaon,Bhadgaon,Bhadgaon,3083200000.0,2365400000.0,5448600000.0
2016,Jalgaon,Chalisgaon,Chalisgaon,3411000000.0,2498700000.0,5909700000.0
2016,Jalgaon,Pachora,Pachora,3146900000.0,2645600000.0,5792500000.0
2016,Jalgaon,Jamner,Jamner,3014700000.0,2547800000.0,5562500000.0
2017,Jalgaon,Chopda,Chopda,4610800000.0,2707900000.0,7318700000.0
2017,Jalgaon,Yawal,Yawal,6051700000.0,3554200000.0,9605900000.0
2017,Jalgaon,Raver,Raver,7060300000.0,4146500000.0,11206800000.0
2017,Jalgaon,Muktainagar (Edlabad),Muktainagar (Edlabad),3170200000.0,1861800000.0,5032000000.0
2017,Jalgaon,Bodvad,Bodvad,4754900000.0,2792500000.0,7547400000.0
2017,Jalgaon,Bhusawal,Bhusawal,5907600000.0,3469500000.0,9377100000.0
2017,Jalgaon,Jalgaon,Jalgaon,13112100000.0,7780700000.0,20892800000.0
2017,Jalgaon,Erandol,Erandol,2449500000.0,1438600000.0,3888100000.0
2017,Jalgaon,Dharangaon,Dharangaon,2151200000.0,1556700000.0,3707900000.0
2017,Jalgaon,Amalner,Amalner,4466700000.0,2623300000.0,7090000000.0
2017,Jalgaon,Parola,Parola,3025800000.0,1777100000.0,4802900000.0
2017,Jalgaon,Bhadgaon,Bhadgaon,3210300000.0,1750400000.0,4960700000.0
2017,Jalgaon,Chalisgaon,Chalisgaon,6967500000.0,4161900000.0,11129400000.0
2017,Jalgaon,Pachora,Pachora,6195800000.0,3638900000.0,9834700000.0
2017,Jalgaon,Jamner,Jamner,6114300000.0,3283000000.0,9397300000.0
2018,Jalgaon,Chopda,Chopda,4532500000.0,3125300000.0,7657800000.0
2018,Jalgaon,Yawal,Yawal,5865200000.0,3921500000.0,9786700000.0
2018,Jalgaon,Raver,Raver,6825300000.0,4235100000.0,11060400000.0
2018,Jalgaon,Muktainagar (Edlabad),Muktainagar (Edlabad),3152000000.0,2150300000.0,5302300000.0
2018,Jalgaon,Bodvad,Bodvad,4985200000.0,2901200000.0,7886400000.0
2018,Jalgaon,Bhusawal,Bhusawal,6120500000.0,3762100000.0,9882600000.0
2018,Jalgaon,Jalgaon,Jalgaon,12721500000.0,8120900000.0,20842400000.0
2018,Jalgaon,Erandol,Erandol,2654800000.0,1652200000.0,4307000000.0
2018,Jalgaon,Dharangaon,Dharangaon,2310200000.0,1623000000.0,3933200000.0
2018,Jalgaon,Amalner,Amalner,4702500000.0,3120000000.0,7822500000.0
2018,Jalgaon,Parola,Parola,2752300000.0,1720100000.0,4472400000.0
2018,Jalgaon,Bhadgaon,Bhadgaon,3120800000.0,1920400000.0,5041200000.0
2018,Jalgaon,Chalisgaon,Chalisgaon,7125300000.0,4236500000.0,11361800000.0
2018,Jalgaon,Pachora,Pachora,6154200000.0,4120100000.0,10274300000.0
2018,Jalgaon,Jamner,Jamner,5852100000.0,3452100000.0,9304200000.0
2019,Jalgaon,Chopda,Chopda,4530900000.0,3125300000.0,7656200000.0
2019,Jalgaon,Yawal,Yawal,5865200000.0,3921500000.0,9786700000.0
2019,Jalgaon,Raver,Raver,6325300000.0,4235100000.0,10560400000.0
2019,Jalgaon,Muktainagar (Edlabad),Muktainagar (Edlabad),3152000000.0,2150300000.0,5302300000.0
2019,Jalgaon,Bodvad,Bodvad,4485200000.0,2901200000.0,7386400000.0
2019,Jalgaon,Bhusawal,Bhusawal,6120500000.0,3655500000.0,9776000000.0
2019,Jalgaon,Jalgaon,Jalgaon,10295600000.0,7420900000.0,17716500000.0
2019,Jalgaon,Erandol,Erandol,2154800000.0,1152200000.0,3307000000.0
2019,Jalgaon,Dharangaon,Dharangaon,2310200000.0,1123000000.0,3433200000.0
2019,Jalgaon,Amalner,Amalner,4523500000.0,2620000000.0,7143500000.0
2019,Jalgaon,Parola,Parola,2752300000.0,1720100000.0,4472400000.0
2019,Jalgaon,Bhadgaon,Bhadgaon,3120800000.0,1888800000.0,5009600000.0
2019,Jalgaon,Chalisgaon,Chalisgaon,7125300000.0,3736500000.0,10861800000.0
2019,Jalgaon,Pachora,Pachora,5654200000.0,4120100000.0,9774300000.0
2019,Jalgaon,Jamner,Jamner,5852100000.0,2952100000.0,8804200000.0
2020,Jalgaon,Chopda,Chopda,2532400000.0,7125300000.0,9657700000.0
2020,Jalgaon,Yawal,Yawal,3265200000.0,8921500000.0,12186700000.0
2020,Jalgaon,Raver,Raver,4125300000.0,9235100000.0,13360400000.0
2020,Jalgaon,Muktainagar (Edlabad),Muktainagar (Edlabad),3152000000.0,7150300000.0,10302300000.0
2020,Jalgaon,Bodvad,Bodvad,3685200000.0,3925000000.0,7610200000.0
2020,Jalgaon,Bhusawal,Bhusawal,4120500000.0,6762100000.0,10882600000.0
2020,Jalgaon,Jalgaon,Jalgaon,6721400000.0,13120900000.0,19842300000.0
2020,Jalgaon,Erandol,Erandol,2654600000.0,8252200000.0,10906800000.0
2020,Jalgaon,Dharangaon,Dharangaon,2310200000.0,9223000000.0,11533200000.0
2020,Jalgaon,Amalner,Amalner,4602500000.0,10120000000.0,14722500000.0
2020,Jalgaon,Parola,Parola,2752300000.0,10020100000.0,12772400000.0
2020,Jalgaon,Bhadgaon,Bhadgaon,3120800000.0,8220400000.0,11341200000.0
2020,Jalgaon,Chalisgaon,Chalisgaon,4125200000.0,10336500000.0,14461700000.0
2020,Jalgaon,Pachora,Pachora,3344200000.0,11120100000.0,14464300000.0
2020,Jalgaon,Jamner,Jamner,3352100000.0,10452100000.0,13804200000.0
2021,Jalgaon,Chopda,Chopda,2432400000.0,7125300000.0,9557700000.0
2021,Jalgaon,Yawal,Yawal,3265200000.0,8920500000.0,12185700000.0
2021,Jalgaon,Raver,Raver,4125300000.0,8235100000.0,12360400000.0
2021,Jalgaon,Muktainagar (Edlabad),Muktainagar (Edlabad),3102000000.0,7150300000.0,10252300000.0
2021,Jalgaon,Bodvad,Bodvad,3685200000.0,3925000000.0,7610200000.0
2021,Jalgaon,Bhusawal,Bhusawal,3020500000.0,6742100000.0,9762600000.0
2021,Jalgaon,Jalgaon,Jalgaon,5721400000.0,8520900000.0,14242300000.0
2021,Jalgaon,Erandol,Erandol,2054000000.0,7252200000.0,9306200000.0
2021,Jalgaon,Dharangaon,Dharangaon,1610200000.0,8223000000.0,9833200000.0
2021,Jalgaon,Amalner,Amalner,4202500000.0,7720000000.0,11922500000.0
2021,Jalgaon,Parola,Parola,1352300000.0,7710100000.0,9062400000.0
2021,Jalgaon,Bhadgaon,Bhadgaon,2320800000.0,6220400000.0,8541200000.0
2021,Jalgaon,Chalisgaon,Chalisgaon,4125200000.0,6136500000.0,10261700000.0
2021,Jalgaon,Pachora,Pachora,3344200000.0,4920100000.0,8264300000.0
2021,Jalgaon,Jamner,Jamner,3352100000.0,5752100000.0,9104200000.0
2014,Beed,Ashti,Ashti,1790300000.0,626000000.0,2416300000.0
2014,Beed,Patoda,Patoda,644400000.0,170800000.0,815200000.0
2014,Beed,Shirur Kasar,Shirur Kasar,844200000.0,76300000.0,920500000.0
2014,Beed,Gevrai,Gevrai,3056600000.0,2210200000.0,5266800000.0
2014,Beed,Majalgaon,Majalgaon,2491600000.0,2528600000.0,5020200000.0
2014,Beed,Wadwani,Wadwani,669600000.0,52500000.0,722100000.0
2014,Beed,Beed,Beed,5771000000.0,13571800000.0,19342800000.0
2014,Beed,Cage,Cage,1531300000.0,562200000.0,2093500000.0
2014,Beed,Dharur,Dharur,951500000.0,513500000.0,1465000000.0
2014,Beed,Parli,Parli,1705000000.0,1482000000.0,3187000000.0
2014,Beed,Ambajogai,Ambajogai,1551600000.0,686800000.0,2238400000.0
2015,Beed,Ashti,Ashti,2905600000.0,663500000.0,3569100000.0
2015,Beed,Patoda,Patoda,1045800000.0,181000000.0,1226800000.0
2015,Beed,Shirur Kasar,Shirur Kasar,1370200000.0,80900000.0,1451100000.0
2015,Beed,Gevrai,Gevrai,4960800000.0,2342800000.0,7303600000.0
2015,Beed,Majalgaon,Majalgaon,4043800000.0,2680200000.0,6724000000.0
2015,Beed,Wadwani,Wadwani,1086800000.0,55600000.0,1142400000.0
2015,Beed,Beed,Beed,9366400000.0,14385700000.0,23752100000.0
2015,Beed,Cage,Cage,2485300000.0,595900000.0,3081200000.0
2015,Beed,Dharur,Dharur,1544300000.0,544300000.0,2088600000.0
2015,Beed,Parli,Parli,2767200000.0,1571000000.0,4338200000.0
2015,Beed,Ambajogai,Ambajogai,2518300000.0,728000000.0,3246300000.0
2016,Beed,Ashti,Ashti,1480300000.0,6743700000.0,8224000000.0
2016,Beed,Patoda,Patoda,863300000.0,3932700000.0,4796000000.0
2016,Beed,Shirur Kasar,Shirur Kasar,746600000.0,3401000000.0,4147600000.0
2016,Beed,Gevrai,Gevrai,1649800000.0,7515600000.0,9165400000.0
2016,Beed,Majalgaon,Majalgaon,910500000.0,4147800000.0,5058300000.0
2016,Beed,Wadwani,Wadwani,863200000.0,3932100000.0,4795300000.0
2016,Beed,Beed,Beed,2132500000.0,9714600000.0,11847100000.0
2016,Beed,Cage,Cage,1225600000.0,5583400000.0,6809000000.0
2016,Beed,Dharur,Dharur,1059600000.0,4826800000.0,5886400000.0
2016,Beed,Parli,Parli,1289800000.0,5876000000.0,7165800000.0
2016,Beed,Ambajogai,Ambajogai,1666200000.0,7590500000.0,9256700000.0
2017,Beed,Ashti,Ashti,1441600000.0,6567400000.0,8009000000.0
2017,Beed,Patoda,Patoda,751000000.0,3421000000.0,4172000000.0
2017,Beed,Shirur Kasar,Shirur Kasar,550100000.0,2505900000.0,3056000000.0
2017,Beed,Gevrai,Gevrai,1601500000.0,7295500000.0,8897000000.0
2017,Beed,Majalgaon,Majalgaon,896800000.0,4085400000.0,4982200000.0
2017,Beed,Wadwani,Wadwani,836200000.0,3809100000.0,4645300000.0
2017,Beed,Beed,Beed,2042300000.0,9303800000.0,11346100000.0
2017,Beed,Cage,Cage,1152800000.0,5251500000.0,6404300000.0
2017,Beed,Dharur,Dharur,1034300000.0,4712000000.0,5746300000.0
2017,Beed,Parli,Parli,1304100000.0,5940900000.0,7245000000.0
2017,Beed,Ambajogai,Ambajogai,1447300000.0,6593000000.0,8040300000.0
2018,Beed,Ashti,Ashti,311400000.0,359500000.0,670900000.0
2018,Beed,Patoda,Patoda,11700000.0,1347900000.0,1359600000.0
2018,Beed,Shirur Kasar,Shirur Kasar,39100000.0,449200000.0,488300000.0
2018,Beed,Gevrai,Gevrai,389200000.0,4493800000.0,4883000000.0
2018,Beed,Majalgaon,Majalgaon,155800000.0,1797400000.0,1953200000.0
2018,Beed,Wadwani,Wadwani,7800000.0,898600000.0,906400000.0
2018,Beed,Beed,Beed,85600000.0,9886600000.0,9972200000.0
2018,Beed,Cage,Cage,155800000.0,1797400000.0,1953200000.0
2018,Beed,Dharur,Dharur,15600000.0,1797200000.0,1812800000.0
2018,Beed,Parli,Parli,156200000.0,1797000000.0,1953200000.0
2018,Beed,Ambajogai,Ambajogai,350100000.0,4044600000.0,4394700000.0
2019,Beed,Ashti,Ashti,336800000.0,4020800000.0,4357600000.0
2019,Beed,Patoda,Patoda,126300000.0,1507800000.0,1634100000.0
2019,Beed,Shirur Kasar,Shirur Kasar,42100000.0,502600000.0,544700000.0
2019,Beed,Gevrai,Gevrai,421000000.0,5026000000.0,5447000000.0
2019,Beed,Majalgaon,Majalgaon,168400000.0,2010400000.0,2178800000.0
2019,Beed,Wadwani,Wadwani,84200000.0,1005200000.0,1089400000.0
2019,Beed,Beed,Beed,926200000.0,11057200000.0,11983400000.0
2019,Beed,Cage,Cage,171400000.0,2010700000.0,2182100000.0
2019,Beed,Dharur,Dharur,169000000.0,2010400000.0,2179400000.0
2019,Beed,Parli,Parli,170500000.0,2011000000.0,2181500000.0
2019,Beed,Ambajogai,Ambajogai,378900000.0,4523400000.0,4902300000.0
2020,Beed,Ashti,Ashti,935400000.0,2678600000.0,3614000000.0
2020,Beed,Patoda,Patoda,350800000.0,1004500000.0,1355300000.0
2020,Beed,Shirur Kasar,Shirur Kasar,116900000.0,334800000.0,451700000.0
2020,Beed,Gevrai,Gevrai,1169300000.0,3348300000.0,4517600000.0
2020,Beed,Majalgaon,Majalgaon,467700000.0,1339300000.0,1807000000.0
2020,Beed,Wadwani,Wadwani,233900000.0,669700000.0,903600000.0
2020,Beed,Beed,Beed,3040100000.0,8705500000.0,11745600000.0
2020,Beed,Cage,Cage,479000000.0,1455500000.0,1934500000.0
2020,Beed,Dharur,Dharur,465100000.0,1208000000.0,1673100000.0
2020,Beed,Parli,Parli,459000000.0,1354400000.0,1813400000.0
2020,Beed,Ambajogai,Ambajogai,1052400000.0,3013400000.0,4065800000.0
2021,Beed,Ashti,Ashti,1243400000.0,3017000000.0,4260400000.0
2021,Beed,Patoda,Patoda,493800000.0,1350900000.0,1844700000.0
2021,Beed,Shirur Kasar,Shirur Kasar,164600000.0,450600000.0,615200000.0
2021,Beed,Gevrai,Gevrai,1452400000.0,4310200000.0,5762600000.0
2021,Beed,Majalgaon,Majalgaon,658400000.0,1801200000.0,2459600000.0
2021,Beed,Wadwani,Wadwani,329200000.0,900600000.0,1229800000.0
2021,Beed,Beed,Beed,2302500000.0,12179000000.0,14481500000.0
2021,Beed,Cage,Cage,576500000.0,1791400000.0,2367900000.0
2021,Beed,Dharur,Dharur,589300000.0,1771800000.0,2361100000.0
2021,Beed,Parli,Parli,576500000.0,1791400000.0,2367900000.0
2021,Beed,Ambajogai,Ambajogai,1254400000.0,3864600000.0,5119000000.0
2013,Mumbai,Mumbai City,Mumbai City,0.0,6392683100000.0,6392683100000.0
2014,Mumbai,Mumbai City,Mumbai City,0.0,6616892500000.0,6616892500000.0
2015,Mumbai,Mumbai City,Mumbai City,0.0,7851520600000.0,7851520600000.0
2016,Mumbai,Mumbai City,Mumbai City,0.0,7941160100000.0,7941160100000.0
2017,Mumbai,Mumbai City,Mumbai City,0.0,9869826200000.0,9869826200000.0
2018,Mumbai,Mumbai City,Mumbai City,109750300000.0,7782144700000.0,7891895000000.0
2019,Mumbai,Mumbai City,Mumbai City,134591500000.0,2620110300000.0,2754701800000.0
2020,Mumbai,Mumbai City,Mumbai City,251456200000.0,11695000400000.0,11946456600000.0
2021,Mumbai,Mumbai City,Mumbai City,290233700000.0,15201098800000.0,15491332500000.0
2011,Pune,Junnar,Junnar,315100000.0,314200000.0,629300000.0
2011,Pune,Aambegaon,Aambegaon,269500000.0,256600000.0,526100000.0
2011,Pune,Shirur,Shirur,216200000.0,214900000.0,431100000.0
2011,Pune,Khed,Khed,686900000.0,2334400000.0,3021300000.0
2011,Pune,Maval,Maval,117800000.0,1050500000.0,1168300000.0
2011,Pune,Mulashi,Mulashi,58100000.0,234400000.0,292500000.0
2011,Pune,Haveli,Haveli,7075500000.0,39123400000.0,46198900000.0
2011,Pune,Daund,Daund,175200000.0,309400000.0,484600000.0
2011,Pune,Purandar,Purandar,45400000.0,214400000.0,259800000.0
2011,Pune,Welhe,Welhe,2100000.0,37700000.0,39800000.0
2011,Pune,Bhor,Bhor,25800000.0,117300000.0,143100000.0
2011,Pune,Baramati,Baramati,457100000.0,891400000.0,1348500000.0
2011,Pune,Indapur,Indapur,224300000.0,360400000.0,584700000.0
2012,Pune,Junnar,Junnar,1261000000.0,1570700000.0,2831700000.0
2012,Pune,Aambegaon,Aambegaon,557800000.0,745800000.0,1303600000.0
2012,Pune,Shirur,Shirur,862800000.0,726400000.0,1589200000.0
2012,Pune,Khed,Khed,876700000.0,1494300000.0,2371000000.0
2012,Pune,Maval,Maval,222700000.0,1430600000.0,1653300000.0
2012,Pune,Mulashi,Mulashi,133600000.0,1184500000.0,1318100000.0
2012,Pune,Haveli,Haveli,6452700000.0,45966700000.0,52419400000.0
2012,Pune,Daund,Daund,650900000.0,840700000.0,1491600000.0
2012,Pune,Purandar,Purandar,391300000.0,577100000.0,968400000.0
2012,Pune,Welhe,Welhe,21800000.0,62000000.0,83800000.0
2012,Pune,Bhor,Bhor,199300000.0,384400000.0,583700000.0
2012,Pune,Baramati,Baramati,3133100000.0,2866200000.0,5999300000.0
2012,Pune,Indapur,Indapur,1131000000.0,1134200000.0,2265200000.0
2013,Pune,Junnar,Junnar,2506100000.0,3247100000.0,5753200000.0
2013,Pune,Aambegaon,Aambegaon,1797600000.0,1433500000.0,3231100000.0
2013,Pune,Shirur,Shirur,3525300000.0,2482500000.0,6007800000.0
2013,Pune,Khed,Khed,2327200000.0,2963500000.0,5290700000.0
2013,Pune,Maval,Maval,947200000.0,2983500000.0,3930700000.0
2013,Pune,Mulashi,Mulashi,701700000.0,1925300000.0,2627000000.0
2013,Pune,Haveli,Haveli,7707100000.0,56466900000.0,64174000000.0
2013,Pune,Daund,Daund,4054400000.0,1478200000.0,5532600000.0
2013,Pune,Purandar,Purandar,1433900000.0,519400000.0,1953300000.0
2013,Pune,Welhe,Welhe,203200000.0,87100000.0,290300000.0
2013,Pune,Bhor,Bhor,700100000.0,525000000.0,1225100000.0
2013,Pune,Baramati,Baramati,5278900000.0,3877600000.0,9156500000.0
2013,Pune,Indapur,Indapur,4370800000.0,967200000.0,5338000000.0
2014,Pune,Junnar,Junnar,52083400000.0,70892700000.0,122976100000.0
2014,Pune,Aambegaon,Aambegaon,38374000000.0,30935000000.0,69309000000.0
2014,Pune,Shirur,Shirur,72902200000.0,54884700000.0,127786900000.0
2014,Pune,Khed,Khed,48612100000.0,65688400000.0,114300500000.0
2014,Pune,Maval,Maval,19507600000.0,65439400000.0,84947000000.0
2014,Pune,Mulashi,Mulashi,14643700000.0,41498100000.0,56141800000.0
2014,Pune,Haveli,Haveli,30045000000.0,22487500000.0,52532500000.0
2014,Pune,Pune City,Pune City,123128300000.0,1208012200000.0,1331140500000.0
2014,Pune,Daund,Daund,91147800000.0,32102300000.0,123250100000.0
2014,Pune,Purandar,Purandar,30382600000.0,11193500000.0,41576100000.0
2014,Pune,Welhe,Welhe,4197000000.0,1877900000.0,6074900000.0
2014,Pune,Bhor,Bhor,14583600000.0,11342800000.0,25926400000.0
2014,Pune,Baramati,Baramati,102073300000.0,68057000000.0,170130300000.0
2014,Pune,Indapur,Indapur,87501800000.0,17014200000.0,104516000000.0
2015,Pune,Junnar,Junnar,25621700000.0,42347100000.0,67968800000.0
2015,Pune,Aambegaon,Aambegaon,23598500000.0,28587700000.0,52186200000.0
2015,Pune,Shirur,Shirur,28694700000.0,36843800000.0,65538500000.0
2015,Pune,Khed,Khed,25109400000.0,40555000000.0,65664400000.0
2015,Pune,Maval,Maval,20814200000.0,40469300000.0,61283500000.0
2015,Pune,Mulashi,Mulashi,20096400000.0,32225100000.0,52321500000.0
2015,Pune,Haveli,Haveli,22369300000.0,25678800000.0,48048100000.0
2015,Pune,Pune City,Pune City,36106400000.0,433914400000.0,470020800000.0
2015,Pune,Daund,Daund,31386900000.0,28989600000.0,60376500000.0
2015,Pune,Purandar,Purandar,22419100000.0,21789700000.0,44208800000.0
2015,Pune,Welhe,Welhe,18554700000.0,18581900000.0,37136600000.0
2015,Pune,Bhor,Bhor,20087500000.0,21841100000.0,41928600000.0
2015,Pune,Baramati,Baramati,32999700000.0,41370600000.0,74370300000.0
2015,Pune,Indapur,Indapur,30848700000.0,23794000000.0,54642700000.0
2016,Pune,Junnar,Junnar,20977300000.0,34670700000.0,55648000000.0
2016,Pune,Aambegaon,Aambegaon,19320800000.0,23405500000.0,42726300000.0
2016,Pune,Shirur,Shirur,23493300000.0,30165000000.0,53658300000.0
2016,Pune,Khed,Khed,20557900000.0,33203500000.0,53761400000.0
2016,Pune,Maval,Maval,17041200000.0,33133300000.0,50174500000.0
2016,Pune,Mulashi,Mulashi,16453600000.0,26383600000.0,42837200000.0
2016,Pune,Haveli,Haveli,18314500000.0,21023900000.0,39338400000.0
2016,Pune,Pune City,Pune City,29561500000.0,355257500000.0,384819000000.0
2016,Pune,Daund,Daund,25697500000.0,23734600000.0,49432100000.0
2016,Pune,Purandar,Purandar,18355200000.0,17839800000.0,36195000000.0
2016,Pune,Welhe,Welhe,15191300000.0,15213500000.0,30404800000.0
2016,Pune,Bhor,Bhor,16446300000.0,17881900000.0,34328200000.0
2016,Pune,Baramati,Baramati,27017900000.0,33871200000.0,60889100000.0
2016,Pune,Indapur,Indapur,25256800000.0,19480800000.0,44737600000.0
2017,Pune,Junnar,Junnar,34470200000.0,56971400000.0,91441600000.0
2017,Pune,Aambegaon,Aambegaon,31748300000.0,38460300000.0,70208600000.0
2017,Pune,Shirur,Shirur,38604500000.0,49567600000.0,88172100000.0
2017,Pune,Khed,Khed,33781000000.0,54560400000.0,88341400000.0
2017,Pune,Maval,Maval,28002400000.0,54445200000.0,82447600000.0
2017,Pune,Mulashi,Mulashi,27036700000.0,43353900000.0,70390600000.0
2017,Pune,Haveli,Haveli,30094600000.0,34546800000.0,64641400000.0
2017,Pune,Pune City,Pune City,48575800000.0,583764400000.0,632340200000.0
2017,Pune,Daund,Daund,42226400000.0,39001000000.0,81227400000.0
2017,Pune,Purandar,Purandar,30161600000.0,29314700000.0,59476300000.0
2017,Pune,Welhe,Welhe,24962600000.0,24999100000.0,49961700000.0
2017,Pune,Bhor,Bhor,27024800000.0,29383800000.0,56408600000.0
2017,Pune,Baramati,Baramati,44396200000.0,55657700000.0,100053900000.0
2017,Pune,Indapur,Indapur,41502400000.0,32011100000.0,73513500000.0
2018,Pune,Junnar,Junnar,35837200000.0,59230800000.0,95068000000.0
2018,Pune,Aambegaon,Aambegaon,33007400000.0,39985600000.0,72993000000.0
2018,Pune,Shirur,Shirur,40135500000.0,51533400000.0,91668900000.0
2018,Pune,Khed,Khed,35120700000.0,56724200000.0,91844900000.0
2018,Pune,Maval,Maval,29112900000.0,56604400000.0,85717300000.0
2018,Pune,Mulashi,Mulashi,28108900000.0,45073200000.0,73182100000.0
2018,Pune,Haveli,Haveli,31288100000.0,35916900000.0,67205000000.0
2018,Pune,Pune City,Pune City,50502200000.0,606915400000.0,657417600000.0
2018,Pune,Daund,Daund,43901000000.0,40547700000.0,84448700000.0
2018,Pune,Purandar,Purandar,31357800000.0,30477300000.0,61835100000.0
2018,Pune,Welhe,Welhe,25952600000.0,25990500000.0,51943100000.0
2018,Pune,Bhor,Bhor,28096600000.0,30549100000.0,58645700000.0
2018,Pune,Baramati,Baramati,46156900000.0,57865000000.0,104021900000.0
2018,Pune,Indapur,Indapur,43148300000.0,33280600000.0,76428900000.0
2019,Pune,Junnar,Junnar,47362700000.0,78279900000.0,125642600000.0
2019,Pune,Aambegaon,Aambegaon,43622800000.0,52845300000.0,96468100000.0
2019,Pune,Shirur,Shirur,53043400000.0,68106900000.0,121150300000.0
2019,Pune,Khed,Khed,46415800000.0,74967200000.0,121383000000.0
2019,Pune,Maval,Maval,38475800000.0,74808800000.0,113284600000.0
2019,Pune,Mulashi,Mulashi,37148900000.0,59569100000.0,96718000000.0
2019,Pune,Haveli,Haveli,41350600000.0,47468100000.0,88818700000.0
2019,Pune,Pune City,Pune City,66744100000.0,802104200000.0,868848300000.0
2019,Pune,Daund,Daund,58019900000.0,53588200000.0,111608100000.0
2019,Pune,Purandar,Purandar,41442700000.0,40279000000.0,81721700000.0
2019,Pune,Welhe,Welhe,34299200000.0,34349300000.0,68648500000.0
2019,Pune,Bhor,Bhor,37132700000.0,40373900000.0,77506600000.0
2019,Pune,Baramati,Baramati,61001300000.0,76474800000.0,137476100000.0
2019,Pune,Indapur,Indapur,57025100000.0,43983900000.0,101009000000.0
2020,Pune,Junnar,Junnar,26654700000.0,106988700000.0,133643400000.0
