Year,District,Select Schooling Level,Social Category,Overall,Boys,Girls
2015,Mumbai,Upper Primary (VI-VIII),General,0.0,0.0,0.0
2015,Mumbai,Upper Primary (VI-VIII),OBC,0.0,0.0,0.0
2015,Mumbai,Upper Primary (VI-VIII),SC,0.0,0.0,0.0
2015,Mumbai,Upper Primary (VI-VIII),ST,0.0,0.0,0.0
2015,Mumbai,Secondary (IX-X),Overall,3.83,6.06,1.24
2015,Mumbai,Secondary (IX-X),General,3.91,5.87,1.64
2015,Mumbai,Secondary (IX-X),OBC,0.0,1.19,0.0
2015,Mumbai,Secondary (IX-X),SC,10.23,13.61,6.3
2015,Mumbai,Secondary (IX-X),ST,0.0,0.0,0.0
2015,Mumbai Suburban,Primary (I-V),Overall,16.34,16.47,16.19
2015,Mumbai Suburban,Primary (I-V),General,16.97,16.99,16.96
2015,Mumbai Suburban,Primary (I-V),OBC,13.12,13.84,12.39
2015,Mumbai Suburban,Primary (I-V),SC,13.57,14.06,13.05
2015,Mumbai Suburban,Primary (I-V),ST,11.32,12.2,10.36
2015,Mumbai Suburban,Upper Primary (VI-VIII),Overall,24.6,23.41,25.8
2015,Mumbai Suburban,Upper Primary (VI-VIII),General,24.13,22.84,25.46
2015,Mumbai Suburban,Upper Primary (VI-VIII),OBC,25.54,26.18,24.92
2015,Mumbai Suburban,Upper Primary (VI-VIII),SC,25.86,24.03,27.62
2015,Mumbai Suburban,Upper Primary (VI-VIII),ST,27.06,25.17,29.01
2015,Mumbai Suburban,Secondary (IX-X),Overall,57.4,59.82,54.84
2015,Mumbai Suburban,Secondary (IX-X),General,56.55,58.9,54.09
2015,Mumbai Suburban,Secondary (IX-X),OBC,61.07,62.61,59.51
2015,Mumbai Suburban,Secondary (IX-X),SC,58.71,61.92,55.22
2015,Mumbai Suburban,Secondary (IX-X),ST,52.66,59.58,44.97
2015,Nagpur,Primary (I-V),Overall,1.85,1.8,1.9
2015,Nagpur,Primary (I-V),General,1.34,1.7,0.93
2015,Nagpur,Primary (I-V),OBC,1.04,1.05,1.02
2015,Nagpur,Primary (I-V),SC,2.59,2.5,2.68
2015,Nagpur,Primary (I-V),ST,5.53,4.51,6.64
2015,Nagpur,Upper Primary (VI-VIII),Overall,1.16,0.67,1.7
2015,Nagpur,Upper Primary (VI-VIII),General,4.5,5.39,3.49
2015,Nagpur,Upper Primary (VI-VIII),OBC,0.0,0.0,0.18
2015,Nagpur,Upper Primary (VI-VIII),SC,0.67,0.0,1.84
2015,Nagpur,Upper Primary (VI-VIII),ST,5.92,5.46,6.43
2015,Nagpur,Secondary (IX-X),Overall,9.41,12.04,6.54
2015,Nagpur,Secondary (IX-X),General,5.3,7.31,3.1
2015,Nagpur,Secondary (IX-X),OBC,9.07,11.77,6.12
2015,Nagpur,Secondary (IX-X),SC,9.6,12.1,6.91
2015,Nagpur,Secondary (IX-X),ST,19.27,23.1,15.09
2015,Nanded,Primary (I-V),Overall,5.43,6.05,4.75
2015,Nanded,Primary (I-V),General,4.8,5.1,4.47
2015,Nanded,Primary (I-V),OBC,5.74,6.53,4.88
2015,Nanded,Primary (I-V),SC,5.1,5.56,4.6
2015,Nanded,Primary (I-V),ST,7.19,8.65,5.63
2015,Nanded,Upper Primary (VI-VIII),Overall,5.51,5.01,6.03
2015,Nanded,Upper Primary (VI-VIII),General,4.43,3.48,5.43
2015,Nanded,Upper Primary (VI-VIII),OBC,5.48,5.0,5.99
2015,Nanded,Upper Primary (VI-VIII),SC,5.43,5.27,5.59
2015,Nanded,Upper Primary (VI-VIII),ST,9.6,9.74,9.46
2015,Nanded,Secondary (IX-X),Overall,15.29,12.83,18.13
2015,Nanded,Secondary (IX-X),General,11.23,8.48,14.22
2015,Nanded,Secondary (IX-X),OBC,18.3,15.76,21.46
2015,Nanded,Secondary (IX-X),SC,16.45,13.63,19.59
2015,Nanded,Secondary (IX-X),ST,15.39,14.46,16.51
2015,Nandurbar,Primary (I-V),Overall,2.72,3.12,2.27
2015,Nandurbar,Primary (I-V),General,0.0,0.0,0.0
2015,Nandurbar,Primary (I-V),OBC,1.8,2.56,0.93
2015,Nandurbar,Primary (I-V),SC,4.63,2.9,6.49
2015,Nandurbar,Primary (I-V),ST,3.27,3.73,2.78
2015,Nandurbar,Upper Primary (VI-VIII),Overall,2.77,2.11,3.52
2015,Nandurbar,Upper Primary (VI-VIII),General,0.0,0.0,1.27
2015,Nandurbar,Upper Primary (VI-VIII),OBC,3.18,3.16,3.18
2015,Nandurbar,Upper Primary (VI-VIII),SC,1.73,1.28,2.25
2015,Nandurbar,Upper Primary (VI-VIII),ST,3.23,2.62,3.91
2015,Nandurbar,Secondary (IX-X),Overall,14.07,13.16,15.17
2015,Nandurbar,Secondary (IX-X),General,10.51,11.03,9.83
2015,Nandurbar,Secondary (IX-X),OBC,8.1,7.34,9.03
2015,Nandurbar,Secondary (IX-X),SC,7.93,7.54,8.41
2015,Nandurbar,Secondary (IX-X),ST,17.07,15.88,18.48
2015,Nashik,Primary (I-V),Overall,0.75,0.7,0.8
2015,Nashik,Primary (I-V),General,0.0,0.0,0.0
2015,Nashik,Primary (I-V),OBC,2.26,2.12,2.42
2015,Nashik,Primary (I-V),SC,0.07,0.11,0.03
2015,Nashik,Primary (I-V),ST,2.04,2.06,2.03
2015,Nashik,Upper Primary (VI-VIII),Overall,2.22,1.19,3.4
2015,Nashik,Upper Primary (VI-VIII),General,0.0,0.0,0.44
2015,Nashik,Upper Primary (VI-VIII),OBC,2.9,2.22,3.7
2015,Nashik,Upper Primary (VI-VIII),SC,0.0,0.0,0.48
2015,Nashik,Upper Primary (VI-VIII),ST,5.47,4.12,6.97
2015,Nashik,Secondary (IX-X),Overall,17.26,18.08,16.28
2015,Nashik,Secondary (IX-X),General,15.39,16.12,14.58
2015,Nashik,Secondary (IX-X),OBC,15.48,16.81,13.82
2015,Nashik,Secondary (IX-X),SC,15.55,16.97,13.92
2015,Nashik,Secondary (IX-X),ST,23.13,22.97,23.32
2015,Palghar,Primary (I-V),Overall,0.0,0.0,0.0
2015,Palghar,Primary (I-V),General,0.0,0.0,0.0
2015,Palghar,Primary (I-V),OBC,0.51,0.46,0.56
2015,Palghar,Primary (I-V),SC,0.0,0.0,0.0
2015,Palghar,Primary (I-V),ST,0.72,1.19,0.22
2015,Palghar,Upper Primary (VI-VIII),Overall,1.74,0.98,2.62
2015,Palghar,Upper Primary (VI-VIII),General,0.0,0.0,0.0
2015,Palghar,Upper Primary (VI-VIII),OBC,2.53,1.65,3.5
2015,Palghar,Upper Primary (VI-VIII),SC,0.0,0.0,0.0
2015,Palghar,Upper Primary (VI-VIII),ST,7.19,6.13,8.41
2015,Palghar,Secondary (IX-X),Overall,16.25,16.8,15.6
2015,Palghar,Secondary (IX-X),General,10.28,10.27,10.31
2015,Palghar,Secondary (IX-X),OBC,14.86,16.81,12.69
2015,Palghar,Secondary (IX-X),SC,18.98,22.32,15.34
2015,Palghar,Secondary (IX-X),ST,24.3,24.4,24.18
2015,Parbhani,Primary (I-V),Overall,3.64,3.98,3.26
2015,Parbhani,Primary (I-V),General,2.45,3.15,1.65
2015,Parbhani,Primary (I-V),OBC,4.57,4.66,4.47
2015,Parbhani,Primary (I-V),SC,5.69,5.69,5.7
2015,Parbhani,Primary (I-V),ST,0.0,0.0,0.0
2015,Parbhani,Upper Primary (VI-VIII),Overall,4.8,3.58,6.19
2015,Parbhani,Upper Primary (VI-VIII),General,3.6,3.01,4.27
2015,Parbhani,Upper Primary (VI-VIII),OBC,4.96,3.22,6.9
2015,Parbhani,Upper Primary (VI-VIII),SC,7.56,5.85,9.48
2015,Parbhani,Upper Primary (VI-VIII),ST,3.76,2.88,4.86
2015,Parbhani,Secondary (IX-X),Overall,16.33,14.54,18.63
2015,Parbhani,Secondary (IX-X),General,14.95,14.13,15.95
2015,Parbhani,Secondary (IX-X),OBC,16.96,13.98,20.91
2015,Parbhani,Secondary (IX-X),SC,18.32,16.94,20.1
2015,Parbhani,Secondary (IX-X),ST,17.66,14.12,22.59
2015,Pune,Primary (I-V),Overall,0.0,0.0,0.17
2015,Pune,Primary (I-V),General,0.0,0.0,0.0
2015,Pune,Primary (I-V),OBC,0.18,0.0,0.67
2015,Pune,Primary (I-V),SC,0.91,0.84,0.98
2015,Pune,Primary (I-V),ST,1.51,1.69,1.31
2015,Pune,Upper Primary (VI-VIII),Overall,0.61,0.0,1.74
2015,Pune,Upper Primary (VI-VIII),General,0.4,0.08,0.79
2015,Pune,Upper Primary (VI-VIII),OBC,0.85,0.0,2.57
2015,Pune,Upper Primary (VI-VIII),SC,0.38,0.0,2.84
2015,Pune,Upper Primary (VI-VIII),ST,2.56,1.31,4.01
2015,Pune,Secondary (IX-X),Overall,13.91,15.15,12.42
2015,Pune,Secondary (IX-X),General,11.16,12.49,9.57
2015,Pune,Secondary (IX-X),OBC,13.89,14.65,12.92
2015,Pune,Secondary (IX-X),SC,21.89,23.7,19.78
2015,Pune,Secondary (IX-X),ST,20.2,20.92,19.32
2015,Raigad,Primary (I-V),Overall,0.02,0.0,0.34
2015,Raigad,Primary (I-V),General,0.0,0.0,0.0
2015,Raigad,Primary (I-V),OBC,0.32,0.12,0.54
2015,Raigad,Primary (I-V),SC,1.2,0.77,1.66
2015,Raigad,Primary (I-V),ST,2.12,1.73,2.52
2015,Raigad,Upper Primary (VI-VIII),Overall,0.0,0.0,1.14
2015,Raigad,Upper Primary (VI-VIII),General,0.0,0.0,0.0
2015,Raigad,Upper Primary (VI-VIII),OBC,0.0,0.0,0.41
2015,Raigad,Upper Primary (VI-VIII),SC,0.0,0.0,0.64
2015,Raigad,Upper Primary (VI-VIII),ST,4.75,3.11,6.65
2015,Raigad,Secondary (IX-X),Overall,16.54,18.55,14.23
2015,Raigad,Secondary (IX-X),General,14.26,16.27,11.93
2015,Raigad,Secondary (IX-X),OBC,14.0,15.99,11.8
2015,Raigad,Secondary (IX-X),SC,20.38,22.92,17.59
2015,Raigad,Secondary (IX-X),ST,36.69,36.45,37.03
2015,Ratnagiri,Primary (I-V),Overall,1.49,1.46,1.52
2015,Ratnagiri,Primary (I-V),General,7.34,6.84,7.86
2015,Ratnagiri,Primary (I-V),OBC,0.0,0.0,0.0
2015,Ratnagiri,Primary (I-V),SC,1.11,1.34,0.87
2015,Ratnagiri,Primary (I-V),ST,0.0,0.0,0.0
2015,Ratnagiri,Upper Primary (VI-VIII),Overall,1.13,0.31,2.0
2015,Ratnagiri,Upper Primary (VI-VIII),General,3.96,2.27,5.74
2015,Ratnagiri,Upper Primary (VI-VIII),OBC,0.08,0.0,0.52
2015,Ratnagiri,Upper Primary (VI-VIII),SC,0.0,0.0,0.0
2015,Ratnagiri,Upper Primary (VI-VIII),ST,4.98,3.77,6.22
2015,Ratnagiri,Secondary (IX-X),Overall,15.48,16.05,14.86
2015,Ratnagiri,Secondary (IX-X),General,14.73,15.04,14.41
2015,Ratnagiri,Secondary (IX-X),OBC,15.85,16.48,15.15
2015,Ratnagiri,Secondary (IX-X),SC,14.36,15.69,12.88
2015,Ratnagiri,Secondary (IX-X),ST,24.94,20.41,30.73
2015,Sangli,Primary (I-V),Overall,1.57,1.64,1.49
2015,Sangli,Primary (I-V),General,1.86,2.11,1.54
2015,Sangli,Primary (I-V),OBC,1.1,0.87,1.36
2015,Sangli,Primary (I-V),SC,2.03,2.13,1.93
2015,Sangli,Primary (I-V),ST,0.0,0.0,0.0
2015,Sangli,Upper Primary (VI-VIII),Overall,0.66,0.0,1.98
2015,Sangli,Upper Primary (VI-VIII),General,0.5,0.0,1.17
2015,Sangli,Upper Primary (VI-VIII),OBC,1.14,0.0,3.34
2015,Sangli,Upper Primary (VI-VIII),SC,0.0,0.0,1.21
2015,Sangli,Upper Primary (VI-VIII),ST,0.28,0.0,4.28
2015,Sangli,Secondary (IX-X),Overall,10.98,10.92,11.06
2015,Sangli,Secondary (IX-X),General,9.71,10.34,8.92
2015,Sangli,Secondary (IX-X),OBC,11.53,10.22,13.18
2015,Sangli,Secondary (IX-X),SC,14.13,14.78,13.36
2015,Sangli,Secondary (IX-X),ST,18.28,16.11,20.59
2015,Satara,Primary (I-V),Overall,1.14,1.26,1.0
2015,Satara,Primary (I-V),General,1.39,1.65,1.09
2015,Satara,Primary (I-V),OBC,1.2,1.4,0.97
2015,Satara,Primary (I-V),SC,1.48,1.49,1.47
2015,Satara,Primary (I-V),ST,0.0,0.0,0.0
2015,Satara,Upper Primary (VI-VIII),Overall,0.0,0.0,0.69
2015,Satara,Upper Primary (VI-VIII),General,0.17,0.0,0.86
2015,Satara,Upper Primary (VI-VIII),OBC,0.0,0.0,0.24
2015,Satara,Upper Primary (VI-VIII),SC,0.0,0.0,0.0
2015,Satara,Upper Primary (VI-VIII),ST,6.34,1.28,12.73
2015,Satara,Secondary (IX-X),Overall,10.76,10.43,11.18
2015,Satara,Secondary (IX-X),General,10.18,9.85,10.58
2015,Satara,Secondary (IX-X),OBC,9.79,9.06,10.7
2015,Satara,Secondary (IX-X),SC,15.32,16.06,14.42
2015,Satara,Secondary (IX-X),ST,18.43,17.02,20.34
2015,Sindhudurg,Primary (I-V),Overall,0.0,0.0,0.2
2015,Sindhudurg,Primary (I-V),General,0.0,0.0,0.0
2015,Sindhudurg,Primary (I-V),OBC,0.62,0.59,0.66
2015,Sindhudurg,Primary (I-V),SC,0.0,0.0,0.0
2015,Sindhudurg,Primary (I-V),ST,2.28,3.29,1.13
2015,Sindhudurg,Upper Primary (VI-VIII),Overall,0.31,0.0,0.7
2015,Sindhudurg,Upper Primary (VI-VIII),General,0.0,0.0,0.0
2015,Sindhudurg,Upper Primary (VI-VIII),OBC,2.21,1.85,2.59
2015,Sindhudurg,Upper Primary (VI-VIII),SC,0.11,0.0,2.11
2015,Sindhudurg,Upper Primary (VI-VIII),ST,4.65,10.29,0.0
2015,Sindhudurg,Secondary (IX-X),Overall,9.36,10.56,8.05
2015,Sindhudurg,Secondary (IX-X),General,9.38,10.62,8.01
2015,Sindhudurg,Secondary (IX-X),OBC,8.89,9.98,7.71
2015,Sindhudurg,Secondary (IX-X),SC,11.72,13.26,10.09
2015,Sindhudurg,Secondary (IX-X),ST,7.46,7.54,7.37
2015,Solapur,Primary (I-V),Overall,1.6,1.35,1.89
2015,Solapur,Primary (I-V),General,1.68,0.84,2.63
2015,Solapur,Primary (I-V),OBC,0.61,0.82,0.38
2015,Solapur,Primary (I-V),SC,2.87,3.11,2.62
2015,Solapur,Primary (I-V),ST,7.93,7.19,8.81
2015,Solapur,Upper Primary (VI-VIII),Overall,1.95,0.52,3.61
2015,Solapur,Upper Primary (VI-VIII),General,1.41,0.35,2.65
2015,Solapur,Upper Primary (VI-VIII),OBC,1.89,0.12,3.94
2015,Solapur,Upper Primary (VI-VIII),SC,2.4,0.81,4.14
2015,Solapur,Upper Primary (VI-VIII),ST,10.78,8.93,13.2
2015,Solapur,Secondary (IX-X),Overall,18.09,16.99,19.47
2015,Solapur,Secondary (IX-X),General,16.88,16.38,17.51
2015,Solapur,Secondary (IX-X),OBC,17.37,15.61,19.63
2015,Solapur,Secondary (IX-X),SC,21.68,20.71,22.94
2015,Solapur,Secondary (IX-X),ST,33.7,30.65,38.01
2015,Thane,Primary (I-V),Overall,0.0,0.0,0.0
2015,Thane,Primary (I-V),General,0.0,0.0,0.0
2015,Thane,Primary (I-V),OBC,0.0,0.0,0.32
2015,Thane,Primary (I-V),SC,0.31,0.68,0.0
2015,Thane,Primary (I-V),ST,1.35,1.43,1.27
2015,Thane,Upper Primary (VI-VIII),Overall,0.58,0.0,1.29
2015,Thane,Upper Primary (VI-VIII),General,0.0,0.0,0.0
2015,Thane,Upper Primary (VI-VIII),OBC,1.75,0.0,3.7
2015,Thane,Upper Primary (VI-VIII),SC,1.47,1.22,1.74
2015,Thane,Upper Primary (VI-VIII),ST,5.43,4.19,6.81
2015,Thane,Secondary (IX-X),Overall,16.68,18.1,15.08
2015,Thane,Secondary (IX-X),General,12.84,14.64,10.72
2015,Thane,Secondary (IX-X),OBC,20.7,20.92,20.47
2015,Thane,Secondary (IX-X),SC,21.6,24.51,18.41
2015,Thane,Secondary (IX-X),ST,28.31,29.58,26.78
2015,Wardha,Primary (I-V),Overall,0.39,0.44,0.34
2015,Wardha,Primary (I-V),General,0.0,0.0,0.0
2015,Wardha,Primary (I-V),OBC,1.04,1.1,0.98
2015,Wardha,Primary (I-V),SC,0.38,0.29,0.47
2015,Wardha,Primary (I-V),ST,0.0,0.0,0.0
2015,Wardha,Upper Primary (VI-VIII),Overall,0.0,0.0,0.6
2015,Wardha,Upper Primary (VI-VIII),General,0.0,0.74,0.0
2015,Wardha,Upper Primary (VI-VIII),OBC,0.08,0.0,0.95
2015,Wardha,Upper Primary (VI-VIII),SC,0.0,0.0,0.0
2015,Wardha,Upper Primary (VI-VIII),ST,0.0,0.0,2.1
2015,Wardha,Secondary (IX-X),Overall,9.24,12.04,6.2
2015,Wardha,Secondary (IX-X),General,12.36,15.51,8.64
2015,Wardha,Secondary (IX-X),OBC,8.25,11.21,5.08
2015,Wardha,Secondary (IX-X),SC,6.37,7.67,4.95
2015,Wardha,Secondary (IX-X),ST,16.02,19.58,12.06
2015,Washim,Primary (I-V),Overall,1.87,1.98,1.74
2015,Washim,Primary (I-V),General,2.56,1.83,3.34
2015,Washim,Primary (I-V),OBC,1.49,1.96,0.94
2015,Washim,Primary (I-V),SC,1.62,1.38,1.87
2015,Washim,Primary (I-V),ST,3.92,3.86,3.99
2015,Washim,Upper Primary (VI-VIII),Overall,1.77,0.62,3.05
2015,Washim,Upper Primary (VI-VIII),General,3.14,0.04,6.54
2015,Washim,Upper Primary (VI-VIII),OBC,1.66,0.96,2.45
2015,Washim,Upper Primary (VI-VIII),SC,0.27,0.0,1.56
2015,Washim,Upper Primary (VI-VIII),ST,4.21,3.46,5.08
2015,Washim,Secondary (IX-X),Overall,12.71,10.81,15.03
2015,Washim,Secondary (IX-X),General,17.42,15.12,20.13
2015,Washim,Secondary (IX-X),OBC,11.54,9.44,14.1
2015,Washim,Secondary (IX-X),SC,10.82,9.44,12.51
2015,Washim,Secondary (IX-X),ST,20.73,19.55,22.34
2015,Yavatmal,Primary (I-V),Overall,2.66,2.86,2.44
2015,Yavatmal,Primary (I-V),General,1.23,1.55,0.87
2015,Yavatmal,Primary (I-V),OBC,2.59,2.93,2.22
2015,Yavatmal,Primary (I-V),SC,1.61,1.43,1.81
2015,Yavatmal,Primary (I-V),ST,4.43,4.41,4.45
2015,Yavatmal,Upper Primary (VI-VIII),Overall,4.05,3.48,4.69
2015,Yavatmal,Upper Primary (VI-VIII),General,2.18,1.17,3.28
2015,Yavatmal,Upper Primary (VI-VIII),OBC,4.6,4.25,4.99
2015,Yavatmal,Upper Primary (VI-VIII),SC,1.97,0.95,3.09
2015,Yavatmal,Upper Primary (VI-VIII),ST,5.03,4.36,5.76
2015,Yavatmal,Secondary (IX-X),Overall,14.21,14.58,13.78
2015,Yavatmal,Secondary (IX-X),General,15.68,17.95,13.15
2015,Yavatmal,Secondary (IX-X),OBC,13.82,14.01,13.61
2015,Yavatmal,Secondary (IX-X),SC,13.08,13.18,12.97
2015,Yavatmal,Secondary (IX-X),ST,15.18,15.02,15.37
2016,Ahilyanagar,Primary (I-V),Overall,0.0,0.0,0.03
2016,Ahilyanagar,Primary (I-V),General,0.35,0.22,0.52
2016,Ahilyanagar,Primary (I-V),OBC,0.0,0.0,0.0
2016,Ahilyanagar,Primary (I-V),SC,0.55,0.53,0.58
2016,Ahilyanagar,Primary (I-V),ST,0.0,0.0,0.0
2016,Ahilyanagar,Upper Primary (VI-VIII),Overall,0.74,0.0,1.77
2016,Ahilyanagar,Upper Primary (VI-VIII),General,0.68,0.27,1.19
2016,Ahilyanagar,Upper Primary (VI-VIII),OBC,0.0,0.0,0.62
2016,Ahilyanagar,Upper Primary (VI-VIII),SC,1.16,0.0,2.94
2016,Ahilyanagar,Upper Primary (VI-VIII),ST,3.0,0.77,5.48
2016,Ahilyanagar,Secondary (IX-X),Overall,9.27,8.77,9.92
2016,Ahilyanagar,Secondary (IX-X),General,10.82,11.06,10.48
2016,Ahilyanagar,Secondary (IX-X),OBC,3.37,2.18,5.02
2016,Ahilyanagar,Secondary (IX-X),SC,12.53,12.08,13.09
2016,Ahilyanagar,Secondary (IX-X),ST,17.01,15.32,19.26
2016,Akola,Primary (I-V),Overall,0.04,0.0,0.13
2016,Akola,Primary (I-V),General,0.19,0.29,0.07
2016,Akola,Primary (I-V),OBC,0.0,0.0,0.0
2016,Akola,Primary (I-V),SC,1.19,1.06,1.33
2016,Akola,Primary (I-V),ST,1.43,1.84,0.98
2016,Akola,Upper Primary (VI-VIII),Overall,0.0,0.0,0.4
2016,Akola,Upper Primary (VI-VIII),General,0.0,0.07,0.0
2016,Akola,Upper Primary (VI-VIII),OBC,0.18,0.0,1.27
2016,Akola,Upper Primary (VI-VIII),SC,0.0,0.0,0.22
2016,Akola,Upper Primary (VI-VIII),ST,2.29,2.62,1.9
2016,Akola,Secondary (IX-X),Overall,10.85,11.03,10.65
2016,Akola,Secondary (IX-X),General,9.47,8.81,10.13
2016,Akola,Secondary (IX-X),OBC,9.37,10.0,8.66
2016,Akola,Secondary (IX-X),SC,12.77,12.87,12.64
2016,Akola,Secondary (IX-X),ST,21.59,20.11,23.66
2016,Amravati,Primary (I-V),Overall,0.43,0.51,0.34
2016,Amravati,Primary (I-V),General,1.18,1.32,1.04
2016,Amravati,Primary (I-V),OBC,0.0,0.0,0.0
2016,Amravati,Primary (I-V),SC,0.78,1.02,0.53
2016,Amravati,Primary (I-V),ST,1.39,1.46,1.31
2016,Amravati,Upper Primary (VI-VIII),Overall,0.84,0.48,1.23
2016,Amravati,Upper Primary (VI-VIII),General,0.37,1.06,0.0
2016,Amravati,Upper Primary (VI-VIII),OBC,0.0,0.0,0.3
2016,Amravati,Upper Primary (VI-VIII),SC,0.0,0.0,0.39
2016,Amravati,Upper Primary (VI-VIII),ST,4.27,2.85,5.76
2016,Amravati,Secondary (IX-X),Overall,13.22,14.5,11.77
2016,Amravati,Secondary (IX-X),General,17.32,18.89,15.63
2016,Amravati,Secondary (IX-X),OBC,11.11,13.03,8.95
2016,Amravati,Secondary (IX-X),SC,11.54,13.19,9.64
2016,Amravati,Secondary (IX-X),ST,17.08,15.81,18.53
2016,Beed,Primary (I-V),Overall,2.82,3.09,2.5
2016,Beed,Primary (I-V),General,1.89,2.29,1.38
2016,Beed,Primary (I-V),OBC,3.81,4.16,3.35
2016,Beed,Primary (I-V),SC,3.91,3.81,4.01
2016,Beed,Primary (I-V),ST,0.0,0.0,0.0
2016,Beed,Upper Primary (VI-VIII),Overall,2.61,2.31,2.96
2016,Beed,Upper Primary (VI-VIII),General,2.37,2.25,2.5
2016,Beed,Upper Primary (VI-VIII),OBC,2.73,2.58,2.9
2016,Beed,Upper Primary (VI-VIII),SC,3.19,2.34,4.14
2016,Beed,Upper Primary (VI-VIII),ST,1.43,0.0,4.76
2016,Beed,Secondary (IX-X),Overall,7.44,4.79,10.89
2016,Beed,Secondary (IX-X),General,5.84,3.79,8.48
2016,Beed,Secondary (IX-X),OBC,8.05,5.31,11.68
2016,Beed,Secondary (IX-X),SC,10.4,6.68,15.28
2016,Beed,Secondary (IX-X),ST,9.76,3.3,18.88
2016,Bhandara,Primary (I-V),Overall,0.8,0.92,0.67
2016,Bhandara,Primary (I-V),General,0.0,0.0,0.27
2016,Bhandara,Primary (I-V),OBC,0.58,0.94,0.19
2016,Bhandara,Primary (I-V),SC,1.17,1.56,0.76
2016,Bhandara,Primary (I-V),ST,3.48,1.79,5.3
2016,Bhandara,Upper Primary (VI-VIII),Overall,0.12,0.0,0.34
2016,Bhandara,Upper Primary (VI-VIII),General,7.62,7.1,8.17
2016,Bhandara,Upper Primary (VI-VIII),OBC,0.0,0.0,0.0
2016,Bhandara,Upper Primary (VI-VIII),SC,0.0,0.0,0.29
2016,Bhandara,Upper Primary (VI-VIII),ST,1.67,1.99,1.31
2016,Bhandara,Secondary (IX-X),Overall,5.81,6.77,4.79
2016,Bhandara,Secondary (IX-X),General,12.96,13.2,12.67
2016,Bhandara,Secondary (IX-X),OBC,5.5,6.81,4.12
2016,Bhandara,Secondary (IX-X),SC,4.39,4.77,3.98
2016,Bhandara,Secondary (IX-X),ST,8.85,7.86,9.92
2016,Buldhana,Primary (I-V),Overall,0.54,0.6,0.46
2016,Buldhana,Primary (I-V),General,1.18,1.0,1.39
2016,Buldhana,Primary (I-V),OBC,0.12,0.3,0.0
2016,Buldhana,Primary (I-V),SC,0.79,0.91,0.67
2016,Buldhana,Primary (I-V),ST,1.68,1.46,1.93
2016,Buldhana,Upper Primary (VI-VIII),Overall,0.91,0.62,1.25
2016,Buldhana,Upper Primary (VI-VIII),General,2.2,1.59,2.9
2016,Buldhana,Upper Primary (VI-VIII),OBC,0.0,0.0,0.0
2016,Buldhana,Upper Primary (VI-VIII),SC,1.02,0.48,1.6
2016,Buldhana,Upper Primary (VI-VIII),ST,7.97,7.89,8.06
2016,Buldhana,Secondary (IX-X),Overall,14.66,14.8,14.49
2016,Buldhana,Secondary (IX-X),General,17.62,16.72,18.67
2016,Buldhana,Secondary (IX-X),OBC,13.37,13.86,12.74
2016,Buldhana,Secondary (IX-X),SC,14.7,14.3,15.17
2016,Buldhana,Secondary (IX-X),ST,20.66,23.02,17.39
2016,Chandrapur,Primary (I-V),Overall,0.33,0.45,0.19
2016,Chandrapur,Primary (I-V),General,4.11,3.84,4.42
2016,Chandrapur,Primary (I-V),OBC,0.0,0.0,0.0
2016,Chandrapur,Primary (I-V),SC,0.0,0.2,0.0
2016,Chandrapur,Primary (I-V),ST,0.88,0.77,0.99
2016,Chandrapur,Upper Primary (VI-VIII),Overall,0.03,0.0,0.51
2016,Chandrapur,Upper Primary (VI-VIII),General,0.93,1.01,0.84
2016,Chandrapur,Upper Primary (VI-VIII),OBC,0.05,0.0,0.4
2016,Chandrapur,Upper Primary (VI-VIII),SC,0.0,0.0,0.0
2016,Chandrapur,Upper Primary (VI-VIII),ST,1.28,0.12,2.52
2016,Chandrapur,Secondary (IX-X),Overall,9.1,10.35,7.68
2016,Chandrapur,Secondary (IX-X),General,9.54,9.57,9.5
2016,Chandrapur,Secondary (IX-X),OBC,8.92,10.47,7.16
2016,Chandrapur,Secondary (IX-X),SC,6.46,7.91,4.77
2016,Chandrapur,Secondary (IX-X),ST,11.95,12.63,11.18
2016,Chh. Sambhaji Nagar,Primary (I-V),Overall,0.0,0.0,0.0
2016,Chh. Sambhaji Nagar,Primary (I-V),General,0.0,0.0,0.0
2016,Chh. Sambhaji Nagar,Primary (I-V),OBC,1.55,1.19,1.99
2016,Chh. Sambhaji Nagar,Primary (I-V),SC,0.0,0.0,0.0
2016,Chh. Sambhaji Nagar,Primary (I-V),ST,0.19,0.0,0.81
2016,Chh. Sambhaji Nagar,Upper Primary (VI-VIII),Overall,2.2,1.43,3.09
2016,Chh. Sambhaji Nagar,Upper Primary (VI-VIII),General,2.57,1.76,3.49
2016,Chh. Sambhaji Nagar,Upper Primary (VI-VIII),OBC,2.28,1.78,2.89
2016,Chh. Sambhaji Nagar,Upper Primary (VI-VIII),SC,0.0,0.0,1.0
2016,Chh. Sambhaji Nagar,Upper Primary (VI-VIII),ST,5.54,4.5,6.77
2016,Chh. Sambhaji Nagar,Secondary (IX-X),Overall,5.61,3.83,7.91
2016,Chh. Sambhaji Nagar,Secondary (IX-X),General,5.19,3.47,7.37
2016,Chh. Sambhaji Nagar,Secondary (IX-X),OBC,5.0,3.4,7.17
2016,Chh. Sambhaji Nagar,Secondary (IX-X),SC,7.21,6.1,8.65
2016,Chh. Sambhaji Nagar,Secondary (IX-X),ST,8.39,2.23,17.24
