Year,District,Social Category,Gender,Primary (I-V),Upper Primary (VI-VIII),Secondary (IX-X)
2020,Nanded,OBC,Overall,0.89,0.0,13.69
2020,Nanded,OBC,Boys,0.54,0.0,12.3
2020,Nanded,OBC,Girls,1.28,0.0,15.25
2020,Nanded,SC,Overall,0.31,1.26,14.87
2020,Nanded,SC,Boys,0.0,1.21,13.95
2020,Nanded,SC,Girls,0.71,1.32,15.89
2020,Nanded,ST,Overall,3.52,4.07,18.28
2020,Nanded,ST,Boys,3.92,4.61,19.17
2020,Nanded,ST,Girls,3.09,3.52,17.31
2020,Nandurbar,Overall,Overall,1.25,2.03,18.68
2020,Nandurbar,Overall,Boys,1.24,1.94,18.22
2020,Nandurbar,Overall,Girls,1.27,2.12,19.21
2020,Nandurbar,General,Overall,0.0,4.12,8.27
2020,Nandurbar,General,Boys,0.0,3.88,6.67
2020,Nandurbar,General,Girls,0.0,4.4,10.26
2020,Nandurbar,OBC,Overall,3.03,0.95,9.99
2020,Nandurbar,OBC,Boys,2.71,0.0,9.13
2020,Nandurbar,OBC,Girls,3.4,2.28,11.03
2020,Nandurbar,SC,Overall,4.47,1.7,15.11
2020,Nandurbar,SC,Boys,3.99,5.81,15.01
2020,Nandurbar,SC,Girls,5.0,0.0,15.21
2020,Nandurbar,ST,Overall,1.15,2.02,22.38
2020,Nandurbar,ST,Boys,1.09,1.99,22.34
2020,Nandurbar,ST,Girls,1.21,2.04,22.43
2020,Nashik,Overall,Overall,0.66,1.61,15.87
2020,Nashik,Overall,Boys,0.66,1.51,15.9
2020,Nashik,Overall,Girls,0.65,1.73,15.84
2020,Nashik,General,Overall,0.0,0.58,12.95
2020,Nashik,General,Boys,0.0,1.35,13.63
2020,Nashik,General,Girls,0.0,0.0,12.19
2020,Nashik,OBC,Overall,3.44,1.81,11.31
2020,Nashik,OBC,Boys,3.71,1.05,11.48
2020,Nashik,OBC,Girls,3.11,2.7,11.1
2020,Nashik,SC,Overall,1.73,2.36,16.68
2020,Nashik,SC,Boys,1.56,1.86,16.75
2020,Nashik,SC,Girls,1.92,2.9,16.6
2020,Nashik,ST,Overall,0.62,2.17,23.69
2020,Nashik,ST,Boys,0.61,2.01,23.01
2020,Nashik,ST,Girls,0.63,2.35,24.44
2020,Palghar,Overall,Overall,2.18,3.8,14.84
2020,Palghar,Overall,Boys,2.12,3.53,14.42
2020,Palghar,Overall,Girls,2.25,4.09,15.31
2020,Palghar,General,Overall,2.86,3.18,10.7
2020,Palghar,General,Boys,2.59,2.97,9.52
2020,Palghar,General,Girls,3.16,3.45,12.16
2020,Palghar,OBC,Overall,2.05,0.51,11.39
2020,Palghar,OBC,Boys,2.26,0.81,12.13
2020,Palghar,OBC,Girls,1.83,0.19,10.61
2020,Palghar,SC,Overall,0.0,0.0,6.25
2020,Palghar,SC,Boys,0.0,0.0,6.67
2020,Palghar,SC,Girls,0.0,0.0,5.81
2020,Palghar,ST,Overall,2.14,6.52,22.98
2020,Palghar,ST,Boys,2.04,6.02,23.41
2020,Palghar,ST,Girls,2.23,7.04,22.53
2020,Parbhani,Overall,Overall,0.0,0.66,12.61
2020,Parbhani,Overall,Boys,0.0,0.0,11.07
2020,Parbhani,Overall,Girls,0.0,1.51,14.44
2020,Parbhani,General,Overall,0.0,0.0,12.34
2020,Parbhani,General,Boys,0.0,0.0,10.93
2020,Parbhani,General,Girls,0.0,0.06,13.93
2020,Parbhani,OBC,Overall,1.0,2.11,12.88
2020,Parbhani,OBC,Boys,0.75,1.38,10.98
2020,Parbhani,OBC,Girls,1.29,2.94,15.21
2020,Parbhani,SC,Overall,0.0,0.0,13.55
2020,Parbhani,SC,Boys,0.0,0.0,12.69
2020,Parbhani,SC,Girls,0.2,1.81,14.6
2020,Parbhani,ST,Overall,1.71,2.91,8.65
2020,Parbhani,ST,Boys,1.75,1.21,5.8
2020,Parbhani,ST,Girls,1.66,4.75,12.15
2020,Pune,Overall,Overall,2.09,2.61,10.77
2020,Pune,Overall,Boys,2.18,2.65,11.89
2020,Pune,Overall,Girls,1.99,2.57,9.46
2020,Pune,General,Overall,1.71,2.38,8.56
2020,Pune,General,Boys,1.6,2.44,9.78
2020,Pune,General,Girls,1.84,2.32,7.13
2020,Pune,OBC,Overall,3.03,2.59,9.82
2020,Pune,OBC,Boys,3.57,2.84,10.27
2020,Pune,OBC,Girls,2.41,2.29,9.28
2020,Pune,SC,Overall,2.32,3.15,17.45
2020,Pune,SC,Boys,2.41,2.99,19.53
2020,Pune,SC,Girls,2.22,3.32,15.14
2020,Pune,ST,Overall,0.59,3.47,18.22
2020,Pune,ST,Boys,0.59,2.89,18.97
2020,Pune,ST,Girls,0.6,4.13,17.31
2020,Raigad,Overall,Overall,1.34,1.42,13.58
2020,Raigad,Overall,Boys,1.39,1.22,14.55
2020,Raigad,Overall,Girls,1.28,1.64,12.49
2020,Raigad,General,Overall,0.0,0.63,9.59
2020,Raigad,General,Boys,0.0,1.02,10.59
2020,Raigad,General,Girls,0.0,0.18,8.48
2020,Raigad,OBC,Overall,2.88,0.55,10.93
2020,Raigad,OBC,Boys,2.95,0.0,11.88
2020,Raigad,OBC,Girls,2.81,1.16,9.89
2020,Raigad,SC,Overall,6.15,5.37,10.67
2020,Raigad,SC,Boys,5.71,4.46,10.78
2020,Raigad,SC,Girls,6.64,6.35,10.54
2020,Raigad,ST,Overall,0.64,3.78,36.54
2020,Raigad,ST,Boys,0.27,3.3,37.03
2020,Raigad,ST,Girls,1.03,4.29,35.95
2020,Ratnagiri,Overall,Overall,0.0,0.15,9.79
2020,Ratnagiri,Overall,Boys,0.0,0.02,10.64
2020,Ratnagiri,Overall,Girls,0.07,0.3,8.9
2020,Ratnagiri,General,Overall,0.0,1.35,8.09
2020,Ratnagiri,General,Boys,0.0,1.57,8.89
2020,Ratnagiri,General,Girls,0.0,1.11,7.27
2020,Ratnagiri,OBC,Overall,0.17,0.0,10.46
2020,Ratnagiri,OBC,Boys,0.15,0.0,11.26
2020,Ratnagiri,OBC,Girls,0.19,0.0,9.59
2020,Ratnagiri,SC,Overall,0.29,0.0,7.97
2020,Ratnagiri,SC,Boys,0.0,0.12,10.16
2020,Ratnagiri,SC,Girls,0.67,0.0,5.78
2020,Ratnagiri,ST,Overall,9.94,0.0,30.36
2020,Ratnagiri,ST,Boys,6.87,0.0,23.79
2020,Ratnagiri,ST,Girls,12.94,3.98,38.91
2020,Sangli,Overall,Overall,0.0,0.0,9.88
2020,Sangli,Overall,Boys,0.23,0.0,10.48
2020,Sangli,Overall,Girls,0.0,0.0,9.16
2020,Sangli,General,Overall,0.28,0.0,6.52
2020,Sangli,General,Boys,0.47,0.0,7.54
2020,Sangli,General,Girls,0.07,0.16,5.33
2020,Sangli,OBC,Overall,0.0,0.0,13.8
2020,Sangli,OBC,Boys,0.0,0.16,13.74
2020,Sangli,OBC,Girls,0.0,0.0,13.89
2020,Sangli,SC,Overall,0.99,0.92,11.74
2020,Sangli,SC,Boys,1.1,0.84,12.34
2020,Sangli,SC,Girls,0.87,1.0,11.07
2020,Sangli,ST,Overall,17.98,2.73,15.11
2020,Sangli,ST,Boys,19.15,4.17,19.47
2020,Sangli,ST,Girls,16.45,0.86,7.78
2020,Satara,Overall,Overall,0.19,0.0,7.78
2020,Satara,Overall,Boys,0.29,0.0,7.7
2020,Satara,Overall,Girls,0.07,0.0,7.88
2020,Satara,General,Overall,0.0,0.0,6.09
2020,Satara,General,Boys,0.0,0.0,6.27
2020,Satara,General,Girls,0.0,0.0,5.89
2020,Satara,OBC,Overall,2.06,0.79,8.72
2020,Satara,OBC,Boys,2.33,0.34,7.4
2020,Satara,OBC,Girls,1.76,1.3,10.26
2020,Satara,SC,Overall,0.0,0.0,10.2
2020,Satara,SC,Boys,0.0,0.0,11.21
2020,Satara,SC,Girls,0.0,0.0,9.08
2020,Satara,ST,Overall,0.0,0.0,26.67
2020,Satara,ST,Boys,0.0,0.0,31.47
2020,Satara,ST,Girls,0.0,1.16,19.27
2020,Sindhudurg,Overall,Overall,0.0,0.0,6.18
2020,Sindhudurg,Overall,Boys,0.0,0.0,7.39
2020,Sindhudurg,Overall,Girls,0.0,0.0,4.84
2020,Sindhudurg,General,Overall,0.0,0.0,6.32
2020,Sindhudurg,General,Boys,0.0,0.47,7.86
2020,Sindhudurg,General,Girls,0.0,0.0,4.64
2020,Sindhudurg,OBC,Overall,0.0,1.07,6.6
2020,Sindhudurg,OBC,Boys,0.0,0.18,7.31
2020,Sindhudurg,OBC,Girls,0.0,1.99,5.79
2020,Sindhudurg,SC,Overall,0.0,0.0,3.99
2020,Sindhudurg,SC,Boys,0.0,0.0,5.45
2020,Sindhudurg,SC,Girls,0.0,0.0,2.43
2020,Sindhudurg,ST,Overall,6.68,0.0,0.0
2020,Sindhudurg,ST,Boys,6.29,0.0,0.0
2020,Sindhudurg,ST,Girls,7.12,0.0,0.0
2020,Solapur,Overall,Overall,0.55,0.43,14.2
2020,Solapur,Overall,Boys,0.66,0.1,12.52
2020,Solapur,Overall,Girls,0.42,0.8,16.2
2020,Solapur,General,Overall,0.15,0.0,11.8
2020,Solapur,General,Boys,0.32,0.0,10.5
2020,Solapur,General,Girls,0.0,0.0,13.37
2020,Solapur,OBC,Overall,1.1,0.93,14.82
2020,Solapur,OBC,Boys,1.24,0.64,12.48
2020,Solapur,OBC,Girls,0.95,1.26,17.6
2020,Solapur,SC,Overall,0.0,0.67,17.15
2020,Solapur,SC,Boys,0.0,0.25,15.79
2020,Solapur,SC,Girls,0.19,1.13,18.71
2020,Solapur,ST,Overall,2.14,6.15,31.03
2020,Solapur,ST,Boys,2.95,5.55,31.36
2020,Solapur,ST,Girls,1.2,6.91,30.56
2020,Thane,Overall,Overall,2.17,3.08,14.16
2020,Thane,Overall,Boys,2.34,2.92,14.44
2020,Thane,Overall,Girls,1.98,3.25,13.85
2020,Thane,General,Overall,1.6,2.21,11.29
2020,Thane,General,Boys,1.69,2.65,11.96
2020,Thane,General,Girls,1.5,1.7,10.51
2020,Thane,OBC,Overall,3.07,4.9,16.75
2020,Thane,OBC,Boys,3.2,3.79,16.03
2020,Thane,OBC,Girls,2.94,6.06,17.5
2020,Thane,SC,Overall,3.59,4.12,18.81
2020,Thane,SC,Boys,4.41,3.56,18.78
2020,Thane,SC,Girls,2.7,4.71,18.86
2020,Thane,ST,Overall,2.65,3.78,26.7
2020,Thane,ST,Boys,3.07,1.77,27.59
2020,Thane,ST,Girls,2.2,5.9,25.69
2020,Wardha,Overall,Overall,0.64,0.75,7.01
2020,Wardha,Overall,Boys,0.71,0.8,9.1
2020,Wardha,Overall,Girls,0.57,0.7,4.65
2020,Wardha,General,Overall,5.8,4.09,11.58
2020,Wardha,General,Boys,5.56,4.83,13.94
2020,Wardha,General,Girls,6.08,3.25,8.8
2020,Wardha,OBC,Overall,0.0,0.04,6.56
2020,Wardha,OBC,Boys,0.0,0.03,8.54
2020,Wardha,OBC,Girls,0.0,0.05,4.35
2020,Wardha,SC,Overall,0.22,0.0,3.46
2020,Wardha,SC,Boys,0.0,0.0,4.03
2020,Wardha,SC,Girls,0.61,0.0,2.83
2020,Wardha,ST,Overall,0.99,2.33,9.54
2020,Wardha,ST,Boys,1.31,2.43,13.57
2020,Wardha,ST,Girls,0.64,2.22,4.97
2020,Washim,Overall,Overall,0.21,0.27,4.23
2020,Washim,Overall,Boys,0.36,0.34,2.45
2020,Washim,Overall,Girls,0.04,0.19,6.37
2020,Washim,General,Overall,0.0,0.0,0.0
2020,Washim,General,Boys,0.0,0.0,0.0
2020,Washim,General,Girls,0.91,0.0,0.0
2020,Washim,OBC,Overall,0.51,0.88,7.08
2020,Washim,OBC,Boys,1.09,0.76,5.95
2020,Washim,OBC,Girls,0.0,1.01,8.4
2020,Washim,SC,Overall,0.0,0.0,6.12
2020,Washim,SC,Boys,0.0,0.0,3.08
2020,Washim,SC,Girls,0.0,0.0,9.71
2020,Washim,ST,Overall,2.0,3.6,14.13
2020,Washim,ST,Boys,2.62,5.4,13.36
2020,Washim,ST,Girls,1.34,1.53,15.14
2020,Yavatmal,Overall,Overall,1.14,1.53,13.15
2020,Yavatmal,Overall,Boys,1.47,1.46,13.79
2020,Yavatmal,Overall,Girls,0.78,1.61,12.42
2020,Yavatmal,General,Overall,0.0,0.0,8.17
2020,Yavatmal,General,Boys,0.0,2.83,10.5
2020,Yavatmal,General,Girls,0.0,0.0,5.6
2020,Yavatmal,OBC,Overall,1.43,1.95,13.57
2020,Yavatmal,OBC,Boys,1.59,1.12,13.34
2020,Yavatmal,OBC,Girls,1.25,2.85,13.82
2020,Yavatmal,SC,Overall,0.62,0.78,12.66
2020,Yavatmal,SC,Boys,1.06,0.43,13.58
2020,Yavatmal,SC,Girls,0.13,1.16,11.62
2020,Yavatmal,ST,Overall,2.71,2.34,15.99
2020,Yavatmal,ST,Boys,2.83,2.0,17.65
2020,Yavatmal,ST,Girls,2.59,2.7,14.14
2021,Ahilyanagar,Overall,Overall,0.0,0.29,9.15
2021,Ahilyanagar,Overall,Boys,0.0,0.36,8.32
2021,Ahilyanagar,Overall,Girls,0.0,0.2,10.19
2021,Ahilyanagar,General,Overall,0.0,0.05,8.26
2021,Ahilyanagar,General,Boys,0.06,0.34,8.25
2021,Ahilyanagar,General,Girls,0.0,0.0,8.28
2021,Ahilyanagar,OBC,Overall,0.37,0.3,6.08
2021,Ahilyanagar,OBC,Boys,0.41,0.33,5.06
2021,Ahilyanagar,OBC,Girls,0.31,0.27,7.41
2021,Ahilyanagar,SC,Overall,0.0,0.77,12.35
2021,Ahilyanagar,SC,Boys,0.0,0.87,11.29
2021,Ahilyanagar,SC,Girls,0.01,0.67,13.57
2021,Ahilyanagar,ST,Overall,0.0,0.55,17.09
2021,Ahilyanagar,ST,Boys,0.0,0.0,14.19
2021,Ahilyanagar,ST,Girls,0.0,1.29,20.39
2021,Akola,Overall,Overall,0.78,0.64,8.26
2021,Akola,Overall,Boys,0.93,0.83,8.72
2021,Akola,Overall,Girls,0.61,0.42,7.75
2021,Akola,General,Overall,0.0,0.0,9.15
2021,Akola,General,Boys,0.0,0.0,9.51
2021,Akola,General,Girls,0.0,0.0,8.76
2021,Akola,OBC,Overall,3.44,2.8,7.65
2021,Akola,OBC,Boys,3.39,2.9,8.35
2021,Akola,OBC,Girls,3.48,2.68,6.87
2021,Akola,SC,Overall,0.0,0.0,6.39
2021,Akola,SC,Boys,0.0,0.0,6.55
2021,Akola,SC,Girls,0.0,0.0,6.21
2021,Akola,ST,Overall,0.0,0.0,16.73
2021,Akola,ST,Boys,0.0,0.0,16.8
2021,Akola,ST,Girls,0.0,1.04,16.63
2021,Amravati,Overall,Overall,0.0,0.38,11.49
2021,Amravati,Overall,Boys,0.0,0.0,13.84
2021,Amravati,Overall,Girls,0.0,0.94,8.9
2021,Amravati,General,Overall,0.0,0.0,11.79
2021,Amravati,General,Boys,0.0,0.0,13.21
2021,Amravati,General,Girls,0.0,0.44,10.33
2021,Amravati,OBC,Overall,1.04,1.24,11.11
2021,Amravati,OBC,Boys,1.18,0.87,14.11
2021,Amravati,OBC,Girls,0.89,1.65,7.71
2021,Amravati,SC,Overall,0.0,0.0,7.48
2021,Amravati,SC,Boys,0.0,0.0,10.35
2021,Amravati,SC,Girls,0.0,0.0,4.35
2021,Amravati,ST,Overall,0.48,0.0,16.03
2021,Amravati,ST,Boys,0.6,0.0,17.14
2021,Amravati,ST,Girls,0.36,0.93,14.76
2021,Beed,Overall,Overall,0.0,1.35,9.32
2021,Beed,Overall,Boys,0.0,0.8,8.03
2021,Beed,Overall,Girls,0.0,2.02,10.94
2021,Beed,General,Overall,0.0,1.25,6.54
2021,Beed,General,Boys,0.0,0.06,4.55
2021,Beed,General,Girls,0.0,2.72,8.98
2021,Beed,OBC,Overall,0.91,2.02,11.02
2021,Beed,OBC,Boys,0.84,2.17,10.27
2021,Beed,OBC,Girls,0.98,1.84,11.96
2021,Beed,SC,Overall,0.0,0.0,10.49
2021,Beed,SC,Boys,0.0,0.0,9.83
2021,Beed,SC,Girls,0.0,0.77,11.28
2021,Beed,ST,Overall,0.0,1.2,25.11
2021,Beed,ST,Boys,0.0,2.06,22.54
2021,Beed,ST,Girls,0.0,0.11,28.64
2021,Bhandara,Overall,Overall,0.0,0.22,3.18
2021,Bhandara,Overall,Boys,0.0,0.22,3.47
2021,Bhandara,Overall,Girls,0.0,0.23,2.86
2021,Bhandara,General,Overall,0.0,0.0,4.6
2021,Bhandara,General,Boys,0.0,0.0,3.91
2021,Bhandara,General,Girls,0.0,0.0,5.41
2021,Bhandara,OBC,Overall,0.0,0.0,1.63
2021,Bhandara,OBC,Boys,0.0,0.0,2.07
2021,Bhandara,OBC,Girls,0.0,0.0,1.16
2021,Bhandara,SC,Overall,0.16,0.15,3.18
2021,Bhandara,SC,Boys,0.15,0.76,2.51
2021,Bhandara,SC,Girls,0.17,0.0,3.89
2021,Bhandara,ST,Overall,9.46,10.98,15.61
2021,Bhandara,ST,Boys,8.53,9.15,16.24
2021,Bhandara,ST,Girls,10.44,13.16,14.85
2021,Buldhana,Overall,Overall,0.0,0.38,12.41
2021,Buldhana,Overall,Boys,0.0,0.45,12.65
2021,Buldhana,Overall,Girls,0.0,0.31,12.13
2021,Buldhana,General,Overall,0.0,0.86,15.07
2021,Buldhana,General,Boys,0.0,0.93,16.07
2021,Buldhana,General,Girls,0.0,0.79,13.93
2021,Buldhana,OBC,Overall,0.0,0.12,10.97
2021,Buldhana,OBC,Boys,0.0,0.29,11.2
2021,Buldhana,OBC,Girls,0.0,0.0,10.67
2021,Buldhana,SC,Overall,0.0,0.0,11.78
2021,Buldhana,SC,Boys,0.0,0.01,11.03
2021,Buldhana,SC,Girls,0.0,0.0,12.63
2021,Buldhana,ST,Overall,0.83,3.26,20.58
2021,Buldhana,ST,Boys,0.92,1.8,21.88
2021,Buldhana,ST,Girls,0.75,4.75,18.95
2021,Chandrapur,Overall,Overall,0.0,0.0,7.08
2021,Chandrapur,Overall,Boys,0.0,0.0,8.51
2021,Chandrapur,Overall,Girls,0.0,0.02,5.51
2021,Chandrapur,General,Overall,0.0,0.0,1.54
2021,Chandrapur,General,Boys,0.0,0.0,3.48
2021,Chandrapur,General,Girls,0.0,0.0,0.0
2021,Chandrapur,OBC,Overall,0.54,0.69,6.73
2021,Chandrapur,OBC,Boys,0.85,0.06,8.38
2021,Chandrapur,OBC,Girls,0.22,1.36,4.95
2021,Chandrapur,SC,Overall,0.0,0.0,6.01
2021,Chandrapur,SC,Boys,0.0,0.0,7.82
2021,Chandrapur,SC,Girls,0.0,0.0,4.02
2021,Chandrapur,ST,Overall,1.27,1.63,11.42
2021,Chandrapur,ST,Boys,1.17,1.43,11.74
2021,Chandrapur,ST,Girls,1.38,1.85,11.06
2021,Chh. Sambhaji Nagar,Overall,Overall,0.0,3.54,10.9
2021,Chh. Sambhaji Nagar,Overall,Boys,0.03,3.43,9.82
2021,Chh. Sambhaji Nagar,Overall,Girls,0.0,3.66,12.22
2021,Chh. Sambhaji Nagar,General,Overall,0.0,3.54,10.61
2021,Chh. Sambhaji Nagar,General,Boys,0.0,3.21,9.53
2021,Chh. Sambhaji Nagar,General,Girls,0.0,3.92,11.89
2021,Chh. Sambhaji Nagar,OBC,Overall,1.26,3.68,10.26
2021,Chh. Sambhaji Nagar,OBC,Boys,0.68,4.07,9.07
2021,Chh. Sambhaji Nagar,OBC,Girls,1.96,3.2,11.74
2021,Chh. Sambhaji Nagar,SC,Overall,1.31,3.42,10.77
2021,Chh. Sambhaji Nagar,SC,Boys,1.39,3.71,9.85
2021,Chh. Sambhaji Nagar,SC,Girls,1.21,3.09,11.8
2021,Chh. Sambhaji Nagar,ST,Overall,0.0,3.13,18.01
2021,Chh. Sambhaji Nagar,ST,Boys,0.01,1.48,16.59
2021,Chh. Sambhaji Nagar,ST,Girls,0.0,5.02,19.83
2021,Dharashiv,Overall,Overall,0.0,0.0,14.88
2021,Dharashiv,Overall,Boys,0.0,0.0,14.55
2021,Dharashiv,Overall,Girls,0.0,0.0,15.28
2021,Dharashiv,General,Overall,0.0,0.0,15.34
2021,Dharashiv,General,Boys,0.0,0.0,15.59
2021,Dharashiv,General,Girls,0.0,0.0,15.05
2021,Dharashiv,OBC,Overall,2.79,0.64,14.34
2021,Dharashiv,OBC,Boys,3.15,0.2,12.92
2021,Dharashiv,OBC,Girls,2.39,1.12,15.92
2021,Dharashiv,SC,Overall,0.0,0.0,14.7
2021,Dharashiv,SC,Boys,0.03,0.0,14.39
2021,Dharashiv,SC,Girls,0.0,0.26,15.07
2021,Dharashiv,ST,Overall,0.0,0.0,13.45
2021,Dharashiv,ST,Boys,0.0,0.0,12.9
2021,Dharashiv,ST,Girls,0.0,1.34,14.17
2021,Dhule,Overall,Overall,0.0,1.34,18.28
2021,Dhule,Overall,Boys,0.0,1.25,18.0
2021,Dhule,Overall,Girls,0.0,1.45,18.61
2021,Dhule,General,Overall,0.0,0.0,0.0
2021,Dhule,General,Boys,0.0,0.0,0.0
2021,Dhule,General,Girls,0.0,0.0,0.14
2021,Dhule,OBC,Overall,0.0,2.61,12.2
2021,Dhule,OBC,Boys,0.0,1.64,11.87
2021,Dhule,OBC,Girls,0.0,3.74,12.61
2021,Dhule,SC,Overall,0.91,2.76,12.86
2021,Dhule,SC,Boys,0.0,2.38,14.81
2021,Dhule,SC,Girls,2.32,3.19,10.55
2021,Dhule,ST,Overall,0.09,2.45,31.72
2021,Dhule,ST,Boys,0.11,2.65,31.0
2021,Dhule,ST,Girls,0.05,2.24,32.61
2021,Gadchiroli,Overall,Overall,1.18,0.35,8.94
2021,Gadchiroli,Overall,Boys,1.3,0.14,9.25
2021,Gadchiroli,Overall,Girls,1.06,0.57,8.6
2021,Gadchiroli,General,Overall,0.0,0.0,4.13
2021,Gadchiroli,General,Boys,0.0,0.0,5.59
2021,Gadchiroli,General,Girls,0.0,0.0,2.48
2021,Gadchiroli,OBC,Overall,0.0,0.0,3.76
2021,Gadchiroli,OBC,Boys,0.0,0.0,4.21
2021,Gadchiroli,OBC,Girls,0.0,0.0,3.26
2021,Gadchiroli,SC,Overall,1.57,1.21,4.12
2021,Gadchiroli,SC,Boys,1.66,1.61,2.69
2021,Gadchiroli,SC,Girls,1.48,0.79,5.66
2021,Gadchiroli,ST,Overall,3.95,2.08,16.17
2021,Gadchiroli,ST,Boys,4.04,1.44,16.59
2021,Gadchiroli,ST,Girls,3.87,2.72,15.72
2021,Gondia,Overall,Overall,0.0,0.0,1.96
2021,Gondia,Overall,Boys,0.0,0.0,2.11
2021,Gondia,Overall,Girls,0.0,0.01,1.79
2021,Gondia,General,Overall,0.0,0.0,0.0
2021,Gondia,General,Boys,0.0,0.0,0.0
2021,Gondia,General,Girls,0.0,0.0,0.0
2021,Gondia,OBC,Overall,0.0,0.0,0.8
2021,Gondia,OBC,Boys,0.0,0.0,0.18
2021,Gondia,OBC,Girls,0.0,0.0,1.46
2021,Gondia,SC,Overall,0.0,0.45,4.02
2021,Gondia,SC,Boys,0.0,0.0,4.54
2021,Gondia,SC,Girls,0.0,0.92,3.46
2021,Gondia,ST,Overall,4.63,5.83,6.24
2021,Gondia,ST,Boys,4.32,5.21,8.08
2021,Gondia,ST,Girls,4.95,6.46,4.28
2021,Hingoli,Overall,Overall,0.26,2.25,8.84
2021,Hingoli,Overall,Boys,0.43,1.24,5.95
2021,Hingoli,Overall,Girls,0.07,3.35,12.02
2021,Hingoli,General,Overall,0.0,0.0,6.82
2021,Hingoli,General,Boys,0.0,0.0,3.81
2021,Hingoli,General,Girls,0.0,2.69,10.22
2021,Hingoli,OBC,Overall,0.32,5.28,9.7
2021,Hingoli,OBC,Boys,0.86,5.63,7.34
2021,Hingoli,OBC,Girls,0.0,4.9,12.26
2021,Hingoli,SC,Overall,0.65,3.4,10.29
2021,Hingoli,SC,Boys,0.65,2.91,7.98
2021,Hingoli,SC,Girls,0.64,3.94,12.76
2021,Hingoli,ST,Overall,1.86,0.4,11.39
2021,Hingoli,ST,Boys,1.79,0.97,6.06
2021,Hingoli,ST,Girls,1.94,0.0,17.18
2021,Jalgaon,Overall,Overall,0.0,1.81,18.07
2021,Jalgaon,Overall,Boys,0.0,1.62,17.99
2021,Jalgaon,Overall,Girls,0.0,2.04,18.17
2021,Jalgaon,General,Overall,0.0,0.0,10.61
2021,Jalgaon,General,Boys,0.0,0.0,8.74
2021,Jalgaon,General,Girls,0.0,0.0,12.8
2021,Jalgaon,OBC,Overall,0.86,2.84,16.11
2021,Jalgaon,OBC,Boys,0.6,2.76,17.27
2021,Jalgaon,OBC,Girls,1.16,2.93,14.59
2021,Jalgaon,SC,Overall,0.0,0.0,14.32
2021,Jalgaon,SC,Boys,0.0,0.0,13.98
2021,Jalgaon,SC,Girls,0.0,1.01,14.69
2021,Jalgaon,ST,Overall,1.73,4.27,31.82
2021,Jalgaon,ST,Boys,1.97,4.32,30.14
2021,Jalgaon,ST,Girls,1.46,4.22,33.91
2021,Jalna,Overall,Overall,1.13,0.22,7.06
2021,Jalna,Overall,Boys,1.02,0.0,3.9
2021,Jalna,Overall,Girls,1.27,1.65,10.74
2021,Jalna,General,Overall,0.0,0.22,6.85
2021,Jalna,General,Boys,0.0,0.0,4.62
2021,Jalna,General,Girls,0.41,2.31,9.46
2021,Jalna,OBC,Overall,1.92,0.0,6.13
2021,Jalna,OBC,Boys,2.23,0.0,1.54
2021,Jalna,OBC,Girls,1.57,0.73,11.36
2021,Jalna,SC,Overall,1.64,0.89,9.16
2021,Jalna,SC,Boys,1.88,0.18,6.03
2021,Jalna,SC,Girls,1.36,1.64,12.85
2021,Jalna,ST,Overall,7.88,4.55,10.55
2021,Jalna,ST,Boys,5.83,6.43,10.1
2021,Jalna,ST,Girls,10.13,2.38,11.07
2021,Kolhapur,Overall,Overall,0.0,0.24,7.49
2021,Kolhapur,Overall,Boys,0.0,0.0,8.48
2021,Kolhapur,Overall,Girls,0.0,0.71,6.29
2021,Kolhapur,General,Overall,0.0,0.13,6.24
2021,Kolhapur,General,Boys,0.0,0.0,7.08
2021,Kolhapur,General,Girls,0.0,0.43,5.2
2021,Kolhapur,OBC,Overall,1.52,1.36,10.71
2021,Kolhapur,OBC,Boys,1.55,0.85,12.18
2021,Kolhapur,OBC,Girls,1.5,1.98,8.86
2021,Kolhapur,SC,Overall,0.0,0.0,9.1
2021,Kolhapur,SC,Boys,0.0,0.0,10.04
2021,Kolhapur,SC,Girls,0.16,0.55,8.04
2021,Kolhapur,ST,Overall,0.0,0.0,0.0
2021,Kolhapur,ST,Boys,0.0,0.0,0.0
2021,Kolhapur,ST,Girls,0.0,0.0,0.0
2021,Latur,Overall,Overall,0.53,2.35,11.62
2021,Latur,Overall,Boys,0.7,2.79,12.02
2021,Latur,Overall,Girls,0.33,1.82,11.14
2021,Latur,General,Overall,0.37,2.88,10.12
2021,Latur,General,Boys,0.73,3.93,10.89
2021,Latur,General,Girls,0.0,1.61,9.2
2021,Latur,OBC,Overall,0.8,2.18,13.21
2021,Latur,OBC,Boys,0.75,1.73,13.89
2021,Latur,OBC,Girls,0.86,2.75,12.32
2021,Latur,SC,Overall,0.67,1.29,11.86
2021,Latur,SC,Boys,0.77,1.96,11.07
2021,Latur,SC,Girls,0.57,0.51,12.76
2021,Latur,ST,Overall,0.0,2.93,15.31
2021,Latur,ST,Boys,0.0,1.98,14.39
2021,Latur,ST,Girls,0.0,4.13,16.6
2021,Mumbai,Overall,Overall,0.0,0.0,0.0
2021,Mumbai,Overall,Boys,0.0,0.0,0.0
2021,Mumbai,Overall,Girls,0.0,0.0,0.0
2021,Mumbai,General,Overall,0.0,0.0,0.0
2021,Mumbai,General,Boys,0.0,0.0,0.27
2021,Mumbai,General,Girls,0.0,0.0,0.0
