Year,District,Select School Management Type,Social Category,Female,Male
2018,Nashik,Local body,General,2280.0,2668.0
2018,Nashik,Local body,OBC,1321.0,1800.0
2018,Nashik,Local body,SC,421.0,596.0
2018,Nashik,Local body,ST,684.0,2427.0
2018,Nashik,Local body,ORC,370.0,630.0
2018,Nashik,Local body,Others,31.0,31.0
2018,Nashik,Others,General,146.0,238.0
2018,Nashik,Others,OBC,101.0,212.0
2018,Nashik,Others,SC,65.0,87.0
2018,Nashik,Others,ST,54.0,210.0
2018,Nashik,Others,ORC,11.0,43.0
2018,Nashik,Others,Others,,1.0
2018,Palghar,Government Aided,General,1030.0,745.0
2018,Palghar,Government Aided,OBC,525.0,650.0
2018,Palghar,Government Aided,SC,165.0,223.0
2018,Palghar,Government Aided,ST,219.0,464.0
2018,Palghar,Government Aided,ORC,76.0,113.0
2018,Palghar,Government Aided,Others,23.0,19.0
2018,Palghar,Private Unaided,General,5705.0,1273.0
2018,Palghar,Private Unaided,OBC,954.0,236.0
2018,Palghar,Private Unaided,SC,187.0,69.0
2018,Palghar,Private Unaided,ST,197.0,186.0
2018,Palghar,Private Unaided,ORC,85.0,20.0
2018,Palghar,Private Unaided,Others,43.0,8.0
2018,Palghar,Local body,General,1028.0,908.0
2018,Palghar,Local body,OBC,698.0,809.0
2018,Palghar,Local body,SC,195.0,198.0
2018,Palghar,Local body,ST,403.0,1798.0
2018,Palghar,Local body,ORC,261.0,282.0
2018,Palghar,Local body,Others,1.0,2.0
2018,Palghar,Others,General,1085.0,450.0
2018,Palghar,Others,OBC,142.0,221.0
2018,Palghar,Others,SC,66.0,68.0
2018,Palghar,Others,ST,116.0,274.0
2018,Palghar,Others,ORC,17.0,29.0
2018,Palghar,Others,Others,3.0,3.0
2018,Parbhani,Government Aided,General,947.0,2252.0
2018,Parbhani,Government Aided,OBC,202.0,899.0
2018,Parbhani,Government Aided,SC,108.0,468.0
2018,Parbhani,Government Aided,ST,43.0,182.0
2018,Parbhani,Government Aided,ORC,90.0,541.0
2018,Parbhani,Government Aided,Others,4.0,34.0
2018,Parbhani,Private Unaided,General,743.0,943.0
2018,Parbhani,Private Unaided,OBC,173.0,273.0
2018,Parbhani,Private Unaided,SC,101.0,209.0
2018,Parbhani,Private Unaided,ST,18.0,34.0
2018,Parbhani,Private Unaided,ORC,67.0,169.0
2018,Parbhani,Private Unaided,Others,13.0,6.0
2018,Parbhani,Local body,General,630.0,1574.0
2018,Parbhani,Local body,OBC,320.0,871.0
2018,Parbhani,Local body,SC,148.0,454.0
2018,Parbhani,Local body,ST,63.0,241.0
2018,Parbhani,Local body,ORC,208.0,667.0
2018,Parbhani,Local body,Others,7.0,10.0
2018,Parbhani,Others,General,13.0,15.0
2018,Parbhani,Others,OBC,4.0,11.0
2018,Parbhani,Others,SC,5.0,9.0
2018,Parbhani,Others,ST,1.0,4.0
2018,Parbhani,Others,ORC,2.0,3.0
2018,Parbhani,Others,Others,,
2018,Pune,Government Aided,General,5363.0,5862.0
2018,Pune,Government Aided,OBC,1850.0,2097.0
2018,Pune,Government Aided,SC,1027.0,1255.0
2018,Pune,Government Aided,ST,427.0,582.0
2018,Pune,Government Aided,ORC,576.0,1223.0
2018,Pune,Government Aided,Others,62.0,24.0
2018,Pune,Private Unaided,General,20267.0,3808.0
2018,Pune,Private Unaided,OBC,2454.0,529.0
2018,Pune,Private Unaided,SC,1163.0,414.0
2018,Pune,Private Unaided,ST,165.0,104.0
2018,Pune,Private Unaided,ORC,507.0,241.0
2018,Pune,Private Unaided,Others,276.0,35.0
2018,Pune,Local body,General,4616.0,3043.0
2018,Pune,Local body,OBC,2357.0,1428.0
2018,Pune,Local body,SC,1006.0,890.0
2018,Pune,Local body,ST,347.0,848.0
2018,Pune,Local body,ORC,740.0,849.0
2018,Pune,Local body,Others,38.0,17.0
2018,Pune,Others,General,609.0,244.0
2018,Pune,Others,OBC,99.0,75.0
2018,Pune,Others,SC,69.0,54.0
2018,Pune,Others,ST,19.0,20.0
2018,Pune,Others,ORC,16.0,24.0
2018,Pune,Others,Others,32.0,10.0
2018,Raigad,Government Aided,General,961.0,1267.0
2018,Raigad,Government Aided,OBC,979.0,1241.0
2018,Raigad,Government Aided,SC,254.0,391.0
2018,Raigad,Government Aided,ST,79.0,300.0
2018,Raigad,Government Aided,ORC,101.0,318.0
2018,Raigad,Government Aided,Others,,1.0
2018,Raigad,Private Unaided,General,3791.0,640.0
2018,Raigad,Private Unaided,OBC,1386.0,367.0
2018,Raigad,Private Unaided,SC,327.0,103.0
2018,Raigad,Private Unaided,ST,73.0,30.0
2018,Raigad,Private Unaided,ORC,91.0,35.0
2018,Raigad,Private Unaided,Others,,
2018,Raigad,Local body,General,978.0,1044.0
2018,Raigad,Local body,OBC,1391.0,1678.0
2018,Raigad,Local body,SC,366.0,476.0
2018,Raigad,Local body,ST,130.0,411.0
2018,Raigad,Local body,ORC,275.0,489.0
2018,Raigad,Local body,Others,,
2018,Raigad,Others,General,89.0,40.0
2018,Raigad,Others,OBC,70.0,56.0
2018,Raigad,Others,SC,23.0,29.0
2018,Raigad,Others,ST,2.0,14.0
2018,Raigad,Others,ORC,5.0,13.0
2018,Raigad,Others,Others,,
2018,Ratnagiri,Government Aided,General,591.0,1409.0
2018,Ratnagiri,Government Aided,OBC,249.0,633.0
2018,Ratnagiri,Government Aided,SC,99.0,341.0
2018,Ratnagiri,Government Aided,ST,17.0,119.0
2018,Ratnagiri,Government Aided,ORC,55.0,210.0
2018,Ratnagiri,Government Aided,Others,2.0,13.0
2018,Ratnagiri,Private Unaided,General,837.0,394.0
2018,Ratnagiri,Private Unaided,OBC,295.0,153.0
2018,Ratnagiri,Private Unaided,SC,94.0,52.0
2018,Ratnagiri,Private Unaided,ST,8.0,15.0
2018,Ratnagiri,Private Unaided,ORC,40.0,23.0
2018,Ratnagiri,Private Unaided,Others,7.0,1.0
2018,Ratnagiri,Local body,General,1303.0,1583.0
2018,Ratnagiri,Local body,OBC,778.0,1301.0
2018,Ratnagiri,Local body,SC,350.0,620.0
2018,Ratnagiri,Local body,ST,74.0,236.0
2018,Ratnagiri,Local body,ORC,174.0,424.0
2018,Ratnagiri,Local body,Others,10.0,37.0
2018,Ratnagiri,Others,General,27.0,33.0
2018,Ratnagiri,Others,OBC,12.0,17.0
2018,Ratnagiri,Others,SC,8.0,9.0
2018,Ratnagiri,Others,ST,2.0,2.0
2018,Ratnagiri,Others,ORC,2.0,3.0
2018,Ratnagiri,Others,Others,,
2018,Sangli,Government Aided,General,1795.0,3109.0
2018,Sangli,Government Aided,OBC,538.0,1073.0
2018,Sangli,Government Aided,SC,336.0,698.0
2018,Sangli,Government Aided,ST,65.0,263.0
2018,Sangli,Government Aided,ORC,233.0,716.0
2018,Sangli,Government Aided,Others,,
2018,Sangli,Private Unaided,General,1393.0,541.0
2018,Sangli,Private Unaided,OBC,302.0,144.0
2018,Sangli,Private Unaided,SC,173.0,123.0
2018,Sangli,Private Unaided,ST,20.0,18.0
2018,Sangli,Private Unaided,ORC,117.0,107.0
2018,Sangli,Private Unaided,Others,,1.0
2018,Sangli,Local body,General,1456.0,1416.0
2018,Sangli,Local body,OBC,630.0,776.0
2018,Sangli,Local body,SC,327.0,526.0
2018,Sangli,Local body,ST,54.0,93.0
2018,Sangli,Local body,ORC,227.0,479.0
2018,Sangli,Local body,Others,,
2018,Sangli,Others,General,12.0,17.0
2018,Sangli,Others,OBC,5.0,6.0
2018,Sangli,Others,SC,8.0,6.0
2018,Sangli,Others,ST,,
2018,Sangli,Others,ORC,4.0,7.0
2018,Sangli,Others,Others,,
2018,Satara,Government Aided,General,1553.0,2651.0
2018,Satara,Government Aided,OBC,599.0,1165.0
2018,Satara,Government Aided,SC,318.0,663.0
2018,Satara,Government Aided,ST,84.0,326.0
2018,Satara,Government Aided,ORC,192.0,603.0
2018,Satara,Government Aided,Others,11.0,23.0
2018,Satara,Private Unaided,General,1726.0,597.0
2018,Satara,Private Unaided,OBC,431.0,166.0
2018,Satara,Private Unaided,SC,214.0,127.0
2018,Satara,Private Unaided,ST,21.0,20.0
2018,Satara,Private Unaided,ORC,84.0,69.0
2018,Satara,Private Unaided,Others,13.0,2.0
2018,Satara,Local body,General,1907.0,1953.0
2018,Satara,Local body,OBC,993.0,989.0
2018,Satara,Local body,SC,497.0,647.0
2018,Satara,Local body,ST,81.0,140.0
2018,Satara,Local body,ORC,334.0,559.0
2018,Satara,Local body,Others,14.0,14.0
2018,Satara,Others,General,31.0,79.0
2018,Satara,Others,OBC,13.0,15.0
2018,Satara,Others,SC,1.0,12.0
2018,Satara,Others,ST,,3.0
2018,Satara,Others,ORC,3.0,8.0
2018,Satara,Others,Others,,1.0
2018,Sindhudurg,Government Aided,General,401.0,824.0
2018,Sindhudurg,Government Aided,OBC,169.0,322.0
2018,Sindhudurg,Government Aided,SC,81.0,224.0
2018,Sindhudurg,Government Aided,ST,12.0,79.0
2018,Sindhudurg,Government Aided,ORC,27.0,133.0
2018,Sindhudurg,Government Aided,Others,2.0,1.0
2018,Sindhudurg,Private Unaided,General,368.0,140.0
2018,Sindhudurg,Private Unaided,OBC,135.0,42.0
2018,Sindhudurg,Private Unaided,SC,38.0,22.0
2018,Sindhudurg,Private Unaided,ST,2.0,6.0
2018,Sindhudurg,Private Unaided,ORC,15.0,9.0
2018,Sindhudurg,Private Unaided,Others,6.0,2.0
2018,Sindhudurg,Local body,General,979.0,768.0
2018,Sindhudurg,Local body,OBC,521.0,469.0
2018,Sindhudurg,Local body,SC,201.0,272.0
2018,Sindhudurg,Local body,ST,61.0,147.0
2018,Sindhudurg,Local body,ORC,101.0,218.0
2018,Sindhudurg,Local body,Others,2.0,1.0
2018,Sindhudurg,Others,General,6.0,19.0
2018,Sindhudurg,Others,OBC,2.0,6.0
2018,Sindhudurg,Others,SC,2.0,3.0
2018,Sindhudurg,Others,ST,1.0,
2018,Sindhudurg,Others,ORC,2.0,
2018,Sindhudurg,Others,Others,,
2018,Solapur,Government Aided,General,2397.0,5928.0
2018,Solapur,Government Aided,OBC,1034.0,2204.0
2018,Solapur,Government Aided,SC,433.0,1165.0
2018,Solapur,Government Aided,ST,104.0,316.0
2018,Solapur,Government Aided,ORC,271.0,1169.0
2018,Solapur,Government Aided,Others,25.0,44.0
2018,Solapur,Private Unaided,General,1745.0,1106.0
2018,Solapur,Private Unaided,OBC,601.0,359.0
2018,Solapur,Private Unaided,SC,294.0,217.0
2018,Solapur,Private Unaided,ST,41.0,62.0
2018,Solapur,Private Unaided,ORC,165.0,225.0
2018,Solapur,Private Unaided,Others,39.0,17.0
2018,Solapur,Local body,General,1845.0,3088.0
2018,Solapur,Local body,OBC,1020.0,1713.0
2018,Solapur,Local body,SC,422.0,947.0
2018,Solapur,Local body,ST,93.0,298.0
2018,Solapur,Local body,ORC,278.0,836.0
2018,Solapur,Local body,Others,11.0,11.0
2018,Solapur,Others,General,32.0,55.0
2018,Solapur,Others,OBC,5.0,15.0
2018,Solapur,Others,SC,6.0,12.0
2018,Solapur,Others,ST,1.0,1.0
2018,Solapur,Others,ORC,4.0,2.0
2018,Solapur,Others,Others,1.0,
2018,Thane,Government Aided,General,4304.0,2971.0
2018,Thane,Government Aided,OBC,1687.0,1682.0
2018,Thane,Government Aided,SC,729.0,545.0
2018,Thane,Government Aided,ST,426.0,611.0
2018,Thane,Government Aided,ORC,227.0,322.0
2018,Thane,Government Aided,Others,25.0,17.0
2018,Thane,Private Unaided,General,18075.0,3114.0
2018,Thane,Private Unaided,OBC,1805.0,580.0
2018,Thane,Private Unaided,SC,844.0,257.0
2018,Thane,Private Unaided,ST,145.0,87.0
2018,Thane,Private Unaided,ORC,101.0,45.0
2018,Thane,Private Unaided,Others,104.0,17.0
2018,Thane,Local body,General,1914.0,1068.0
2018,Thane,Local body,OBC,1448.0,1169.0
2018,Thane,Local body,SC,492.0,291.0
2018,Thane,Local body,ST,186.0,463.0
2018,Thane,Local body,ORC,194.0,172.0
2018,Thane,Local body,Others,15.0,12.0
2018,Thane,Others,General,818.0,172.0
2018,Thane,Others,OBC,223.0,137.0
2018,Thane,Others,SC,91.0,43.0
2018,Thane,Others,ST,31.0,23.0
2018,Thane,Others,ORC,11.0,15.0
2018,Thane,Others,Others,15.0,3.0
2018,Wardha,Government Aided,General,220.0,406.0
2018,Wardha,Government Aided,OBC,635.0,1378.0
2018,Wardha,Government Aided,SC,172.0,337.0
2018,Wardha,Government Aided,ST,73.0,109.0
2018,Wardha,Government Aided,ORC,98.0,166.0
2018,Wardha,Government Aided,Others,,
2018,Wardha,Private Unaided,General,437.0,167.0
2018,Wardha,Private Unaided,OBC,958.0,319.0
2018,Wardha,Private Unaided,SC,218.0,96.0
2018,Wardha,Private Unaided,ST,36.0,9.0
2018,Wardha,Private Unaided,ORC,43.0,20.0
2018,Wardha,Private Unaided,Others,,
2018,Wardha,Local body,General,111.0,85.0
2018,Wardha,Local body,OBC,811.0,1148.0
2018,Wardha,Local body,SC,204.0,320.0
2018,Wardha,Local body,ST,85.0,135.0
2018,Wardha,Local body,ORC,111.0,160.0
2018,Wardha,Local body,Others,,
2018,Wardha,Others,General,12.0,18.0
2018,Wardha,Others,OBC,19.0,18.0
2018,Wardha,Others,SC,23.0,29.0
2018,Wardha,Others,ST,1.0,1.0
2018,Wardha,Others,ORC,2.0,3.0
2018,Wardha,Others,Others,,
2018,Washim,Government Aided,General,252.0,1151.0
2018,Washim,Government Aided,OBC,195.0,1088.0
2018,Washim,Government Aided,SC,72.0,420.0
2018,Washim,Government Aided,ST,36.0,166.0
2018,Washim,Government Aided,ORC,33.0,283.0
2018,Washim,Government Aided,Others,4.0,32.0
2018,Washim,Private Unaided,General,245.0,218.0
2018,Washim,Private Unaided,OBC,397.0,304.0
2018,Washim,Private Unaided,SC,108.0,122.0
2018,Washim,Private Unaided,ST,15.0,23.0
2018,Washim,Private Unaided,ORC,38.0,46.0
2018,Washim,Private Unaided,Others,7.0,5.0
2018,Washim,Local body,General,251.0,772.0
2018,Washim,Local body,OBC,373.0,1018.0
2018,Washim,Local body,SC,139.0,338.0
2018,Washim,Local body,ST,51.0,177.0
2018,Washim,Local body,ORC,63.0,231.0
2018,Washim,Local body,Others,9.0,21.0
2018,Washim,Others,General,12.0,18.0
2018,Washim,Others,OBC,17.0,38.0
2018,Washim,Others,SC,5.0,21.0
2018,Washim,Others,ST,2.0,2.0
2018,Washim,Others,ORC,4.0,7.0
2018,Washim,Others,Others,,
2018,Yavatmal,Government Aided,General,461.0,1276.0
2018,Yavatmal,Government Aided,OBC,661.0,2336.0
2018,Yavatmal,Government Aided,SC,237.0,691.0
2018,Yavatmal,Government Aided,ST,223.0,502.0
2018,Yavatmal,Government Aided,ORC,100.0,377.0
2018,Yavatmal,Government Aided,Others,12.0,31.0
2018,Yavatmal,Private Unaided,General,698.0,345.0
2018,Yavatmal,Private Unaided,OBC,906.0,553.0
2018,Yavatmal,Private Unaided,SC,210.0,172.0
2018,Yavatmal,Private Unaided,ST,75.0,63.0
2018,Yavatmal,Private Unaided,ORC,90.0,52.0
2018,Yavatmal,Private Unaided,Others,24.0,11.0
2018,Yavatmal,Local body,General,550.0,862.0
2018,Yavatmal,Local body,OBC,1213.0,2472.0
2018,Yavatmal,Local body,SC,386.0,774.0
2018,Yavatmal,Local body,ST,354.0,774.0
2018,Yavatmal,Local body,ORC,202.0,640.0
2018,Yavatmal,Local body,Others,34.0,30.0
2018,Yavatmal,Others,General,25.0,33.0
2018,Yavatmal,Others,OBC,52.0,102.0
2018,Yavatmal,Others,SC,24.0,57.0
2018,Yavatmal,Others,ST,8.0,23.0
2018,Yavatmal,Others,ORC,6.0,21.0
2018,Yavatmal,Others,Others,,1.0
2019,Ahilyanagar,Government Aided,General,2143.0,4942.0
2019,Ahilyanagar,Government Aided,OBC,903.0,2067.0
2019,Ahilyanagar,Government Aided,SC,466.0,1081.0
2019,Ahilyanagar,Government Aided,ST,219.0,692.0
2019,Ahilyanagar,Government Aided,ORC,257.0,1093.0
2019,Ahilyanagar,Government Aided,Others,28.0,35.0
2019,Ahilyanagar,Private Unaided,General,2767.0,1465.0
2019,Ahilyanagar,Private Unaided,OBC,704.0,455.0
2019,Ahilyanagar,Private Unaided,SC,382.0,284.0
2019,Ahilyanagar,Private Unaided,ST,61.0,60.0
2019,Ahilyanagar,Private Unaided,ORC,225.0,265.0
2019,Ahilyanagar,Private Unaided,Others,40.0,8.0
2019,Ahilyanagar,Local body,General,2275.0,2853.0
2019,Ahilyanagar,Local body,OBC,1292.0,1570.0
2019,Ahilyanagar,Local body,SC,575.0,905.0
2019,Ahilyanagar,Local body,ST,186.0,822.0
2019,Ahilyanagar,Local body,ORC,453.0,841.0
2019,Ahilyanagar,Local body,Others,22.0,9.0
2019,Ahilyanagar,Others,General,68.0,121.0
2019,Ahilyanagar,Others,OBC,34.0,61.0
2019,Ahilyanagar,Others,SC,21.0,41.0
2019,Ahilyanagar,Others,ST,12.0,25.0
2019,Ahilyanagar,Others,ORC,13.0,30.0
2019,Ahilyanagar,Others,Others,1.0,1.0
2019,Akola,Government Aided,General,641.0,1664.0
2019,Akola,Government Aided,OBC,496.0,1333.0
2019,Akola,Government Aided,SC,175.0,404.0
2019,Akola,Government Aided,ST,74.0,208.0
2019,Akola,Government Aided,ORC,62.0,190.0
2019,Akola,Government Aided,Others,15.0,36.0
2019,Akola,Private Unaided,General,952.0,459.0
2019,Akola,Private Unaided,OBC,1115.0,377.0
2019,Akola,Private Unaided,SC,218.0,145.0
2019,Akola,Private Unaided,ST,28.0,20.0
2019,Akola,Private Unaided,ORC,73.0,26.0
2019,Akola,Private Unaided,Others,24.0,11.0
2019,Akola,Local body,General,478.0,716.0
2019,Akola,Local body,OBC,785.0,1094.0
2019,Akola,Local body,SC,179.0,274.0
2019,Akola,Local body,ST,79.0,157.0
2019,Akola,Local body,ORC,117.0,203.0
2019,Akola,Local body,Others,17.0,9.0
2019,Akola,Others,General,18.0,26.0
2019,Akola,Others,OBC,11.0,26.0
2019,Akola,Others,SC,10.0,17.0
2019,Akola,Others,ST,,2.0
2019,Akola,Others,ORC,2.0,1.0
2019,Akola,Others,Others,,
2019,Amravati,Government Aided,General,837.0,1295.0
2019,Amravati,Government Aided,OBC,1307.0,2388.0
2019,Amravati,Government Aided,SC,357.0,675.0
2019,Amravati,Government Aided,ST,162.0,303.0
2019,Amravati,Government Aided,ORC,167.0,380.0
2019,Amravati,Government Aided,Others,14.0,16.0
2019,Amravati,Private Unaided,General,755.0,310.0
2019,Amravati,Private Unaided,OBC,1606.0,426.0
2019,Amravati,Private Unaided,SC,292.0,133.0
2019,Amravati,Private Unaided,ST,34.0,21.0
2019,Amravati,Private Unaided,ORC,80.0,48.0
2019,Amravati,Private Unaided,Others,18.0,7.0
2019,Amravati,Local body,General,540.0,812.0
2019,Amravati,Local body,OBC,1656.0,1923.0
2019,Amravati,Local body,SC,404.0,513.0
2019,Amravati,Local body,ST,163.0,316.0
2019,Amravati,Local body,ORC,224.0,351.0
2019,Amravati,Local body,Others,27.0,19.0
2019,Amravati,Others,General,14.0,39.0
2019,Amravati,Others,OBC,78.0,99.0
2019,Amravati,Others,SC,22.0,47.0
2019,Amravati,Others,ST,13.0,41.0
2019,Amravati,Others,ORC,10.0,23.0
2019,Amravati,Others,Others,,
2019,Beed,Government Aided,General,1302.0,4268.0
2019,Beed,Government Aided,OBC,365.0,1340.0
2019,Beed,Government Aided,SC,203.0,749.0
2019,Beed,Government Aided,ST,65.0,197.0
2019,Beed,Government Aided,ORC,260.0,1400.0
2019,Beed,Government Aided,Others,2.0,3.0
2019,Beed,Private Unaided,General,1037.0,1024.0
2019,Beed,Private Unaided,OBC,241.0,291.0
2019,Beed,Private Unaided,SC,157.0,194.0
2019,Beed,Private Unaided,ST,24.0,25.0
2019,Beed,Private Unaided,ORC,182.0,285.0
2019,Beed,Private Unaided,Others,3.0,3.0
2019,Beed,Local body,General,1388.0,2526.0
2019,Beed,Local body,OBC,594.0,1219.0
2019,Beed,Local body,SC,359.0,761.0
2019,Beed,Local body,ST,81.0,335.0
2019,Beed,Local body,ORC,591.0,1596.0
2019,Beed,Local body,Others,8.0,9.0
2019,Beed,Others,General,25.0,38.0
2019,Beed,Others,OBC,9.0,15.0
2019,Beed,Others,SC,5.0,15.0
2019,Beed,Others,ST,1.0,2.0
2019,Beed,Others,ORC,5.0,18.0
2019,Beed,Others,Others,,
2019,Bhandara,Government Aided,General,91.0,105.0
2019,Bhandara,Government Aided,OBC,613.0,1493.0
2019,Bhandara,Government Aided,SC,199.0,424.0
2019,Bhandara,Government Aided,ST,42.0,131.0
2019,Bhandara,Government Aided,ORC,39.0,181.0
2019,Bhandara,Government Aided,Others,3.0,1.0
2019,Bhandara,Private Unaided,General,215.0,63.0
2019,Bhandara,Private Unaided,OBC,705.0,215.0
2019,Bhandara,Private Unaided,SC,188.0,91.0
2019,Bhandara,Private Unaided,ST,18.0,10.0
2019,Bhandara,Private Unaided,ORC,27.0,14.0
2019,Bhandara,Private Unaided,Others,9.0,1.0
2019,Bhandara,Local body,General,45.0,46.0
2019,Bhandara,Local body,OBC,719.0,1357.0
2019,Bhandara,Local body,SC,194.0,355.0
2019,Bhandara,Local body,ST,57.0,131.0
2019,Bhandara,Local body,ORC,61.0,171.0
2019,Bhandara,Local body,Others,4.0,3.0
2019,Bhandara,Others,General,7.0,10.0
2019,Bhandara,Others,OBC,16.0,22.0
2019,Bhandara,Others,SC,17.0,21.0
2019,Bhandara,Others,ST,4.0,6.0
2019,Bhandara,Others,ORC,1.0,1.0
2019,Bhandara,Others,Others,1.0,
2019,Buldhana,Government Aided,General,501.0,2161.0
2019,Buldhana,Government Aided,OBC,375.0,1807.0
2019,Buldhana,Government Aided,SC,119.0,608.0
2019,Buldhana,Government Aided,ST,57.0,302.0
2019,Buldhana,Government Aided,ORC,47.0,495.0
2019,Buldhana,Government Aided,Others,,1.0
2019,Buldhana,Private Unaided,General,798.0,584.0
2019,Buldhana,Private Unaided,OBC,926.0,800.0
2019,Buldhana,Private Unaided,SC,174.0,250.0
2019,Buldhana,Private Unaided,ST,21.0,30.0
2019,Buldhana,Private Unaided,ORC,79.0,110.0
2019,Buldhana,Private Unaided,Others,1.0,
2019,Buldhana,Local body,General,522.0,1526.0
2019,Buldhana,Local body,OBC,765.0,2489.0
2019,Buldhana,Local body,SC,259.0,699.0
2019,Buldhana,Local body,ST,77.0,305.0
2019,Buldhana,Local body,ORC,195.0,738.0
2019,Buldhana,Local body,Others,2.0,8.0
2019,Buldhana,Others,General,2.0,17.0
2019,Buldhana,Others,OBC,10.0,43.0
2019,Buldhana,Others,SC,3.0,16.0
2019,Buldhana,Others,ST,1.0,3.0
2019,Buldhana,Others,ORC,2.0,5.0
2019,Buldhana,Others,Others,,
2019,Chandrapur,Government Aided,General,306.0,492.0
2019,Chandrapur,Government Aided,OBC,604.0,2170.0
2019,Chandrapur,Government Aided,SC,234.0,669.0
2019,Chandrapur,Government Aided,ST,156.0,443.0
2019,Chandrapur,Government Aided,ORC,129.0,320.0
2019,Chandrapur,Government Aided,Others,8.0,28.0
2019,Chandrapur,Private Unaided,General,935.0,273.0
2019,Chandrapur,Private Unaided,OBC,1168.0,486.0
2019,Chandrapur,Private Unaided,SC,636.0,286.0
2019,Chandrapur,Private Unaided,ST,95.0,80.0
2019,Chandrapur,Private Unaided,ORC,111.0,70.0
2019,Chandrapur,Private Unaided,Others,51.0,20.0
2019,Chandrapur,Local body,General,201.0,178.0
2019,Chandrapur,Local body,OBC,918.0,1879.0
2019,Chandrapur,Local body,SC,402.0,810.0
2019,Chandrapur,Local body,ST,194.0,743.0
2019,Chandrapur,Local body,ORC,104.0,340.0
2019,Chandrapur,Local body,Others,26.0,24.0
2019,Chandrapur,Others,General,36.0,59.0
2019,Chandrapur,Others,OBC,33.0,66.0
2019,Chandrapur,Others,SC,30.0,54.0
2019,Chandrapur,Others,ST,9.0,23.0
2019,Chandrapur,Others,ORC,16.0,4.0
2019,Chandrapur,Others,Others,,3.0
2019,Chhatrapati Sambhaji Nagar,Government Aided,General,2988.0,4395.0
2019,Chhatrapati Sambhaji Nagar,Government Aided,OBC,756.0,1605.0
2019,Chhatrapati Sambhaji Nagar,Government Aided,SC,427.0,767.0
2019,Chhatrapati Sambhaji Nagar,Government Aided,ST,141.0,325.0
2019,Chhatrapati Sambhaji Nagar,Government Aided,ORC,190.0,528.0
2019,Chhatrapati Sambhaji Nagar,Government Aided,Others,2.0,7.0
2019,Chhatrapati Sambhaji Nagar,Private Unaided,General,5074.0,2545.0
2019,Chhatrapati Sambhaji Nagar,Private Unaided,OBC,1011.0,586.0
2019,Chhatrapati Sambhaji Nagar,Private Unaided,SC,623.0,469.0
2019,Chhatrapati Sambhaji Nagar,Private Unaided,ST,62.0,76.0
2019,Chhatrapati Sambhaji Nagar,Private Unaided,ORC,207.0,201.0
2019,Chhatrapati Sambhaji Nagar,Private Unaided,Others,32.0,19.0
2019,Chhatrapati Sambhaji Nagar,Local body,General,1829.0,2464.0
2019,Chhatrapati Sambhaji Nagar,Local body,OBC,945.0,1552.0
2019,Chhatrapati Sambhaji Nagar,Local body,SC,459.0,721.0
2019,Chhatrapati Sambhaji Nagar,Local body,ST,138.0,403.0
2019,Chhatrapati Sambhaji Nagar,Local body,ORC,360.0,705.0
2019,Chhatrapati Sambhaji Nagar,Local body,Others,13.0,8.0
2019,Chhatrapati Sambhaji Nagar,Others,General,47.0,90.0
2019,Chhatrapati Sambhaji Nagar,Others,OBC,18.0,42.0
2019,Chhatrapati Sambhaji Nagar,Others,SC,34.0,30.0
2019,Chhatrapati Sambhaji Nagar,Others,ST,4.0,2.0
2019,Chhatrapati Sambhaji Nagar,Others,ORC,5.0,18.0
2019,Chhatrapati Sambhaji Nagar,Others,Others,,2.0
2019,Dharashiv,Government Aided,General,577.0,2149.0
2019,Dharashiv,Government Aided,OBC,158.0,727.0
2019,Dharashiv,Government Aided,SC,98.0,502.0
2019,Dharashiv,Government Aided,ST,41.0,167.0
