Year,District,Taluka,Marginal (Below 1 ha),Small (1 to 2 ha),Semimedium (2 to 4 ha),Medium (4 to 10 ha),Large (>10 ha)
2015,Thane,Thane,4507.0,441.0,171.0,42.0,11.0
2015,Wardha,Arvi,5783.0,12319.0,7257.0,2172.0,171.0
2015,Wardha,Ashti,6017.0,8008.0,3148.0,922.0,60.0
2015,Wardha,Deoli,4932.0,12989.0,7174.0,2669.0,229.0
2015,Wardha,Hinganghat,4486.0,12878.0,9718.0,4158.0,253.0
2015,Wardha,Karanja,6488.0,9880.0,5870.0,1970.0,113.0
2015,Wardha,Samudrapur,4691.0,14346.0,10598.0,4187.0,241.0
2015,Wardha,Seloo,5566.0,11849.0,6245.0,1852.0,104.0
2015,Wardha,Wardha,4626.0,13309.0,9211.0,3322.0,252.0
2015,Washim,Karanja,11456.0,16348.0,8692.0,2598.0,153.0
2015,Washim,Malegaon,13989.0,14756.0,7809.0,2236.0,117.0
2015,Washim,Mangrulpir,14717.0,16660.0,6048.0,1877.0,133.0
2015,Washim,Manora,8123.0,13822.0,7142.0,2214.0,141.0
2015,Washim,Risod,18483.0,14681.0,7725.0,2626.0,183.0
2015,Washim,Washim,19294.0,14512.0,6484.0,2221.0,216.0
2015,Yavatmal,Arni,3189.0,15354.0,10492.0,2585.0,188.0
2015,Yavatmal,Babulgaon,2374.0,10842.0,6259.0,2029.0,128.0
2015,Yavatmal,Darwha,2441.0,19607.0,12109.0,3945.0,179.0
2015,Yavatmal,Digras,1515.0,10202.0,6460.0,1355.0,109.0
2015,Yavatmal,Ghatanji,1081.0,10891.0,9130.0,3621.0,368.0
2015,Yavatmal,Kalamb,1075.0,9996.0,7447.0,2827.0,328.0
2015,Yavatmal,Kelapur,449.0,10255.0,8032.0,3088.0,338.0
2015,Yavatmal,Mahagaon,8278.0,16976.0,8586.0,1956.0,152.0
2015,Yavatmal,Maregaon,1099.0,8376.0,6555.0,2785.0,194.0
2015,Yavatmal,Ner,2206.0,15649.0,7338.0,2039.0,134.0
2015,Yavatmal,Pusad,11806.0,18539.0,8713.0,2461.0,92.0
2015,Yavatmal,Ralegaon,1144.0,14074.0,9191.0,2413.0,209.0
2015,Yavatmal,Umarkhed,11961.0,18670.0,7414.0,1721.0,74.0
2015,Yavatmal,Wani,2714.0,15090.0,11473.0,3705.0,162.0
2015,Yavatmal,Yavatmal,858.0,10933.0,7799.0,3443.0,331.0
2015,Yavatmal,Zari-Jamani,790.0,6548.0,4968.0,2407.0,227.0
