Year,District,Taluka,Kharif,Rabi
2017,Jalna,Partur,14671.6,6165.1
2017,Jalna,Mantha,11737.28,4932.08
2018,Jalna,Bhokardan,,
2018,Jalna,Jaffrabad,,
2018,Jalna,Jalna,,
2018,Jalna,Badnapur,,
2018,Jalna,Ambad,,
2018,Jalna,Ghansawangi,,
2018,Jalna,Partur,,
2018,Jalna,Mantha,,
2019,Jalna,Bhokardan,30937.0,20624.0
2019,Jalna,Jaffrabad,13205.0,8803.0
2019,Jalna,Jalna,23680.0,15788.0
2019,Jalna,Badnapur,10364.0,6909.0
2019,Jalna,Ambad,24505.0,16337.0
2019,Jalna,Ghansawangi,22086.0,14724.0
2019,Jalna,Partur,13294.0,8863.0
2019,Jalna,Mantha,11592.0,7728.0
2020,Jalna,Bhokardan,38528.0,18168.0
2020,Jalna,Jaffrabad,24027.0,10220.0
2020,Jalna,Jalna,45805.0,22710.0
2020,Jalna,Badnapur,21725.0,11355.0
2020,Jalna,Ambad,38475.0,17032.0
2020,Jalna,Ghansawangi,33660.0,14761.0
2020,Jalna,Partur,14500.0,7949.0
2020,Jalna,Mantha,24080.0,11355.0
2021,Jalna,Bhokardan,42594.8,14022.0
2021,Jalna,Jaffrabad,22418.3,8413.4
2021,Jalna,Jalna,33627.5,14022.0
2021,Jalna,Badnapur,20176.5,7478.6
2021,Jalna,Ambad,35869.3,16827.0
2021,Jalna,Ghansawangi,31385.6,15892.0
2021,Jalna,Partur,22418.3,10283.0
2021,Jalna,Mantha,15692.8,6543.7
2012,Kolhapur,Shahuwadi,3013.0,3150.0
2012,Kolhapur,Panhala,11680.0,12140.0
2012,Kolhapur,Hatkanangale,15939.0,17110.0
2012,Kolhapur,Shirol,20229.0,21319.0
2012,Kolhapur,Karveer,37640.0,40885.0
2012,Kolhapur,Gaganbavada,1454.0,1545.0
2012,Kolhapur,Radhanagari,8963.0,9240.0
2012,Kolhapur,Kagal,18830.0,19940.0
2012,Kolhapur,Bhudargad,4410.0,4740.0
2012,Kolhapur,Ajara,6160.0,6190.0
2012,Kolhapur,Gadhinglaj,7785.0,7780.0
2012,Kolhapur,Chandgad,10495.0,10760.0
2013,Kolhapur,Shahuwadi,2877.0,3590.0
2013,Kolhapur,Panhala,10540.0,14239.0
2013,Kolhapur,Hatkanangale,14280.0,22794.0
2013,Kolhapur,Shirol,17623.0,24957.0
2013,Kolhapur,Karveer,33607.0,42670.0
2013,Kolhapur,Gaganbavada,1420.0,1785.0
2013,Kolhapur,Radhanagari,8360.0,10690.0
2013,Kolhapur,Kagal,16730.0,22974.0
2013,Kolhapur,Bhudargad,4170.0,5355.0
2013,Kolhapur,Ajara,5350.0,7140.0
2013,Kolhapur,Gadhinglaj,6710.0,8935.0
2013,Kolhapur,Chandgad,8940.0,12424.0
2014,Kolhapur,Shahuwadi,2993.0,3769.0
2014,Kolhapur,Panhala,11969.0,15074.0
2014,Kolhapur,Hatkanangale,19452.0,24496.0
2014,Kolhapur,Shirol,20948.0,26380.0
2014,Kolhapur,Karveer,35909.0,45223.0
2014,Kolhapur,Gaganbavada,1496.0,1884.0
2014,Kolhapur,Radhanagari,8977.0,11306.0
2014,Kolhapur,Kagal,19452.0,24496.0
2014,Kolhapur,Bhudargad,4489.0,5653.0
2014,Kolhapur,Ajara,5985.0,7537.0
2014,Kolhapur,Gadhinglaj,7481.0,9421.0
2014,Kolhapur,Chandgad,10473.0,13190.0
2015,Kolhapur,Shahuwadi,3084.0,2938.0
2015,Kolhapur,Panhala,12336.0,11751.0
2015,Kolhapur,Hatkanangale,20046.0,19095.0
2015,Kolhapur,Shirol,21588.0,20564.0
2015,Kolhapur,Karveer,37009.0,35252.0
2015,Kolhapur,Gaganbavada,1542.0,1469.0
2015,Kolhapur,Radhanagari,9252.0,8813.0
2015,Kolhapur,Kagal,20046.0,19095.0
2015,Kolhapur,Bhudargad,4626.0,4406.0
2015,Kolhapur,Ajara,6168.0,5875.0
2015,Kolhapur,Gadhinglaj,7710.0,7344.0
2015,Kolhapur,Chandgad,10794.0,10282.0
2016,Kolhapur,Shahuwadi,2770.0,3954.0
2016,Kolhapur,Panhala,11080.0,15817.0
2016,Kolhapur,Hatkanangale,18010.0,25704.0
2016,Kolhapur,Shirol,19390.0,27679.0
2016,Kolhapur,Karveer,33241.0,47450.0
2016,Kolhapur,Gaganbavada,1385.0,1977.0
2016,Kolhapur,Radhanagari,8310.0,11862.0
2016,Kolhapur,Kagal,18000.0,25700.0
2016,Kolhapur,Bhudargad,4155.0,5931.0
2016,Kolhapur,Ajara,5540.0,7908.0
2016,Kolhapur,Gadhinglaj,6925.0,9885.0
2016,Kolhapur,Chandgad,9695.0,13840.0
2017,Kolhapur,Shahuwadi,4177.0,3699.0
2017,Kolhapur,Panhala,16706.0,14794.0
2017,Kolhapur,Hatkanangale,27148.0,24041.0
2017,Kolhapur,Shirol,29236.0,25890.0
2017,Kolhapur,Karveer,50119.0,44382.0
2017,Kolhapur,Gaganbavada,2088.0,1849.0
2017,Kolhapur,Radhanagari,12530.0,11096.0
2017,Kolhapur,Kagal,27148.0,24041.0
2017,Kolhapur,Bhudargad,6266.0,5548.0
2017,Kolhapur,Ajara,8353.0,7397.0
2017,Kolhapur,Gadhinglaj,10440.0,9246.0
2017,Kolhapur,Chandgad,14618.0,12946.0
2018,Kolhapur,Shahuwadi,3120.0,3322.0
2018,Kolhapur,Panhala,12481.0,13288.0
2018,Kolhapur,Hatkanangale,20281.0,21593.0
2018,Kolhapur,Shirol,21841.0,23254.0
2018,Kolhapur,Karveer,37443.0,39864.0
2018,Kolhapur,Gaganbavada,1560.0,1661.0
2018,Kolhapur,Radhanagari,9361.0,9966.0
2018,Kolhapur,Kagal,20281.0,21593.0
2018,Kolhapur,Bhudargad,4680.0,4983.0
2018,Kolhapur,Ajara,6241.0,6644.0
2018,Kolhapur,Gadhinglaj,7800.0,8306.0
2018,Kolhapur,Chandgad,10921.0,11627.0
2019,Kolhapur,Shahuwadi,2521.0,2957.0
2019,Kolhapur,Panhala,10083.0,11829.0
2019,Kolhapur,Hatkanangale,16385.0,19221.0
2019,Kolhapur,Shirol,17646.0,20700.0
2019,Kolhapur,Karveer,30250.0,35485.0
2019,Kolhapur,Gaganbavada,1261.0,1478.0
2019,Kolhapur,Radhanagari,7563.0,8871.0
2019,Kolhapur,Kagal,16385.0,19221.0
2019,Kolhapur,Bhudargad,3781.0,4436.0
2019,Kolhapur,Ajara,5042.0,5914.0
2019,Kolhapur,Gadhinglaj,6302.0,7393.0
2019,Kolhapur,Chandgad,8823.0,10349.0
2020,Kolhapur,Shahuwadi,2782.0,3246.0
2020,Kolhapur,Panhala,11127.0,12986.0
2020,Kolhapur,Hatkanangale,18082.0,17853.0
2020,Kolhapur,Shirol,19472.0,22724.0
2020,Kolhapur,Karveer,33381.0,43175.0
2020,Kolhapur,Gaganbavada,1391.0,649.0
2020,Kolhapur,Radhanagari,8345.0,9739.0
2020,Kolhapur,Kagal,18081.0,21101.0
2020,Kolhapur,Bhudargad,4173.0,4869.0
2020,Kolhapur,Ajara,5564.0,6493.0
2020,Kolhapur,Gadhinglaj,6954.0,8116.0
2020,Kolhapur,Chandgad,9736.0,11362.0
2021,Kolhapur,Shahuwadi,7506.0,6778.0
2021,Kolhapur,Panhala,12010.0,10843.0
2021,Kolhapur,Hatkanangale,19515.0,17621.0
2021,Kolhapur,Shirol,13510.0,12200.0
2021,Kolhapur,Karveer,24018.0,21688.0
2021,Kolhapur,Gaganbavada,1501.0,1356.0
2021,Kolhapur,Radhanagari,9007.0,8132.0
2021,Kolhapur,Kagal,18014.0,16265.0
2021,Kolhapur,Bhudargad,12010.0,10843.0
2021,Kolhapur,Ajara,9007.0,8132.0
2021,Kolhapur,Gadhinglaj,10508.0,9488.0
2021,Kolhapur,Chandgad,13510.0,12200.0
2012,Latur,Latur,14431.0,11878.0
2012,Latur,Renapur,7039.0,5934.0
2012,Latur,Ahamadpur,8710.0,3677.0
2012,Latur,Jalkot,2425.0,1303.0
2012,Latur,Chakur,7842.0,4193.0
2012,Latur,Shirur-Anantpal,2784.0,3595.0
2012,Latur,Aosa,10654.0,9465.0
2012,Latur,Nilanga,12843.0,11420.0
2012,Latur,Devani,4717.0,3588.0
2012,Latur,Udgir,7901.0,4802.0
2013,Latur,Latur,14435.0,13142.0
2013,Latur,Renapur,6871.0,6294.0
2013,Latur,Ahamadpur,8329.0,3792.0
2013,Latur,Jalkot,2385.0,1311.0
2013,Latur,Chakur,7563.0,5401.0
2013,Latur,Shirur-Anantpal,3076.0,3798.0
2013,Latur,Aosa,9825.0,9999.0
2013,Latur,Nilanga,12282.0,12063.0
2013,Latur,Devani,4554.0,3746.0
2013,Latur,Udgir,7569.0,5135.0
2014,Latur,Latur,16848.0,6893.0
2014,Latur,Renapur,8424.0,3447.0
2014,Latur,Ahamadpur,5055.0,2068.0
2014,Latur,Jalkot,1685.0,690.0
2014,Latur,Chakur,5897.0,2412.0
2014,Latur,Shirur-Anantpal,5055.0,2068.0
2014,Latur,Aosa,13478.0,5514.0
2014,Latur,Nilanga,16005.0,6548.0
2014,Latur,Devani,5055.0,2068.0
2014,Latur,Udgir,6739.0,2757.0
2015,Latur,Latur,13990.0,3406.0
2015,Latur,Renapur,6995.0,1703.0
2015,Latur,Ahamadpur,8550.0,2081.0
2015,Latur,Jalkot,2332.0,568.0
2015,Latur,Chakur,7773.0,1893.0
2015,Latur,Shirur-Anantpal,3108.0,757.0
2015,Latur,Aosa,10104.0,2460.0
2015,Latur,Nilanga,12436.0,3028.0
2015,Latur,Devani,4663.0,1135.0
2015,Latur,Udgir,7773.0,1893.0
2016,Latur,Latur,10834.2,10763.1
2016,Latur,Renapur,5417.1,5381.55
2016,Latur,Ahamadpur,6620.9,6577.45
2016,Latur,Jalkot,1805.7,1793.85
2016,Latur,Chakur,6019.0,5979.5
2016,Latur,Shirur-Anantpal,2407.6,2391.8
2016,Latur,Aosa,7824.7,7773.35
2016,Latur,Nilanga,9630.4,9567.2
2016,Latur,Devani,3611.4,3587.7
2016,Latur,Udgir,6019.0,5979.5
2017,Latur,Latur,7702.02,2971.62
2017,Latur,Renapur,3851.01,1485.81
2017,Latur,Ahamadpur,4706.79,1815.99
2017,Latur,Jalkot,1283.67,495.27
2017,Latur,Chakur,4278.9,1650.9
2017,Latur,Shirur-Anantpal,1711.56,660.36
2017,Latur,Aosa,5562.57,2146.17
2017,Latur,Nilanga,6846.24,2641.44
2017,Latur,Devani,2567.34,990.54
2017,Latur,Udgir,4278.9,1650.9
2018,Latur,Latur,8159.0,21498.0
2018,Latur,Renapur,4080.0,10749.0
2018,Latur,Ahamadpur,4986.0,13138.0
2018,Latur,Jalkot,1360.0,3583.0
2018,Latur,Chakur,4533.0,11943.0
2018,Latur,Shirur-Anantpal,1813.0,4777.0
2018,Latur,Aosa,5893.0,15526.0
2018,Latur,Nilanga,7253.0,19109.0
2018,Latur,Devani,2720.0,7166.0
2018,Latur,Udgir,4533.0,11943.0
2019,Latur,Latur,7187.0,16262.0
2019,Latur,Renapur,3594.0,8132.0
2019,Latur,Ahamadpur,4393.0,9939.0
2019,Latur,Jalkot,1198.0,2711.0
2019,Latur,Chakur,3993.0,9035.0
2019,Latur,Shirur-Anantpal,1597.0,3613.0
2019,Latur,Aosa,5191.0,11746.0
2019,Latur,Nilanga,6389.0,14456.0
2019,Latur,Devani,2396.0,5421.0
2019,Latur,Udgir,3993.0,9035.0
2020,Latur,Latur,11420.0,28033.0
2020,Latur,Renapur,5710.0,14016.0
2020,Latur,Ahamadpur,6979.0,17132.0
2020,Latur,Jalkot,1903.0,4672.0
2020,Latur,Chakur,6344.0,15573.0
2020,Latur,Shirur-Anantpal,2538.0,6230.0
2020,Latur,Aosa,8247.0,20245.0
2020,Latur,Nilanga,10150.0,24917.0
2020,Latur,Devani,3807.0,9344.0
2020,Latur,Udgir,6344.0,15573.0
2021,Latur,Latur,10341.0,29426.0
2021,Latur,Renapur,5171.0,14713.0
2021,Latur,Ahamadpur,6319.0,17982.0
2021,Latur,Jalkot,1723.0,4904.0
2021,Latur,Chakur,5745.0,16348.0
2021,Latur,Shirur-Anantpal,2298.0,6539.0
2021,Latur,Aosa,7469.0,21252.0
2021,Latur,Nilanga,9192.0,26156.0
2021,Latur,Devani,3447.0,9809.0
2021,Latur,Udgir,5745.0,16348.0
2012,Mumbai,,,
2012,Mumbai,,,
2012,Mumbai,,,
2012,Mumbai,,,
2012,Mumbai,,,
2012,Mumbai,,,
2012,Mumbai,,,
2013,Mumbai,,,
2013,Mumbai,,,
2013,Mumbai,,,
2013,Mumbai,,,
2013,Mumbai,,,
2013,Mumbai,,,
2013,Mumbai,,,
2014,Mumbai,,,
2014,Mumbai,,,
2014,Mumbai,,,
2014,Mumbai,,,
2014,Mumbai,,,
2014,Mumbai,,,
2014,Mumbai,,,
2015,Mumbai,,,
2015,Mumbai,,,
2015,Mumbai,,,
2015,Mumbai,,,
2015,Mumbai,,,
2015,Mumbai,,,
2015,Mumbai,,,
2016,Mumbai,,,
2016,Mumbai,,,
2016,Mumbai,,,
2016,Mumbai,,,
2016,Mumbai,,,
2016,Mumbai,,,
2016,Mumbai,,,
2017,Mumbai,,,
2017,Mumbai,,,
2017,Mumbai,,,
2017,Mumbai,,,
2017,Mumbai,,,
2017,Mumbai,,,
2017,Mumbai,,,
2018,Mumbai,,,
2018,Mumbai,,,
2018,Mumbai,,,
2018,Mumbai,,,
2018,Mumbai,,,
2018,Mumbai,,,
2018,Mumbai,,,
2019,Mumbai,,,
2019,Mumbai,,,
2019,Mumbai,,,
2019,Mumbai,,,
2019,Mumbai,,,
2019,Mumbai,,,
2019,Mumbai,,,
2020,Mumbai,,,
2020,Mumbai,,,
2020,Mumbai,,,
2020,Mumbai,,,
2020,Mumbai,,,
2020,Mumbai,,,
2020,Mumbai,,,
2021,Mumbai,,,
2021,Mumbai,,,
2021,Mumbai,,,
2021,Mumbai,,,
2021,Mumbai,,,
2021,Mumbai,,,
2021,Mumbai,,,
2016,Mumbai Suburban,,,
2016,Mumbai Suburban,,,
2016,Mumbai Suburban,,,
2016,Mumbai Suburban,,,
2016,Mumbai Suburban,,,
2016,Mumbai Suburban,,,
2016,Mumbai Suburban,,,
2017,Mumbai Suburban,,,
2017,Mumbai Suburban,,,
2017,Mumbai Suburban,,,
2017,Mumbai Suburban,,,
2017,Mumbai Suburban,,,
2017,Mumbai Suburban,,,
2017,Mumbai Suburban,,,
2018,Mumbai Suburban,,,
2018,Mumbai Suburban,,,
2018,Mumbai Suburban,,,
2018,Mumbai Suburban,,,
2018,Mumbai Suburban,,,
2018,Mumbai Suburban,,,
2018,Mumbai Suburban,,,
2019,Mumbai Suburban,,,
2019,Mumbai Suburban,,,
2019,Mumbai Suburban,,,
2019,Mumbai Suburban,,,
2019,Mumbai Suburban,,,
2019,Mumbai Suburban,,,
2019,Mumbai Suburban,,,
2020,Mumbai Suburban,,,
2020,Mumbai Suburban,,,
2020,Mumbai Suburban,,,
2020,Mumbai Suburban,,,
2020,Mumbai Suburban,,,
2020,Mumbai Suburban,,,
2020,Mumbai Suburban,,,
2021,Mumbai Suburban,,,
2021,Mumbai Suburban,,,
2021,Mumbai Suburban,,,
2021,Mumbai Suburban,,,
2021,Mumbai Suburban,,,
2021,Mumbai Suburban,,,
2021,Mumbai Suburban,,,
2012,Nagpur,Narkhed,8514.0,4741.0
2012,Nagpur,Katol,10401.0,5528.3
2012,Nagpur,Kalameshwar,7773.0,3981.0
2012,Nagpur,Sawner,8765.0,4337.0
2012,Nagpur,Parashivani,7863.0,3306.0
2012,Nagpur,Ramtech,8687.0,2859.0
2012,Nagpur,Mauda,16245.2,5246.3
2012,Nagpur,Kamathi,5002.2,2235.0
2012,Nagpur,Nagpur (gra),9133.8,2652.0
2012,Nagpur,Nagpur (sh),,
2012,Nagpur,Hingana,5589.0,3540.0
2012,Nagpur,Umred,9793.0,5352.0
2012,Nagpur,Kuhi,9915.0,5002.0
2012,Nagpur,Bhiwapur,7756.0,4377.0
2013,Nagpur,Narkhed,8153.2,4926.4
2013,Nagpur,Katol,7784.4,5362.7
2013,Nagpur,Kalameshwar,8170.3,3802.1
2013,Nagpur,Sawner,9479.6,6024.8
2013,Nagpur,Parashivani,9014.4,6088.2
2013,Nagpur,Ramtech,7227.7,4951.27
2013,Nagpur,Mauda,13793.5,15144.4
2013,Nagpur,Kamathi,7189.4,4030.7
2013,Nagpur,Nagpur (gra),7825.1,4703.4
2013,Nagpur,Nagpur (sh),0.0,0.0
2013,Nagpur,Hingana,7472.0,3467.8
2013,Nagpur,Umred,7566.5,5872.0
2013,Nagpur,Kuhi,8889.8,7434.5
2013,Nagpur,Bhiwapur,6656.9,4899.1
2014,Nagpur,Narkhed,8005.32,2886.0
2014,Nagpur,Katol,7780.05,3043.0
2014,Nagpur,Kalameshwar,7997.7,2836.03
2014,Nagpur,Sawner,9474.32,3879.0
2014,Nagpur,Parashivani,8349.3,4213.0
2014,Nagpur,Ramtech,6264.0,2742.0
2014,Nagpur,Mauda,14545.62,12052.0
2014,Nagpur,Kamathi,5224.0,2234.0
2014,Nagpur,Nagpur (gra),6961.3,2536.0
2014,Nagpur,Nagpur (sh),0.0,0.0
2014,Nagpur,Hingana,6468.05,3142.6
2014,Nagpur,Umred,6686.53,2923.0
2014,Nagpur,Kuhi,8243.0,5476.0
2014,Nagpur,Bhiwapur,5836.6,2313.0
2015,Nagpur,Narkhed,11369.0,4873.32
2015,Nagpur,Katol,10737.4,6530.3
2015,Nagpur,Kalameshwar,11037.15,3775.48
2015,Nagpur,Sawner,12063.0,5115.41
2015,Nagpur,Parashivani,11097.46,6056.02
2015,Nagpur,Ramtech,9402.4,4507.25
2015,Nagpur,Mauda,17280.63,15066.31
2015,Nagpur,Kamathi,8016.0,4702.3
2015,Nagpur,Nagpur (gra),9747.29,3709.69
2015,Nagpur,Nagpur (sh),0.0,0.0
2015,Nagpur,Hingana,10110.31,3141.07
2015,Nagpur,Umred,9589.03,6234.51
2015,Nagpur,Kuhi,11345.84,8050.0
2015,Nagpur,Bhiwapur,8405.85,4467.3
2016,Nagpur,Narkhed,10044.14,4305.42
2016,Nagpur,Katol,9486.15,5769.31
2016,Nagpur,Kalameshwar,9750.96,3334.71
2016,Nagpur,Sawner,10657.27,4519.3
2016,Nagpur,Parashivani,9804.24,5350.3
2016,Nagpur,Ramtech,8306.72,3982.01
2016,Nagpur,Mauda,15266.88,13310.6
2016,Nagpur,Kamathi,7081.88,4154.33
2016,Nagpur,Nagpur (gra),8611.41,3277.39
2016,Nagpur,Nagpur (sh),0.0,0.0
2016,Nagpur,Hingana,8932.13,2775.03
2016,Nagpur,Umred,8471.6,5507.99
2016,Nagpur,Kuhi,10023.68,7111.91
2016,Nagpur,Bhiwapur,7426.3,3946.71
2017,Nagpur,Narkhed,11169.0,3821.0
2017,Nagpur,Katol,10624.0,4997.0
2017,Nagpur,Kalameshwar,10450.0,4613.0
2017,Nagpur,Sawner,11421.0,3486.0
2017,Nagpur,Parashivani,10506.0,4212.0
2017,Nagpur,Ramtech,8902.0,3089.0
2017,Nagpur,Mauda,16361.0,10559.0
2017,Nagpur,Kamathi,7589.0,3283.0
2017,Nagpur,Nagpur (gra),9229.0,2467.0
2017,Nagpur,Nagpur (sh),0.0,0.0
2017,Nagpur,Hingana,9582.0,2117.0
2017,Nagpur,Umred,9078.0,4321.0
2017,Nagpur,Kuhi,11158.0,6107.0
2017,Nagpur,Bhiwapur,7958.0,3070.0
2018,Nagpur,Narkhed,9948.0,5475.0
2018,Nagpur,Katol,10085.0,5557.0
2018,Nagpur,Kalameshwar,9309.0,5543.0
2018,Nagpur,Sawner,10718.0,5877.0
2018,Nagpur,Parashivani,10254.0,6368.0
2018,Nagpur,Ramtech,9222.0,5461.0
2018,Nagpur,Mauda,11591.0,6588.0
2018,Nagpur,Kamathi,7866.0,5783.0
2018,Nagpur,Nagpur (gra),9387.0,6395.0
2018,Nagpur,Nagpur (sh),0.0,0.0
2018,Nagpur,Hingana,8926.0,5656.0
2018,Nagpur,Umred,9952.0,6276.0
2018,Nagpur,Kuhi,10167.0,6728.0
2018,Nagpur,Bhiwapur,10188.0,6343.0
2019,Nagpur,Narkhed,10765.0,6087.0
2019,Nagpur,Katol,10551.0,6158.0
2019,Nagpur,Kalameshwar,9852.0,6202.0
2019,Nagpur,Sawner,11452.0,6602.0
2019,Nagpur,Parashivani,11061.0,7114.0
2019,Nagpur,Ramtech,10181.0,6073.0
2019,Nagpur,Mauda,12441.0,7326.0
2019,Nagpur,Kamathi,7963.0,6470.0
2019,Nagpur,Nagpur (gra),10105.0,7074.0
2019,Nagpur,Nagpur (sh),0.0,0.0
2019,Nagpur,Hingana,9535.0,6277.0
2019,Nagpur,Umred,10779.0,6936.0
2019,Nagpur,Kuhi,10897.0,7443.0
2019,Nagpur,Bhiwapur,11023.0,7024.0
2020,Nagpur,Narkhed,12968.0,7444.0
2020,Nagpur,Katol,10724.0,6681.0
2020,Nagpur,Kalameshwar,13553.0,7394.0
2020,Nagpur,Sawner,12388.0,7153.0
2020,Nagpur,Parashivani,13108.0,8063.0
2020,Nagpur,Ramtech,12021.0,7235.0
2020,Nagpur,Mauda,15948.0,10156.0
2020,Nagpur,Kamathi,9031.0,5818.0
2020,Nagpur,Nagpur (gra),17229.0,8549.0
2020,Nagpur,Nagpur (sh),0.0,0.0
2020,Nagpur,Hingana,9279.0,5460.0
2020,Nagpur,Umred,13432.0,8147.0
2020,Nagpur,Kuhi,13938.0,8282.0
2020,Nagpur,Bhiwapur,11738.0,6792.0
2021,Nagpur,Narkhed,10558.0,6936.0
2021,Nagpur,Katol,10105.0,6857.0
2021,Nagpur,Kalameshwar,10489.0,5138.0
2021,Nagpur,Sawner,11105.0,6088.0
2021,Nagpur,Parashivani,10378.0,4322.0
2021,Nagpur,Ramtech,10525.0,4657.0
2021,Nagpur,Mauda,13992.0,5958.0
2021,Nagpur,Kamathi,10100.0,3249.0
2021,Nagpur,Nagpur (gra),12800.0,4861.0
2021,Nagpur,Nagpur (sh),0.0,0.0
2021,Nagpur,Hingana,9706.0,5580.0
2021,Nagpur,Umred,10861.0,3980.0
2021,Nagpur,Kuhi,13724.0,7750.0
2021,Nagpur,Bhiwapur,12668.0,5373.0
2014,Nanded,Mahur,8860.0,5781.0
2014,Nanded,Kinvat,13080.0,9635.0
2014,Nanded,Himalay Nagar,7535.0,5781.0
2014,Nanded,Hadgaon,13375.0,17343.0
2014,Nanded,Andhrapur,9065.0,19270.0
2014,Nanded,Nanded,12785.0,30832.0
2014,Nanded,Mudkhed,9750.0,19270.0
2014,Nanded,Bhokar,10550.0,11562.0
2014,Nanded,Umari,7430.0,9635.0
2014,Nanded,Dharmabad,8270.0,7708.0
2014,Nanded,Biloli,9940.0,7708.0
2014,Nanded,Naygaon,12730.0,9635.0
2014,Nanded,Loha,13085.0,9635.0
2014,Nanded,Kandhar,13425.0,9635.0
2014,Nanded,Mukhed,13920.0,9635.0
2014,Nanded,Deglur,10465.0,9635.0
2015,Nanded,Mahur,9578.0,5842.0
2015,Nanded,Kinvat,14113.0,9737.0
2015,Nanded,Himalay Nagar,8129.0,5842.0
2015,Nanded,Hadgaon,14433.0,17526.0
2015,Nanded,Andhrapur,9785.0,19473.0
2015,Nanded,Nanded,13793.0,31157.0
2015,Nanded,Mudkhed,10538.0,19473.0
2015,Nanded,Bhokar,11385.0,11684.0
2015,Nanded,Umari,8016.0,9737.0
2015,Nanded,Dharmabad,8938.0,7789.0
2015,Nanded,Biloli,10763.0,7789.0
2015,Nanded,Naygaon,13736.0,9737.0
2015,Nanded,Loha,14132.0,9737.0
2015,Nanded,Kandhar,14489.0,9737.0
2015,Nanded,Mukhed,15054.0,9737.0
2015,Nanded,Deglur,11291.0,9737.0
2016,Nanded,Mahur,14572.0,7123.0
2016,Nanded,Kinvat,19996.0,10132.0
2016,Nanded,Himalay Nagar,12200.0,5974.0
2016,Nanded,Hadgaon,21697.0,10651.0
2016,Nanded,Andhrapur,14610.0,7147.0
2016,Nanded,Nanded,20540.0,10073.0
2016,Nanded,Mudkhed,15953.0,7802.0
2016,Nanded,Bhokar,17277.0,8456.0
2016,Nanded,Umari,11371.0,5582.0
2016,Nanded,Dharmabad,13262.0,6481.0
2016,Nanded,Biloli,16460.0,8089.0
2016,Nanded,Naygaon,21263.0,10398.0
2016,Nanded,Loha,21311.0,10422.0
2016,Nanded,Kandhar,21990.0,10745.0
2016,Nanded,Mukhed,23090.0,11305.0
2016,Nanded,Deglur,17020.0,8330.0
2017,Nanded,Mahur,12394.0,5380.0
2017,Nanded,Kinvat,14656.0,6366.0
2017,Nanded,Himalay Nagar,13963.0,6089.0
2017,Nanded,Hadgaon,14438.0,6270.0
2017,Nanded,Andhrapur,11251.0,4878.0
2017,Nanded,Nanded,18406.0,8017.0
2017,Nanded,Mudkhed,10349.0,4497.0
2017,Nanded,Bhokar,18654.0,8088.0
2017,Nanded,Umari,16963.0,7627.0
2017,Nanded,Dharmabad,18079.0,7845.0
2017,Nanded,Biloli,12361.0,5362.0
2017,Nanded,Naygaon,13534.0,5872.0
2017,Nanded,Loha,19588.0,8510.0
2017,Nanded,Kandhar,17425.0,7560.0
2017,Nanded,Mukhed,18038.0,7827.0
2017,Nanded,Deglur,9646.0,4202.0
2018,Nanded,Mahur,3591.0,10692.0
2018,Nanded,Kinvat,4616.0,16034.0
2018,Nanded,Himalay Nagar,3377.0,10674.0
2018,Nanded,Hadgaon,6194.0,22565.0
2018,Nanded,Andhrapur,4198.0,23360.0
2018,Nanded,Nanded,8081.0,40769.0
2018,Nanded,Mudkhed,5611.0,21472.0
2018,Nanded,Bhokar,3837.0,15194.0
2018,Nanded,Umari,3616.0,14759.0
2018,Nanded,Dharmabad,2942.0,12255.0
2018,Nanded,Biloli,3209.0,14097.0
2018,Nanded,Naygaon,4475.0,16667.0
2018,Nanded,Loha,4915.0,17550.0
2018,Nanded,Kandhar,4638.0,15388.0
2018,Nanded,Mukhed,4713.0,16465.0
2018,Nanded,Deglur,3471.0,14360.0
2019,Nanded,Mahur,10419.0,6809.0
2019,Nanded,Kinvat,16649.0,9923.0
2019,Nanded,Himalay Nagar,9771.0,6179.0
2019,Nanded,Hadgaon,15041.0,9707.0
2019,Nanded,Andhrapur,10003.0,6594.0
2019,Nanded,Nanded,14080.0,9263.0
2019,Nanded,Mudkhed,10792.0,7098.0
2019,Nanded,Bhokar,11859.0,7691.0
2019,Nanded,Umari,8253.0,5442.0
2019,Nanded,Dharmabad,9198.0,6034.0
2019,Nanded,Biloli,10054.0,6615.0
2019,Nanded,Naygaon,13903.0,9195.0
2019,Nanded,Loha,14391.0,9492.0
2019,Nanded,Kandhar,14874.0,9755.0
2019,Nanded,Mukhed,15557.0,10182.0
2019,Nanded,Deglur,11524.0,7603.0
2020,Nanded,Mahur,11298.0,6742.0
2020,Nanded,Kinvat,16339.0,9872.0
2020,Nanded,Himalay Nagar,10800.0,6190.0
2020,Nanded,Hadgaon,17040.0,9757.0
2020,Nanded,Andhrapur,11744.0,6628.0
2020,Nanded,Nanded,16493.0,9310.0
2020,Nanded,Mudkhed,12641.0,7134.0
2020,Nanded,Bhokar,13624.0,7720.0
2020,Nanded,Umari,9655.0,5460.0
2020,Nanded,Dharmabad,10752.0,6065.0
2020,Nanded,Biloli,11766.0,6649.0
2020,Nanded,Naygaon,16310.0,9232.0
2020,Nanded,Loha,16851.0,9530.0
2020,Nanded,Kandhar,17287.0,9785.0
2020,Nanded,Mukhed,18155.0,10224.0
2020,Nanded,Deglur,13576.0,7641.0
2021,Nanded,Mahur,9954.0,5378.0
2021,Nanded,Kinvat,14684.0,7962.0
