Year,District,Taluka,Marginal (Below 1 ha),Small (1 to 2 ha),Semimedium (2 to 4 ha),Medium (4 to 10 ha),Large (>10 ha)
1995,Ahilyanagar,Akola,9351.0,18636.0,26425.0,53702.0,9195.0
1995,Ahilyanagar,Jamkhed (P),7689.0,16029.0,25973.0,42184.0,5386.0
1995,Ahilyanagar,Karjat,10931.0,28887.0,42230.0,68328.0,7954.0
1995,Ahilyanagar,Kopargaon,11754.0,26020.0,23211.0,26314.0,5749.0
1995,Ahilyanagar,Nagar,14325.0,27130.0,33711.0,57184.0,9046.0
1995,Ahilyanagar,Nevasa,17290.0,45319.0,34004.0,19614.0,1171.0
1995,Ahilyanagar,Parner,14584.0,31282.0,51761.0,79594.0,12340.0
1995,Ahilyanagar,Pathardi,15441.0,26932.0,30425.0,37154.0,4361.0
1995,Ahilyanagar,Rahuri,14686.0,25758.0,21254.0,14800.0,3780.0
1995,Ahilyanagar,Sangamner,21093.0,33279.0,34344.0,47106.0,7532.0
1995,Ahilyanagar,Shevgaon,12621.0,28781.0,26987.0,23868.0,2579.0
1995,Ahilyanagar,Shrirampur,10220.0,21225.0,20765.0,20648.0,7050.0
1995,Ahilyanagar,Srigonda,15621.0,34949.0,43982.0,51048.0,8044.0
1995,Beed,Ambejogai,8330.0,20777.0,19908.0,15555.0,5069.0
1995,Beed,Ashti,11490.0,28575.0,41555.0,37185.0,9462.0
1995,Beed,Beed,13199.0,30459.0,37652.0,29570.0,7648.0
1995,Beed,Dharur,12237.0,30823.0,34529.0,26624.0,4651.0
1995,Beed,Georai,13255.0,34353.0,40057.0,28374.0,3993.0
1995,Beed,Kaij,12237.0,30823.0,34529.0,26624.0,4651.0
1995,Beed,Manjlegaon,8246.0,20849.0,29031.0,24049.0,3875.0
1995,Beed,Parali,8330.0,20777.0,19908.0,15555.0,5069.0
1995,Beed,Patoda,11356.0,26999.0,33208.0,27949.0,5048.0
1995,Dhule,Akkalkuwa,2663.0,7566.0,12586.0,10910.0,2187.0
1995,Dhule,Akrani (M),893.0,4026.0,6101.0,5864.0,1345.0
1995,Dhule,All Tehsils,52354.0,,,,
1995,Dhule,Dhulia,10360.0,30526.0,37244.0,37609.0,12382.0
1995,Dhule,Nandurbar,3618.0,17296.0,23853.0,23197.0,6479.0
1995,Dhule,Navapur,4357.0,17637.0,19554.0,14887.0,2369.0
1995,Dhule,Sakri,9363.0,30183.0,45538.0,38703.0,12676.0
1995,Dhule,Shahada,4866.0,21063.0,26095.0,20126.0,2559.0
1995,Dhule,Shindkheda,9994.0,24980.0,31017.0,29331.0,6142.0
1995,Dhule,Shirpur,4947.0,15911.0,18691.0,14242.0,2129.0
1995,Dhule,Taloda,1293.0,6681.0,8032.0,5958.0,610.0
1995,Jalna,Ambad,6386.0,22562.0,27563.0,22818.0,4422.0
1995,Jalna,Badnapurr,5283.0,23273.0,23440.0,20472.0,2771.0
1995,Jalna,Bhokardan,23345.0,34373.0,34243.0,23404.0,3560.0
1995,Jalna,Dhansanghavi,6046.0,23005.0,30122.0,21872.0,5148.0
1995,Jalna,Jafferbad,6682.0,21280.0,21151.0,26006.0,3422.0
1995,Jalna,Jalna,7607.0,24301.0,28687.0,26838.0,6071.0
1995,Jalna,Mantha,5068.0,26152.0,22648.0,22474.0,8804.0
1995,Jalna,Partur,4542.0,26728.0,21548.0,22224.0,4740.0
1995,Kolhapur,Ajra (M),7909.0,8848.0,8119.0,5480.0,2127.0
1995,Kolhapur,Bavda (M),1561.0,2802.0,3828.0,3556.0,1109.0
1995,Kolhapur,Bhudargad (P),10554.0,9400.0,7793.0,4188.0,1284.0
1995,Kolhapur,Chandgad,11700.0,12098.0,14327.0,11830.0,7875.0
1995,Kolhapur,Gandhinglaj,13926.0,12896.0,8958.0,3502.0,574.0
1995,Kolhapur,Hatkanangle,19261.0,13368.0,9937.0,3727.0,1150.0
1995,Kolhapur,Kagal,13337.0,12476.0,10002.0,5590.0,1715.0
1995,Kolhapur,Kolhapur,21813.0,15460.0,10625.0,4264.0,1741.0
1995,Kolhapur,Panhala (M),12238.0,10055.0,8037.0,4595.0,1024.0
1995,Kolhapur,Radhanagari,11621.0,8503.0,8016.0,6807.0,3496.0
1995,Kolhapur,Shahuwadi,8961.0,11238.0,12862.0,10047.0,5503.0
1995,Kolhapur,Shirol,15648.0,15216.0,8040.0,3000.0,979.0
1995,Latur,Ahmedpur,5252.0,17388.0,25195.0,24744.0,4828.0
1995,Latur,Chakur,3065.0,12206.0,17576.0,21181.0,5339.0
1995,Latur,Latur,5523.0,19682.0,26833.0,27273.0,5827.0
1995,Latur,Nilanga,6902.0,26685.0,39132.0,36625.0,7526.0
1995,Latur,Owsa,5555.0,23229.0,33220.0,39049.0,8216.0
1995,Latur,Renapur,3730.0,13529.0,17914.0,15025.0,2885.0
1995,Latur,Udgir,7373.0,27150.0,40946.0,44386.0,7464.0
1995,Nanded,Bhokar,411.0,15341.0,15119.0,9439.0,3309.0
1995,Nanded,Biloli,1413.0,19333.0,15445.0,10515.0,3413.0
1995,Nanded,Deglur,1550.0,39995.0,19315.0,11441.0,5549.0
1995,Nanded,Hadgaon,1904.0,441.0,454.0,13454.0,5954.0
1995,Nanded,Kandhar,4439.0,1945.0,504.0,14931.0,11190.0
1995,Nanded,Kinwat,5595.0,3014.0,1435.0,15109.0,11195.0
1995,Nanded,Loha,9419.0,4043.0,9113.0,19141.0,13411.0
1995,Nanded,Mukhed,10441.0,4505.0,9349.0,31005.0,13534.0
1995,Nanded,Nanded,10449.0,5039.0,9400.0,34593.0,14195.0
1995,Nashik,Baglan,8958.0,23810.0,31423.0,20642.0,10435.0
1995,Nashik,Chandor,4487.0,11337.0,15767.0,14392.0,12831.0
1995,Nashik,Dindori,6025.0,15501.0,25002.0,30614.0,11445.0
1995,Nashik,Igatpuri,6260.0,10641.0,15951.0,21563.0,6760.0
1995,Nashik,Kalwan,6077.0,16315.0,22015.0,17842.0,6141.0
1995,Nashik,Malegaon,11099.0,34142.0,38165.0,27805.0,7185.0
1995,Nashik,Nandgaon,3645.0,12993.0,18339.0,19682.0,6236.0
1995,Nashik,Nasik,7474.0,14007.0,18881.0,22206.0,9562.0
1995,Nashik,Niphad,11823.0,21643.0,27074.0,18260.0,6231.0
1995,Nashik,Peint (M),2795.0,7671.0,13169.0,15282.0,4616.0
1995,Nashik,Sinnar,9920.0,23058.0,31931.0,28607.0,11718.0
1995,Nashik,Surgana (M),3305.0,8889.0,11368.0,10073.0,1906.0
1995,Nashik,Yeola,5721.0,18411.0,26349.0,21720.0,7577.0
1995,Dharashiv,Bhoom,3529.0,11149.0,21458.0,31296.0,9348.0
1995,Dharashiv,Kalam,6650.0,22879.0,33013.0,36704.0,8176.0
1995,Dharashiv,Omerga,5256.0,27152.0,37976.0,44033.0,11576.0
1995,Dharashiv,Dharashiv,5795.0,21048.0,32201.0,40447.0,12892.0
1995,Dharashiv,Parenda,4628.0,16852.0,27142.0,29176.0,6890.0
1995,Dharashiv,Tuljapur,4314.0,19208.0,31415.0,45549.0,20287.0
1995,Parbhani,Aundha,5402.0,17167.0,19784.0,15603.0,2510.0
1995,Parbhani,Basmath,8156.0,20636.0,27738.0,18196.0,1708.0
1995,Parbhani,Gangakhed,9356.0,24050.0,29483.0,18799.0,1720.0
1995,Parbhani,Hingoli,5380.0,18172.0,24569.0,23355.0,4042.0
1995,Parbhani,Jintur,6113.0,22403.0,32175.0,29309.0,4081.0
1995,Parbhani,Kalamnuri,5459.0,21363.0,25922.0,16631.0,2557.0
1995,Parbhani,Palam,5018.0,13794.0,16184.0,7362.0,613.0
1995,Parbhani,Parbhani,7532.0,23921.0,33773.0,27397.0,3264.0
1995,Parbhani,Pathri,4705.0,16634.0,25445.0,22714.0,2731.0
1995,Parbhani,Purna,5788.0,14628.0,21633.0,12532.0,522.0
1995,Parbhani,Selu,4766.0,17910.0,28556.0,19153.0,2688.0
1995,Parbhani,Sengaon,5413.0,19976.0,28872.0,29349.0,4435.0
1995,Pune,Ambegaon,8637.0,12101.0,18148.0,18920.0,10321.0
1995,Pune,Baramati,14772.0,27609.0,34974.0,30067.0,8499.0
1995,Pune,Bhor,7284.0,10154.0,13342.0,16456.0,13637.0
1995,Pune,Dhond,12532.0,27617.0,28415.0,17983.0,6802.0
1995,Pune,Haveli (Pune ),9500.0,15307.0,20707.0,15959.0,7186.0
1995,Pune,Indapur,12141.0,23333.0,32821.0,26798.0,10612.0
1995,Pune,Junnar,13447.0,20782.0,26541.0,23751.0,8308.0
1995,Pune,Khed,8518.0,14512.0,23368.0,26701.0,9358.0
1995,Pune,Mawal,5733.0,8646.0,14643.0,20871.0,14532.0
1995,Pune,Mulshi (Paud),6442.0,8684.0,15014.0,19561.0,16904.0
1995,Pune,Pune City,0.0,0.0,0.0,0.0,27.0
1995,Pune,Purandhar,10607.0,16884.0,23794.0,22608.0,8794.0
1995,Pune,Sirur,8838.0,21157.0,39254.0,43210.0,17303.0
1995,Pune,Velhe,3342.0,5008.0,7909.0,11050.0,8966.0
1995,Raigad,Alibag,,6337.0,3416.0,2004.0,1848.0
1995,Raigad,Bagicha,5240.0,,,,
1995,Raigad,D.J.Garh,4574.0,,,,
1995,Raigad,Ghargonda,8011.0,,,,
1995,Raigad,Jashpur,2102.0,,,,
1995,Raigad,Karjat,,6211.0,7781.0,8544.0,2460.0
1995,Raigad,Khalapur,,3163.0,3762.0,3094.0,1335.0
1995,Raigad,Kharsinga,3912.0,,,,
1995,Raigad,Kunkuri,7627.0,,,,
1995,Raigad,Mahad,,9521.0,13455.0,15484.0,6203.0
1995,Raigad,Mangoan,,11125.0,16678.0,18686.0,9740.0
1995,Raigad,Mhasala,,3592.0,4247.0,4809.0,2539.0
1995,Raigad,Murud,,1818.0,1435.0,1356.0,992.0
1995,Raigad,Panwel,,4493.0,3997.0,2843.0,2065.0
1995,Raigad,Patalgaon,3907.0,,,,
1995,Raigad,Pen,,4823.0,2765.0,1613.0,1342.0
1995,Raigad,Poladpur,,2843.0,4627.0,6245.0,3196.0
1995,Raigad,Raigarh,8769.0,,,,
1995,Raigad,Roha,,4726.0,4679.0,4817.0,3565.0
1995,Raigad,Sarangarh,13631.0,,,,
1995,Raigad,Shriwardhan,,2878.0,2768.0,2616.0,1407.0
1995,Raigad,Sudhagad(Pali),,3623.0,5652.0,7323.0,3445.0
1995,Raigad,Uran,,1656.0,987.0,444.0,166.0
1995,Ratnagiri,Alibag,,6337.0,,,
1995,Ratnagiri,Chiplun,8561.0,,21870.0,31513.0,19985.0
1995,Ratnagiri,Dapoli,7371.0,,17020.0,25361.0,13360.0
1995,Ratnagiri,Guhagar,4485.0,,11577.0,15376.0,6163.0
1995,Ratnagiri,Karjat,,6211.0,,,
1995,Ratnagiri,Khalapur,,3163.0,,,
1995,Ratnagiri,Khed,5005.0,,16657.0,27246.0,18158.0
1995,Ratnagiri,Lanja,4173.0,,12728.0,23558.0,19563.0
1995,Ratnagiri,Mahad,,9521.0,,,
1995,Ratnagiri,Mandangad,2532.0,,7153.0,13101.0,7196.0
1995,Ratnagiri,Mangoan,,11125.0,,,
1995,Ratnagiri,Mhasala,,3592.0,,,
1995,Ratnagiri,Murud,,1818.0,,,
1995,Ratnagiri,Panwel,,4493.0,,,
1995,Ratnagiri,Pen,,4823.0,,,
1995,Ratnagiri,Poladpur,,2843.0,,,
1995,Ratnagiri,Rajapur,7766.0,,17721.0,35120.0,33520.0
1995,Ratnagiri,Ratnagiri,10707.0,,15832.0,24069.0,14201.0
1995,Ratnagiri,Roha,,4726.0,,,
1995,Ratnagiri,Sangameshwar,7763.0,,22418.0,33878.0,21358.0
1995,Ratnagiri,Shriwardhan,,2878.0,,,
1995,Ratnagiri,Sudhagad(Pali),,3623.0,,,
1995,Ratnagiri,Uran,,1656.0,,,
1995,Sangli,Atpadi,6117.0,10161.0,16661.0,22830.0,11178.0
1995,Sangli,Jath,8485.0,22275.0,46433.0,69132.0,36889.0
1995,Sangli,Kawathe Mahakal,8158.0,14510.0,18829.0,13818.0,4124.0
1995,Sangli,Khanapur (Vita),16613.0,26597.0,33710.0,21405.0,3477.0
1995,Sangli,Miraj,14345.0,17265.0,17952.0,7601.0,2042.0
1995,Sangli,Shirala (M),11179.0,9857.0,10610.0,7515.0,2106.0
1995,Sangli,Tasgaon,21405.0,26377.0,26412.0,13713.0,3415.0
1995,Sangli,Walwa(Islampur),24274.0,21140.0,15078.0,5321.0,1131.0
1995,Satara,Jaoli (Medha),10147.0,10483.0,10776.0,8457.0,7620.0
1995,Satara,Karad,31227.0,25505.0,16036.0,7006.0,1436.0
1995,Satara,Khandala (M),10967.0,11922.0,10654.0,4798.0,801.0
1995,Satara,Khatav (Vaduj),22231.0,33830.0,37709.0,19182.0,2404.0
1995,Satara,Koregaon,18454.0,23090.0,16816.0,8035.0,3420.0
1995,Satara,Mahabaleshwar,1932.0,2063.0,1911.0,1435.0,553.0
1995,Satara,Man (Dahiwadi),15967.0,25026.0,39262.0,32874.0,9570.0
1995,Satara,Patan,19502.0,20100.0,21033.0,20193.0,15325.0
1995,Satara,Phaltan,18601.0,29307.0,23880.0,14687.0,4694.0
1995,Satara,Satara,25936.0,22921.0,12354.0,6740.0,2648.0
1995,Satara,Wai,14635.0,14133.0,7101.0,4024.0,1644.0
1995,Sindhudurg,Devgad,6653.0,8774.0,14191.0,22994.0,15394.0
1995,Sindhudurg,Kankavli,8097.0,8729.0,14379.0,19560.0,7906.0
1995,Sindhudurg,Kudal,9848.0,9892.0,13966.0,15124.0,7744.0
1995,Sindhudurg,Malvan,12536.0,7938.0,10157.0,12906.0,11137.0
1995,Sindhudurg,Sawantwadi,8490.0,10351.0,16336.0,28833.0,79667.0
1995,Sindhudurg,Vaibhavwadi,3148.0,4276.0,7656.0,11773.0,7763.0
1995,Sindhudurg,Vengurla,5826.0,4953.0,6266.0,6295.0,1946.0
1995,Thane,Bhiwandi,6988.0,8486.0,9487.0,7542.0,1539.0
1995,Thane,Dahanu,6463.0,8039.0,9060.0,9603.0,6696.0
1995,Thane,Jawhar,2480.0,7322.0,12005.0,20520.0,11236.0
1995,Thane,Kalyan,3679.0,4069.0,4494.0,4281.0,2042.0
1995,Thane,Mokhada,714.0,1859.0,4247.0,11547.0,12660.0
1995,Thane,Murbad,6604.0,10830.0,11917.0,11907.0,4175.0
1995,Thane,Palghar,9129.0,9729.0,9490.0,7543.0,5123.0
1995,Thane,Shahapur,5743.0,9584.0,14064.0,20962.0,17906.0
1995,Thane,Talasari,1914.0,2729.0,3103.0,3231.0,4969.0
1995,Thane,Thane,2139.0,1408.0,1277.0,779.0,621.0
1995,Thane,Ulhasnagar,2985.0,3319.0,3476.0,3310.0,1687.0
1995,Thane,Vada,3284.0,7157.0,8921.0,11209.0,5643.0
1995,Thane,Vasi,5648.0,4233.0,3899.0,3298.0,1042.0
2000,Ahilyanagar,Ahamad Nagar,18692.0,30023.0,34064.0,67488.0,4265.0
2000,Ahilyanagar,Akola,12635.0,21061.0,28506.0,82344.0,8399.0
2000,Ahilyanagar,Jamkhed,10310.0,19894.0,27445.0,53184.0,3438.0
2000,Ahilyanagar,Karjat,17166.0,35038.0,46856.0,73662.0,4009.0
2000,Ahilyanagar,Kopargoan,9997.0,22212.0,17817.0,24147.0,911.0
2000,Ahilyanagar,Newasa,22456.0,49282.0,31850.0,26073.0,2046.0
2000,Ahilyanagar,Parner,16185.0,35043.0,48293.0,116220.0,11783.0
2000,Ahilyanagar,Pathardi,21360.0,29090.0,28537.0,39804.0,2526.0
2000,Ahilyanagar,Rahata,10615.0,18615.0,15993.0,21162.0,3681.0
2000,Ahilyanagar,Rahuri,16255.0,26737.0,19535.0,20346.0,3605.0
2000,Ahilyanagar,Sangamner,25806.0,33507.0,32266.0,50139.0,5219.0
2000,Ahilyanagar,Shirirampur,7799.0,15192.0,12369.0,16047.0,7594.0
2000,Ahilyanagar,Showgoan,15811.0,28934.0,25852.0,31257.0,1522.0
2000,Ahilyanagar,Shrigonda,24967.0,38577.0,45200.0,56055.0,4433.0
2000,Akola,Akola,8621.0,21563.0,23844.0,24265.0,7795.0
2000,Akola,Akot,7135.0,16856.0,18794.0,18852.0,4874.0
2000,Akola,Balapur,5806.0,13787.0,18184.0,14948.0,3057.0
2000,Akola,Barshitakri,4642.0,13844.0,16712.0,14610.0,3294.0
2000,Akola,Murtijapur,4784.0,16986.0,18696.0,20379.0,7207.0
2000,Akola,Patur,4118.0,10780.0,11090.0,9565.0,1548.0
2000,Akola,Telhara,5868.0,13814.0,15265.0,13327.0,2329.0
2000,Amravati,Aanjangoan,5579.0,13313.0,11713.0,13620.0,1696.0
2000,Amravati,Achalpur,7315.0,17778.0,14997.0,11409.0,1692.0
2000,Amravati,Amravati,4746.0,15219.0,15767.0,15426.0,4988.0
2000,Amravati,Bhatkulee,6246.0,13233.0,13293.0,13791.0,5136.0
2000,Amravati,Chandur Railway,2473.0,11686.0,11859.0,12658.0,3929.0
2000,Amravati,Chandurbajar,7887.0,18252.0,16173.0,13209.0,2748.0
2000,Amravati,Chikhaldara,751.0,3334.0,7828.0,12764.0,3773.0
2000,Amravati,Daryapur,7528.0,18707.0,19381.0,21178.0,7014.0
2000,Amravati,Dhamangoan,2905.0,13511.0,15101.0,13519.0,3624.0
2000,Amravati,Dharnee,1356.0,6414.0,13191.0,17756.0,3093.0
2000,Amravati,Mosshi,5456.0,19914.0,17755.0,13085.0,2785.0
2000,Amravati,Nandgoan Khand,4529.0,18620.0,18575.0,18580.0,4973.0
2000,Amravati,Tiwasa,3329.0,11975.0,10910.0,8484.0,1867.0
2000,Amravati,Varud,8758.0,17482.0,15190.0,10840.0,2039.0
2000,Beed,Aambejogai,10284.0,21224.0,20883.0,15204.0,4767.0
2000,Beed,Aashti,13957.0,30029.0,42768.0,33380.0,7174.0
2000,Beed,Adwani,4377.0,8737.0,10804.0,7757.0,1542.0
2000,Beed,Beed,19431.0,33638.0,38628.0,27169.0,5245.0
2000,Beed,Dharur,5460.0,10680.0,13667.0,10441.0,3193.0
2000,Beed,Gewrai,14520.0,27342.0,35629.0,21878.0,2797.0
2000,Beed,Kej,15251.0,30314.0,32583.0,21503.0,3582.0
2000,Beed,Majalgoan,9554.0,20324.0,24726.0,16357.0,2624.0
2000,Beed,Parali,9673.0,18786.0,19615.0,13770.0,3769.0
2000,Beed,Pathoda,8329.0,15367.0,22350.0,16460.0,2021.0
2000,Beed,Shisur,9809.0,16218.0,21489.0,10126.0,2145.0
2000,Bhandara,Bhandara,7981.0,9708.0,8527.0,5784.0,850.0
2000,Bhandara,Lakhandur,8327.0,8269.0,6676.0,3402.0,633.0
2000,Bhandara,Lakhani,8131.0,8042.0,5524.0,2125.0,196.0
2000,Bhandara,Mohadi,8766.0,12212.0,9302.0,4478.0,694.0
2000,Bhandara,Pawni,8969.0,11404.0,9566.0,4438.0,926.0
2000,Bhandara,Sakoli,4686.0,6498.0,2643.0,1445.0,58.0
2000,Bhandara,Tumsar,9920.0,10780.0,8403.0,4851.0,632.0
2000,Buldhana,Buldhana,8213.0,16376.0,15901.0,13380.0,2403.0
2000,Buldhana,Chikhali,8141.0,22300.0,27449.0,24502.0,4344.0
2000,Buldhana,Devalgaonraja,5091.0,10504.0,13145.0,8022.0,1308.0
2000,Buldhana,Jalgoan,4538.0,11363.0,12787.0,9792.0,2460.0
2000,Buldhana,Khamgoan,1647.0,19965.0,23881.0,22899.0,5233.0
2000,Buldhana,Lonar,4934.0,12989.0,17056.0,15797.0,4311.0
2000,Buldhana,Malkapur,4338.0,12589.0,11618.0,9619.0,1351.0
2000,Buldhana,Mehkar,5957.0,18353.0,25602.0,27463.0,5820.0
2000,Buldhana,Motala,5162.0,15579.0,16852.0,12326.0,1611.0
2000,Buldhana,Nandura,5870.0,13423.0,13791.0,8435.0,1237.0
2000,Buldhana,Sangrampur,5022.0,11979.0,12471.0,8451.0,1540.0
2000,Buldhana,Shegoan,4143.0,11994.0,15181.0,10329.0,1668.0
2000,Buldhana,Shindkhedraja,6514.0,16852.0,20815.0,15534.0,2045.0
2000,Chandrapur,Ballarpur,966.0,2469.0,4446.0,2889.0,466.0
2000,Chandrapur,Bhadrawati,2406.0,8844.0,14066.0,16819.0,4868.0
2000,Chandrapur,Brahmapuri,6486.0,10084.0,9496.0,6191.0,891.0
2000,Chandrapur,Chandrapur,1461.0,6621.0,8160.0,8869.0,1046.0
2000,Chandrapur,Chimur,4822.0,11889.0,19462.0,22114.0,6640.0
2000,Chandrapur,Gondpimpri,1948.0,4062.0,9629.0,14110.0,4886.0
2000,Chandrapur,Korpana,662.0,8189.0,18060.0,14681.0,2646.0
2000,Chandrapur,Mool,4861.0,6899.0,8014.0,6646.0,1468.0
2000,Chandrapur,Nagbhid,6046.0,9066.0,8684.0,4596.0,621.0
2000,Chandrapur,Pamurna,1869.0,4026.0,6821.0,6964.0,1628.0
2000,Chandrapur,Rajura,1262.0,8418.0,24806.0,16606.0,4400.0
2000,Chandrapur,Sawali,6405.0,8922.0,8868.0,6224.0,888.0
2000,Chandrapur,Shindewahi,4104.0,6861.0,6148.0,2466.0,221.0
2000,Chandrapur,Varora,1968.0,11064.0,20844.0,28480.0,8449.0
2000,Dhule,Dhule,16674.0,34116.0,35110.0,28750.0,7370.0
2000,Dhule,Sakari,12804.0,36939.0,47873.0,37381.0,7174.0
2000,Dhule,Shindkheda,12397.0,27791.0,29459.0,24366.0,5237.0
2000,Dhule,Shirpur,6552.0,18064.0,17420.0,12134.0,1632.0
2000,Gadchiroli,Alveri,1352.0,3502.0,6377.0,5438.0,1256.0
2000,Gadchiroli,Armori,3606.0,6916.0,5783.0,2936.0,392.0
2000,Gadchiroli,Bhramgad,522.0,1392.0,2427.0,3143.0,614.0
2000,Gadchiroli,Charmoshi,4526.0,9675.0,12761.0,8462.0,1659.0
2000,Gadchiroli,Desaiganj,2736.0,3982.0,2653.0,1192.0,344.0
2000,Gadchiroli,Dhanora,1408.0,4058.0,6418.0,5984.0,1514.0
2000,Gadchiroli,Gadchiroli,3210.0,5364.0,5899.0,3850.0,593.0
2000,Gadchiroli,Itapali,807.0,2617.0,6034.0,6161.0,1159.0
2000,Gadchiroli,Korchi,736.0,1787.0,3661.0,5724.0,3718.0
2000,Gadchiroli,Kurkheda,2367.0,5698.0,5181.0,3152.0,634.0
2000,Gadchiroli,Mulchera,419.0,2593.0,3629.0,960.0,106.0
2000,Gadchiroli,Shironcha,2575.0,4129.0,5978.0,5270.0,901.0
2000,Gondia,Aamgaon,3468.0,5593.0,52354.0,13766.0,13833.0
2000,Gondia,Dewari,30183.0,9363.0,40785.0,28322.0,45538.0
2000,Gondia,Gondia,47873.0,34116.0,31705.0,38703.0,37381.0
2000,Gondia,Goregaon,12269.0,29798.0,12676.0,7174.0,1677.0
2000,Gondia,Molegaon Arjunee,5794.0,2187.0,16674.0,13786.0,7566.0
2000,Gondia,Soleska,893.0,6576.0,29727.0,12586.0,26095.0
2000,Gondia,Sudak Arjunee,21063.0,4866.0,10910.0,20126.0,24366.0
2000,Gondia,Tiroda,29459.0,36939.0,2559.0,5237.0,8312.0
2000,Hingoli,Awdha,1245.0,5784.0,8327.0,10504.0,12384.0
2000,Hingoli,Basmat,2125.0,5834.0,8403.0,10621.0,12547.0
2000,Hingoli,Hingoli,2143.0,6124.0,8527.0,10643.0,12589.0
2000,Hingoli,Kalamnuri,2643.0,6424.0,8576.0,10797.0,12640.0
2000,Hingoli,Sengoan,3139.0,6542.0,8766.0,10952.0,12912.0
2000,Jalna,Aambad,8114.0,24011.0,28226.0,28354.0,2386.0
2000,Jalna,Badnapur,8420.0,28215.0,28564.0,22112.0,2757.0
2000,Jalna,Bhokardan,26448.0,35566.0,32662.0,27575.0,2262.0
2000,Jalna,Dhansangavi,1487.0,23458.0,32177.0,27525.0,2073.0
2000,Jalna,Jalna,20562.0,25448.0,21526.0,23012.0,3111.0
2000,Jalna,Japhrabad,1573.0,22222.0,21634.0,22782.0,2060.0
2000,Jalna,Mandha,5857.0,27154.0,22536.0,27832.0,2737.0
2000,Jalna,Partur,5735.0,27485.0,22028.0,27132.0,2214.0
2000,Kolhapur,Aajra,9716.0,10737.0,7650.0,4103.0,2602.0
2000,Kolhapur,Bawda,1812.0,2521.0,3806.0,3127.0,1385.0
2000,Kolhapur,Bhudargad,11420.0,9744.0,7421.0,3603.0,2970.0
2000,Kolhapur,Chandgad,12561.0,13243.0,14690.0,10302.0,3930.0
2000,Kolhapur,Gadhingalaj,15551.0,13483.0,7533.0,2667.0,433.0
2000,Kolhapur,Hathkangle,17974.0,14791.0,8543.0,2688.0,1049.0
2000,Kolhapur,Kagal,16617.0,14491.0,9877.0,4021.0,1001.0
2000,Kolhapur,Karveer,23523.0,14450.0,8705.0,2925.0,2204.0
2000,Kolhapur,Panhala,13942.0,10129.0,7462.0,3524.0,860.0
2000,Kolhapur,Radhanagri,14075.0,8560.0,7148.0,4474.0,2315.0
2000,Kolhapur,Shahuwadi,10735.0,11990.0,12072.0,8178.0,4144.0
2000,Kolhapur,Shirol,19053.0,15057.0,6916.0,1721.0,727.0
2000,Latur,Ahmadpur,6336.0,16745.0,22182.0,20721.0,3035.0
2000,Latur,Awsa,7758.0,26226.0,33028.0,33143.0,6477.0
2000,Latur,Chakur,4772.0,13326.0,18478.0,19501.0,3944.0
2000,Latur,Dewanee,2907.0,9508.0,12063.0,10740.0,934.0
2000,Latur,Jalkot,2766.0,7364.0,9810.0,8881.0,1544.0
2000,Latur,Latur,7021.0,21634.0,28055.0,24300.0,4010.0
2000,Latur,Nilanga,7915.0,24200.0,31906.0,25804.0,3862.0
2000,Latur,Renapur,4806.0,14560.0,16939.0,12767.0,2330.0
2000,Latur,Shiruanantpal,2547.0,7677.0,9080.0,7822.0,991.0
2000,Latur,Udgeer,5004.0,15945.0,21071.0,21497.0,3075.0
2000,Nagpur,Bhiwapur,2446.0,11854.0,7563.0,3079.0,21386.0
2000,Nagpur,Hingna,7099.0,14559.0,3844.0,7638.0,16962.0
2000,Nagpur,Kalmeshwar,8032.0,1318.0,566.0,9054.0,3372.0
2000,Nagpur,Kamthi,7535.0,5422.0,9082.0,8889.0,6842.0
2000,Nagpur,Katol,3427.0,10052.0,9266.0,4141.0,10561.0
2000,Nagpur,Kuhi,4417.0,107.0,1672.0,12318.0,9197.0
2000,Nagpur,Mauda,18368.0,12440.0,2735.0,29017.0,2121.0
2000,Nagpur,Nagpur City,9688.0,1255.0,18145.0,11550.0,5663.0
2000,Nagpur,Nagpur Rural,2471.0,7979.0,11923.0,0.0,15601.0
2000,Nagpur,Narkhed,1430.0,9768.0,8581.0,1911.0,17972.0
2000,Nagpur,Parshiwani,15723.0,10431.0,2670.0,17769.0,11545.0
2000,Nagpur,Ramtek,7562.0,3522.0,7047.0,8763.0,6926.0
2000,Nagpur,Sawner,9201.0,4490.0,12626.0,11524.0,6204.0
2000,Nagpur,Umrer,1878.0,11180.0,16201.0,5182.0,12430.0
2000,Nanded,Ardhapur,11039.0,5304.0,10959.0,1059.0,14450.0
2000,Nanded,Bhokar,11409.0,5495.0,13149.0,1095.0,19355.0
2000,Nanded,Bidoli,11514.0,10195.0,13911.0,4000.0,19414.0
2000,Nanded,Deglur,13441.0,10999.0,15354.0,4594.0,1444.0
2000,Nanded,Dharmabad,19141.0,11015.0,15404.0,4904.0,1514.0
2000,Nanded,Hadgoan,33104.0,11441.0,19059.0,5535.0,1515.0
2000,Nanded,Himayatnagar,331.0,11513.0,541.0,9959.0,1911.0
2000,Nanded,Kandhar,415.0,14391.0,1034.0,9995.0,3309.0
2000,Nanded,Kinwat,1513.0,19991.0,1344.0,10449.0,3441.0
2000,Nanded,Loha,3154.0,339.0,4931.0,11001.0,5500.0
