Year,District,Taluka,Small (Local),Small (State),Medium,Big
2016,Gadchiroli,Sironcha,4.0,3.0,1.0,0
2017,Gadchiroli,Aarmori,2.0,1.0,1.0,1
2017,Gadchiroli,Aheri,2.0,2.0,0.0,0
2017,Gadchiroli,Bhamragad,0.0,0.0,0.0,0
2017,Gadchiroli,Chomoshi,2.0,4.0,2.0,2
2017,Gadchiroli,Desaiganj,0.0,6.0,0.0,0
2017,Gadchiroli,Dhanora,106.0,1.0,1.0,0
2017,Gadchiroli,Etapalli,0.0,0.0,0.0,0
2017,Gadchiroli,Gadchiroli,4.0,4.0,1.0,1
2017,Gadchiroli,Korachi,3.0,0.0,0.0,0
2017,Gadchiroli,Kurkheda,3.0,0.0,0.0,0
2017,Gadchiroli,Mulchera,2.0,1.0,1.0,0
2017,Gadchiroli,Sironcha,4.0,3.0,1.0,0
2018,Gadchiroli,Aarmori,2.0,1.0,1.0,1
2018,Gadchiroli,Aheri,2.0,2.0,0.0,0
2018,Gadchiroli,Bhamragad,0.0,0.0,0.0,0
2018,Gadchiroli,Chomoshi,2.0,4.0,3.0,1
2018,Gadchiroli,Desaiganj,0.0,6.0,0.0,0
2018,Gadchiroli,Dhanora,106.0,1.0,1.0,0
2018,Gadchiroli,Etapalli,0.0,0.0,0.0,0
2018,Gadchiroli,Gadchiroli,4.0,4.0,2.0,0
2018,Gadchiroli,Korachi,3.0,0.0,0.0,0
2018,Gadchiroli,Kurkheda,3.0,0.0,0.0,0
2018,Gadchiroli,Mulchera,2.0,1.0,1.0,0
2018,Gadchiroli,Sironcha,4.0,3.0,1.0,0
2019,Gadchiroli,Aarmori,2.0,2.0,1.0,1
2019,Gadchiroli,Aheri,2.0,2.0,0.0,0
2019,Gadchiroli,Bhamragad,0.0,0.0,0.0,0
2019,Gadchiroli,Chomoshi,2.0,4.0,3.0,1
2019,Gadchiroli,Desaiganj,0.0,6.0,0.0,0
2019,Gadchiroli,Dhanora,1.0,1.0,1.0,0
2019,Gadchiroli,Etapalli,0.0,0.0,0.0,0
2019,Gadchiroli,Gadchiroli,4.0,4.0,2.0,0
2019,Gadchiroli,Korachi,3.0,0.0,0.0,0
2019,Gadchiroli,Kurkheda,3.0,1.0,0.0,0
2019,Gadchiroli,Mulchera,2.0,1.0,1.0,0
2019,Gadchiroli,Sironcha,2.0,3.0,1.0,0
2020,Gadchiroli,Aarmori,2.0,2.0,1.0,1
2020,Gadchiroli,Aheri,2.0,2.0,0.0,0
2020,Gadchiroli,Bhamragad,0.0,0.0,0.0,0
2020,Gadchiroli,Chomoshi,2.0,5.0,3.0,1
2020,Gadchiroli,Desaiganj,0.0,6.0,0.0,0
2020,Gadchiroli,Dhanora,1.0,3.0,1.0,0
2020,Gadchiroli,Etapalli,0.0,1.0,0.0,0
2020,Gadchiroli,Gadchiroli,4.0,4.0,2.0,0
2020,Gadchiroli,Korachi,3.0,0.0,0.0,0
2020,Gadchiroli,Kurkheda,3.0,1.0,0.0,0
2020,Gadchiroli,Mulchera,2.0,1.0,1.0,0
2020,Gadchiroli,Sironcha,2.0,3.0,1.0,0
2021,Gadchiroli,Aarmori,2.0,2.0,1.0,1
2021,Gadchiroli,Aheri,2.0,2.0,0.0,0
2021,Gadchiroli,Bhamragad,0.0,0.0,0.0,0
2021,Gadchiroli,Chomoshi,1.0,5.0,3.0,1
2021,Gadchiroli,Desaiganj,0.0,6.0,0.0,0
2021,Gadchiroli,Dhanora,1.0,3.0,1.0,0
2021,Gadchiroli,Etapalli,0.0,1.0,0.0,0
2021,Gadchiroli,Gadchiroli,4.0,4.0,2.0,0
2021,Gadchiroli,Korachi,3.0,0.0,0.0,0
2021,Gadchiroli,Kurkheda,3.0,1.0,0.0,0
2021,Gadchiroli,Mulchera,2.0,1.0,1.0,0
2021,Gadchiroli,Sironcha,2.0,3.0,1.0,0
2012,Gondia,Aamgaon,29.0,,,
2012,Gondia,Arjuni Morgaon,26.0,7.0,,1
2012,Gondia,Devari,42.0,3.0,,1
2012,Gondia,Gondia,18.0,1.0,,
2012,Gondia,Goregaon,28.0,2.0,1.0,
2012,Gondia,Sadak Arjuni,22.0,3.0,1.0,
2012,Gondia,Salekasa,33.0,1.0,1.0,2
2012,Gondia,Tiroda,25.0,3.0,4.0,
2013,Gondia,Aamgaon,34.0,,,
2013,Gondia,Arjuni Morgaon,34.0,7.0,,1
2013,Gondia,Devari,48.0,3.0,,1
2013,Gondia,Gondia,23.0,1.0,,
2013,Gondia,Goregaon,31.0,2.0,1.0,
2013,Gondia,Sadak Arjuni,39.0,3.0,1.0,
2013,Gondia,Salekasa,34.0,1.0,1.0,2
2013,Gondia,Tiroda,28.0,3.0,4.0,
2014,Gondia,Aamgaon,32.0,0.0,0.0,0
2014,Gondia,Arjuni Morgaon,30.0,3.0,0.0,1
2014,Gondia,Devari,44.0,7.0,0.0,1
2014,Gondia,Gondia,20.0,2.0,0.0,0
2014,Gondia,Goregaon,28.0,3.0,1.0,0
2014,Gondia,Sadak Arjuni,25.0,2.0,1.0,0
2014,Gondia,Salekasa,35.0,1.0,1.0,2
2014,Gondia,Tiroda,27.0,2.0,4.0,0
2015,Gondia,Aamgaon,33.0,0.0,0.0,0
2015,Gondia,Arjuni Morgaon,32.0,3.0,0.0,1
2015,Gondia,Devari,46.0,6.0,0.0,1
2015,Gondia,Gondia,22.0,2.0,2.0,0
2015,Gondia,Goregaon,29.0,3.0,1.0,0
2015,Gondia,Sadak Arjuni,26.0,2.0,1.0,0
2015,Gondia,Salekasa,37.0,1.0,1.0,2
2015,Gondia,Tiroda,30.0,2.0,2.0,0
2016,Gondia,Aamgaon,32.0,0.0,0.0,0
2016,Gondia,Arjuni Morgaon,19.0,3.0,0.0,1
2016,Gondia,Devari,48.0,6.0,0.0,1
2016,Gondia,Gondia,15.0,2.0,2.0,0
2016,Gondia,Goregaon,27.0,3.0,1.0,0
2016,Gondia,Sadak Arjuni,9.0,3.0,1.0,0
2016,Gondia,Salekasa,31.0,1.0,1.0,2
2016,Gondia,Tiroda,24.0,2.0,2.0,0
2017,Gondia,Aamgaon,32.0,0.0,0.0,0
2017,Gondia,Arjuni Morgaon,19.0,3.0,0.0,1
2017,Gondia,Devari,48.0,6.0,0.0,1
2017,Gondia,Gondia,15.0,2.0,2.0,0
2017,Gondia,Goregaon,27.0,3.0,1.0,0
2017,Gondia,Sadak Arjuni,9.0,3.0,1.0,0
2017,Gondia,Salekasa,31.0,1.0,1.0,2
2017,Gondia,Tiroda,24.0,2.0,2.0,0
2018,Gondia,Aamgaon,31.0,0.0,0.0,0
2018,Gondia,Arjuni Morgaon,19.0,3.0,0.0,1
2018,Gondia,Devari,48.0,6.0,0.0,1
2018,Gondia,Gondia,16.0,2.0,2.0,0
2018,Gondia,Goregaon,27.0,3.0,1.0,0
2018,Gondia,Sadak Arjuni,9.0,3.0,1.0,0
2018,Gondia,Salekasa,31.0,1.0,1.0,2
2018,Gondia,Tiroda,24.0,2.0,2.0,0
2019,Gondia,Aamgaon,31.0,0.0,0.0,0
2019,Gondia,Arjuni Morgaon,20.0,3.0,0.0,1
2019,Gondia,Devari,48.0,6.0,0.0,1
2019,Gondia,Gondia,16.0,2.0,2.0,0
2019,Gondia,Goregaon,28.0,3.0,1.0,0
2019,Gondia,Sadak Arjuni,9.0,3.0,1.0,0
2019,Gondia,Salekasa,31.0,1.0,1.0,2
2019,Gondia,Tiroda,24.0,2.0,2.0,0
2020,Gondia,Aamgaon,31.0,0.0,0.0,0
2020,Gondia,Arjuni Morgaon,20.0,3.0,0.0,1
2020,Gondia,Devari,48.0,6.0,0.0,1
2020,Gondia,Gondia,16.0,2.0,2.0,0
2020,Gondia,Goregaon,28.0,3.0,1.0,0
2020,Gondia,Sadak Arjuni,9.0,3.0,1.0,0
2020,Gondia,Salekasa,31.0,1.0,1.0,2
2020,Gondia,Tiroda,24.0,2.0,2.0,0
2021,Gondia,Aamgaon,31.0,0.0,0.0,0
2021,Gondia,Arjuni Morgaon,20.0,3.0,0.0,1
2021,Gondia,Devari,48.0,6.0,0.0,1
2021,Gondia,Gondia,16.0,2.0,2.0,0
2021,Gondia,Goregaon,28.0,3.0,1.0,0
2021,Gondia,Sadak Arjuni,9.0,3.0,1.0,0
2021,Gondia,Salekasa,31.0,1.0,1.0,2
2021,Gondia,Tiroda,24.0,2.0,2.0,0
2012,Hingoli,Aundha Na,47.0,18.0,,1
2012,Hingoli,Hingoli,54.0,21.0,,0
2012,Hingoli,Kalamanuri,49.0,25.0,,1
2012,Hingoli,Sengaon,78.0,11.0,,0
2012,Hingoli,Vasamat,27.0,18.0,,0
2013,Hingoli,Aundha Na,,,,
2013,Hingoli,Hingoli,,,,
2013,Hingoli,Kalamanuri,,,,
2013,Hingoli,Sengaon,,,,
2013,Hingoli,Vasamat,,,,
2014,Hingoli,Aundha Na,3.0,9.0,,1
2014,Hingoli,Hingoli,7.0,7.0,,
2014,Hingoli,Kalamanuri,2.0,4.0,,1
2014,Hingoli,Sengaon,11.0,4.0,,
2014,Hingoli,Vasamat,0.0,1.0,,
2015,Hingoli,Aundha Na,3.0,9.0,,1
2015,Hingoli,Hingoli,10.0,5.0,,
2015,Hingoli,Kalamanuri,2.0,5.0,,1
2015,Hingoli,Sengaon,12.0,4.0,,
2015,Hingoli,Vasamat,0.0,0.0,,
2016,Hingoli,Aundha Na,,,,
2016,Hingoli,Hingoli,,,,
2016,Hingoli,Kalamanuri,,,,
2016,Hingoli,Sengaon,,,,
2016,Hingoli,Vasamat,,,,
2017,Hingoli,Aundha Na,3.0,9.0,,1
2017,Hingoli,Hingoli,10.0,5.0,,
2017,Hingoli,Kalamanuri,2.0,5.0,,1
2017,Hingoli,Sengaon,12.0,4.0,,
2017,Hingoli,Vasamat,1.0,0.0,,
2018,Hingoli,Aundha Na,3.0,9.0,0.0,1
2018,Hingoli,Hingoli,8.0,5.0,0.0,0
2018,Hingoli,Kalamanuri,2.0,5.0,0.0,1
2018,Hingoli,Sengaon,14.0,4.0,0.0,0
2018,Hingoli,Vasamat,1.0,0.0,0.0,0
2019,Hingoli,Aundha Na,3.0,9.0,0.0,1
2019,Hingoli,Hingoli,8.0,5.0,0.0,0
2019,Hingoli,Kalamanuri,2.0,5.0,0.0,1
2019,Hingoli,Sengaon,14.0,4.0,0.0,0
2019,Hingoli,Vasamat,1.0,0.0,0.0,0
2020,Hingoli,Aundha Na,3.0,9.0,0.0,1
2020,Hingoli,Hingoli,8.0,5.0,0.0,0
2020,Hingoli,Kalamanuri,2.0,5.0,0.0,1
2020,Hingoli,Sengaon,14.0,4.0,0.0,0
2020,Hingoli,Vasamat,1.0,0.0,0.0,0
2021,Hingoli,Aundha Na,3.0,9.0,0.0,1
2021,Hingoli,Hingoli,8.0,5.0,0.0,0
2021,Hingoli,Kalamanuri,2.0,5.0,0.0,1
2021,Hingoli,Sengaon,14.0,4.0,0.0,0
2021,Hingoli,Vasamat,1.0,0.0,0.0,0
2013,Jalna,Ambad,8.0,6.0,1.0,0
2013,Jalna,Badnapur,1.0,2.0,1.0,0
2013,Jalna,Bhokardan,8.0,4.0,1.0,1
2013,Jalna,Ghansawangi,6.0,7.0,0.0,0
2013,Jalna,Jaffrabad,2.0,2.0,1.0,0
2013,Jalna,Jalna,2.0,5.0,2.0,0
2013,Jalna,Mantha,0.0,1.0,0.0,0
2013,Jalna,Partur,0.0,5.0,0.0,0
2014,Jalna,Ambad,8.0,6.0,1.0,0
2014,Jalna,Badnapur,1.0,2.0,1.0,0
2014,Jalna,Bhokardan,8.0,4.0,1.0,1
2014,Jalna,Ghansawangi,6.0,7.0,0.0,0
2014,Jalna,Jaffrabad,2.0,1.0,1.0,0
2014,Jalna,Jalna,2.0,5.0,2.0,0
2014,Jalna,Mantha,0.0,1.0,0.0,0
2014,Jalna,Partur,0.0,5.0,0.0,1
2015,Jalna,Ambad,7.0,6.0,1.0,0
2015,Jalna,Badnapur,0.0,3.0,1.0,0
2015,Jalna,Bhokardan,0.0,7.0,2.0,0
2015,Jalna,Ghansawangi,6.0,8.0,0.0,0
2015,Jalna,Jaffrabad,0.0,4.0,1.0,0
2015,Jalna,Jalna,1.0,8.0,2.0,1
2015,Jalna,Mantha,0.0,14.0,0.0,0
2015,Jalna,Partur,0.0,7.0,0.0,0
2016,Jalna,Ambad,,,,
2016,Jalna,Badnapur,,,,
2016,Jalna,Bhokardan,,,,
2016,Jalna,Ghansawangi,,,,
2016,Jalna,Jaffrabad,,,,
2016,Jalna,Jalna,,,,
2016,Jalna,Mantha,,,,
2016,Jalna,Partur,,,,
2017,Jalna,Ambad,3.0,6.0,1.0,0
2017,Jalna,Badnapur,0.0,3.0,1.0,0
2017,Jalna,Bhokardan,8.0,8.0,2.0,0
2017,Jalna,Ghansawangi,1.0,8.0,0.0,0
2017,Jalna,Jaffrabad,3.0,4.0,1.0,0
2017,Jalna,Jalna,4.0,9.0,2.0,0
2017,Jalna,Mantha,1.0,17.0,0.0,0
2017,Jalna,Partur,0.0,7.0,0.0,1
2018,Jalna,Ambad,,,,
2018,Jalna,Badnapur,,,,
2018,Jalna,Bhokardan,,,,
2018,Jalna,Ghansawangi,,,,
2018,Jalna,Jaffrabad,,,,
2018,Jalna,Jalna,,,,
2018,Jalna,Mantha,,,,
2018,Jalna,Partur,,,,
2019,Jalna,Ambad,10.0,6.0,1.0,0
2019,Jalna,Badnapur,0.0,3.0,1.0,0
2019,Jalna,Bhokardan,8.0,8.0,2.0,0
2019,Jalna,Ghansawangi,7.0,8.0,0.0,0
2019,Jalna,Jaffrabad,3.0,4.0,1.0,0
2019,Jalna,Jalna,4.0,9.0,2.0,0
2019,Jalna,Mantha,1.0,17.0,0.0,0
2019,Jalna,Partur,0.0,7.0,0.0,1
2020,Jalna,Ambad,10.0,6.0,1.0,0
2020,Jalna,Badnapur,0.0,3.0,1.0,0
2020,Jalna,Bhokardan,8.0,8.0,2.0,0
2020,Jalna,Ghansawangi,7.0,8.0,0.0,0
2020,Jalna,Jaffrabad,3.0,4.0,1.0,0
2020,Jalna,Jalna,4.0,9.0,2.0,0
2020,Jalna,Mantha,2.0,17.0,0.0,0
2020,Jalna,Partur,0.0,7.0,0.0,1
2021,Jalna,Ambad,10.0,6.0,1.0,0
2021,Jalna,Badnapur,0.0,3.0,1.0,0
2021,Jalna,Bhokardan,8.0,8.0,2.0,0
2021,Jalna,Ghansawangi,7.0,8.0,0.0,0
2021,Jalna,Jaffrabad,3.0,4.0,1.0,0
2021,Jalna,Jalna,4.0,9.0,2.0,0
2021,Jalna,Mantha,2.0,17.0,0.0,0
2021,Jalna,Partur,0.0,7.0,0.0,1
2012,Kolhapur,Ajara,4.0,10.0,4.0,0
2012,Kolhapur,Bhudargad,1.0,1.0,1.0,0
2012,Kolhapur,Chandgad,3.0,11.0,3.0,0
2012,Kolhapur,Gadhinglaj,3.0,5.0,0.0,0
2012,Kolhapur,Gaganbavada,0.0,1.0,1.0,0
2012,Kolhapur,Hatkanangale,2.0,4.0,0.0,0
2012,Kolhapur,Kagal,7.0,10.0,0.0,0
2012,Kolhapur,Karveer,1.0,3.0,0.0,0
2012,Kolhapur,Panhala,3.0,3.0,0.0,1
2012,Kolhapur,Radhanagari,2.0,4.0,1.0,3
2012,Kolhapur,Shahuwadi,4.0,7.0,2.0,0
2012,Kolhapur,Shirol,1.0,1.0,0.0,0
2013,Kolhapur,Ajara,4.0,5.0,4.0,0
2013,Kolhapur,Bhudargad,1.0,3.0,1.0,0
2013,Kolhapur,Chandgad,3.0,15.0,3.0,0
2013,Kolhapur,Gadhinglaj,3.0,9.0,0.0,0
2013,Kolhapur,Gaganbavada,0.0,3.0,1.0,0
2013,Kolhapur,Hatkanangale,2.0,2.0,0.0,0
2013,Kolhapur,Kagal,7.0,6.0,0.0,0
2013,Kolhapur,Karveer,1.0,6.0,0.0,0
2013,Kolhapur,Panhala,3.0,3.0,0.0,1
2013,Kolhapur,Radhanagari,2.0,2.0,1.0,3
2013,Kolhapur,Shahuwadi,4.0,12.0,2.0,0
2013,Kolhapur,Shirol,1.0,0.0,0.0,0
2014,Kolhapur,Ajara,4.0,4.0,4.0,0
2014,Kolhapur,Bhudargad,6.0,3.0,1.0,0
2014,Kolhapur,Chandgad,5.0,13.0,3.0,0
2014,Kolhapur,Gadhinglaj,1.0,8.0,0.0,0
2014,Kolhapur,Gaganbavada,0.0,3.0,1.0,0
2014,Kolhapur,Hatkanangale,0.0,3.0,0.0,0
2014,Kolhapur,Kagal,1.0,10.0,0.0,0
2014,Kolhapur,Karveer,1.0,5.0,0.0,0
2014,Kolhapur,Panhala,2.0,2.0,0.0,1
2014,Kolhapur,Radhanagari,4.0,2.0,1.0,3
2014,Kolhapur,Shahuwadi,11.0,7.0,2.0,0
2014,Kolhapur,Shirol,0.0,0.0,0.0,0
2015,Kolhapur,Ajara,1.0,4.0,2.0,0
2015,Kolhapur,Bhudargad,0.0,3.0,1.0,0
2015,Kolhapur,Chandgad,3.0,13.0,3.0,0
2015,Kolhapur,Gadhinglaj,0.0,8.0,0.0,0
2015,Kolhapur,Gaganbavada,0.0,3.0,1.0,0
2015,Kolhapur,Hatkanangale,0.0,3.0,0.0,0
2015,Kolhapur,Kagal,0.0,10.0,0.0,0
2015,Kolhapur,Karveer,1.0,5.0,0.0,0
2015,Kolhapur,Panhala,0.0,2.0,0.0,0
2015,Kolhapur,Radhanagari,2.0,2.0,0.0,3
2015,Kolhapur,Shahuwadi,3.0,7.0,2.0,0
2015,Kolhapur,Shirol,0.0,0.0,0.0,0
2016,Kolhapur,Ajara,1.0,3.0,2.0,0
2016,Kolhapur,Bhudargad,0.0,3.0,1.0,0
2016,Kolhapur,Chandgad,3.0,14.0,3.0,0
2016,Kolhapur,Gadhinglaj,0.0,7.0,0.0,0
2016,Kolhapur,Gaganbavada,0.0,3.0,1.0,0
2016,Kolhapur,Hatkanangale,0.0,2.0,0.0,0
2016,Kolhapur,Kagal,0.0,6.0,0.0,0
2016,Kolhapur,Karveer,1.0,5.0,0.0,0
2016,Kolhapur,Panhala,0.0,2.0,0.0,0
2016,Kolhapur,Radhanagari,2.0,2.0,0.0,3
2016,Kolhapur,Shahuwadi,3.0,7.0,2.0,0
2016,Kolhapur,Shirol,0.0,0.0,0.0,0
2017,Kolhapur,Ajara,1.0,3.0,4.0,0
2017,Kolhapur,Bhudargad,0.0,3.0,1.0,0
2017,Kolhapur,Chandgad,3.0,14.0,3.0,0
2017,Kolhapur,Gadhinglaj,0.0,7.0,0.0,0
2017,Kolhapur,Gaganbavada,0.0,3.0,1.0,0
2017,Kolhapur,Hatkanangale,0.0,2.0,0.0,0
2017,Kolhapur,Kagal,0.0,6.0,0.0,0
2017,Kolhapur,Karveer,1.0,5.0,0.0,0
2017,Kolhapur,Panhala,0.0,2.0,0.0,0
2017,Kolhapur,Radhanagari,2.0,2.0,1.0,3
2017,Kolhapur,Shahuwadi,3.0,7.0,2.0,0
2017,Kolhapur,Shirol,0.0,0.0,0.0,0
2018,Kolhapur,Ajara,1.0,3.0,4.0,0
2018,Kolhapur,Bhudargad,0.0,3.0,1.0,0
2018,Kolhapur,Chandgad,3.0,14.0,3.0,0
2018,Kolhapur,Gadhinglaj,0.0,7.0,0.0,0
2018,Kolhapur,Gaganbavada,0.0,3.0,1.0,0
2018,Kolhapur,Hatkanangale,0.0,2.0,0.0,0
2018,Kolhapur,Kagal,0.0,6.0,0.0,0
2018,Kolhapur,Karveer,1.0,5.0,0.0,0
2018,Kolhapur,Panhala,0.0,2.0,0.0,0
2018,Kolhapur,Radhanagari,2.0,2.0,1.0,3
2018,Kolhapur,Shahuwadi,3.0,7.0,2.0,0
2018,Kolhapur,Shirol,0.0,0.0,0.0,0
2019,Kolhapur,Ajara,2.0,3.0,4.0,0
2019,Kolhapur,Bhudargad,0.0,3.0,1.0,0
2019,Kolhapur,Chandgad,3.0,14.0,3.0,0
2019,Kolhapur,Gadhinglaj,1.0,7.0,0.0,0
2019,Kolhapur,Gaganbavada,0.0,3.0,1.0,0
2019,Kolhapur,Hatkanangale,1.0,2.0,0.0,0
2019,Kolhapur,Kagal,4.0,6.0,0.0,0
2019,Kolhapur,Karveer,1.0,5.0,0.0,0
2019,Kolhapur,Panhala,0.0,2.0,0.0,0
2019,Kolhapur,Radhanagari,2.0,2.0,1.0,3
2019,Kolhapur,Shahuwadi,3.0,7.0,2.0,0
2019,Kolhapur,Shirol,0.0,0.0,0.0,0
2020,Kolhapur,Ajara,2.0,3.0,4.0,0
2020,Kolhapur,Bhudargad,0.0,3.0,1.0,0
2020,Kolhapur,Chandgad,3.0,14.0,3.0,0
2020,Kolhapur,Gadhinglaj,2.0,7.0,0.0,0
2020,Kolhapur,Gaganbavada,0.0,3.0,1.0,0
2020,Kolhapur,Hatkanangale,1.0,2.0,0.0,0
2020,Kolhapur,Kagal,4.0,6.0,0.0,0
2020,Kolhapur,Karveer,1.0,5.0,0.0,0
2020,Kolhapur,Panhala,0.0,2.0,0.0,0
2020,Kolhapur,Radhanagari,2.0,3.0,1.0,3
2020,Kolhapur,Shahuwadi,4.0,8.0,2.0,0
2020,Kolhapur,Shirol,0.0,0.0,0.0,0
2021,Kolhapur,Ajara,2.0,3.0,4.0,0
2021,Kolhapur,Bhudargad,0.0,3.0,1.0,0
2021,Kolhapur,Chandgad,3.0,14.0,3.0,0
2021,Kolhapur,Gadhinglaj,2.0,7.0,0.0,0
2021,Kolhapur,Gaganbavada,0.0,3.0,1.0,0
2021,Kolhapur,Hatkanangale,1.0,2.0,0.0,0
2021,Kolhapur,Kagal,4.0,6.0,0.0,0
2021,Kolhapur,Karveer,1.0,5.0,0.0,0
2021,Kolhapur,Panhala,0.0,2.0,0.0,0
2021,Kolhapur,Radhanagari,2.0,3.0,1.0,3
2021,Kolhapur,Shahuwadi,4.0,8.0,2.0,0
2021,Kolhapur,Shirol,0.0,0.0,0.0,0
2012,Latur,Ahamadpur,6.0,27.0,,
2012,Latur,Aosa,6.0,14.0,0.0,1
2012,Latur,Chakur,4.0,23.0,1.0,
2012,Latur,Devani,2.0,8.0,,
2012,Latur,Jalkot,,10.0,,
2012,Latur,Latur,8.0,5.0,1.0,1
2012,Latur,Nilanga,9.0,11.0,4.0,
2012,Latur,Renapur,,6.0,2.0,
2012,Latur,Shirur-Anantpal,,1.0,0.0,
2012,Latur,Udgir,3.0,9.0,3.0,
2013,Latur,Ahamadpur,6.0,29.0,,
2013,Latur,Aosa,6.0,14.0,,1
2013,Latur,Chakur,4.0,20.0,1.0,
2013,Latur,Devani,2.0,11.0,,
2013,Latur,Jalkot,,13.0,,
2013,Latur,Latur,8.0,5.0,1.0,1
2013,Latur,Nilanga,9.0,11.0,4.0,
2013,Latur,Renapur,,6.0,2.0,
2013,Latur,Shirur-Anantpal,,1.0,,
2013,Latur,Udgir,3.0,11.0,3.0,
2014,Latur,Ahamadpur,6.0,29.0,,
2014,Latur,Aosa,6.0,14.0,,1
2014,Latur,Chakur,4.0,20.0,1.0,
2014,Latur,Devani,2.0,11.0,,
2014,Latur,Jalkot,0.0,13.0,,
2014,Latur,Latur,8.0,5.0,1.0,1
2014,Latur,Nilanga,9.0,11.0,4.0,
2014,Latur,Renapur,0.0,6.0,2.0,
2014,Latur,Shirur-Anantpal,0.0,1.0,,
2014,Latur,Udgir,3.0,11.0,3.0,
2015,Latur,Ahamadpur,6.0,29.0,,
2015,Latur,Aosa,6.0,14.0,,1
2015,Latur,Chakur,4.0,20.0,1.0,
2015,Latur,Devani,2.0,11.0,,
2015,Latur,Jalkot,0.0,13.0,,
2015,Latur,Latur,8.0,5.0,1.0,1
2015,Latur,Nilanga,9.0,11.0,4.0,
2015,Latur,Renapur,0.0,6.0,2.0,
2015,Latur,Shirur-Anantpal,0.0,1.0,,
2015,Latur,Udgir,3.0,11.0,3.0,
2016,Latur,Ahamadpur,134.0,41.0,0.0,0
2016,Latur,Aosa,206.0,16.0,0.0,1
2016,Latur,Chakur,124.0,30.0,1.0,0
2016,Latur,Devani,92.0,11.0,0.0,0
2016,Latur,Jalkot,99.0,16.0,0.0,0
2016,Latur,Latur,140.0,13.0,1.0,1
2016,Latur,Nilanga,131.0,20.0,4.0,0
2016,Latur,Renapur,64.0,10.0,2.0,0
2016,Latur,Shirur-Anantpal,62.0,4.0,0.0,0
2016,Latur,Udgir,182.0,35.0,3.0,0
2017,Latur,Ahamadpur,8.0,28.0,1.0,0
2017,Latur,Aosa,6.0,14.0,0.0,1
2017,Latur,Chakur,8.0,21.0,0.0,0
2017,Latur,Devani,2.0,12.0,0.0,0
2017,Latur,Jalkot,1.0,14.0,0.0,0
2017,Latur,Latur,9.0,6.0,1.0,1
2017,Latur,Nilanga,9.0,12.0,3.0,0
2017,Latur,Renapur,2.0,8.0,2.0,0
2017,Latur,Shirur-Anantpal,1.0,1.0,2.0,0
2017,Latur,Udgir,8.0,13.0,2.0,0
2018,Latur,Ahamadpur,2.0,28.0,0.0,0
2018,Latur,Aosa,0.0,14.0,0.0,0
2018,Latur,Chakur,4.0,21.0,0.0,0
2018,Latur,Devani,0.0,12.0,0.0,0
2018,Latur,Jalkot,1.0,14.0,0.0,0
2018,Latur,Latur,1.0,6.0,1.0,0
2018,Latur,Nilanga,0.0,12.0,1.0,0
2018,Latur,Renapur,2.0,8.0,2.0,0
2018,Latur,Shirur-Anantpal,1.0,1.0,2.0,0
2018,Latur,Udgir,5.0,13.0,2.0,0
2019,Latur,Ahamadpur,8.0,28.0,0.0,0
2019,Latur,Aosa,6.0,14.0,0.0,0
2019,Latur,Chakur,8.0,21.0,0.0,0
2019,Latur,Devani,2.0,12.0,1.0,0
2019,Latur,Jalkot,1.0,14.0,0.0,0
2019,Latur,Latur,9.0,6.0,1.0,0
2019,Latur,Nilanga,9.0,12.0,1.0,0
2019,Latur,Renapur,2.0,8.0,2.0,0
2019,Latur,Shirur-Anantpal,1.0,1.0,1.0,0
2019,Latur,Udgir,8.0,13.0,2.0,0
2020,Latur,Ahamadpur,8.0,28.0,0.0,0
2020,Latur,Aosa,6.0,14.0,0.0,0
2020,Latur,Chakur,8.0,21.0,0.0,0
2020,Latur,Devani,2.0,12.0,1.0,0
2020,Latur,Jalkot,1.0,14.0,0.0,0
2020,Latur,Latur,9.0,6.0,1.0,0
2020,Latur,Nilanga,9.0,12.0,1.0,0
2020,Latur,Renapur,2.0,8.0,2.0,0
2020,Latur,Shirur-Anantpal,1.0,1.0,1.0,0
2020,Latur,Udgir,8.0,13.0,2.0,0
2021,Latur,Ahamadpur,8.0,28.0,0.0,0
2021,Latur,Aosa,6.0,14.0,0.0,0
2021,Latur,Chakur,8.0,21.0,0.0,0
2021,Latur,Devani,2.0,12.0,0.0,0
2021,Latur,Jalkot,1.0,14.0,0.0,0
2021,Latur,Latur,9.0,6.0,1.0,0
2021,Latur,Nilanga,9.0,12.0,1.0,0
2021,Latur,Renapur,2.0,8.0,2.0,0
2021,Latur,Shirur-Anantpal,1.0,1.0,2.0,0
2021,Latur,Udgir,8.0,13.0,2.0,0
2016,Mumbai Suburban,Adheri,,,,
2016,Mumbai Suburban,Borivali,,,,
2016,Mumbai Suburban,Kurla,,,,
2017,Mumbai Suburban,Adheri,,,,
2017,Mumbai Suburban,Borivali,,,,
2017,Mumbai Suburban,Kurla,,,,
2018,Mumbai Suburban,Adheri,,,,
2018,Mumbai Suburban,Borivali,,,,
2018,Mumbai Suburban,Kurla,,,,
2019,Mumbai Suburban,Adheri,,,,
2019,Mumbai Suburban,Borivali,,,,
2019,Mumbai Suburban,Kurla,,,,
2020,Mumbai Suburban,Adheri,,,,
2020,Mumbai Suburban,Borivali,,,,
2020,Mumbai Suburban,Kurla,,,,
2021,Mumbai Suburban,Adheri,,,,
2021,Mumbai Suburban,Borivali,,,,
