Year,District,Taluka,All Tubewells,High Capacity Tubewells,Successful Tubewells,Hand Pumps,Electric Pumps
2013,Parbhani,Parbhani,81.0,0.0,81.0,81.0,0.0
2013,Parbhani,Manvat,24.0,0.0,24.0,24.0,0.0
2013,Parbhani,Pathari,60.0,0.0,60.0,60.0,0.0
2013,Parbhani,Sonpeth,147.0,0.0,147.0,147.0,0.0
2013,Parbhani,Gangakhed,104.0,0.0,104.0,104.0,0.0
2013,Parbhani,Palam,41.0,0.0,41.0,41.0,0.0
2013,Parbhani,Purna,82.0,0.0,82.0,82.0,0.0
2014,Parbhani,Selu,2.0,0.0,2.0,2.0,0.0
2014,Parbhani,Jintur,10.0,0.0,10.0,10.0,0.0
2014,Parbhani,Parbhani,10.0,0.0,9.0,9.0,0.0
2014,Parbhani,Manvat,8.0,0.0,8.0,8.0,0.0
2014,Parbhani,Pathari,12.0,0.0,12.0,12.0,0.0
2014,Parbhani,Sonpeth,16.0,0.0,15.0,15.0,0.0
2014,Parbhani,Gangakhed,10.0,0.0,9.0,9.0,0.0
2014,Parbhani,Palam,13.0,0.0,12.0,12.0,0.0
2014,Parbhani,Purna,0.0,0.0,0.0,0.0,0.0
2015,Parbhani,Selu,13.0,0.0,10.0,10.0,0.0
2015,Parbhani,Jintur,9.0,0.0,9.0,7.0,1.0
2015,Parbhani,Parbhani,11.0,0.0,11.0,10.0,0.0
2015,Parbhani,Manvat,17.0,0.0,17.0,16.0,0.0
2015,Parbhani,Pathari,15.0,0.0,15.0,15.0,0.0
2015,Parbhani,Sonpeth,5.0,0.0,5.0,5.0,0.0
2015,Parbhani,Gangakhed,8.0,0.0,8.0,8.0,0.0
2015,Parbhani,Palam,18.0,0.0,16.0,15.0,1.0
2015,Parbhani,Purna,20.0,0.0,17.0,16.0,0.0
2016,Parbhani,Selu,10.0,0.0,10.0,10.0,0.0
2016,Parbhani,Jintur,0.0,0.0,0.0,0.0,0.0
2016,Parbhani,Parbhani,0.0,0.0,0.0,0.0,0.0
2016,Parbhani,Manvat,0.0,0.0,0.0,0.0,0.0
2016,Parbhani,Pathari,13.0,0.0,13.0,13.0,0.0
2016,Parbhani,Sonpeth,15.0,0.0,15.0,14.0,0.0
2016,Parbhani,Gangakhed,22.0,0.0,19.0,19.0,0.0
2016,Parbhani,Palam,45.0,0.0,42.0,42.0,0.0
2016,Parbhani,Purna,30.0,0.0,30.0,30.0,0.0
2017,Parbhani,Selu,0.0,0.0,0.0,0.0,0.0
2017,Parbhani,Jintur,0.0,0.0,0.0,0.0,0.0
2017,Parbhani,Parbhani,0.0,0.0,0.0,0.0,0.0
2017,Parbhani,Manvat,0.0,0.0,0.0,0.0,0.0
2017,Parbhani,Pathari,0.0,0.0,0.0,0.0,0.0
2017,Parbhani,Sonpeth,0.0,0.0,0.0,0.0,0.0
2017,Parbhani,Gangakhed,0.0,0.0,0.0,0.0,0.0
2017,Parbhani,Palam,0.0,0.0,0.0,0.0,0.0
2017,Parbhani,Purna,0.0,0.0,0.0,0.0,0.0
2018,Parbhani,Selu,27.0,0.0,27.0,27.0,0.0
2018,Parbhani,Jintur,48.0,0.0,47.0,47.0,0.0
2018,Parbhani,Parbhani,7.0,0.0,7.0,6.0,1.0
2018,Parbhani,Manvat,0.0,0.0,0.0,0.0,0.0
2018,Parbhani,Pathari,36.0,0.0,36.0,36.0,0.0
2018,Parbhani,Sonpeth,7.0,0.0,7.0,7.0,0.0
2018,Parbhani,Gangakhed,1.0,0.0,1.0,0.0,1.0
2018,Parbhani,Palam,0.0,0.0,0.0,0.0,0.0
2018,Parbhani,Purna,42.0,0.0,42.0,40.0,2.0
2019,Parbhani,Selu,7.0,0.0,7.0,7.0,0.0
2019,Parbhani,Jintur,32.0,0.0,32.0,32.0,0.0
2019,Parbhani,Parbhani,3.0,0.0,3.0,3.0,0.0
2019,Parbhani,Manvat,5.0,0.0,5.0,5.0,0.0
2019,Parbhani,Pathari,16.0,0.0,15.0,15.0,0.0
2019,Parbhani,Sonpeth,11.0,0.0,10.0,10.0,0.0
2019,Parbhani,Gangakhed,17.0,0.0,17.0,17.0,0.0
2019,Parbhani,Palam,3.0,0.0,3.0,3.0,0.0
2019,Parbhani,Purna,12.0,0.0,10.0,10.0,0.0
2020,Parbhani,Selu,34.0,3.0,34.0,31.0,3.0
2020,Parbhani,Jintur,42.0,2.0,42.0,37.0,5.0
2020,Parbhani,Parbhani,24.0,2.0,24.0,21.0,3.0
2020,Parbhani,Manvat,28.0,4.0,28.0,28.0,0.0
2020,Parbhani,Pathari,9.0,0.0,9.0,9.0,0.0
2020,Parbhani,Sonpeth,14.0,0.0,14.0,14.0,0.0
2020,Parbhani,Gangakhed,12.0,0.0,12.0,12.0,0.0
2020,Parbhani,Palam,25.0,0.0,25.0,25.0,0.0
2020,Parbhani,Purna,11.0,0.0,11.0,11.0,0.0
2021,Parbhani,Selu,34.0,3.0,34.0,31.0,3.0
2021,Parbhani,Jintur,44.0,2.0,44.0,38.0,6.0
2021,Parbhani,Parbhani,29.0,2.0,29.0,26.0,3.0
2021,Parbhani,Manvat,28.0,4.0,28.0,28.0,0.0
2021,Parbhani,Pathari,9.0,0.0,9.0,9.0,0.0
2021,Parbhani,Sonpeth,17.0,0.0,17.0,17.0,0.0
2021,Parbhani,Gangakhed,22.0,0.0,22.0,22.0,0.0
2021,Parbhani,Palam,29.0,0.0,29.0,29.0,0.0
2021,Parbhani,Purna,30.0,0.0,30.0,30.0,0.0
2011,Pune,Junnar,64.0,2.0,64.0,64.0,0.0
2011,Pune,Aambegaon,25.0,0.0,5.0,22.0,20.0
2011,Pune,Shirur,38.0,18.0,38.0,28.0,11.0
2011,Pune,Khed,33.0,0.0,23.0,77.0,10.0
2011,Pune,Maval,26.0,0.0,16.0,26.0,15.0
2011,Pune,Mulashi,0.0,0.0,0.0,0.0,0.0
2011,Pune,Haveli,14.0,2.0,14.0,14.0,0.0
2011,Pune,Pune City,263.0,3.0,217.0,178.0,70.0
2011,Pune,Daund,226.0,140.0,226.0,226.0,0.0
2011,Pune,Purandar,139.0,0.0,95.0,92.0,6.0
2011,Pune,Welhe,10.0,0.0,10.0,10.0,0.0
2011,Pune,Bhor,52.0,0.0,50.0,50.0,0.0
2011,Pune,Baramati,190.0,3.0,190.0,190.0,0.0
2011,Pune,Indapur,387.0,6.0,290.0,290.0,0.0
2012,Pune,Junnar,75.0,27.0,62.0,65.0,13.0
2012,Pune,Aambegaon,25.0,2.0,25.0,25.0,12.0
2012,Pune,Shirur,68.0,18.0,48.0,58.0,26.0
2012,Pune,Khed,40.0,6.0,27.0,32.0,14.0
2012,Pune,Maval,70.0,61.0,69.0,69.0,6.0
2012,Pune,Mulashi,0.0,0.0,0.0,0.0,10.0
2012,Pune,Haveli,0.0,0.0,0.0,0.0,2.0
2012,Pune,Pune City,286.0,9.0,236.0,185.0,82.0
2012,Pune,Daund,15.0,1.0,15.0,15.0,2.0
2012,Pune,Purandar,85.0,0.0,81.0,78.0,7.0
2012,Pune,Welhe,6.0,0.0,6.0,6.0,2.0
2012,Pune,Bhor,51.0,0.0,71.0,71.0,13.0
2012,Pune,Baramati,253.0,23.0,253.0,214.0,48.0
2012,Pune,Indapur,421.0,8.0,331.0,331.0,12.0
2013,Pune,Junnar,97.0,27.0,84.0,84.0,0.0
2013,Pune,Aambegaon,27.0,2.0,27.0,27.0,0.0
2013,Pune,Shirur,92.0,21.0,91.0,79.0,12.0
2013,Pune,Khed,45.0,0.0,45.0,45.0,0.0
2013,Pune,Maval,6.0,0.0,6.0,6.0,0.0
2013,Pune,Mulashi,2.0,0.0,2.0,2.0,0.0
2013,Pune,Haveli,19.0,0.0,19.0,19.0,0.0
2013,Pune,Pune City,26.0,0.0,26.0,7.0,19.0
2013,Pune,Daund,49.0,1.0,49.0,49.0,0.0
2013,Pune,Purandar,164.0,5.0,164.0,156.0,8.0
2013,Pune,Welhe,11.0,0.0,11.0,11.0,0.0
2013,Pune,Bhor,73.0,0.0,71.0,71.0,0.0
2013,Pune,Baramati,61.0,1.0,61.0,61.0,0.0
2013,Pune,Indapur,165.0,5.0,165.0,165.0,0.0
2014,Pune,Junnar,123.0,3.0,123.0,123.0,0.0
2014,Pune,Aambegaon,48.0,2.0,48.0,48.0,0.0
2014,Pune,Shirur,108.0,0.0,108.0,108.0,0.0
2014,Pune,Khed,59.0,0.0,59.0,59.0,0.0
2014,Pune,Maval,29.0,0.0,29.0,29.0,0.0
2014,Pune,Mulashi,0.0,0.0,0.0,0.0,0.0
2014,Pune,Haveli,111.0,6.0,111.0,99.0,12.0
2014,Pune,Pune City,49.0,4.0,46.0,17.0,26.0
2014,Pune,Daund,34.0,1.0,34.0,34.0,0.0
2014,Pune,Purandar,51.0,0.0,51.0,48.0,3.0
2014,Pune,Welhe,3.0,0.0,3.0,3.0,0.0
2014,Pune,Bhor,76.0,0.0,74.0,74.0,0.0
2014,Pune,Baramati,0.0,0.0,0.0,0.0,0.0
2014,Pune,Indapur,132.0,5.0,132.0,132.0,0.0
2015,Pune,Junnar,23.0,1.0,17.0,17.0,0.0
2015,Pune,Aambegaon,9.0,0.0,6.0,6.0,0.0
2015,Pune,Shirur,69.0,2.0,67.0,67.0,0.0
2015,Pune,Khed,31.0,1.0,30.0,30.0,0.0
2015,Pune,Maval,15.0,0.0,14.0,28.0,0.0
2015,Pune,Mulashi,15.0,0.0,14.0,14.0,0.0
2015,Pune,Haveli,144.0,33.0,108.0,24.0,15.0
2015,Pune,Pune City,20.0,0.0,18.0,2.0,16.0
2015,Pune,Daund,23.0,1.0,20.0,20.0,0.0
2015,Pune,Purandar,231.0,9.0,202.0,190.0,14.0
2015,Pune,Welhe,20.0,0.0,8.0,8.0,0.0
2015,Pune,Bhor,62.0,0.0,59.0,59.0,0.0
2015,Pune,Baramati,37.0,2.0,36.0,36.0,0.0
2015,Pune,Indapur,22.0,2.0,22.0,22.0,0.0
2016,Pune,Junnar,35.0,1.0,35.0,35.0,0.0
2016,Pune,Aambegaon,0.0,0.0,0.0,0.0,0.0
2016,Pune,Shirur,55.0,21.0,54.0,42.0,12.0
2016,Pune,Khed,120.0,32.0,85.0,32.0,7.0
2016,Pune,Maval,13.0,0.0,13.0,13.0,0.0
2016,Pune,Mulashi,10.0,0.0,10.0,10.0,0.0
2016,Pune,Haveli,20.0,6.0,20.0,8.0,12.0
2016,Pune,Pune City,10.0,7.0,9.0,2.0,7.0
2016,Pune,Daund,0.0,0.0,0.0,0.0,0.0
2016,Pune,Purandar,226.0,9.0,191.0,179.0,12.0
2016,Pune,Welhe,20.0,0.0,8.0,8.0,0.0
2016,Pune,Bhor,52.0,0.0,50.0,50.0,0.0
2016,Pune,Baramati,0.0,0.0,0.0,0.0,0.0
2016,Pune,Indapur,0.0,0.0,0.0,0.0,0.0
2017,Pune,Junnar,19.0,1.0,19.0,19.0,0.0
2017,Pune,Aambegaon,0.0,0.0,0.0,0.0,0.0
2017,Pune,Shirur,36.0,0.0,36.0,36.0,0.0
2017,Pune,Khed,20.0,12.0,20.0,8.0,0.0
2017,Pune,Maval,45.0,32.0,34.0,82.0,0.0
2017,Pune,Mulashi,10.0,0.0,10.0,10.0,0.0
2017,Pune,Haveli,8.0,0.0,2.0,2.0,6.0
2017,Pune,Pune City,41.0,7.0,40.0,4.0,36.0
2017,Pune,Daund,0.0,0.0,0.0,0.0,0.0
2017,Pune,Purandar,221.0,8.0,189.0,178.0,13.0
2017,Pune,Welhe,3.0,0.0,3.0,3.0,0.0
2017,Pune,Bhor,0.0,0.0,0.0,0.0,0.0
2017,Pune,Baramati,148.0,0.0,148.0,148.0,0.0
2017,Pune,Indapur,327.0,0.0,327.0,327.0,0.0
2018,Pune,Junnar,52.0,16.0,40.0,47.0,0.0
2018,Pune,Aambegaon,26.0,0.0,22.0,22.0,0.0
2018,Pune,Shirur,39.0,0.0,37.0,37.0,0.0
2018,Pune,Khed,98.0,7.0,82.0,78.0,13.0
2018,Pune,Maval,44.0,32.0,31.0,80.0,0.0
2018,Pune,Mulashi,10.0,0.0,8.0,8.0,0.0
2018,Pune,Haveli,15.0,0.0,8.0,8.0,6.0
2018,Pune,Pune City,0.0,0.0,0.0,0.0,0.0
2018,Pune,Daund,238.0,0.0,10.0,10.0,0.0
2018,Pune,Purandar,141.0,18.0,133.0,139.0,10.0
2018,Pune,Welhe,13.0,0.0,11.0,11.0,0.0
2018,Pune,Bhor,78.0,0.0,54.0,76.0,1.0
2018,Pune,Baramati,27.0,0.0,27.0,27.0,0.0
2018,Pune,Indapur,181.0,1.0,181.0,180.0,1.0
2019,Pune,Junnar,82.0,13.0,79.0,74.0,5.0
2019,Pune,Aambegaon,28.0,0.0,24.0,24.0,0.0
2019,Pune,Shirur,101.0,20.0,93.0,79.0,14.0
2019,Pune,Khed,174.0,12.0,135.0,83.0,7.0
2019,Pune,Maval,57.0,32.0,44.0,35.0,0.0
2019,Pune,Mulashi,15.0,0.0,13.0,13.0,0.0
2019,Pune,Haveli,37.0,0.0,32.0,26.0,6.0
2019,Pune,Pune City,141.0,30.0,141.0,82.0,59.0
2019,Pune,Daund,41.0,0.0,36.0,36.0,0.0
2019,Pune,Purandar,145.0,93.0,120.0,103.0,17.0
2019,Pune,Welhe,0.0,0.0,0.0,0.0,0.0
2019,Pune,Bhor,52.0,6.0,52.0,52.0,0.0
2019,Pune,Baramati,156.0,0.0,144.0,144.0,0.0
2019,Pune,Indapur,365.0,1.0,361.0,360.0,1.0
2020,Pune,Junnar,91.0,13.0,83.0,76.0,5.0
2020,Pune,Aambegaon,46.0,0.0,42.0,42.0,0.0
2020,Pune,Shirur,144.0,21.0,129.0,115.0,14.0
2020,Pune,Khed,166.0,14.0,124.0,84.0,7.0
2020,Pune,Maval,61.0,32.0,47.0,91.0,0.0
2020,Pune,Mulashi,29.0,0.0,24.0,24.0,0.0
2020,Pune,Haveli,39.0,0.0,34.0,26.0,6.0
2020,Pune,Pune City,147.0,32.0,141.0,82.0,51.0
2020,Pune,Daund,240.0,0.0,183.0,51.0,0.0
2020,Pune,Purandar,133.0,97.0,121.0,119.0,8.0
2020,Pune,Welhe,5.0,0.0,4.0,4.0,0.0
2020,Pune,Bhor,52.0,7.0,52.0,34.0,0.0
2020,Pune,Baramati,173.0,1.0,147.0,144.0,0.0
2020,Pune,Indapur,173.0,1.0,159.0,113.0,1.0
2021,Pune,Junnar,31.0,12.0,23.0,18.0,5.0
2021,Pune,Aambegaon,0.0,0.0,0.0,0.0,0.0
2021,Pune,Shirur,62.0,21.0,54.0,40.0,14.0
2021,Pune,Khed,124.0,13.0,194.0,34.0,7.0
2021,Pune,Maval,4.0,0.0,15.0,2.0,0.0
2021,Pune,Mulashi,0.0,0.0,0.0,0.0,0.0
2021,Pune,Haveli,12.0,0.0,12.0,5.0,7.0
2021,Pune,Pune City,148.0,25.0,148.0,77.0,71.0
2021,Pune,Daund,184.0,4.0,55.0,1.0,0.0
2021,Pune,Purandar,26.0,0.0,26.0,23.0,3.0
2021,Pune,Welhe,5.0,0.0,5.0,2.0,3.0
2021,Pune,Bhor,4.0,0.0,4.0,4.0,0.0
2021,Pune,Baramati,2.0,0.0,2.0,2.0,0.0
2021,Pune,Indapur,143.0,1.0,143.0,125.0,4.0
2012,Raigad,Uran,0.0,0.0,0.0,0.0,0.0
2012,Raigad,Panwel,2.0,0.0,1.0,1.0,0.0
2012,Raigad,Karjat,30.0,0.0,24.0,23.0,0.0
2012,Raigad,Khalapur,27.0,0.0,15.0,14.0,0.0
2012,Raigad,Pen,8.0,0.0,4.0,3.0,0.0
2012,Raigad,Alibag,26.0,0.0,22.0,21.0,0.0
2012,Raigad,Murud,18.0,4.0,13.0,10.0,0.0
2012,Raigad,Roha,33.0,5.0,24.0,18.0,0.0
2012,Raigad,Sudhagad,16.0,1.0,11.0,9.0,0.0
2012,Raigad,Mangaon,30.0,0.0,22.0,21.0,0.0
2012,Raigad,Tala,14.0,0.0,11.0,10.0,0.0
2012,Raigad,Shreevardhan,27.0,0.0,24.0,22.0,0.0
2012,Raigad,Mhasala,3.0,0.0,2.0,2.0,0.0
2012,Raigad,Mahad,16.0,0.0,13.0,12.0,0.0
2012,Raigad,Poladpur,61.0,7.0,35.0,35.0,0.0
2013,Raigad,Uran,1.0,0.0,1.0,1.0,0.0
2013,Raigad,Panwel,2.0,0.0,2.0,2.0,0.0
2013,Raigad,Karjat,1.0,0.0,1.0,1.0,0.0
2013,Raigad,Khalapur,13.0,0.0,6.0,3.0,0.0
2013,Raigad,Pen,1.0,0.0,1.0,1.0,0.0
2013,Raigad,Alibag,22.0,0.0,22.0,22.0,0.0
2013,Raigad,Murud,1.0,4.0,1.0,1.0,0.0
2013,Raigad,Roha,3.0,5.0,3.0,3.0,0.0
2013,Raigad,Sudhagad,0.0,1.0,0.0,0.0,0.0
2013,Raigad,Mangaon,1.0,0.0,1.0,1.0,0.0
2013,Raigad,Tala,2.0,0.0,1.0,1.0,0.0
2013,Raigad,Shreevardhan,0.0,0.0,0.0,0.0,0.0
2013,Raigad,Mhasala,0.0,0.0,0.0,0.0,0.0
2013,Raigad,Mahad,25.0,0.0,16.0,16.0,0.0
2013,Raigad,Poladpur,0.0,7.0,0.0,0.0,0.0
2014,Raigad,Uran,0.0,0.0,0.0,0.0,0.0
2014,Raigad,Panwel,7.0,0.0,4.0,2.0,1.0
2014,Raigad,Karjat,31.0,5.0,22.0,7.0,1.0
2014,Raigad,Khalapur,22.0,0.0,13.0,6.0,0.0
2014,Raigad,Pen,9.0,0.0,8.0,6.0,0.0
2014,Raigad,Alibag,7.0,0.0,6.0,4.0,0.0
2014,Raigad,Murud,0.0,0.0,0.0,0.0,0.0
2014,Raigad,Roha,12.0,0.0,7.0,5.0,0.0
2014,Raigad,Sudhagad,0.0,0.0,0.0,0.0,0.0
2014,Raigad,Mangaon,23.0,0.0,18.0,8.0,1.0
2014,Raigad,Tala,1.0,0.0,0.0,0.0,0.0
2014,Raigad,Shreevardhan,23.0,0.0,18.0,16.0,1.0
2014,Raigad,Mhasala,6.0,0.0,3.0,2.0,0.0
2014,Raigad,Mahad,36.0,4.0,26.0,16.0,0.0
2014,Raigad,Poladpur,8.0,0.0,5.0,0.0,0.0
2015,Raigad,Uran,6.0,0.0,4.0,4.0,0.0
2015,Raigad,Panwel,12.0,0.0,11.0,10.0,1.0
2015,Raigad,Karjat,3.0,0.0,3.0,1.0,0.0
2015,Raigad,Khalapur,15.0,0.0,7.0,5.0,0.0
2015,Raigad,Pen,1.0,0.0,0.0,0.0,0.0
2015,Raigad,Alibag,24.0,0.0,24.0,18.0,0.0
2015,Raigad,Murud,11.0,0.0,11.0,9.0,0.0
2015,Raigad,Roha,15.0,0.0,12.0,11.0,0.0
2015,Raigad,Sudhagad,12.0,0.0,6.0,5.0,1.0
2015,Raigad,Mangaon,24.0,0.0,20.0,18.0,0.0
2015,Raigad,Tala,2.0,0.0,2.0,2.0,0.0
2015,Raigad,Shreevardhan,12.0,0.0,11.0,9.0,0.0
2015,Raigad,Mhasala,6.0,0.0,6.0,6.0,0.0
2015,Raigad,Mahad,16.0,0.0,12.0,12.0,0.0
2015,Raigad,Poladpur,18.0,0.0,12.0,11.0,1.0
2016,Raigad,Uran,0.0,0.0,0.0,0.0,0.0
2016,Raigad,Panwel,13.0,0.0,9.0,7.0,2.0
2016,Raigad,Karjat,6.0,0.0,6.0,6.0,0.0
2016,Raigad,Khalapur,4.0,0.0,4.0,4.0,0.0
2016,Raigad,Pen,3.0,0.0,1.0,1.0,0.0
2016,Raigad,Alibag,20.0,0.0,20.0,15.0,0.0
2016,Raigad,Murud,3.0,0.0,3.0,3.0,0.0
2016,Raigad,Roha,14.0,0.0,11.0,11.0,0.0
2016,Raigad,Sudhagad,11.0,0.0,8.0,7.0,0.0
2016,Raigad,Mangaon,7.0,0.0,6.0,5.0,0.0
2016,Raigad,Tala,4.0,0.0,1.0,1.0,0.0
2016,Raigad,Shreevardhan,10.0,0.0,9.0,9.0,0.0
2016,Raigad,Mhasala,0.0,0.0,0.0,0.0,0.0
2016,Raigad,Mahad,4.0,0.0,4.0,3.0,1.0
2016,Raigad,Poladpur,10.0,0.0,9.0,9.0,0.0
2017,Raigad,Uran,0.0,0.0,0.0,0.0,0.0
2017,Raigad,Panwel,5.0,0.0,3.0,2.0,1.0
2017,Raigad,Karjat,19.0,0.0,16.0,14.0,0.0
2017,Raigad,Khalapur,11.0,0.0,9.0,9.0,0.0
2017,Raigad,Pen,0.0,0.0,0.0,0.0,0.0
2017,Raigad,Alibag,16.0,0.0,15.0,15.0,0.0
2017,Raigad,Murud,7.0,0.0,7.0,7.0,0.0
2017,Raigad,Roha,28.0,0.0,26.0,23.0,0.0
2017,Raigad,Sudhagad,13.0,0.0,10.0,9.0,0.0
2017,Raigad,Mangaon,6.0,0.0,4.0,4.0,0.0
2017,Raigad,Tala,6.0,0.0,6.0,6.0,0.0
2017,Raigad,Shreevardhan,0.0,0.0,0.0,0.0,0.0
2017,Raigad,Mhasala,4.0,0.0,4.0,4.0,0.0
2017,Raigad,Mahad,32.0,0.0,20.0,16.0,0.0
2017,Raigad,Poladpur,4.0,0.0,3.0,3.0,0.0
2018,Raigad,Uran,0.0,0.0,0.0,0.0,0.0
2018,Raigad,Panwel,0.0,0.0,0.0,0.0,0.0
2018,Raigad,Karjat,10.0,0.0,8.0,8.0,0.0
2018,Raigad,Khalapur,10.0,0.0,5.0,5.0,0.0
2018,Raigad,Pen,18.0,0.0,13.0,13.0,0.0
2018,Raigad,Alibag,10.0,0.0,10.0,10.0,0.0
2018,Raigad,Murud,6.0,0.0,6.0,6.0,0.0
2018,Raigad,Roha,8.0,0.0,8.0,8.0,0.0
2018,Raigad,Sudhagad,9.0,0.0,4.0,4.0,0.0
2018,Raigad,Mangaon,15.0,0.0,9.0,9.0,0.0
2018,Raigad,Tala,5.0,0.0,2.0,2.0,0.0
2018,Raigad,Shreevardhan,9.0,0.0,7.0,5.0,2.0
2018,Raigad,Mhasala,6.0,0.0,6.0,6.0,0.0
2018,Raigad,Mahad,49.0,0.0,42.0,42.0,0.0
2018,Raigad,Poladpur,8.0,0.0,8.0,8.0,0.0
2019,Raigad,Uran,0.0,0.0,0.0,0.0,0.0
2019,Raigad,Panwel,3.0,0.0,3.0,2.0,1.0
2019,Raigad,Karjat,9.0,0.0,8.0,5.0,3.0
2019,Raigad,Khalapur,6.0,0.0,2.0,2.0,0.0
2019,Raigad,Pen,14.0,0.0,12.0,12.0,0.0
2019,Raigad,Alibag,15.0,0.0,13.0,13.0,0.0
2019,Raigad,Murud,0.0,0.0,0.0,0.0,0.0
2019,Raigad,Roha,9.0,0.0,6.0,6.0,0.0
2019,Raigad,Sudhagad,9.0,0.0,7.0,7.0,0.0
2019,Raigad,Mangaon,9.0,0.0,7.0,7.0,0.0
2019,Raigad,Tala,8.0,0.0,5.0,5.0,0.0
2019,Raigad,Shreevardhan,5.0,0.0,2.0,2.0,0.0
2019,Raigad,Mhasala,5.0,0.0,2.0,1.0,1.0
2019,Raigad,Mahad,21.0,0.0,17.0,17.0,0.0
2019,Raigad,Poladpur,4.0,0.0,3.0,1.0,2.0
2020,Raigad,Uran,0.0,0.0,0.0,0.0,0.0
2020,Raigad,Panwel,0.0,0.0,0.0,0.0,0.0
2020,Raigad,Karjat,13.0,0.0,12.0,12.0,0.0
2020,Raigad,Khalapur,3.0,0.0,3.0,3.0,0.0
2020,Raigad,Pen,0.0,0.0,0.0,0.0,0.0
2020,Raigad,Alibag,11.0,0.0,11.0,11.0,0.0
2020,Raigad,Murud,0.0,0.0,0.0,0.0,0.0
2020,Raigad,Roha,4.0,0.0,4.0,4.0,0.0
2020,Raigad,Sudhagad,0.0,0.0,0.0,0.0,0.0
2020,Raigad,Mangaon,5.0,0.0,2.0,2.0,0.0
2020,Raigad,Tala,1.0,0.0,1.0,1.0,0.0
2020,Raigad,Shreevardhan,0.0,0.0,0.0,0.0,0.0
2020,Raigad,Mhasala,0.0,0.0,0.0,0.0,0.0
2020,Raigad,Mahad,3.0,0.0,3.0,3.0,0.0
2020,Raigad,Poladpur,4.0,0.0,4.0,4.0,0.0
2021,Raigad,Uran,0.0,0.0,0.0,0.0,0.0
2021,Raigad,Panwel,0.0,0.0,0.0,0.0,0.0
2021,Raigad,Karjat,21.0,0.0,21.0,21.0,0.0
2021,Raigad,Khalapur,0.0,0.0,0.0,0.0,0.0
2021,Raigad,Pen,0.0,0.0,0.0,0.0,0.0
2021,Raigad,Alibag,11.0,0.0,11.0,11.0,0.0
2021,Raigad,Murud,0.0,0.0,0.0,0.0,0.0
2021,Raigad,Roha,4.0,0.0,3.0,2.0,0.0
2021,Raigad,Sudhagad,0.0,0.0,0.0,0.0,0.0
2021,Raigad,Mangaon,5.0,0.0,2.0,2.0,0.0
2021,Raigad,Tala,1.0,0.0,1.0,1.0,0.0
2021,Raigad,Shreevardhan,0.0,0.0,0.0,0.0,0.0
2021,Raigad,Mhasala,0.0,0.0,0.0,0.0,0.0
2021,Raigad,Mahad,5.0,0.0,1.0,0.0,0.0
2021,Raigad,Poladpur,3.0,0.0,3.0,3.0,0.0
2006,Ratnagiri,Mandangad,,,4.0,4.0,
2006,Ratnagiri,Dapoli,,,7.0,7.0,
2006,Ratnagiri,Khed,,,17.0,17.0,
2006,Ratnagiri,Chiplun,,,3.0,3.0,
2006,Ratnagiri,Guhagar,,,8.0,8.0,
2006,Ratnagiri,Ratnagiri,,,9.0,9.0,
2006,Ratnagiri,Sangameshwar,,,11.0,11.0,
2006,Ratnagiri,Lanja,,,4.0,3.0,1.0
2006,Ratnagiri,Rajapur,,,13.0,12.0,1.0
2008,Ratnagiri,Mandangad,,,6.0,5.0,
2008,Ratnagiri,Dapoli,,,10.0,7.0,
2008,Ratnagiri,Khed,,,15.0,12.0,
2008,Ratnagiri,Chiplun,,,9.0,7.0,
2008,Ratnagiri,Guhagar,,,2.0,2.0,
2008,Ratnagiri,Ratnagiri,,,14.0,12.0,2.0
2008,Ratnagiri,Sangameshwar,,,17.0,12.0,1.0
2008,Ratnagiri,Lanja,,,6.0,5.0,1.0
2008,Ratnagiri,Rajapur,,,18.0,11.0,7.0
2009,Ratnagiri,Mandangad,5.0,0.0,4.0,4.0,0.0
2009,Ratnagiri,Dapoli,21.0,1.0,12.0,12.0,0.0
2009,Ratnagiri,Khed,38.0,6.0,25.0,24.0,0.0
2009,Ratnagiri,Chiplun,13.0,3.0,10.0,10.0,0.0
2009,Ratnagiri,Guhagar,11.0,3.0,8.0,5.0,3.0
2009,Ratnagiri,Ratnagiri,32.0,4.0,21.0,17.0,1.0
2009,Ratnagiri,Sangameshwar,19.0,4.0,13.0,9.0,1.0
2009,Ratnagiri,Lanja,12.0,6.0,11.0,9.0,0.0
2009,Ratnagiri,Rajapur,19.0,7.0,15.0,10.0,5.0
2010,Ratnagiri,Mandangad,2.0,0.0,2.0,2.0,0.0
2010,Ratnagiri,Dapoli,12.0,2.0,10.0,10.0,0.0
2010,Ratnagiri,Khed,19.0,3.0,16.0,16.0,0.0
2010,Ratnagiri,Chiplun,31.0,6.0,24.0,21.0,0.0
2010,Ratnagiri,Guhagar,21.0,8.0,15.0,12.0,0.0
2010,Ratnagiri,Ratnagiri,22.0,3.0,17.0,15.0,0.0
2010,Ratnagiri,Sangameshwar,28.0,5.0,18.0,12.0,0.0
2010,Ratnagiri,Lanja,30.0,8.0,21.0,18.0,0.0
2010,Ratnagiri,Rajapur,24.0,7.0,19.0,13.0,0.0
2011,Ratnagiri,Mandangad,3.0,0.0,1.0,1.0,0.0
2011,Ratnagiri,Dapoli,37.0,7.0,34.0,32.0,1.0
2011,Ratnagiri,Khed,61.0,40.0,57.0,59.0,6.0
