Year,District,Crime,Cases
2014,Palghar,Immoral Traffic Prevention Act,0.0
2014,Parbhani,Immoral Traffic Prevention Act,0.0
2014,Pune,Immoral Traffic Prevention Act,42.0
2014,Raigad,Immoral Traffic Prevention Act,0.0
2014,Ratnagiri,Immoral Traffic Prevention Act,0.0
2014,Sangli,Immoral Traffic Prevention Act,3.0
2014,Satara,Immoral Traffic Prevention Act,3.0
2014,Sindhudurg,Immoral Traffic Prevention Act,0.0
2014,Solapur,Immoral Traffic Prevention Act,1.0
2014,Thane,Immoral Traffic Prevention Act,50.0
2014,Wardha,Immoral Traffic Prevention Act,0.0
2014,Washim,Immoral Traffic Prevention Act,0.0
2014,Yavatmal,Immoral Traffic Prevention Act,3.0
2015,Ahilyanagar,Immoral Traffic Prevention Act,4.0
2015,Akola,Immoral Traffic Prevention Act,0.0
2015,Amravati,Immoral Traffic Prevention Act,0.0
2015,Chhatrapati Sambhaji Nagar,Immoral Traffic Prevention Act,4.0
2015,Beed,Immoral Traffic Prevention Act,3.0
2015,Bhandara,Immoral Traffic Prevention Act,3.0
2015,Buldhana,Immoral Traffic Prevention Act,0.0
2015,Chandrapur,Immoral Traffic Prevention Act,2.0
2015,Dhule,Immoral Traffic Prevention Act,0.0
2015,Gadchiroli,Immoral Traffic Prevention Act,0.0
2015,Gondia,Immoral Traffic Prevention Act,0.0
2015,Hingoli,Immoral Traffic Prevention Act,0.0
2015,Jalgaon,Immoral Traffic Prevention Act,1.0
2015,Jalna,Immoral Traffic Prevention Act,2.0
2015,Kolhapur,Immoral Traffic Prevention Act,16.0
2015,Latur,Immoral Traffic Prevention Act,6.0
2015,Mumbai City,Immoral Traffic Prevention Act,75.0
2015,Nagpur,Immoral Traffic Prevention Act,135.0
2015,Nanded,Immoral Traffic Prevention Act,2.0
2015,Nandurbar,Immoral Traffic Prevention Act,1.0
2015,Nasik,Immoral Traffic Prevention Act,6.0
2015,Dharashiv,Immoral Traffic Prevention Act,0.0
2015,Palghar,Immoral Traffic Prevention Act,3.0
2015,Parbhani,Immoral Traffic Prevention Act,0.0
2015,Pune,Immoral Traffic Prevention Act,59.0
2015,Raigad,Immoral Traffic Prevention Act,0.0
2015,Ratnagiri,Immoral Traffic Prevention Act,0.0
2015,Sangli,Immoral Traffic Prevention Act,1.0
2015,Satara,Immoral Traffic Prevention Act,2.0
2015,Sindhudurg,Immoral Traffic Prevention Act,0.0
2015,Solapur,Immoral Traffic Prevention Act,1.0
2015,Thane,Immoral Traffic Prevention Act,52.0
2015,Wardha,Immoral Traffic Prevention Act,0.0
2015,Washim,Immoral Traffic Prevention Act,0.0
2015,Yavatmal,Immoral Traffic Prevention Act,3.0
2016,Ahilyanagar,Immoral Traffic Prevention Act,2.0
2016,Akola,Immoral Traffic Prevention Act,0.0
2016,Amravati,Immoral Traffic Prevention Act,0.0
2016,Chhatrapati Sambhaji Nagar,Immoral Traffic Prevention Act,3.0
2016,Beed,Immoral Traffic Prevention Act,3.0
2016,Bhandara,Immoral Traffic Prevention Act,1.0
2016,Buldhana,Immoral Traffic Prevention Act,0.0
2016,Chandrapur,Immoral Traffic Prevention Act,1.0
2016,Dhule,Immoral Traffic Prevention Act,0.0
2016,Gadchiroli,Immoral Traffic Prevention Act,0.0
2016,Gondia,Immoral Traffic Prevention Act,1.0
2016,Hingoli,Immoral Traffic Prevention Act,0.0
2016,Jalgaon,Immoral Traffic Prevention Act,3.0
2016,Jalna,Immoral Traffic Prevention Act,1.0
2016,Kolhapur,Immoral Traffic Prevention Act,8.0
2016,Latur,Immoral Traffic Prevention Act,2.0
2016,Mumbai City,Immoral Traffic Prevention Act,26.0
2016,Nagpur,Immoral Traffic Prevention Act,125.0
2016,Nanded,Immoral Traffic Prevention Act,2.0
2016,Nandurbar,Immoral Traffic Prevention Act,1.0
2016,Nasik,Immoral Traffic Prevention Act,14.0
2016,Dharashiv,Immoral Traffic Prevention Act,2.0
2016,Palghar,Immoral Traffic Prevention Act,2.0
2016,Parbhani,Immoral Traffic Prevention Act,0.0
2016,Pune,Immoral Traffic Prevention Act,43.0
2016,Raigad,Immoral Traffic Prevention Act,0.0
2016,Ratnagiri,Immoral Traffic Prevention Act,0.0
2016,Sangli,Immoral Traffic Prevention Act,5.0
2016,Satara,Immoral Traffic Prevention Act,2.0
2016,Sindhudurg,Immoral Traffic Prevention Act,0.0
2016,Solapur,Immoral Traffic Prevention Act,12.0
2016,Thane,Immoral Traffic Prevention Act,44.0
2016,Wardha,Immoral Traffic Prevention Act,0.0
2016,Washim,Immoral Traffic Prevention Act,0.0
2016,Yavatmal,Immoral Traffic Prevention Act,0.0
2017,Ahilyanagar,Immoral Traffic Prevention Act,4.0
2017,Akola,Immoral Traffic Prevention Act,0.0
2017,Amravati,Immoral Traffic Prevention Act,0.0
2017,Chhatrapati Sambhaji Nagar,Immoral Traffic Prevention Act,4.0
2017,Beed,Immoral Traffic Prevention Act,3.0
2017,Bhandara,Immoral Traffic Prevention Act,3.0
2017,Buldhana,Immoral Traffic Prevention Act,0.0
2017,Chandrapur,Immoral Traffic Prevention Act,2.0
2017,Dhule,Immoral Traffic Prevention Act,0.0
2017,Gadchiroli,Immoral Traffic Prevention Act,0.0
2017,Gondia,Immoral Traffic Prevention Act,0.0
2017,Hingoli,Immoral Traffic Prevention Act,0.0
2017,Jalgaon,Immoral Traffic Prevention Act,1.0
2017,Jalna,Immoral Traffic Prevention Act,2.0
2017,Kolhapur,Immoral Traffic Prevention Act,16.0
2017,Latur,Immoral Traffic Prevention Act,6.0
2017,Mumbai City,Immoral Traffic Prevention Act,75.0
2017,Nagpur,Immoral Traffic Prevention Act,135.0
2017,Nanded,Immoral Traffic Prevention Act,2.0
2017,Nandurbar,Immoral Traffic Prevention Act,1.0
2017,Nasik,Immoral Traffic Prevention Act,6.0
2017,Dharashiv,Immoral Traffic Prevention Act,0.0
2017,Palghar,Immoral Traffic Prevention Act,3.0
2017,Parbhani,Immoral Traffic Prevention Act,0.0
2017,Pune,Immoral Traffic Prevention Act,59.0
2017,Raigad,Immoral Traffic Prevention Act,0.0
2017,Ratnagiri,Immoral Traffic Prevention Act,0.0
2017,Sangli,Immoral Traffic Prevention Act,1.0
2017,Satara,Immoral Traffic Prevention Act,2.0
2017,Sindhudurg,Immoral Traffic Prevention Act,0.0
2017,Solapur,Immoral Traffic Prevention Act,1.0
2017,Thane,Immoral Traffic Prevention Act,52.0
2017,Wardha,Immoral Traffic Prevention Act,0.0
2017,Washim,Immoral Traffic Prevention Act,0.0
2017,Yavatmal,Immoral Traffic Prevention Act,3.0
2019,Ahilyanagar,Immoral Traffic Prevention Act,7.0
2019,Akola,Immoral Traffic Prevention Act,0.0
2019,Amravati,Immoral Traffic Prevention Act,0.0
2019,Chhatrapati Sambhaji Nagar,Immoral Traffic Prevention Act,5.0
2019,Beed,Immoral Traffic Prevention Act,0.0
2019,Bhandara,Immoral Traffic Prevention Act,0.0
2019,Buldhana,Immoral Traffic Prevention Act,3.0
2019,Chandrapur,Immoral Traffic Prevention Act,3.0
2019,Dhule,Immoral Traffic Prevention Act,0.0
2019,Gadchiroli,Immoral Traffic Prevention Act,0.0
2019,Gondia,Immoral Traffic Prevention Act,0.0
2019,Hingoli,Immoral Traffic Prevention Act,1.0
2019,Jalgaon,Immoral Traffic Prevention Act,2.0
2019,Jalna,Immoral Traffic Prevention Act,0.0
2019,Kolhapur,Immoral Traffic Prevention Act,1.0
2019,Latur,Immoral Traffic Prevention Act,1.0
2019,Mumbai City,Immoral Traffic Prevention Act,37.0
2019,Nagpur,Immoral Traffic Prevention Act,25.0
2019,Nanded,Immoral Traffic Prevention Act,0.0
2019,Nandurbar,Immoral Traffic Prevention Act,0.0
2019,Nasik,Immoral Traffic Prevention Act,16.0
2019,Dharashiv,Immoral Traffic Prevention Act,0.0
2019,Palghar,Immoral Traffic Prevention Act,4.0
2019,Parbhani,Immoral Traffic Prevention Act,0.0
2019,Pune,Immoral Traffic Prevention Act,27.0
2019,Raigad,Immoral Traffic Prevention Act,1.0
2019,Ratnagiri,Immoral Traffic Prevention Act,0.0
2019,Sangli,Immoral Traffic Prevention Act,1.0
2019,Satara,Immoral Traffic Prevention Act,0.0
2019,Sindhudurg,Immoral Traffic Prevention Act,0.0
2019,Solapur,Immoral Traffic Prevention Act,2.0
2019,Thane,Immoral Traffic Prevention Act,15.0
2019,Wardha,Immoral Traffic Prevention Act,0.0
2019,Washim,Immoral Traffic Prevention Act,1.0
2019,Yavatmal,Immoral Traffic Prevention Act,0.0
2018,Ahilyanagar,Immoral Traffic Prevention Act,5.0
2018,Akola,Immoral Traffic Prevention Act,0.0
2018,Amravati,Immoral Traffic Prevention Act,0.0
2018,Chhatrapati Sambhaji Nagar,Immoral Traffic Prevention Act,6.0
2018,Beed,Immoral Traffic Prevention Act,4.0
2018,Bhandara,Immoral Traffic Prevention Act,2.0
2018,Buldhana,Immoral Traffic Prevention Act,0.0
2018,Chandrapur,Immoral Traffic Prevention Act,0.0
2018,Dhule,Immoral Traffic Prevention Act,0.0
2018,Gadchiroli,Immoral Traffic Prevention Act,0.0
2018,Gondia,Immoral Traffic Prevention Act,0.0
2018,Hingoli,Immoral Traffic Prevention Act,0.0
2018,Jalgaon,Immoral Traffic Prevention Act,4.0
2018,Jalna,Immoral Traffic Prevention Act,0.0
2018,Kolhapur,Immoral Traffic Prevention Act,9.0
2018,Latur,Immoral Traffic Prevention Act,7.0
2018,Mumbai City,Immoral Traffic Prevention Act,65.0
2018,Nagpur,Immoral Traffic Prevention Act,19.0
2018,Nanded,Immoral Traffic Prevention Act,1.0
2018,Nandurbar,Immoral Traffic Prevention Act,0.0
2018,Nasik,Immoral Traffic Prevention Act,9.0
2018,Dharashiv,Immoral Traffic Prevention Act,0.0
2018,Palghar,Immoral Traffic Prevention Act,5.0
2018,Parbhani,Immoral Traffic Prevention Act,0.0
2018,Pune,Immoral Traffic Prevention Act,22.0
2018,Raigad,Immoral Traffic Prevention Act,2.0
2018,Ratnagiri,Immoral Traffic Prevention Act,0.0
2018,Sangli,Immoral Traffic Prevention Act,8.0
2018,Satara,Immoral Traffic Prevention Act,1.0
2018,Sindhudurg,Immoral Traffic Prevention Act,0.0
2018,Solapur,Immoral Traffic Prevention Act,1.0
2018,Thane,Immoral Traffic Prevention Act,28.0
2018,Wardha,Immoral Traffic Prevention Act,0.0
2018,Washim,Immoral Traffic Prevention Act,1.0
2018,Yavatmal,Immoral Traffic Prevention Act,1.0
2020,Ahilyanagar,Immoral Traffic Prevention Act,2.0
2020,Akola,Immoral Traffic Prevention Act,0.0
2020,Amravati,Immoral Traffic Prevention Act,0.0
2020,Chhatrapati Sambhaji Nagar,Immoral Traffic Prevention Act,8.0
2020,Beed,Immoral Traffic Prevention Act,0.0
2020,Bhandara,Immoral Traffic Prevention Act,1.0
2020,Buldhana,Immoral Traffic Prevention Act,0.0
2020,Chandrapur,Immoral Traffic Prevention Act,0.0
2020,Dhule,Immoral Traffic Prevention Act,0.0
2020,Gadchiroli,Immoral Traffic Prevention Act,0.0
2020,Gondia,Immoral Traffic Prevention Act,0.0
2020,Hingoli,Immoral Traffic Prevention Act,4.0
2020,Jalgaon,Immoral Traffic Prevention Act,5.0
2020,Jalna,Immoral Traffic Prevention Act,2.0
2020,Kolhapur,Immoral Traffic Prevention Act,2.0
2020,Latur,Immoral Traffic Prevention Act,0.0
2020,Mumbai City,Immoral Traffic Prevention Act,5.0
2020,Nagpur,Immoral Traffic Prevention Act,14.0
2020,Nanded,Immoral Traffic Prevention Act,1.0
2020,Nandurbar,Immoral Traffic Prevention Act,0.0
2020,Nasik,Immoral Traffic Prevention Act,2.0
2020,Dharashiv,Immoral Traffic Prevention Act,0.0
2020,Palghar,Immoral Traffic Prevention Act,0.0
2020,Parbhani,Immoral Traffic Prevention Act,0.0
2020,Pune,Immoral Traffic Prevention Act,24.0
2020,Raigad,Immoral Traffic Prevention Act,0.0
2020,Ratnagiri,Immoral Traffic Prevention Act,0.0
2020,Sangli,Immoral Traffic Prevention Act,0.0
2020,Satara,Immoral Traffic Prevention Act,2.0
2020,Sindhudurg,Immoral Traffic Prevention Act,0.0
2020,Solapur,Immoral Traffic Prevention Act,2.0
2020,Thane,Immoral Traffic Prevention Act,10.0
2020,Wardha,Immoral Traffic Prevention Act,0.0
2020,Washim,Immoral Traffic Prevention Act,0.0
2020,Yavatmal,Immoral Traffic Prevention Act,1.0
2021,Ahilyanagar,Immoral Traffic Prevention Act,8.0
2021,Akola,Immoral Traffic Prevention Act,0.0
2021,Amravati,Immoral Traffic Prevention Act,0.0
2021,Chhatrapati Sambhaji Nagar,Immoral Traffic Prevention Act,2.0
2021,Beed,Immoral Traffic Prevention Act,7.0
2021,Bhandara,Immoral Traffic Prevention Act,0.0
2021,Buldhana,Immoral Traffic Prevention Act,1.0
2021,Chandrapur,Immoral Traffic Prevention Act,0.0
2021,Dhule,Immoral Traffic Prevention Act,0.0
2021,Gadchiroli,Immoral Traffic Prevention Act,0.0
2021,Gondia,Immoral Traffic Prevention Act,1.0
2021,Hingoli,Immoral Traffic Prevention Act,1.0
2021,Jalgaon,Immoral Traffic Prevention Act,6.0
2021,Jalna,Immoral Traffic Prevention Act,1.0
2021,Kolhapur,Immoral Traffic Prevention Act,0.0
2021,Latur,Immoral Traffic Prevention Act,1.0
2021,Mumbai City,Immoral Traffic Prevention Act,5.0
2021,Nagpur,Immoral Traffic Prevention Act,12.0
2021,Nanded,Immoral Traffic Prevention Act,0.0
2021,Nandurbar,Immoral Traffic Prevention Act,0.0
2021,Nasik,Immoral Traffic Prevention Act,2.0
2021,Dharashiv,Immoral Traffic Prevention Act,4.0
2021,Palghar,Immoral Traffic Prevention Act,0.0
2021,Parbhani,Immoral Traffic Prevention Act,0.0
2021,Pune,Immoral Traffic Prevention Act,25.0
2021,Raigad,Immoral Traffic Prevention Act,0.0
2021,Ratnagiri,Immoral Traffic Prevention Act,0.0
2021,Sangli,Immoral Traffic Prevention Act,0.0
2021,Satara,Immoral Traffic Prevention Act,0.0
2021,Sindhudurg,Immoral Traffic Prevention Act,0.0
2021,Solapur,Immoral Traffic Prevention Act,7.0
2021,Thane,Immoral Traffic Prevention Act,12.0
2021,Wardha,Immoral Traffic Prevention Act,0.0
2021,Washim,Immoral Traffic Prevention Act,0.0
2021,Yavatmal,Immoral Traffic Prevention Act,0.0
2014,Ahilyanagar,HumanTrafficking,0.0
2014,Akola,HumanTrafficking,0.0
2014,Amravati,HumanTrafficking,0.0
2014,Chhatrapati Sambhaji Nagar,HumanTrafficking,0.0
2014,Beed,HumanTrafficking,0.0
2014,Bhandara,HumanTrafficking,0.0
2014,Buldhana,HumanTrafficking,0.0
2014,Chandrapur,HumanTrafficking,0.0
2014,Dhule,HumanTrafficking,0.0
2014,Gadchiroli,HumanTrafficking,0.0
2014,Gondia,HumanTrafficking,0.0
2014,Hingoli,HumanTrafficking,0.0
2014,Jalgaon,HumanTrafficking,0.0
2014,Jalna,HumanTrafficking,0.0
2014,Kolhapur,HumanTrafficking,0.0
2014,Latur,HumanTrafficking,0.0
2014,Mumbai City,HumanTrafficking,74.0
2014,Nagpur,HumanTrafficking,1.0
2014,Nanded,HumanTrafficking,0.0
2014,Nandurbar,HumanTrafficking,0.0
2014,Nasik,HumanTrafficking,0.0
2014,Dharashiv,HumanTrafficking,0.0
2014,Palghar,HumanTrafficking,0.0
2014,Parbhani,HumanTrafficking,0.0
2014,Pune,HumanTrafficking,0.0
2014,Raigad,HumanTrafficking,0.0
2014,Ratnagiri,HumanTrafficking,0.0
2014,Sangli,HumanTrafficking,0.0
2014,Satara,HumanTrafficking,0.0
2014,Sindhudurg,HumanTrafficking,0.0
2014,Solapur,HumanTrafficking,0.0
2014,Thane,HumanTrafficking,12.0
2014,Wardha,HumanTrafficking,0.0
2014,Washim,HumanTrafficking,0.0
2014,Yavatmal,HumanTrafficking,0.0
2015,Ahilyanagar,HumanTrafficking,0.0
2015,Akola,HumanTrafficking,0.0
2015,Amravati,HumanTrafficking,0.0
2015,Chhatrapati Sambhaji Nagar,HumanTrafficking,0.0
2015,Beed,HumanTrafficking,0.0
2015,Bhandara,HumanTrafficking,0.0
2015,Buldhana,HumanTrafficking,0.0
2015,Chandrapur,HumanTrafficking,0.0
2015,Dhule,HumanTrafficking,0.0
2015,Gadchiroli,HumanTrafficking,0.0
2015,Gondia,HumanTrafficking,0.0
2015,Hingoli,HumanTrafficking,0.0
2015,Jalgaon,HumanTrafficking,0.0
2015,Jalna,HumanTrafficking,0.0
2015,Kolhapur,HumanTrafficking,0.0
2015,Latur,HumanTrafficking,0.0
2015,Mumbai City,HumanTrafficking,1.0
2015,Nagpur,HumanTrafficking,1.0
2015,Nanded,HumanTrafficking,1.0
2015,Nandurbar,HumanTrafficking,0.0
2015,Nasik,HumanTrafficking,0.0
2015,Dharashiv,HumanTrafficking,0.0
2015,Palghar,HumanTrafficking,0.0
2015,Parbhani,HumanTrafficking,0.0
2015,Pune,HumanTrafficking,1.0
2015,Raigad,HumanTrafficking,0.0
2015,Ratnagiri,HumanTrafficking,0.0
2015,Sangli,HumanTrafficking,0.0
2015,Satara,HumanTrafficking,0.0
2015,Sindhudurg,HumanTrafficking,0.0
2015,Solapur,HumanTrafficking,0.0
2015,Thane,HumanTrafficking,0.0
2015,Wardha,HumanTrafficking,0.0
2015,Washim,HumanTrafficking,0.0
2015,Yavatmal,HumanTrafficking,0.0
2016,Ahilyanagar,HumanTrafficking,0.0
2016,Akola,HumanTrafficking,0.0
2016,Amravati,HumanTrafficking,0.0
2016,Chhatrapati Sambhaji Nagar,HumanTrafficking,1.0
2016,Beed,HumanTrafficking,0.0
2016,Bhandara,HumanTrafficking,0.0
2016,Buldhana,HumanTrafficking,0.0
2016,Chandrapur,HumanTrafficking,0.0
2016,Dhule,HumanTrafficking,0.0
2016,Gadchiroli,HumanTrafficking,1.0
2016,Gondia,HumanTrafficking,0.0
2016,Hingoli,HumanTrafficking,1.0
2016,Jalgaon,HumanTrafficking,0.0
2016,Jalna,HumanTrafficking,0.0
2016,Kolhapur,HumanTrafficking,0.0
2016,Latur,HumanTrafficking,0.0
2016,Mumbai City,HumanTrafficking,0.0
2016,Nagpur,HumanTrafficking,3.0
2016,Nanded,HumanTrafficking,1.0
2016,Nandurbar,HumanTrafficking,0.0
2016,Nasik,HumanTrafficking,0.0
2016,Dharashiv,HumanTrafficking,0.0
2016,Palghar,HumanTrafficking,1.0
2016,Parbhani,HumanTrafficking,0.0
2016,Pune,HumanTrafficking,0.0
2016,Raigad,HumanTrafficking,0.0
2016,Ratnagiri,HumanTrafficking,0.0
2016,Sangli,HumanTrafficking,1.0
2016,Satara,HumanTrafficking,3.0
2016,Sindhudurg,HumanTrafficking,0.0
2016,Solapur,HumanTrafficking,0.0
2016,Thane,HumanTrafficking,0.0
2016,Wardha,HumanTrafficking,0.0
2016,Washim,HumanTrafficking,0.0
2016,Yavatmal,HumanTrafficking,0.0
2017,Ahilyanagar,HumanTrafficking,0.0
2017,Akola,HumanTrafficking,0.0
2017,Amravati,HumanTrafficking,0.0
2017,Chhatrapati Sambhaji Nagar,HumanTrafficking,0.0
2017,Beed,HumanTrafficking,0.0
2017,Bhandara,HumanTrafficking,1.0
2017,Buldhana,HumanTrafficking,1.0
2017,Chandrapur,HumanTrafficking,0.0
2017,Dhule,HumanTrafficking,0.0
2017,Gadchiroli,HumanTrafficking,1.0
2017,Gondia,HumanTrafficking,0.0
2017,Hingoli,HumanTrafficking,0.0
2017,Jalgaon,HumanTrafficking,1.0
2017,Jalna,HumanTrafficking,0.0
2017,Kolhapur,HumanTrafficking,0.0
2017,Latur,HumanTrafficking,0.0
2017,Mumbai City,HumanTrafficking,1.0
2017,Nagpur,HumanTrafficking,0.0
2017,Nanded,HumanTrafficking,1.0
2017,Nandurbar,HumanTrafficking,0.0
2017,Nasik,HumanTrafficking,0.0
2017,Dharashiv,HumanTrafficking,0.0
2017,Palghar,HumanTrafficking,0.0
2017,Parbhani,HumanTrafficking,0.0
2017,Pune,HumanTrafficking,5.0
2017,Raigad,HumanTrafficking,0.0
2017,Ratnagiri,HumanTrafficking,0.0
2017,Sangli,HumanTrafficking,0.0
2017,Satara,HumanTrafficking,0.0
2017,Sindhudurg,HumanTrafficking,0.0
2017,Solapur,HumanTrafficking,1.0
2017,Thane,HumanTrafficking,1.0
2017,Wardha,HumanTrafficking,0.0
2017,Washim,HumanTrafficking,0.0
2017,Yavatmal,HumanTrafficking,0.0
2019,Ahilyanagar,HumanTrafficking,0.0
2019,Akola,HumanTrafficking,0.0
2019,Amravati,HumanTrafficking,2.0
2019,Chhatrapati Sambhaji Nagar,HumanTrafficking,0.0
2019,Beed,HumanTrafficking,4.0
2019,Bhandara,HumanTrafficking,0.0
2019,Buldhana,HumanTrafficking,0.0
2019,Chandrapur,HumanTrafficking,0.0
2019,Dhule,HumanTrafficking,0.0
2019,Gadchiroli,HumanTrafficking,0.0
2019,Gondia,HumanTrafficking,0.0
2019,Hingoli,HumanTrafficking,0.0
2019,Jalgaon,HumanTrafficking,0.0
2019,Jalna,HumanTrafficking,0.0
2019,Kolhapur,HumanTrafficking,16.0
2019,Latur,HumanTrafficking,0.0
2019,Mumbai City,HumanTrafficking,67.0
2019,Nagpur,HumanTrafficking,14.0
2019,Nanded,HumanTrafficking,0.0
2019,Nandurbar,HumanTrafficking,0.0
2019,Nasik,HumanTrafficking,0.0
2019,Dharashiv,HumanTrafficking,0.0
2019,Palghar,HumanTrafficking,16.0
2019,Parbhani,HumanTrafficking,0.0
2019,Pune,HumanTrafficking,34.0
2019,Raigad,HumanTrafficking,0.0
2019,Ratnagiri,HumanTrafficking,0.0
2019,Sangli,HumanTrafficking,8.0
2019,Satara,HumanTrafficking,4.0
2019,Sindhudurg,HumanTrafficking,0.0
2019,Solapur,HumanTrafficking,6.0
2019,Thane,HumanTrafficking,49.0
2019,Wardha,HumanTrafficking,0.0
2019,Washim,HumanTrafficking,0.0
2019,Yavatmal,HumanTrafficking,0.0
2018,Ahilyanagar,HumanTrafficking,0.0
2018,Akola,HumanTrafficking,0.0
2018,Amravati,HumanTrafficking,1.0
2018,Chhatrapati Sambhaji Nagar,HumanTrafficking,0.0
2018,Beed,HumanTrafficking,7.0
2018,Bhandara,HumanTrafficking,0.0
2018,Buldhana,HumanTrafficking,0.0
2018,Chandrapur,HumanTrafficking,2.0
2018,Dhule,HumanTrafficking,0.0
2018,Gadchiroli,HumanTrafficking,0.0
2018,Gondia,HumanTrafficking,0.0
2018,Hingoli,HumanTrafficking,0.0
2018,Jalgaon,HumanTrafficking,0.0
2018,Jalna,HumanTrafficking,0.0
2018,Kolhapur,HumanTrafficking,15.0
2018,Latur,HumanTrafficking,0.0
2018,Mumbai City,HumanTrafficking,28.0
2018,Nagpur,HumanTrafficking,19.0
2018,Nanded,HumanTrafficking,1.0
2018,Nandurbar,HumanTrafficking,0.0
2018,Nasik,HumanTrafficking,0.0
2018,Dharashiv,HumanTrafficking,0.0
2018,Palghar,HumanTrafficking,9.0
2018,Parbhani,HumanTrafficking,0.0
2018,Pune,HumanTrafficking,46.0
2018,Raigad,HumanTrafficking,0.0
2018,Ratnagiri,HumanTrafficking,0.0
2018,Sangli,HumanTrafficking,9.0
2018,Satara,HumanTrafficking,11.0
2018,Sindhudurg,HumanTrafficking,2.0
2018,Solapur,HumanTrafficking,3.0
2018,Thane,HumanTrafficking,55.0
2018,Wardha,HumanTrafficking,0.0
2018,Washim,HumanTrafficking,0.0
2018,Yavatmal,HumanTrafficking,0.0
2020,Ahilyanagar,HumanTrafficking,0.0
2020,Akola,HumanTrafficking,0.0
2020,Amravati,HumanTrafficking,0.0
2020,Chhatrapati Sambhaji Nagar,HumanTrafficking,0.0
2020,Beed,HumanTrafficking,0.0
2020,Bhandara,HumanTrafficking,0.0
2020,Buldhana,HumanTrafficking,0.0
2020,Chandrapur,HumanTrafficking,0.0
2020,Dhule,HumanTrafficking,0.0
2020,Gadchiroli,HumanTrafficking,0.0
2020,Gondia,HumanTrafficking,0.0
2020,Hingoli,HumanTrafficking,0.0
2020,Jalgaon,HumanTrafficking,0.0
2020,Jalna,HumanTrafficking,0.0
2020,Kolhapur,HumanTrafficking,15.0
2020,Latur,HumanTrafficking,3.0
2020,Mumbai City,HumanTrafficking,30.0
2020,Nagpur,HumanTrafficking,8.0
2020,Nanded,HumanTrafficking,0.0
2020,Nandurbar,HumanTrafficking,0.0
2020,Nasik,HumanTrafficking,1.0
2020,Dharashiv,HumanTrafficking,0.0
2020,Palghar,HumanTrafficking,1.0
2020,Parbhani,HumanTrafficking,0.0
2020,Pune,HumanTrafficking,28.0
2020,Raigad,HumanTrafficking,0.0
2020,Ratnagiri,HumanTrafficking,0.0
2020,Sangli,HumanTrafficking,0.0
2020,Satara,HumanTrafficking,2.0
2020,Sindhudurg,HumanTrafficking,0.0
2020,Solapur,HumanTrafficking,0.0
2020,Thane,HumanTrafficking,28.0
2020,Wardha,HumanTrafficking,0.0
2020,Washim,HumanTrafficking,0.0
2020,Yavatmal,HumanTrafficking,0.0
2021,Ahilyanagar,HumanTrafficking,1.0
2021,Akola,HumanTrafficking,1.0
2021,Amravati,HumanTrafficking,3.0
2021,Chhatrapati Sambhaji Nagar,HumanTrafficking,0.0
2021,Beed,HumanTrafficking,0.0
2021,Bhandara,HumanTrafficking,0.0
2021,Buldhana,HumanTrafficking,0.0
2021,Chandrapur,HumanTrafficking,2.0
2021,Dhule,HumanTrafficking,0.0
2021,Gadchiroli,HumanTrafficking,0.0
2021,Gondia,HumanTrafficking,0.0
2021,Hingoli,HumanTrafficking,0.0
2021,Jalgaon,HumanTrafficking,0.0
2021,Jalna,HumanTrafficking,0.0
2021,Kolhapur,HumanTrafficking,17.0
2021,Latur,HumanTrafficking,5.0
2021,Mumbai City,HumanTrafficking,42.0
2021,Nagpur,HumanTrafficking,12.0
2021,Nanded,HumanTrafficking,0.0
2021,Nandurbar,HumanTrafficking,1.0
2021,Nasik,HumanTrafficking,1.0
2021,Dharashiv,HumanTrafficking,0.0
2021,Palghar,HumanTrafficking,0.0
2021,Parbhani,HumanTrafficking,0.0
2021,Pune,HumanTrafficking,58.0
2021,Raigad,HumanTrafficking,1.0
2021,Ratnagiri,HumanTrafficking,2.0
2021,Sangli,HumanTrafficking,2.0
2021,Satara,HumanTrafficking,3.0
2021,Sindhudurg,HumanTrafficking,0.0
2021,Solapur,HumanTrafficking,12.0
2021,Thane,HumanTrafficking,106.0
2021,Wardha,HumanTrafficking,0.0
2021,Washim,HumanTrafficking,0.0
2021,Yavatmal,HumanTrafficking,1.0
2014,Ahilyanagar,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2014,Akola,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2014,Amravati,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2014,Chhatrapati Sambhaji Nagar,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2014,Beed,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2014,Bhandara,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2014,Buldhana,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2014,Chandrapur,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2014,Dhule,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2014,Gadchiroli,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2014,Gondia,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2014,Hingoli,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2014,Jalgaon,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
2014,Jalna,Cyber Crimes/Information Technology Act (Women Centric Crimes only),
