Year,District,Mother Tongue,Male,Female,Unnamed: 5,Unnamed: 6
2011,Gondia,Sindhi,5239.0,4896.0,,
2011,Gondia,Tamil,72.0,89.0,,
2011,Gondia,Telugu,729.0,791.0,,
2011,Gondia,Thado,0.0,1.0,,
2011,Gondia,Tibetan,364.0,364.0,,
2011,Gondia,Tripuri,6.0,0.0,,
2011,Gondia,Tulu,33.0,27.0,,
2011,Gondia,Urdu,877.0,826.0,,
2011,Hingoli,Arabic/Arbi,2.0,3.0,,
2011,Hingoli,Bengali,88.0,66.0,,
2011,Hingoli,Bhili/Bhilodi,645.0,716.0,,
2011,Hingoli,English,14.0,14.0,,
2011,Hingoli,Gondi,9.0,13.0,,
2011,Hingoli,Gujarati,655.0,632.0,,
2011,Hingoli,Hindi,51725.0,48538.0,,
2011,Hingoli,Kannada,67.0,51.0,,
2011,Hingoli,Kashmiri,277.0,280.0,,
2011,Hingoli,Khandeshi,7.0,12.0,,
2011,Hingoli,Kinnauri,1.0,0.0,,
2011,Hingoli,Konkani,4.0,2.0,,
2011,Hingoli,Kurukh/Oraon,21.0,23.0,,
2011,Hingoli,Lakher,6.0,5.0,,
2011,Hingoli,Malayalam,15.0,13.0,,
2011,Hingoli,Marathi,506842.0,476600.0,,
2011,Hingoli,Nepali,20.0,15.0,,
2011,Hingoli,Odia,10.0,8.0,,
2011,Hingoli,Others,479.0,417.0,,
2011,Hingoli,Punjabi,56.0,53.0,,
2011,Hingoli,Sanskrit,11.0,7.0,,
2011,Hingoli,Sindhi,102.0,110.0,,
2011,Hingoli,Tamil,38.0,28.0,,
2011,Hingoli,Telugu,4001.0,3908.0,,
2011,Hingoli,Tulu,0.0,1.0,,
2011,Hingoli,Urdu,41199.0,39536.0,,
2011,Jalgaon,Adi,1.0,1.0,,
2011,Jalgaon,Angami,27.0,23.0,,
2011,Jalgaon,Arabic/Arbi,3.0,6.0,,
2011,Jalgaon,Assamese,136.0,73.0,,
2011,Jalgaon,Bengali,1367.0,730.0,,
2011,Jalgaon,Bhili/Bhilodi,92587.0,87207.0,,
2011,Jalgaon,Bodo,1.0,0.0,,
2011,Jalgaon,Coorgi/Kodagu,47.0,44.0,,
2011,Jalgaon,Deori,0.0,1.0,,
2011,Jalgaon,Dogri,72.0,58.0,,
2011,Jalgaon,English,396.0,412.0,,
2011,Jalgaon,Gondi,1766.0,1520.0,,
2011,Jalgaon,Gujarati,11608.0,10988.0,,
2011,Jalgaon,Halabi,19.0,14.0,,
2011,Jalgaon,Hindi,225020.0,204826.0,,
2011,Jalgaon,Hmar,0.0,1.0,,
2011,Jalgaon,Ho,96.0,86.0,,
2011,Jalgaon,Kabui,0.0,1.0,,
2011,Jalgaon,Kannada,339.0,298.0,,
2011,Jalgaon,Kashmiri,198.0,175.0,,
2011,Jalgaon,Khandeshi,263810.0,249988.0,,
2011,Jalgaon,Kharia,4.0,1.0,,
2011,Jalgaon,Khasi,0.0,1.0,,
2011,Jalgaon,Kisan,4.0,1.0,,
2011,Jalgaon,Konkani,9434.0,7488.0,,
2011,Jalgaon,Korku,436.0,394.0,,
2011,Jalgaon,Korwa,10.0,11.0,,
2011,Jalgaon,Kuki,1.0,0.0,,
2011,Jalgaon,Kurukh/Oraon,6.0,2.0,,
2011,Jalgaon,Lahnda,90.0,82.0,,
2011,Jalgaon,Lakher,1.0,0.0,,
2011,Jalgaon,Maithili,18.0,13.0,,
2011,Jalgaon,Malayalam,345.0,349.0,,
2011,Jalgaon,Manipuri,7.0,3.0,,
2011,Jalgaon,Marathi,1398214.0,1285637.0,,
2011,Jalgaon,Munda,0.0,1.0,,
2011,Jalgaon,Nepali,211.0,179.0,,
2011,Jalgaon,Odia,350.0,292.0,,
2011,Jalgaon,Others,2662.0,2485.0,,
2011,Jalgaon,Paite,3.0,3.0,,
2011,Jalgaon,Punjabi,879.0,794.0,,
2011,Jalgaon,Rabha,2.0,2.0,,
2011,Jalgaon,Rai,0.0,1.0,,
2011,Jalgaon,Sanskrit,16.0,13.0,,
2011,Jalgaon,Santali,445.0,430.0,,
2011,Jalgaon,Sindhi,14129.0,13274.0,,
2011,Jalgaon,Tamil,538.0,462.0,,
2011,Jalgaon,Telugu,4419.0,4387.0,,
2011,Jalgaon,Tulu,3.0,4.0,,
2011,Jalgaon,Urdu,167645.0,159790.0,,
2011,Jalgaon,Vaiphei,0.0,1.0,,
2011,Jalna,Arabic/Arbi,3.0,6.0,,
2011,Jalna,Assamese,1.0,1.0,,
2011,Jalna,Bengali,143.0,100.0,,
2011,Jalna,Bhili/Bhilodi,1139.0,1129.0,,
2011,Jalna,Dogri,47.0,46.0,,
2011,Jalna,English,11.0,8.0,,
2011,Jalna,Gangte,1.0,0.0,,
2011,Jalna,Gondi,73.0,64.0,,
2011,Jalna,Gujarati,1586.0,1535.0,,
2011,Jalna,Hindi,133447.0,123978.0,,
2011,Jalna,Ho,18.0,16.0,,
2011,Jalna,Kannada,126.0,137.0,,
2011,Jalna,Kashmiri,71.0,90.0,,
2011,Jalna,Khandeshi,78.0,65.0,,
2011,Jalna,Kinnauri,1.0,1.0,,
2011,Jalna,Konkani,319.0,294.0,,
2011,Jalna,Korku,16.0,17.0,,
2011,Jalna,Kurukh/Oraon,4.0,3.0,,
2011,Jalna,Maithili,9.0,9.0,,
2011,Jalna,Malayalam,133.0,147.0,,
2011,Jalna,Marathi,770827.0,721250.0,,
2011,Jalna,Munda,1.0,0.0,,
2011,Jalna,Nepali,47.0,48.0,,
2011,Jalna,Odia,63.0,42.0,,
2011,Jalna,Others,486.0,468.0,,
2011,Jalna,Punjabi,282.0,303.0,,
2011,Jalna,Sanskrit,27.0,24.0,,
2011,Jalna,Santali,1.0,2.0,,
2011,Jalna,Sindhi,1012.0,955.0,,
2011,Jalna,Tamil,740.0,697.0,,
2011,Jalna,Telugu,8745.0,8743.0,,
2011,Jalna,Thado,5.0,2.0,,
2011,Jalna,Tulu,2.0,0.0,,
2011,Jalna,Urdu,92009.0,87393.0,,
2011,Kolhapur,Adi,0.0,1.0,,
2011,Kolhapur,Arabic/Arbi,23.0,17.0,,
2011,Kolhapur,Assamese,19.0,9.0,,
2011,Kolhapur,Bengali,918.0,506.0,,
2011,Kolhapur,Bhili/Bhilodi,1644.0,1746.0,,
2011,Kolhapur,Coorgi/Kodagu,153.0,158.0,,
2011,Kolhapur,English,111.0,83.0,,
2011,Kolhapur,Gondi,35.0,16.0,,
2011,Kolhapur,Gujarati,6361.0,6252.0,,
2011,Kolhapur,Halabi,7.0,4.0,,
2011,Kolhapur,Hindi,94020.0,84190.0,,
2011,Kolhapur,Ho,6.0,8.0,,
2011,Kolhapur,Kannada,38152.0,39332.0,,
2011,Kolhapur,Kashmiri,10.0,6.0,,
2011,Kolhapur,Khandeshi,29.0,28.0,,
2011,Kolhapur,Kharia,3.0,2.0,,
2011,Kolhapur,Kolami,1.0,4.0,,
2011,Kolhapur,Konkani,117.0,119.0,,
2011,Kolhapur,Korku,0.0,1.0,,
2011,Kolhapur,Kuki,13.0,8.0,,
2011,Kolhapur,Lahnda,53.0,68.0,,
2011,Kolhapur,Maithili,122.0,90.0,,
2011,Kolhapur,Malayalam,560.0,457.0,,
2011,Kolhapur,Manipuri,3.0,3.0,,
2011,Kolhapur,Marathi,1764919.0,1690935.0,,
2011,Kolhapur,Mishmi,1.0,0.0,,
2011,Kolhapur,Munda,2.0,1.0,,
2011,Kolhapur,Nepali,311.0,214.0,,
2011,Kolhapur,Odia,580.0,350.0,,
2011,Kolhapur,Others,684.0,617.0,,
2011,Kolhapur,Paite,2.0,2.0,,
2011,Kolhapur,Punjabi,491.0,447.0,,
2011,Kolhapur,Rai,3.0,3.0,,
2011,Kolhapur,Sanskrit,17.0,15.0,,
2011,Kolhapur,Santali,2.0,3.0,,
2011,Kolhapur,Sindhi,9307.0,8620.0,,
2011,Kolhapur,Tamil,847.0,733.0,,
2011,Kolhapur,Telugu,8146.0,8051.0,,
2011,Kolhapur,Tibetan,0.0,1.0,,
2011,Kolhapur,Tulu,221.0,203.0,,
2011,Kolhapur,Urdu,52765.0,52040.0,,
2011,Latur,Anal,1.0,0.0,,
2011,Latur,Angami,4.0,0.0,,
2011,Latur,Ao,1.0,0.0,,
2011,Latur,Arabic/Arbi,14.0,10.0,,
2011,Latur,Assamese,21.0,8.0,,
2011,Latur,Bengali,324.0,168.0,,
2011,Latur,Bhili/Bhilodi,191.0,172.0,,
2011,Latur,Bodo,1.0,0.0,,
2011,Latur,Dogri,16.0,1.0,,
2011,Latur,English,31.0,16.0,,
2011,Latur,Garo,12.0,0.0,,
2011,Latur,Gondi,233.0,220.0,,
2011,Latur,Gujarati,1324.0,1165.0,,
2011,Latur,Halabi,2.0,3.0,,
2011,Latur,Hindi,132673.0,123261.0,,
2011,Latur,Kabui,1.0,3.0,,
2011,Latur,Kannada,5304.0,5512.0,,
2011,Latur,Kashmiri,1.0,2.0,,
2011,Latur,Khandeshi,7.0,7.0,,
2011,Latur,Kolami,1.0,1.0,,
2011,Latur,Konkani,93.0,66.0,,
2011,Latur,Korku,3.0,2.0,,
2011,Latur,Kurukh/Oraon,3.0,1.0,,
2011,Latur,Lahnda,42.0,52.0,,
2011,Latur,Maithili,31.0,22.0,,
2011,Latur,Malayalam,147.0,97.0,,
2011,Latur,Manipuri,11.0,0.0,,
2011,Latur,Marathi,1041316.0,965070.0,,
2011,Latur,Mogh,1.0,3.0,,
2011,Latur,Nepali,38.0,29.0,,
2011,Latur,Odia,46.0,34.0,,
2011,Latur,Others,82.0,74.0,,
2011,Latur,Punjabi,123.0,74.0,,
2011,Latur,Sanskrit,11.0,8.0,,
2011,Latur,Santali,2.0,2.0,,
2011,Latur,Sindhi,315.0,332.0,,
2011,Latur,Tamil,815.0,684.0,,
2011,Latur,Telugu,9100.0,8491.0,,
2011,Latur,Tripuri,2.0,0.0,,
2011,Latur,Tulu,19.0,19.0,,
2011,Latur,Urdu,80778.0,75447.0,,
2011,Mumbai,Adi,9.0,7.0,,
2011,Mumbai,Afghani/Kabuli/Pashto,12.0,10.0,,
2011,Mumbai,Ao,0.0,1.0,,
2011,Mumbai,Arabic/Arbi,43.0,31.0,,
2011,Mumbai,Assamese,652.0,305.0,,
2011,Mumbai,Bengali,29622.0,10808.0,,
2011,Mumbai,Bhili/Bhilodi,624.0,619.0,,
2011,Mumbai,Bhotia,5.0,2.0,,
2011,Mumbai,Bodo,6.0,5.0,,
2011,Mumbai,Coorgi/Kodagu,20.0,15.0,,
2011,Mumbai,Deori,2.0,2.0,,
2011,Mumbai,Dimasa,1.0,1.0,,
2011,Mumbai,Dogri,103.0,56.0,,
2011,Mumbai,English,6421.0,7568.0,,
2011,Mumbai,Gangte,5.0,6.0,,
2011,Mumbai,Garo,2.0,5.0,,
2011,Mumbai,Gondi,169.0,183.0,,
2011,Mumbai,Gujarati,173434.0,176468.0,,
2011,Mumbai,Halabi,25.0,19.0,,
2011,Mumbai,Halam,1.0,2.0,,
2011,Mumbai,Hindi,503993.0,327408.0,,
2011,Mumbai,Ho,2.0,3.0,,
2011,Mumbai,Kabui,5.0,1.0,,
2011,Mumbai,Kannada,945.0,855.0,,
2011,Mumbai,Kashmiri,190.0,130.0,,
2011,Mumbai,Khandeshi,57.0,42.0,,
2011,Mumbai,Kharia,17.0,16.0,,
2011,Mumbai,Khasi,6.0,9.0,,
2011,Mumbai,Koch,2.0,3.0,,
2011,Mumbai,Koda/Kora,6.0,6.0,,
2011,Mumbai,Konda,2.0,0.0,,
2011,Mumbai,Konkani,20160.0,22349.0,,
2011,Mumbai,Korwa,352.0,365.0,,
2011,Mumbai,Kuki,31.0,36.0,,
2011,Mumbai,Kurukh/Oraon,133.0,83.0,,
2011,Mumbai,Ladakhi,5.0,6.0,,
2011,Mumbai,Lahauli,1.0,0.0,,
2011,Mumbai,Lahnda,20.0,23.0,,
2011,Mumbai,Lakher,2.0,0.0,,
2011,Mumbai,Liangmei,6.0,8.0,,
2011,Mumbai,Lotha,1.0,1.0,,
2011,Mumbai,Lushai/Mizo,21.0,22.0,,
2011,Mumbai,Maithili,2387.0,675.0,,
2011,Mumbai,Malayalam,6977.0,6383.0,,
2011,Mumbai,Malto,0.0,2.0,,
2011,Mumbai,Manipuri,160.0,116.0,,
2011,Mumbai,Mao,4.0,5.0,,
2011,Mumbai,Marathi,570132.0,539263.0,,
2011,Mumbai,Miri/Mishing,0.0,1.0,,
2011,Mumbai,Mishmi,0.0,1.0,,
2011,Mumbai,Mogh,2.0,0.0,,
2011,Mumbai,Munda,7.0,12.0,,
2011,Mumbai,Mundari,0.0,4.0,,
2011,Mumbai,Nepali,3327.0,2073.0,,
2011,Mumbai,Nissi/Dafla,4.0,1.0,,
2011,Mumbai,Odia,5806.0,3244.0,,
2011,Mumbai,Others,2162.0,1941.0,,
2011,Mumbai,Paite,7.0,13.0,,
2011,Mumbai,Punjabi,12395.0,11700.0,,
2011,Mumbai,Rabha,2.0,1.0,,
2011,Mumbai,Rai,1.0,0.0,,
2011,Mumbai,Sanskrit,54.0,55.0,,
2011,Mumbai,Santali,13.0,9.0,,
2011,Mumbai,Savara,0.0,4.0,,
2011,Mumbai,Sema,1.0,3.0,,
2011,Mumbai,Shina,0.0,2.0,,
2011,Mumbai,Sindhi,21561.0,23314.0,,
2011,Mumbai,Tamang,2.0,5.0,,
2011,Mumbai,Tamil,47435.0,42942.0,,
2011,Mumbai,Tangkhul,0.0,1.0,,
2011,Mumbai,Tangsa,1.0,3.0,,
2011,Mumbai,Telugu,37399.0,35578.0,,
2011,Mumbai,Thado,18.0,13.0,,
2011,Mumbai,Tibetan,4.0,6.0,,
2011,Mumbai,Tripuri,9.0,8.0,,
2011,Mumbai,Tulu,3070.0,2940.0,,
2011,Mumbai,Urdu,234554.0,183005.0,,
2011,Mumbai,Wancho,1.0,1.0,,
2011,Mumbai Suburban,Adi,13.0,12.0,,
2011,Mumbai Suburban,Afghani/Kabuli/Pashto,12.0,10.0,,
2011,Mumbai Suburban,Anal,2.0,4.0,,
2011,Mumbai Suburban,Angami,4.0,2.0,,
2011,Mumbai Suburban,Ao,14.0,9.0,,
2011,Mumbai Suburban,Arabic/Arbi,164.0,143.0,,
2011,Mumbai Suburban,Assamese,1650.0,922.0,,
2011,Mumbai Suburban,Bengali,63163.0,37648.0,,
2011,Mumbai Suburban,Bhili/Bhilodi,2646.0,2507.0,,
2011,Mumbai Suburban,Bhotia,28.0,13.0,,
2011,Mumbai Suburban,Bhumij,6.0,4.0,,
2011,Mumbai Suburban,Bodo,20.0,8.0,,
2011,Mumbai Suburban,Coorgi/Kodagu,42.0,29.0,,
2011,Mumbai Suburban,Dimasa,10.0,2.0,,
2011,Mumbai Suburban,Dogri,131.0,108.0,,
2011,Mumbai Suburban,English,25897.0,28078.0,,
2011,Mumbai Suburban,Gadaba,1.0,3.0,,
2011,Mumbai Suburban,Gangte,3.0,1.0,,
2011,Mumbai Suburban,Garo,9.0,13.0,,
2011,Mumbai Suburban,Gondi,353.0,348.0,,
2011,Mumbai Suburban,Gujarati,542913.0,535276.0,,
2011,Mumbai Suburban,Halabi,39.0,30.0,,
2011,Mumbai Suburban,Hindi,1622202.0,1144939.0,,
2011,Mumbai Suburban,Hmar,3.0,5.0,,
2011,Mumbai Suburban,Ho,50.0,54.0,,
2011,Mumbai Suburban,Kabui,1.0,2.0,,
2011,Mumbai Suburban,Kannada,1438.0,1351.0,,
2011,Mumbai Suburban,Karbi/Mikir,6.0,5.0,,
2011,Mumbai Suburban,Kashmiri,1049.0,889.0,,
2011,Mumbai Suburban,Khandeshi,1071.0,1296.0,,
2011,Mumbai Suburban,Kharia,28.0,43.0,,
2011,Mumbai Suburban,Khasi,23.0,41.0,,
2011,Mumbai Suburban,Khezha,0.0,2.0,,
2011,Mumbai Suburban,Khond/Kondh,4.0,4.0,,
2011,Mumbai Suburban,Kinnauri,8.0,11.0,,
2011,Mumbai Suburban,Koch,3.0,3.0,,
2011,Mumbai Suburban,Koda/Kora,10.0,0.0,,
2011,Mumbai Suburban,Kom,4.0,7.0,,
2011,Mumbai Suburban,Konda,1.0,3.0,,
2011,Mumbai Suburban,Konkani,73397.0,79526.0,,
2011,Mumbai Suburban,Korku,9.0,6.0,,
2011,Mumbai Suburban,Korwa,226.0,233.0,,
2011,Mumbai Suburban,Kuki,38.0,38.0,,
2011,Mumbai Suburban,Kurukh/Oraon,243.0,279.0,,
2011,Mumbai Suburban,Ladakhi,1.0,0.0,,
2011,Mumbai Suburban,Lahnda,93.0,75.0,,
2011,Mumbai Suburban,Lakher,8.0,3.0,,
2011,Mumbai Suburban,Lepcha,4.0,5.0,,
2011,Mumbai Suburban,Liangmei,14.0,16.0,,
2011,Mumbai Suburban,Limbu,2.0,1.0,,
2011,Mumbai Suburban,Lotha,3.0,4.0,,
2011,Mumbai Suburban,Lushai/Mizo,26.0,45.0,,
2011,Mumbai Suburban,Maithili,11685.0,5781.0,,
2011,Mumbai Suburban,Malayalam,54700.0,52878.0,,
2011,Mumbai Suburban,Malto,0.0,1.0,,
2011,Mumbai Suburban,Manipuri,537.0,446.0,,
2011,Mumbai Suburban,Mao,1.0,4.0,,
2011,Mumbai Suburban,Marathi,1689843.0,1605690.0,,
2011,Mumbai Suburban,Miri/Mishing,1.0,0.0,,
2011,Mumbai Suburban,Mishmi,0.0,2.0,,
2011,Mumbai Suburban,Munda,61.0,63.0,,
2011,Mumbai Suburban,Mundari,41.0,8.0,,
2011,Mumbai Suburban,Nepali,12824.0,8128.0,,
2011,Mumbai Suburban,Nissi/Dafla,8.0,3.0,,
2011,Mumbai Suburban,Odia,26963.0,15790.0,,
2011,Mumbai Suburban,Others,6281.0,6244.0,,
2011,Mumbai Suburban,Paite,7.0,11.0,,
2011,Mumbai Suburban,Pochury,0.0,2.0,,
2011,Mumbai Suburban,Punjabi,44153.0,42850.0,,
2011,Mumbai Suburban,Rabha,1.0,0.0,,
2011,Mumbai Suburban,Rai,7.0,4.0,,
2011,Mumbai Suburban,Sangtam,1.0,0.0,,
2011,Mumbai Suburban,Sanskrit,263.0,293.0,,
2011,Mumbai Suburban,Santali,106.0,45.0,,
2011,Mumbai Suburban,Savara,7.0,5.0,,
2011,Mumbai Suburban,Sema,9.0,8.0,,
2011,Mumbai Suburban,Sherpa,2.0,2.0,,
2011,Mumbai Suburban,Shina,3.0,3.0,,
2011,Mumbai Suburban,Sindhi,81422.0,84207.0,,
2011,Mumbai Suburban,Tamil,104804.0,99588.0,,
2011,Mumbai Suburban,Tangkhul,16.0,36.0,,
2011,Mumbai Suburban,Telugu,67935.0,62363.0,,
2011,Mumbai Suburban,Thado,2.0,7.0,,
2011,Mumbai Suburban,Tibetan,27.0,37.0,,
2011,Mumbai Suburban,Tripuri,21.0,3.0,,
2011,Mumbai Suburban,Tulu,29258.0,28476.0,,
2011,Mumbai Suburban,Urdu,563248.0,478605.0,,
2011,Mumbai Suburban,Wancho,1.0,0.0,,
2011,Nagpur,Afghani/Kabuli/Pashto,4.0,0.0,,
2011,Nagpur,Angami,1.0,0.0,,
2011,Nagpur,Ao,1.0,1.0,,
2011,Nagpur,Arabic/Arbi,57.0,48.0,,
2011,Nagpur,Assamese,150.0,68.0,,
2011,Nagpur,Bengali,9799.0,9053.0,,
2011,Nagpur,Bhili/Bhilodi,1139.0,950.0,,
2011,Nagpur,Bhotia,1.0,0.0,,
2011,Nagpur,Bishnupuriya,1.0,2.0,,
2011,Nagpur,Bodo,17.0,5.0,,
2011,Nagpur,Chakru/Chokri,1.0,0.0,,
2011,Nagpur,Chang,3.0,2.0,,
2011,Nagpur,Coorgi/Kodagu,2.0,2.0,,
2011,Nagpur,Dogri,33.0,24.0,,
2011,Nagpur,English,928.0,1063.0,,
2011,Nagpur,Garo,1.0,1.0,,
2011,Nagpur,Gondi,25699.0,25006.0,,
2011,Nagpur,Gujarati,16269.0,15834.0,,
2011,Nagpur,Halabi,6963.0,6694.0,,
2011,Nagpur,Halam,2.0,2.0,,
2011,Nagpur,Hindi,493736.0,448843.0,,
2011,Nagpur,Ho,48.0,48.0,,
2011,Nagpur,Kabui,0.0,1.0,,
2011,Nagpur,Kannada,935.0,823.0,,
2011,Nagpur,Karbi/Mikir,1.0,1.0,,
2011,Nagpur,Kashmiri,48.0,35.0,,
2011,Nagpur,Khandeshi,22.0,27.0,,
2011,Nagpur,Kharia,21.0,12.0,,
2011,Nagpur,Khasi,3.0,1.0,,
2011,Nagpur,Kinnauri,1.0,2.0,,
2011,Nagpur,Kisan,1.0,2.0,,
2011,Nagpur,Kolami,8.0,7.0,,
2011,Nagpur,Konkani,211.0,212.0,,
2011,Nagpur,Korku,229.0,218.0,,
2011,Nagpur,Korwa,21.0,18.0,,
2011,Nagpur,Kuki,5.0,5.0,,
2011,Nagpur,Kurukh/Oraon,72.0,65.0,,
2011,Nagpur,Lahnda,49.0,49.0,,
2011,Nagpur,Lushai/Mizo,20.0,6.0,,
2011,Nagpur,Maithili,500.0,432.0,,
2011,Nagpur,Malayalam,3926.0,3728.0,,
2011,Nagpur,Manipuri,44.0,18.0,,
2011,Nagpur,Mao,0.0,4.0,,
2011,Nagpur,Marathi,1661458.0,1601222.0,,
2011,Nagpur,Maring,0.0,1.0,,
2011,Nagpur,Mogh,1.0,0.0,,
2011,Nagpur,Munda,77.0,70.0,,
2011,Nagpur,Mundari,11.0,16.0,,
2011,Nagpur,Nepali,945.0,733.0,,
2011,Nagpur,Nissi/Dafla,0.0,1.0,,
2011,Nagpur,Odia,3592.0,2638.0,,
2011,Nagpur,Others,3518.0,3535.0,,
2011,Nagpur,Paite,2.0,0.0,,
2011,Nagpur,Punjabi,12776.0,11820.0,,
2011,Nagpur,Rai,4.0,2.0,,
2011,Nagpur,Sanskrit,98.0,97.0,,
2011,Nagpur,Santali,57.0,26.0,,
2011,Nagpur,Savara,1.0,2.0,,
2011,Nagpur,Sindhi,22912.0,22379.0,,
2011,Nagpur,Tamil,4063.0,3827.0,,
2011,Nagpur,Telugu,14199.0,13786.0,,
2011,Nagpur,Tripuri,1.0,6.0,,
2011,Nagpur,Tulu,20.0,18.0,,
2011,Nagpur,Urdu,100268.0,95104.0,,
2011,Nanded,Arabic/Arbi,8.0,5.0,,
2011,Nanded,Assamese,14.0,0.0,,
2011,Nanded,Bengali,708.0,431.0,,
2011,Nanded,Bhili/Bhilodi,306.0,348.0,,
2011,Nanded,Bodo,3.0,3.0,,
2011,Nanded,Dimasa,0.0,2.0,,
2011,Nanded,Dogri,21.0,2.0,,
2011,Nanded,English,47.0,33.0,,
2011,Nanded,Garo,0.0,4.0,,
2011,Nanded,Gondi,14032.0,13909.0,,
2011,Nanded,Gujarati,2430.0,2321.0,,
2011,Nanded,Halabi,5.0,3.0,,
2011,Nanded,Hindi,191846.0,180111.0,,
2011,Nanded,Ho,21.0,19.0,,
2011,Nanded,Kannada,4118.0,4117.0,,
2011,Nanded,Kashmiri,12.0,7.0,,
2011,Nanded,Khandeshi,8.0,10.0,,
2011,Nanded,Khasi,3.0,1.0,,
2011,Nanded,Koch,0.0,1.0,,
2011,Nanded,Kolami,760.0,744.0,,
2011,Nanded,Konkani,549.0,488.0,,
2011,Nanded,Korku,5.0,4.0,,
2011,Nanded,Koya,2.0,6.0,,
2011,Nanded,Kurukh/Oraon,0.0,2.0,,
2011,Nanded,Lahnda,167.0,171.0,,
2011,Nanded,Lushai/Mizo,1.0,0.0,,
2011,Nanded,Maithili,14.0,8.0,,
2011,Nanded,Malayalam,189.0,141.0,,
2011,Nanded,Manipuri,8.0,0.0,,
2011,Nanded,Marathi,1306858.0,1229447.0,,
2011,Nanded,Munda,1.0,0.0,,
2011,Nanded,Nepali,84.0,48.0,,
2011,Nanded,Odia,167.0,81.0,,
2011,Nanded,Others,642.0,624.0,,
2011,Nanded,Punjabi,2898.0,2467.0,,
2011,Nanded,Rabha,0.0,2.0,,
2011,Nanded,Sanskrit,30.0,31.0,,
2011,Nanded,Sindhi,938.0,959.0,,
2011,Nanded,Tamil,874.0,735.0,,
2011,Nanded,Telugu,35873.0,36640.0,,
2011,Nanded,Tripuri,2.0,2.0,,
2011,Nanded,Tulu,19.0,14.0,,
2011,Nanded,Urdu,166412.0,157276.0,,
2011,Nandurbar,Adi,2.0,4.0,,
2011,Nandurbar,Angami,33.0,30.0,,
2011,Nandurbar,Arabic/Arbi,2.0,0.0,,
2011,Nandurbar,Assamese,327.0,14.0,,
2011,Nandurbar,Bengali,507.0,415.0,,
2011,Nandurbar,Bhili/Bhilodi,498737.0,504664.0,,
2011,Nandurbar,Dogri,203.0,216.0,,
2011,Nandurbar,English,12.0,11.0,,
2011,Nandurbar,Gondi,209.0,151.0,,
2011,Nandurbar,Gujarati,19314.0,18920.0,,
2011,Nandurbar,Hindi,51728.0,48031.0,,
2011,Nandurbar,Ho,10.0,12.0,,
2011,Nandurbar,Kannada,50.0,38.0,,
2011,Nandurbar,Kashmiri,96.0,49.0,,
2011,Nandurbar,Khandeshi,74687.0,71018.0,,
2011,Nandurbar,Kharia,3.0,0.0,,
2011,Nandurbar,Kolami,0.0,1.0,,
2011,Nandurbar,Konkani,778.0,624.0,,
2011,Nandurbar,Korku,2.0,1.0,,
2011,Nandurbar,Korwa,0.0,1.0,,
2011,Nandurbar,Kurukh/Oraon,158.0,151.0,,
2011,Nandurbar,Maithili,17.0,6.0,,
2011,Nandurbar,Malayalam,92.0,102.0,,
2011,Nandurbar,Manipuri,10.0,1.0,,
2011,Nandurbar,Marathi,135600.0,129098.0,,
2011,Nandurbar,Nepali,96.0,69.0,,
2011,Nandurbar,Nissi/Dafla,0.0,1.0,,
2011,Nandurbar,Odia,75.0,49.0,,
2011,Nandurbar,Others,10019.0,10187.0,,
2011,Nandurbar,Punjabi,222.0,204.0,,
2011,Nandurbar,Santali,6.0,3.0,,
2011,Nandurbar,Sindhi,2867.0,2570.0,,
2011,Nandurbar,Tamil,91.0,79.0,,
2011,Nandurbar,Telugu,1561.0,1604.0,,
2011,Nandurbar,Tibetan,1.0,1.0,,
2011,Nandurbar,Tulu,0.0,1.0,,
2011,Nandurbar,Urdu,35655.0,26799.0,,
2011,Nashik,Adi,3.0,0.0,,
2011,Nashik,Afghani/Kabuli/Pashto,3.0,2.0,,
2011,Nashik,Angami,1.0,2.0,,
2011,Nashik,Arabic/Arbi,25.0,23.0,,
2011,Nashik,Assamese,688.0,247.0,,
2011,Nashik,Bengali,4751.0,3424.0,,
2011,Nashik,Bhili/Bhilodi,120431.0,116838.0,,
2011,Nashik,Bhotia,2.0,0.0,,
2011,Nashik,Bodo,14.0,7.0,,
2011,Nashik,Coorgi/Kodagu,2.0,0.0,,
2011,Nashik,Dogri,112.0,35.0,,
2011,Nashik,English,723.0,714.0,,
2011,Nashik,Garo,2.0,0.0,,
2011,Nashik,Gondi,498.0,490.0,,
2011,Nashik,Gujarati,24220.0,23466.0,,
2011,Nashik,Halabi,301.0,305.0,,
2011,Nashik,Hindi,217105.0,175540.0,,
2011,Nashik,Ho,15.0,13.0,,
2011,Nashik,Kabui,1.0,0.0,,
2011,Nashik,Kannada,3223.0,2686.0,,
2011,Nashik,Kashmiri,46.0,37.0,,
2011,Nashik,Khandeshi,180744.0,169842.0,,
2011,Nashik,Khasi,2.0,3.0,,
2011,Nashik,Khond/Kondh,1.0,0.0,,
2011,Nashik,Kisan,4.0,3.0,,
2011,Nashik,Kolami,30.0,26.0,,
2011,Nashik,Kom,2.0,3.0,,
2011,Nashik,Konkani,20849.0,20212.0,,
2011,Nashik,Korku,12.0,9.0,,
2011,Nashik,Korwa,22.0,14.0,,
2011,Nashik,Kuki,4.0,6.0,,
2011,Nashik,Kurukh/Oraon,32.0,27.0,,
2011,Nashik,Lahnda,70.0,79.0,,
