Year,District,Rural/Urban,Age Group,Population,Male,Female
2001,Buldhana,Rural,5-9,229449.0,119295.0,110154.0
2001,Buldhana,Rural,10-14,199130.0,102913.0,96217.0
2001,Buldhana,Rural,15-19,179170.0,98524.0,80646.0
2001,Buldhana,Rural,20-24,143654.0,77769.0,65885.0
2001,Buldhana,Rural,25-29,124315.0,61139.0,63176.0
2001,Buldhana,Rural,30-34,118117.0,57839.0,60278.0
2001,Buldhana,Rural,35-39,116478.0,57801.0,58677.0
2001,Buldhana,Rural,40-44,94646.0,50020.0,44626.0
2001,Buldhana,Rural,45-49,76479.0,40446.0,36033.0
2001,Buldhana,Rural,50-54,57386.0,30449.0,26937.0
2001,Buldhana,Rural,55-59,47927.0,22948.0,24979.0
2001,Buldhana,Rural,60-64,55915.0,22789.0,33126.0
2001,Buldhana,Rural,65-69,62320.0,29434.0,32886.0
2001,Buldhana,Rural,70-74,36317.0,18283.0,18034.0
2001,Buldhana,Rural,75-79,14187.0,7118.0,7069.0
2001,Buldhana,Rural,80+,14079.0,6395.0,7684.0
2001,Buldhana,Urban,0-4,47206.0,25035.0,22171.0
2001,Buldhana,Urban,5-9,60636.0,31838.0,28798.0
2001,Buldhana,Urban,10-14,51939.0,27212.0,24727.0
2001,Buldhana,Urban,15-19,51317.0,27825.0,23492.0
2001,Buldhana,Urban,20-24,42596.0,22451.0,20145.0
2001,Buldhana,Urban,25-29,37587.0,18479.0,19108.0
2001,Buldhana,Urban,30-34,34429.0,17464.0,16965.0
2001,Buldhana,Urban,35-39,32803.0,16152.0,16651.0
2001,Buldhana,Urban,40-44,26577.0,14671.0,11906.0
2001,Buldhana,Urban,45-49,21410.0,11338.0,10072.0
2001,Buldhana,Urban,50-54,15952.0,8723.0,7229.0
2001,Buldhana,Urban,55-59,12436.0,6294.0,6142.0
2001,Buldhana,Urban,60-64,11930.0,5338.0,6592.0
2001,Buldhana,Urban,65-69,12260.0,5500.0,6760.0
2001,Buldhana,Urban,70-74,7435.0,3572.0,3863.0
2001,Buldhana,Urban,75-79,3243.0,1514.0,1729.0
2001,Buldhana,Urban,80+,3409.0,1418.0,1991.0
2001,Chandrapur,Rural,0-4,135462.0,69236.0,66226.0
2001,Chandrapur,Rural,5-9,164836.0,83750.0,81086.0
2001,Chandrapur,Rural,10-14,143867.0,73269.0,70598.0
2001,Chandrapur,Rural,15-19,137719.0,71362.0,66357.0
2001,Chandrapur,Rural,20-24,120866.0,64159.0,56707.0
2001,Chandrapur,Rural,25-29,118878.0,60510.0,58368.0
2001,Chandrapur,Rural,30-34,106656.0,54790.0,51866.0
2001,Chandrapur,Rural,35-39,101428.0,51371.0,50057.0
2001,Chandrapur,Rural,40-44,80070.0,42564.0,37506.0
2001,Chandrapur,Rural,45-49,67165.0,35173.0,31992.0
2001,Chandrapur,Rural,50-54,50832.0,26535.0,24297.0
2001,Chandrapur,Rural,55-59,43238.0,20794.0,22444.0
2001,Chandrapur,Rural,60-64,45858.0,19529.0,26329.0
2001,Chandrapur,Rural,65-69,42685.0,20099.0,22586.0
2001,Chandrapur,Rural,70-74,26158.0,13324.0,12834.0
2001,Chandrapur,Rural,75-79,9596.0,4716.0,4880.0
2001,Chandrapur,Rural,80+,9579.0,4649.0,4930.0
2001,Chandrapur,Urban,0-4,58468.0,30865.0,27603.0
2001,Chandrapur,Urban,5-9,78123.0,40093.0,38030.0
2001,Chandrapur,Urban,10-14,65485.0,33952.0,31533.0
2001,Chandrapur,Urban,15-19,72436.0,37562.0,34874.0
2001,Chandrapur,Urban,20-24,67612.0,35667.0,31945.0
2001,Chandrapur,Urban,25-29,62210.0,31053.0,31157.0
2001,Chandrapur,Urban,30-34,54037.0,27974.0,26063.0
2001,Chandrapur,Urban,35-39,51337.0,26428.0,24909.0
2001,Chandrapur,Urban,40-44,40648.0,22510.0,18138.0
2001,Chandrapur,Urban,45-49,33526.0,18386.0,15140.0
2001,Chandrapur,Urban,50-54,24127.0,14224.0,9903.0
2001,Chandrapur,Urban,55-59,16888.0,9545.0,7343.0
2001,Chandrapur,Urban,60-64,13689.0,6346.0,7343.0
2001,Chandrapur,Urban,65-69,11636.0,5130.0,6506.0
2001,Chandrapur,Urban,70-74,7626.0,3429.0,4197.0
2001,Chandrapur,Urban,75-79,3225.0,1562.0,1663.0
2001,Chandrapur,Urban,80+,3480.0,1511.0,1969.0
2001,Chh. Sambhaji Nagar,Rural,0-4,207860.0,109957.0,97903.0
2001,Chh. Sambhaji Nagar,Rural,5-9,249704.0,131750.0,117954.0
2001,Chh. Sambhaji Nagar,Rural,10-14,225244.0,117204.0,108040.0
2001,Chh. Sambhaji Nagar,Rural,15-19,172050.0,98962.0,73088.0
2001,Chh. Sambhaji Nagar,Rural,20-24,142917.0,75720.0,67197.0
2001,Chh. Sambhaji Nagar,Rural,25-29,132591.0,65024.0,67567.0
2001,Chh. Sambhaji Nagar,Rural,30-34,124162.0,61527.0,62635.0
2001,Chh. Sambhaji Nagar,Rural,35-39,113996.0,58602.0,55394.0
2001,Chh. Sambhaji Nagar,Rural,40-44,86274.0,46929.0,39345.0
2001,Chh. Sambhaji Nagar,Rural,45-49,67432.0,35562.0,31870.0
2001,Chh. Sambhaji Nagar,Rural,50-54,50707.0,26478.0,24229.0
2001,Chh. Sambhaji Nagar,Rural,55-59,42645.0,19436.0,23209.0
2001,Chh. Sambhaji Nagar,Rural,60-64,53969.0,20534.0,33435.0
2001,Chh. Sambhaji Nagar,Rural,65-69,64141.0,29934.0,34207.0
2001,Chh. Sambhaji Nagar,Rural,70-74,38524.0,19977.0,18547.0
2001,Chh. Sambhaji Nagar,Rural,75-79,15270.0,7357.0,7913.0
2001,Chh. Sambhaji Nagar,Rural,80+,19465.0,8198.0,11267.0
2001,Chh. Sambhaji Nagar,Urban,0-4,118248.0,62798.0,55450.0
2001,Chh. Sambhaji Nagar,Urban,5-9,136534.0,72199.0,64335.0
2001,Chh. Sambhaji Nagar,Urban,10-14,126948.0,66120.0,60828.0
2001,Chh. Sambhaji Nagar,Urban,15-19,114738.0,63098.0,51640.0
2001,Chh. Sambhaji Nagar,Urban,20-24,108808.0,56952.0,51856.0
2001,Chh. Sambhaji Nagar,Urban,25-29,97719.0,48794.0,48925.0
2001,Chh. Sambhaji Nagar,Urban,30-34,85742.0,44887.0,40855.0
2001,Chh. Sambhaji Nagar,Urban,35-39,76106.0,39824.0,36282.0
2001,Chh. Sambhaji Nagar,Urban,40-44,57035.0,32182.0,24853.0
2001,Chh. Sambhaji Nagar,Urban,45-49,43482.0,24011.0,19471.0
2001,Chh. Sambhaji Nagar,Urban,50-54,30902.0,17374.0,13528.0
2001,Chh. Sambhaji Nagar,Urban,55-59,22007.0,11098.0,10909.0
2001,Chh. Sambhaji Nagar,Urban,60-64,21532.0,9589.0,11943.0
2001,Chh. Sambhaji Nagar,Urban,65-69,21187.0,9242.0,11945.0
2001,Chh. Sambhaji Nagar,Urban,70-74,12915.0,6180.0,6735.0
2001,Chh. Sambhaji Nagar,Urban,75-79,5111.0,2468.0,2643.0
2001,Chh. Sambhaji Nagar,Urban,80+,6510.0,2807.0,3703.0
2001,Dharashiv,Rural,0-4,131423.0,69309.0,62114.0
2001,Dharashiv,Rural,5-9,162869.0,85508.0,77361.0
2001,Dharashiv,Rural,10-14,141386.0,73304.0,68082.0
2001,Dharashiv,Rural,15-19,119572.0,68038.0,51534.0
2001,Dharashiv,Rural,20-24,92804.0,50899.0,41905.0
2001,Dharashiv,Rural,25-29,89362.0,43524.0,45838.0
2001,Dharashiv,Rural,30-34,82524.0,40964.0,41560.0
2001,Dharashiv,Rural,35-39,79672.0,39788.0,39884.0
2001,Dharashiv,Rural,40-44,62732.0,33719.0,29013.0
2001,Dharashiv,Rural,45-49,50178.0,26703.0,23475.0
2001,Dharashiv,Rural,50-54,38754.0,20659.0,18095.0
2001,Dharashiv,Rural,55-59,32897.0,15384.0,17513.0
2001,Dharashiv,Rural,60-64,43701.0,17128.0,26573.0
2001,Dharashiv,Rural,65-69,56416.0,27090.0,29326.0
2001,Dharashiv,Rural,70-74,34276.0,19011.0,15265.0
2001,Dharashiv,Rural,75-79,13039.0,6801.0,6238.0
2001,Dharashiv,Rural,80+,19691.0,9327.0,10364.0
2001,Dharashiv,Urban,0-4,23494.0,12451.0,11043.0
2001,Dharashiv,Urban,5-9,30717.0,16122.0,14595.0
2001,Dharashiv,Urban,10-14,27999.0,14590.0,13409.0
2001,Dharashiv,Urban,15-19,25340.0,13858.0,11482.0
2001,Dharashiv,Urban,20-24,20816.0,11017.0,9799.0
2001,Dharashiv,Urban,25-29,18366.0,8939.0,9427.0
2001,Dharashiv,Urban,30-34,16647.0,8330.0,8317.0
2001,Dharashiv,Urban,35-39,15764.0,7980.0,7784.0
2001,Dharashiv,Urban,40-44,11961.0,6757.0,5204.0
2001,Dharashiv,Urban,45-49,9452.0,5118.0,4334.0
2001,Dharashiv,Urban,50-54,6990.0,3849.0,3141.0
2001,Dharashiv,Urban,55-59,5255.0,2811.0,2444.0
2001,Dharashiv,Urban,60-64,5234.0,2215.0,3019.0
2001,Dharashiv,Urban,65-69,6609.0,2821.0,3788.0
2001,Dharashiv,Urban,70-74,3970.0,2029.0,1941.0
2001,Dharashiv,Urban,75-79,1566.0,758.0,808.0
2001,Dharashiv,Urban,80+,2365.0,1026.0,1339.0
2001,Dhule,Rural,0-4,134855.0,70473.0,64382.0
2001,Dhule,Rural,5-9,157151.0,82897.0,74254.0
2001,Dhule,Rural,10-14,147017.0,76025.0,70992.0
2001,Dhule,Rural,15-19,123918.0,69548.0,54370.0
2001,Dhule,Rural,20-24,106072.0,57651.0,48421.0
2001,Dhule,Rural,25-29,90517.0,44827.0,45690.0
2001,Dhule,Rural,30-34,85612.0,41541.0,44071.0
2001,Dhule,Rural,35-39,87809.0,43097.0,44712.0
2001,Dhule,Rural,40-44,70384.0,37031.0,33353.0
2001,Dhule,Rural,45-49,57488.0,30278.0,27210.0
2001,Dhule,Rural,50-54,41146.0,21804.0,19342.0
2001,Dhule,Rural,55-59,33783.0,16284.0,17499.0
2001,Dhule,Rural,60-64,37537.0,14866.0,22671.0
2001,Dhule,Rural,65-69,44675.0,19820.0,24855.0
2001,Dhule,Rural,70-74,24340.0,11437.0,12903.0
2001,Dhule,Rural,75-79,9802.0,4430.0,5372.0
2001,Dhule,Rural,80+,8756.0,3702.0,5054.0
2001,Dhule,Urban,0-4,43612.0,23251.0,20361.0
2001,Dhule,Urban,5-9,55536.0,29452.0,26084.0
2001,Dhule,Urban,10-14,48874.0,25684.0,23190.0
2001,Dhule,Urban,15-19,50278.0,27335.0,22943.0
2001,Dhule,Urban,20-24,44321.0,24241.0,20080.0
2001,Dhule,Urban,25-29,35583.0,17292.0,18291.0
2001,Dhule,Urban,30-34,32433.0,16414.0,16019.0
2001,Dhule,Urban,35-39,31032.0,15526.0,15506.0
2001,Dhule,Urban,40-44,24639.0,13547.0,11092.0
2001,Dhule,Urban,45-49,19932.0,10469.0,9463.0
2001,Dhule,Urban,50-54,14388.0,8002.0,6386.0
2001,Dhule,Urban,55-59,11022.0,5675.0,5347.0
2001,Dhule,Urban,60-64,9896.0,4488.0,5408.0
2001,Dhule,Urban,65-69,11443.0,4665.0,6778.0
2001,Dhule,Urban,70-74,6437.0,2991.0,3446.0
2001,Dhule,Urban,75-79,3031.0,1441.0,1590.0
2001,Dhule,Urban,80+,2839.0,1207.0,1632.0
2001,Gadchiroli,Rural,0-4,99678.0,50548.0,49130.0
2001,Gadchiroli,Rural,5-9,109488.0,56260.0,53228.0
2001,Gadchiroli,Rural,10-14,107606.0,54767.0,52839.0
2001,Gadchiroli,Rural,15-19,86871.0,45108.0,41763.0
2001,Gadchiroli,Rural,20-24,72739.0,35812.0,36927.0
2001,Gadchiroli,Rural,25-29,75513.0,36982.0,38531.0
2001,Gadchiroli,Rural,30-34,69016.0,34601.0,34415.0
2001,Gadchiroli,Rural,35-39,66013.0,33694.0,32319.0
2001,Gadchiroli,Rural,40-44,49706.0,26441.0,23265.0
2001,Gadchiroli,Rural,45-49,41222.0,22133.0,19089.0
2001,Gadchiroli,Rural,50-54,30131.0,15734.0,14397.0
2001,Gadchiroli,Rural,55-59,25031.0,12134.0,12897.0
2001,Gadchiroli,Rural,60-64,24193.0,10777.0,13416.0
2001,Gadchiroli,Rural,65-69,19294.0,8794.0,10500.0
2001,Gadchiroli,Rural,70-74,11776.0,5658.0,6118.0
2001,Gadchiroli,Rural,75-79,4199.0,1975.0,2224.0
2001,Gadchiroli,Rural,80+,4215.0,1969.0,2246.0
2001,Gadchiroli,Urban,0-4,6369.0,3287.0,3082.0
2001,Gadchiroli,Urban,5-9,7733.0,3916.0,3817.0
2001,Gadchiroli,Urban,10-14,6967.0,3555.0,3412.0
2001,Gadchiroli,Urban,15-19,7337.0,3796.0,3541.0
2001,Gadchiroli,Urban,20-24,6603.0,3376.0,3227.0
2001,Gadchiroli,Urban,25-29,6106.0,2982.0,3124.0
2001,Gadchiroli,Urban,30-34,5858.0,2983.0,2875.0
2001,Gadchiroli,Urban,35-39,5219.0,2686.0,2533.0
2001,Gadchiroli,Urban,40-44,4048.0,2311.0,1737.0
2001,Gadchiroli,Urban,45-49,3088.0,1709.0,1379.0
2001,Gadchiroli,Urban,50-54,2219.0,1260.0,959.0
2001,Gadchiroli,Urban,55-59,1577.0,810.0,767.0
2001,Gadchiroli,Urban,60-64,1425.0,609.0,816.0
2001,Gadchiroli,Urban,65-69,1262.0,527.0,735.0
2001,Gadchiroli,Urban,70-74,802.0,365.0,437.0
2001,Gadchiroli,Urban,75-79,289.0,131.0,158.0
2001,Gadchiroli,Urban,80+,322.0,131.0,191.0
2001,Gondia,Rural,0-4,107083.0,54612.0,52471.0
2001,Gondia,Rural,5-9,125022.0,62915.0,62107.0
2001,Gondia,Rural,10-14,111009.0,56288.0,54721.0
2001,Gondia,Rural,15-19,106389.0,52795.0,53594.0
2001,Gondia,Rural,20-24,87811.0,44796.0,43015.0
2001,Gondia,Rural,25-29,81503.0,40570.0,40933.0
2001,Gondia,Rural,30-34,79103.0,38801.0,40302.0
2001,Gondia,Rural,35-39,77173.0,38249.0,38924.0
2001,Gondia,Rural,40-44,63660.0,32437.0,31223.0
2001,Gondia,Rural,45-49,53551.0,27279.0,26272.0
2001,Gondia,Rural,50-54,42364.0,21438.0,20926.0
2001,Gondia,Rural,55-59,35334.0,16515.0,18819.0
2001,Gondia,Rural,60-64,35599.0,15715.0,19884.0
2001,Gondia,Rural,65-69,25302.0,11513.0,13789.0
2001,Gondia,Rural,70-74,15590.0,7172.0,8418.0
2001,Gondia,Rural,75-79,5292.0,2449.0,2843.0
2001,Gondia,Rural,80+,5083.0,2267.0,2816.0
2001,Gondia,Urban,0-4,11957.0,6155.0,5802.0
2001,Gondia,Urban,5-9,15504.0,8043.0,7461.0
2001,Gondia,Urban,10-14,13009.0,6723.0,6286.0
2001,Gondia,Urban,15-19,15231.0,7796.0,7435.0
2001,Gondia,Urban,20-24,14666.0,7584.0,7082.0
2001,Gondia,Urban,25-29,12644.0,6438.0,6206.0
2001,Gondia,Urban,30-34,11413.0,5877.0,5536.0
2001,Gondia,Urban,35-39,10426.0,5218.0,5208.0
2001,Gondia,Urban,40-44,8736.0,4547.0,4189.0
2001,Gondia,Urban,45-49,7692.0,3847.0,3845.0
2001,Gondia,Urban,50-54,6206.0,3250.0,2956.0
2001,Gondia,Urban,55-59,4581.0,2280.0,2301.0
2001,Gondia,Urban,60-64,4290.0,1934.0,2356.0
2001,Gondia,Urban,65-69,3178.0,1420.0,1758.0
2001,Gondia,Urban,70-74,2094.0,891.0,1203.0
2001,Gondia,Urban,75-79,867.0,413.0,454.0
2001,Gondia,Urban,80+,888.0,366.0,522.0
2001,Hingoli,Rural,0-4,97330.0,50603.0,46727.0
2001,Hingoli,Rural,5-9,112584.0,59880.0,52704.0
2001,Hingoli,Rural,10-14,106533.0,54701.0,51832.0
2001,Hingoli,Rural,15-19,73998.0,42182.0,31816.0
2001,Hingoli,Rural,20-24,62960.0,32343.0,30617.0
2001,Hingoli,Rural,25-29,61056.0,29253.0,31803.0
2001,Hingoli,Rural,30-34,58320.0,28924.0,29396.0
2001,Hingoli,Rural,35-39,52941.0,26865.0,26076.0
2001,Hingoli,Rural,40-44,40853.0,21895.0,18958.0
2001,Hingoli,Rural,45-49,31556.0,16583.0,14973.0
2001,Hingoli,Rural,50-54,23633.0,12615.0,11018.0
2001,Hingoli,Rural,55-59,19465.0,8732.0,10733.0
2001,Hingoli,Rural,60-64,26295.0,10284.0,16011.0
2001,Hingoli,Rural,65-69,29457.0,13591.0,15866.0
2001,Hingoli,Rural,70-74,18425.0,9459.0,8966.0
2001,Hingoli,Rural,75-79,7099.0,3298.0,3801.0
2001,Hingoli,Rural,80+,10041.0,4304.0,5737.0
2001,Hingoli,Urban,0-4,17007.0,8847.0,8160.0
2001,Hingoli,Urban,5-9,21724.0,11426.0,10298.0
2001,Hingoli,Urban,10-14,20022.0,10295.0,9727.0
2001,Hingoli,Urban,15-19,16015.0,9001.0,7014.0
2001,Hingoli,Urban,20-24,12544.0,6561.0,5983.0
2001,Hingoli,Urban,25-29,11871.0,5669.0,6202.0
2001,Hingoli,Urban,30-34,11057.0,5624.0,5433.0
2001,Hingoli,Urban,35-39,10305.0,5199.0,5106.0
2001,Hingoli,Urban,40-44,7862.0,4446.0,3416.0
2001,Hingoli,Urban,45-49,5913.0,3268.0,2645.0
2001,Hingoli,Urban,50-54,4128.0,2255.0,1873.0
2001,Hingoli,Urban,55-59,3160.0,1586.0,1574.0
2001,Hingoli,Urban,60-64,3505.0,1347.0,2158.0
2001,Hingoli,Urban,65-69,4206.0,1783.0,2423.0
2001,Hingoli,Urban,70-74,2492.0,1242.0,1250.0
2001,Hingoli,Urban,75-79,883.0,419.0,464.0
2001,Hingoli,Urban,80+,1239.0,514.0,725.0
2001,Jalgaon,Rural,0-4,265701.0,140987.0,124714.0
2001,Jalgaon,Rural,5-9,326744.0,173850.0,152894.0
2001,Jalgaon,Rural,10-14,293263.0,153938.0,139325.0
2001,Jalgaon,Rural,15-19,269722.0,151842.0,117880.0
2001,Jalgaon,Rural,20-24,227246.0,124181.0,103065.0
2001,Jalgaon,Rural,25-29,191845.0,95096.0,96749.0
2001,Jalgaon,Rural,30-34,179633.0,87509.0,92124.0
2001,Jalgaon,Rural,35-39,181072.0,89516.0,91556.0
2001,Jalgaon,Rural,40-44,146974.0,78614.0,68360.0
2001,Jalgaon,Rural,45-49,118196.0,63333.0,54863.0
2001,Jalgaon,Rural,50-54,84513.0,44809.0,39704.0
2001,Jalgaon,Rural,55-59,69598.0,33403.0,36195.0
2001,Jalgaon,Rural,60-64,79473.0,30885.0,48588.0
2001,Jalgaon,Rural,65-69,99006.0,43887.0,55119.0
2001,Jalgaon,Rural,70-74,52777.0,24809.0,27968.0
2001,Jalgaon,Rural,75-79,20916.0,9901.0,11015.0
2001,Jalgaon,Rural,80+,20352.0,8884.0,11468.0
2001,Jalgaon,Urban,0-4,96366.0,51749.0,44617.0
2001,Jalgaon,Urban,5-9,126580.0,66709.0,59871.0
2001,Jalgaon,Urban,10-14,108937.0,57302.0,51635.0
2001,Jalgaon,Urban,15-19,113835.0,61625.0,52210.0
2001,Jalgaon,Urban,20-24,101337.0,54081.0,47256.0
2001,Jalgaon,Urban,25-29,87054.0,43069.0,43985.0
2001,Jalgaon,Urban,30-34,79352.0,40140.0,39212.0
2001,Jalgaon,Urban,35-39,76575.0,38150.0,38425.0
2001,Jalgaon,Urban,40-44,61880.0,34137.0,27743.0
2001,Jalgaon,Urban,45-49,50204.0,27242.0,22962.0
2001,Jalgaon,Urban,50-54,36590.0,20217.0,16373.0
2001,Jalgaon,Urban,55-59,27793.0,14338.0,13455.0
2001,Jalgaon,Urban,60-64,26245.0,12105.0,14140.0
2001,Jalgaon,Urban,65-69,27762.0,12284.0,15478.0
2001,Jalgaon,Urban,70-74,16343.0,7751.0,8592.0
2001,Jalgaon,Urban,75-79,7520.0,3682.0,3838.0
2001,Jalgaon,Urban,80+,7577.0,3418.0,4159.0
2001,Jalna,Rural,0-4,145842.0,76691.0,69151.0
2001,Jalna,Rural,5-9,180856.0,96754.0,84102.0
2001,Jalna,Rural,10-14,166479.0,86095.0,80384.0
2001,Jalna,Rural,15-19,119405.0,67587.0,51818.0
2001,Jalna,Rural,20-24,94520.0,49737.0,44783.0
2001,Jalna,Rural,25-29,86932.0,41215.0,45717.0
2001,Jalna,Rural,30-34,88592.0,42113.0,46479.0
2001,Jalna,Rural,35-39,83804.0,42611.0,41193.0
2001,Jalna,Rural,40-44,64889.0,34586.0,30303.0
2001,Jalna,Rural,45-49,50885.0,26610.0,24275.0
2001,Jalna,Rural,50-54,38908.0,20419.0,18489.0
2001,Jalna,Rural,55-59,32604.0,14909.0,17695.0
2001,Jalna,Rural,60-64,41524.0,16067.0,25457.0
2001,Jalna,Rural,65-69,48754.0,22796.0,25958.0
2001,Jalna,Rural,70-74,31138.0,15858.0,15280.0
2001,Jalna,Rural,75-79,11890.0,5526.0,6364.0
2001,Jalna,Rural,80+,15664.0,6422.0,9242.0
2001,Jalna,Urban,0-4,33076.0,17293.0,15783.0
2001,Jalna,Urban,5-9,41313.0,21681.0,19632.0
2001,Jalna,Urban,10-14,38797.0,20276.0,18521.0
2001,Jalna,Urban,15-19,32001.0,17505.0,14496.0
2001,Jalna,Urban,20-24,26925.0,13927.0,12998.0
2001,Jalna,Urban,25-29,24967.0,12039.0,12928.0
2001,Jalna,Urban,30-34,23193.0,11684.0,11509.0
2001,Jalna,Urban,35-39,21716.0,11056.0,10660.0
2001,Jalna,Urban,40-44,16282.0,9367.0,6915.0
2001,Jalna,Urban,45-49,12200.0,6719.0,5481.0
2001,Jalna,Urban,50-54,8665.0,4736.0,3929.0
2001,Jalna,Urban,55-59,6240.0,3145.0,3095.0
2001,Jalna,Urban,60-64,6410.0,2729.0,3681.0
2001,Jalna,Urban,65-69,6599.0,2830.0,3769.0
2001,Jalna,Urban,70-74,4493.0,2147.0,2346.0
2001,Jalna,Urban,75-79,1696.0,786.0,910.0
2001,Jalna,Urban,80+,2486.0,1086.0,1400.0
2001,Kolhapur,Rural,0-4,222517.0,121506.0,101011.0
2001,Kolhapur,Rural,5-9,267509.0,140447.0,127062.0
2001,Kolhapur,Rural,10-14,247885.0,131173.0,116712.0
2001,Kolhapur,Rural,15-19,226426.0,127338.0,99088.0
2001,Kolhapur,Rural,20-24,205273.0,105336.0,99937.0
2001,Kolhapur,Rural,25-29,199167.0,96764.0,102403.0
2001,Kolhapur,Rural,30-34,187960.0,91195.0,96765.0
2001,Kolhapur,Rural,35-39,183580.0,88139.0,95441.0
2001,Kolhapur,Rural,40-44,154214.0,79232.0,74982.0
2001,Kolhapur,Rural,45-49,133216.0,67306.0,65910.0
2001,Kolhapur,Rural,50-54,103586.0,54357.0,49229.0
2001,Kolhapur,Rural,55-59,83910.0,40257.0,43653.0
2001,Kolhapur,Rural,60-64,84155.0,37057.0,47098.0
2001,Kolhapur,Rural,65-69,76784.0,35188.0,41596.0
2001,Kolhapur,Rural,70-74,48635.0,22898.0,25737.0
2001,Kolhapur,Rural,75-79,20300.0,9528.0,10772.0
2001,Kolhapur,Rural,80+,24119.0,10602.0,13517.0
2001,Kolhapur,Urban,0-4,86336.0,47103.0,39233.0
2001,Kolhapur,Urban,5-9,113062.0,60159.0,52903.0
2001,Kolhapur,Urban,10-14,99029.0,53470.0,45559.0
2001,Kolhapur,Urban,15-19,104860.0,57723.0,47137.0
2001,Kolhapur,Urban,20-24,103392.0,53562.0,49830.0
2001,Kolhapur,Urban,25-29,97349.0,48316.0,49033.0
2001,Kolhapur,Urban,30-34,87523.0,44585.0,42938.0
2001,Kolhapur,Urban,35-39,82884.0,41250.0,41634.0
2001,Kolhapur,Urban,40-44,67085.0,36319.0,30766.0
2001,Kolhapur,Urban,45-49,56292.0,29009.0,27283.0
2001,Kolhapur,Urban,50-54,43929.0,24198.0,19731.0
2001,Kolhapur,Urban,55-59,31048.0,15559.0,15489.0
2001,Kolhapur,Urban,60-64,27037.0,13079.0,13958.0
2001,Kolhapur,Urban,65-69,21973.0,9950.0,12023.0
2001,Kolhapur,Urban,70-74,13623.0,6173.0,7450.0
2001,Kolhapur,Urban,75-79,6604.0,3123.0,3481.0
2001,Kolhapur,Urban,80+,7599.0,3232.0,4367.0
2001,Latur,Rural,0-4,174685.0,90738.0,83947.0
2001,Latur,Rural,5-9,208208.0,109329.0,98879.0
2001,Latur,Rural,10-14,190403.0,97980.0,92423.0
2001,Latur,Rural,15-19,156513.0,87106.0,69407.0
2001,Latur,Rural,20-24,126584.0,69442.0,57142.0
2001,Latur,Rural,25-29,112285.0,55448.0,56837.0
2001,Latur,Rural,30-34,105137.0,52131.0,53006.0
2001,Latur,Rural,35-39,97095.0,48708.0,48387.0
2001,Latur,Rural,40-44,77858.0,42330.0,35528.0
2001,Latur,Rural,45-49,59558.0,31210.0,28348.0
2001,Latur,Rural,50-54,47572.0,25639.0,21933.0
2001,Latur,Rural,55-59,39017.0,17640.0,21377.0
2001,Latur,Rural,60-64,55898.0,22323.0,33575.0
2001,Latur,Rural,65-69,62393.0,30399.0,31994.0
2001,Latur,Rural,70-74,38161.0,20716.0,17445.0
2001,Latur,Rural,75-79,15007.0,7501.0,7506.0
2001,Latur,Rural,80+,21705.0,9698.0,12007.0
2001,Latur,Urban,0-4,50744.0,26683.0,24061.0
2001,Latur,Urban,5-9,66955.0,35992.0,30963.0
2001,Latur,Urban,10-14,62187.0,32436.0,29751.0
2001,Latur,Urban,15-19,55033.0,29952.0,25081.0
2001,Latur,Urban,20-24,43794.0,22960.0,20834.0
2001,Latur,Urban,25-29,38708.0,18869.0,19839.0
2001,Latur,Urban,30-34,35093.0,17764.0,17329.0
2001,Latur,Urban,35-39,32701.0,16396.0,16305.0
2001,Latur,Urban,40-44,25100.0,14246.0,10854.0
2001,Latur,Urban,45-49,18838.0,10386.0,8452.0
2001,Latur,Urban,50-54,13638.0,7839.0,5799.0
2001,Latur,Urban,55-59,9985.0,5184.0,4801.0
2001,Latur,Urban,60-64,10633.0,4570.0,6063.0
2001,Latur,Urban,65-69,11272.0,4965.0,6307.0
2001,Latur,Urban,70-74,7176.0,3582.0,3594.0
2001,Latur,Urban,75-79,2858.0,1395.0,1463.0
2001,Latur,Urban,80+,4383.0,1994.0,2389.0
2001,Mumbai,Rural,0-4,0.0,0.0,0.0
2001,Mumbai,Rural,5-9,0.0,0.0,0.0
2001,Mumbai,Rural,10-14,0.0,0.0,0.0
2001,Mumbai,Rural,15-19,0.0,0.0,0.0
2001,Mumbai,Rural,20-24,0.0,0.0,0.0
2001,Mumbai,Rural,25-29,0.0,0.0,0.0
2001,Mumbai,Rural,30-34,0.0,0.0,0.0
2001,Mumbai,Rural,35-39,0.0,0.0,0.0
2001,Mumbai,Rural,40-44,0.0,0.0,0.0
2001,Mumbai,Rural,45-49,0.0,0.0,0.0
2001,Mumbai,Rural,50-54,0.0,0.0,0.0
2001,Mumbai,Rural,55-59,0.0,0.0,0.0
2001,Mumbai,Rural,60-64,0.0,0.0,0.0
2001,Mumbai,Rural,65-69,0.0,0.0,0.0
2001,Mumbai,Rural,70-74,0.0,0.0,0.0
2001,Mumbai,Rural,75-79,0.0,0.0,0.0
2001,Mumbai,Rural,80+,0.0,0.0,0.0
2001,Mumbai,Urban,0-4,236067.0,122530.0,113537.0
2001,Mumbai,Urban,5-9,291481.0,155874.0,135607.0
2001,Mumbai,Urban,10-14,258330.0,134688.0,123642.0
2001,Mumbai,Urban,15-19,336557.0,197647.0,138910.0
2001,Mumbai,Urban,20-24,393506.0,243553.0,149953.0
